Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 30,Area Sample 30,#Peptides,#Unique,#Spec Sample 30,PTM,Avg. Mass,Description
30,318326,P79263|ITIH4_PIG,86.69,3,3,3.8106E3,2,2,8,,102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
40,320378,Q07717|B2MG_PIG,85.24,8,8,1.2133E4,2,2,5,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
50,318428,P00355|G3P_PIG,79.12,10,10,8.7362E1,2,2,2,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
58,318664,P80229|ILEU_PIG,74.27,4,4,3.6377E2,1,1,1,,42513,Leukocyte elastase inhibitor OS=Sus scrofa OX=9823 GN=SERPINB1 PE=1 SV=1
53,318804,P67985|RL22_PIG,70.93,11,11,5.4878E2,1,1,2,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
69,318366,Q8MJ49|OSTF1_PIG,65.80,7,7,3.5001E2,1,1,1,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
64,322629,Q007T2|CDC42_PIG,64.95,7,7,2.8402E2,1,1,1,Oxidation (M),21259,Cell division control protein 42 homolog OS=Sus scrofa OX=9823 GN=CDC42 PE=2 SV=2
51,318677,O19084|CDSN_PIG,63.34,12,12,1.5893E3,2,2,2,Oxidation (M),21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
67,319158,P00791|PEPA_PIG,63.31,4,4,8.1554E2,1,1,1,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
61,318360,O02705|HS90A_PIG,62.31,3,3,3.3679E2,1,1,1,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
46,318584,Q9TUQ3|CO7_PIG,61.06,2,2,6.5779E2,1,1,2,,93062,Complement component C7 OS=Sus scrofa OX=9823 GN=C7 PE=1 SV=1
65,318810,Q29308|RS19_PIG,60.32,10,10,3.2821E2,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
44,320263,P62901|RL31_PIG,60.15,18,18,2.8429E3,1,1,3,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
47,318528,P20305|GELS_PIG,59.72,2,2,2.7232E2,1,1,2,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
71,319469,Q95281|RL29_PIG,58.54,18,18,0,1,1,1,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
72,319536,P82460|THIO_PIG,45.41,17,17,3.6005E2,1,1,1,,11829,Thioredoxin OS=Sus scrofa OX=9823 GN=TXN PE=1 SV=3
62,318334,P12675|ICAL_PIG,43.65,3,3,1.1279E2,1,1,1,Oxidation (M),77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
52,319612,Q9GLP2|PROC_PIG,43.20,3,3,1.6286E3,1,1,2,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
73,322441,A1XQU5|RL27_PIG,42.19,7,7,1.2369E2,1,1,1,,15798,60S ribosomal protein L27 OS=Sus scrofa OX=9823 GN=RPL27 PE=1 SV=1
49,318827,O62640|PIAP_PIG,41.30,3,3,8.0641E3,1,1,2,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
45,318427,C0HL13|LRP2_PIG,40.10,1,1,2.4138E3,1,1,2,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
63,318367,Q6KEQ9|PC11X_PIG,38.72,1,1,7.3551E3,1,1,1,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
66,318767,P16469|LOX15_PIG,37.93,3,3,1.5116E2,1,1,1,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
70,320382,P50441|GATM_PIG,37.50,2,2,9.3127E2,1,1,1,,48360,Glycine amidinotransferase  mitochondrial OS=Sus scrofa OX=9823 GN=GATM PE=1 SV=2
56,318370,Q2IA00|SPEF2_PIG,37.13,1,1,2.7569E3,1,1,1,,208803,Sperm flagellar protein 2 OS=Sus scrofa OX=9823 GN=SPEF2 PE=2 SV=1
