Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 13,Area Sample 13,#Peptides,#Unique,#Spec Sample 13,PTM,Avg. Mass,Description
18,26,P0DSO0|SAA2_PIG,347.25,64,64,1.542E5,37,37,66,,14418,Serum amyloid A-2 protein OS=Sus scrofa OX=9823 GN=SAA2 PE=3 SV=1
23,15,P19619|ANXA1_PIG,336.21,13,13,8.1784E4,16,16,37,,38759,Annexin A1 OS=Sus scrofa OX=9823 GN=ANXA1 PE=1 SV=3
12,27,P01025|CO3_PIG,333.99,9,9,3.9263E5,47,47,147,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
13,24,P29700|FETUA_PIG,332.99,23,23,3.9153E5,42,42,132,Oxidation (M),38425,Alpha-2-HS-glycoprotein (Fragment) OS=Sus scrofa OX=9823 GN=AHSG PE=1 SV=1
19,4,P02543|VIME_PIG,312.75,30,30,4.6073E4,38,38,57,Oxidation (M),53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
21,593,O02668|ITIH2_PIG,302.44,15,15,4.033E4,25,25,43,Oxidation (M),104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
25,82,Q29549|CLUS_PIG,299.30,18,18,3.0654E4,21,21,31,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
20,33,P08835|ALBU_PIG,293.05,25,25,7.6243E4,33,33,52,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
22,84,P62936|PPIA_PIG,290.43,55,55,6.1949E4,21,21,40,Oxidation (M),17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
28,1861,O46409|APOA4_PIG,283.63,23,23,4.6854E4,17,17,24,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
26,77,Q95274|TYB4_PIG,261.23,57,57,8.1874E4,14,13,31,,5053,Thymosin beta-4 OS=Sus scrofa OX=9823 GN=TMSB4 PE=3 SV=3
42,1705,Q8MJ49|OSTF1_PIG,227.19,29,29,9.9017E3,6,6,9,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
17,61,P06348|H1T_PIG,213.81,17,17,1.0554E5,17,17,66,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
27,16,P62802|H4_PIG,208.88,63,63,6.9809E4,12,12,28,Oxidation (M),11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
31,63,P79263|ITIH4_PIG,205.46,7,7,7.9168E4,7,7,21,Oxidation (M),102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
35,37,Q5S1U1|HSPB1_PIG,205.00,23,23,9.9477E3,8,8,14,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
30,1703,Q07717|B2MG_PIG,198.57,49,49,2.7322E4,11,11,22,Oxidation (M),13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
39,802,P29269|MYL9_PIG,195.81,27,27,7.7958E3,8,8,10,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
41,715,P02725|GLPA_PIG,195.44,18,18,1.5378E4,6,6,10,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
33,286,P48819|VTNC_PIG,193.38,16,16,2.7064E5,11,11,16,Oxidation (M),52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
32,2704,P0DSN9|SAA4_PIG,192.70,29,29,1.0462E4,10,10,16,,14591,Serum amyloid A-4 protein OS=Sus scrofa OX=9823 GN=SAA4 PE=3 SV=1
29,14,P00355|G3P_PIG,185.65,30,30,3.228E4,13,13,23,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
46,700,P80272|HMGN2_PIG,175.21,52,52,2.3362E3,4,4,8,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
36,59,P06867|PLMN_PIG,174.42,6,6,1.3461E4,9,9,12,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
40,48,Q8SPS7|HPT_PIG,171.16,15,15,1.3561E4,7,7,10,,38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
38,766,Q9GLP2|PROC_PIG,170.46,4,4,2.1569E4,5,5,10,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
37,29,Q767L7|TBB5_PIG,167.30,17,17,4.876E3,7,7,10,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
44,190,P50390|TTHY_PIG,160.33,11,11,7.3492E3,6,6,8,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
43,108,P80310|S10AC_PIG,144.23,25,25,1.4784E4,3,3,8,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
58,148,P21692|MMP1_PIG,140.24,4,4,4.645E2,2,2,3,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
47,56,P10668|COF1_PIG,138.36,34,34,3.996E3,6,6,6,Oxidation (M),18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
51,5200,P59083|PHP14_PIG,132.37,26,26,8.0058E3,3,3,5,,13932,14 kDa phosphohistidine phosphatase OS=Sus scrofa OX=9823 GN=PHPT1 PE=1 SV=2
55,53,Q9GLP1|FA5_PIG,131.70,2,2,1.4269E3,3,3,4,Oxidation (M),256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
45,699,Q71LE2|H33_PIG,129.33,36,36,5.5346E3,5,5,8,Oxidation (M),15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
74,136,P53714|ITB2_PIG,129.03,4,4,1.5187E3,2,2,2,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
48,697,P62901|RL31_PIG,125.48,18,18,8.0058E3,3,3,6,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
53,373,Q6S4N2|HS71B_PIG,124.83,2,2,2.1104E3,2,2,4,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
53,299,P34930|HS71A_PIG,124.83,2,2,2.1104E3,2,2,4,,70083,Heat shock 70 kDa protein 1A OS=Sus scrofa OX=9823 GN=HSPA1A PE=3 SV=1
53,438,A5A8V7|HS71L_PIG,124.83,2,2,2.1104E3,2,2,4,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
65,1978,P81693|PPAC_PIG,124.07,11,11,9.2447E2,2,2,3,,18035,Low molecular weight phosphotyrosine protein phosphatase OS=Sus scrofa OX=9823 GN=ACP1 PE=1 SV=2
52,2612,P21753|TYB10_PIG,118.20,55,55,6.0736E2,3,2,5,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
71,166,P12675|ICAL_PIG,102.66,5,5,3.1997E2,2,2,2,Oxidation (M),77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
81,2902,P80031|GSTP1_PIG,98.66,10,10,3.7197E3,2,2,2,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
57,96,P16469|LOX15_PIG,97.22,3,3,1.7188E3,3,3,4,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
64,302,P80015|CAP7_PIG,97.16,10,10,2.7083E3,3,3,3,,27039,Azurocidin OS=Sus scrofa OX=9823 GN=AZU1 PE=1 SV=2
79,2687,Q3YLA6|SRSF1_PIG,91.84,5,5,3.7324E2,2,2,2,,27745,Serine/arginine-rich splicing factor 1 OS=Sus scrofa OX=9823 GN=SRSF1 PE=2 SV=3
34,50,Q6R2V0|WNK1_PIG,90.01,1,1,1.7162E3,3,2,15,,248973,Serine/threonine-protein kinase WNK1 OS=Sus scrofa OX=9823 GN=WNK1 PE=2 SV=3
94,3009,P0CG68|UBC_PIG,89.17,3,3,7.0198E2,2,2,2,,59993,Polyubiquitin-C OS=Sus scrofa OX=9823 GN=UBC PE=2 SV=1
94,3007,P63053|RL40_PIG,89.17,12,12,7.0198E2,2,2,2,,14728,Ubiquitin-60S ribosomal protein L40 OS=Sus scrofa OX=9823 GN=UBA52 PE=1 SV=2
92,12088,P31950|S10AB_PIG,87.77,10,10,1.8557E3,2,2,2,,11180,Protein S100-A11 OS=Sus scrofa OX=9823 GN=S100A11 PE=1 SV=1
60,1448,O79876|COX1_PIG,85.48,2,2,6.8089E2,1,1,3,,56958,Cytochrome c oxidase subunit 1 OS=Sus scrofa OX=9823 GN=MT-CO1 PE=3 SV=2
88,1635,Q9TSX9|PRDX6_PIG,85.42,8,8,2.8458E2,2,2,2,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
50,177,Q2XVP4|TBA1B_PIG,80.64,7,7,5.2945E2,3,3,5,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
50,185,P02550|TBA1A_PIG,80.64,7,7,5.2945E2,3,3,5,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
62,47,O97507|FA12_PIG,80.28,2,2,2.5088E4,1,1,3,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
61,60,P09571|TRFE_PIG,80.10,3,3,0,2,2,3,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
61,80,Q29545|ICA_PIG,80.10,3,3,0,2,2,3,,77634,Inhibitor of carbonic anhydrase OS=Sus scrofa OX=9823 GN=ICA PE=1 SV=1
121,25,O02705|HS90A_PIG,80.00,3,3,4.0139E2,1,1,1,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
153,280,P67985|RL22_PIG,78.43,11,11,1.1464E3,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
66,90,Q29221|CAZA2_PIG,73.40,5,5,3.6698E3,2,2,3,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
66,731,A0PFK5|CAZA1_PIG,73.40,5,5,3.6698E3,2,2,3,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
63,535,Q866Y3|PGRP2_PIG,68.61,3,3,1.2241E3,1,1,3,,64594,N-acetylmuramoyl-L-alanine amidase OS=Sus scrofa OX=9823 GN=PGLYRP2 PE=2 SV=1
91,83,P50447|A1AT_PIG,68.46,4,4,2.7495E2,1,1,2,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
128,696,Q7SIB7|PGK1_PIG,67.78,6,6,5.5269E2,1,1,1,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
156,76,Q29308|RS19_PIG,65.85,10,10,2.1077E3,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
73,414,P26234|VINC_PIG,65.21,2,2,2.4624E2,1,1,2,Oxidation (M),123944,Vinculin OS=Sus scrofa OX=9823 GN=VCL PE=1 SV=4
86,1365,Q4GWZ2|RSSA_PIG,64.83,12,12,1.8695E2,2,2,2,,32928,40S ribosomal protein SA OS=Sus scrofa OX=9823 GN=RPSA PE=1 SV=3
142,2051,P14287|OSTP_PIG,60.45,8,8,1.2991E2,1,1,1,,33669,Osteopontin OS=Sus scrofa OX=9823 GN=SPP1 PE=1 SV=1
87,1409,A1XQV4|TPM3_PIG,59.17,8,8,8.273E2,2,2,2,,33058,Tropomyosin alpha-3 chain OS=Sus scrofa OX=9823 GN=TPM3 PE=2 SV=1
89,1107,Q6PQZ1|AQP1_PIG,59.07,6,6,2.0155E4,1,1,2,Oxidation (M),28679,Aquaporin-1 OS=Sus scrofa OX=9823 GN=AQP1 PE=2 SV=3
90,1507,P00795|CATD_PIG,57.77,6,6,0,1,1,2,Oxidation (M),37295,Cathepsin D OS=Sus scrofa OX=9823 GN=CTSD PE=1 SV=2
158,2631,Q95281|RL29_PIG,55.59,16,16,0,1,1,1,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
85,330,O62787|GTR3_PIG,55.42,6,6,1.7787E3,2,2,2,Oxidation (M),53963,Solute carrier family 2  facilitated glucose transporter member 3 OS=Sus scrofa OX=9823 GN=SLC2A3 PE=2 SV=2
93,1700,P80895|PIMT_PIG,55.35,6,6,6.7071E2,1,1,2,Oxidation (M),24646,Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Sus scrofa OX=9823 GN=PCMT1 PE=1 SV=3
67,12092,P63221|RS21_PIG,54.36,10,10,5.5549E1,1,1,3,,9111,40S ribosomal protein S21 OS=Sus scrofa OX=9823 GN=RPS21 PE=1 SV=1
84,646,Q2MJV9|PALMD_PIG,54.29,2,2,3.5394E2,2,2,2,,62308,Palmdelphin OS=Sus scrofa OX=9823 GN=PALMD PE=2 SV=1
149,1924,Q007T2|CDC42_PIG,53.65,5,5,0,1,1,1,,21259,Cell division control protein 42 homolog OS=Sus scrofa OX=9823 GN=CDC42 PE=2 SV=2
68,105,P16960|RYR1_PIG,53.58,1,1,3.6351E4,2,2,2,,565340,Ryanodine receptor 1 OS=Sus scrofa OX=9823 GN=RYR1 PE=2 SV=2
49,168,Q27HV0|OGT1_PIG,53.41,1,1,2.1821E4,1,1,5,,116923,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Sus scrofa OX=9823 GN=OGT PE=2 SV=1
59,34,A5D9M6|BAG6_PIG,52.98,1,1,1.9912E3,1,1,3,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
59,70,O62651|WT1_PIG,52.98,2,2,1.9912E3,1,1,3,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
59,39,P0DW16|RBM20_PIG,52.98,1,1,1.9912E3,1,1,3,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
59,97,P08001|ACRO_PIG,52.98,2,2,1.9912E3,1,1,3,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
59,65,Q9BEA8|TNFL6_PIG,52.98,3,3,1.9912E3,1,1,3,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
80,978,P79303|UGPA_PIG,52.31,3,3,4.0894E2,1,1,2,Oxidation (M),56961,UTP--glucose-1-phosphate uridylyltransferase OS=Sus scrofa OX=9823 GN=UGP2 PE=2 SV=3
152,2658,Q29371|TPIS_PIG,50.49,6,6,2.2009E2,1,1,1,,26730,Triosephosphate isomerase OS=Sus scrofa OX=9823 GN=TPI1 PE=2 SV=4
95,2048,A1XQU1|PSB7_PIG,50.30,3,3,5.7827E2,1,1,2,,29980,Proteasome subunit beta type-7 OS=Sus scrofa OX=9823 GN=PSMB7 PE=2 SV=2
148,1514,P82460|THIO_PIG,50.24,8,8,9.6012E2,1,1,1,,11829,Thioredoxin OS=Sus scrofa OX=9823 GN=TXN PE=1 SV=3
77,695,Q9TUB2|P53_PIG,49.74,5,5,6.5699E3,2,2,2,,42862,Cellular tumor antigen p53 OS=Sus scrofa OX=9823 GN=TP53 PE=2 SV=1
157,1422,Q29056|IL1RA_PIG,49.49,8,8,0,1,1,1,,20093,Interleukin-1 receptor antagonist protein OS=Sus scrofa OX=9823 GN=IL1RN PE=2 SV=1
83,93,Q5U9S1|MBL1_PIG,49.24,5,5,3.4594E2,1,1,2,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
82,489,P17741|HMGB2_PIG,49.20,12,12,5.4161E3,2,2,2,Oxidation (M),24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
72,151,Q4PJW2|NCOA1_PIG,47.15,1,1,2.0788E4,2,2,2,,156924,Nuclear receptor coactivator 1 OS=Sus scrofa OX=9823 GN=NCOA1 PE=2 SV=1
140,1678,O19062|CRP_PIG,46.25,5,5,2.4182E3,1,1,1,,24925,C-reactive protein OS=Sus scrofa OX=9823 GN=CRP PE=2 SV=1
54,516,P20305|GELS_PIG,44.92,2,2,1.9121E3,1,1,4,,84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
150,436,Q9TTK7|OLR1_PIG,44.77,5,5,3.0788E3,1,1,1,,31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
115,189,Q8SQ26|CRYL1_PIG,44.21,9,9,7.3591E3,1,1,1,,35128,Lambda-crystallin homolog OS=Sus scrofa OX=9823 GN=CRYL1 PE=2 SV=3
112,321,Q69DK8|C1S_PIG,40.98,2,2,8.1729E2,1,1,1,Oxidation (M),76101,Complement C1s subcomponent OS=Sus scrofa OX=9823 PE=2 SV=1
134,1095,Q8WNE9|BAALC_PIG,40.63,5,5,0,1,1,1,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
110,651,Q8MIQ9|P_PIG,40.05,1,1,0,1,1,1,,93185,P protein OS=Sus scrofa OX=9823 GN=Oca2 PE=2 SV=3
118,454,O02697|PK3CG_PIG,39.18,1,1,3.9866E3,1,1,1,,126658,Phosphatidylinositol 4 5-bisphosphate 3-kinase catalytic subunit gamma isoform OS=Sus scrofa OX=9823 GN=PIK3CG PE=1 SV=2
143,1401,Q9TSX5|LDHC_PIG,38.84,2,2,7.2412E2,1,1,1,,36053,L-lactate dehydrogenase C chain OS=Sus scrofa OX=9823 GN=LDHC PE=2 SV=3
96,99,F1SC07|DYH11_PIG,37.60,0,0,9.7022E2,1,1,1,Oxidation (M),519623,Dynein axonemal heavy chain 11 OS=Sus scrofa OX=9823 GN=DNAH11 PE=1 SV=4
114,171,Q9TUQ3|CO7_PIG,37.54,1,1,1.8216E3,1,1,1,,93062,Complement component C7 OS=Sus scrofa OX=9823 GN=C7 PE=1 SV=1
145,1166,P50132|GPR4_PIG,36.95,7,7,3.8069E3,1,1,1,Oxidation (M),40974,G-protein coupled receptor 4 OS=Sus scrofa OX=9823 GN=GPR4 PE=3 SV=2
125,69,Q2XQV4|ALDH2_PIG,35.49,2,2,0,1,1,1,,56921,Aldehyde dehydrogenase  mitochondrial OS=Sus scrofa OX=9823 GN=ALDH2 PE=2 SV=1
129,213,Q9XSD9|PGS2_PIG,35.41,6,6,2.6567E2,1,1,1,Oxidation (M),39899,Decorin OS=Sus scrofa OX=9823 GN=DCN PE=2 SV=1
154,1658,B1PHQ8|CML1_PIG,35.37,4,4,0,1,1,1,,41384,Chemerin-like receptor 1 OS=Sus scrofa OX=9823 GN=CMLKR1 PE=2 SV=1
155,1835,Q864U6|B3GL1_PIG,35.12,3,3,0,1,1,1,Oxidation (M),39437,UDP-GalNAc:beta-1 3-N-acetylgalactosaminyltransferase 1 OS=Sus scrofa OX=9823 GN=B3GALNT1 PE=2 SV=1
69,42,C0HL13|LRP2_PIG,35.08,1,1,0,1,1,2,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
75,640,Q29052|ITIH1_PIG,34.71,2,2,7.9278E1,1,1,2,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
117,79,P29804|ODPA_PIG,34.51,3,3,6.5943E4,1,1,2,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
106,1370,P35750|CAN1_PIG,34.39,2,2,1.1661E5,1,1,1,,81739,Calpain-1 catalytic subunit OS=Sus scrofa OX=9823 GN=CAPN1 PE=2 SV=3
122,933,Q29593|TALDO_PIG,34.03,4,4,7.7406E3,1,1,1,Oxidation (M),37418,Transaldolase OS=Sus scrofa OX=9823 GN=TALDO1 PE=2 SV=2
116,167,P09623|DLDH_PIG,33.91,3,3,1.3084E3,1,1,1,,54185,Dihydrolipoyl dehydrogenase  mitochondrial OS=Sus scrofa OX=9823 GN=DLD PE=1 SV=1
98,88,Q767L8|MDC1_PIG,33.54,0,0,6.9983E2,1,1,1,,217915,Mediator of DNA damage checkpoint protein 1 OS=Sus scrofa OX=9823 GN=MDC1 PE=3 SV=1
151,2859,Q06AU2|RAP2A_PIG,33.46,10,10,1.3409E2,1,1,1,Oxidation (M),20504,Ras-related protein Rap-2a OS=Sus scrofa OX=9823 GN=RAP2A PE=2 SV=1
76,112,O02773|MA1A1_PIG,33.45,3,3,9.1993E3,1,1,2,Oxidation (M),73197,Mannosyl-oligosaccharide 1 2-alpha-mannosidase IA OS=Sus scrofa OX=9823 GN=MAN1A1 PE=1 SV=1
119,1116,A4GVD1|CXG1_PIG,33.35,4,4,2.6365E3,1,1,1,,45598,Gap junction gamma-1 protein OS=Sus scrofa OX=9823 GN=GJC1 PE=2 SV=1
56,1426,Q767M0|PPR18_PIG,33.03,1,1,6.3815E4,1,1,4,,67962,Phostensin OS=Sus scrofa OX=9823 GN=PPP1R18 PE=3 SV=1
124,479,P35054|TGBR3_PIG,32.90,3,3,7.8176E3,1,1,1,,93005,Transforming growth factor beta receptor type 3 OS=Sus scrofa OX=9823 GN=TGFBR3 PE=2 SV=1
127,1601,P79274|ACADL_PIG,32.70,2,2,4.5742E2,1,1,1,,47957,Long-chain specific acyl-CoA dehydrogenase  mitochondrial OS=Sus scrofa OX=9823 GN=ACADL PE=2 SV=1
111,614,Q2VJ60|RN19A_PIG,32.22,2,2,4.3907E2,1,1,1,,90839,E3 ubiquitin-protein ligase RNF19A OS=Sus scrofa OX=9823 GN=RNF19A PE=2 SV=1
132,847,A3RGC1|VDR_PIG,32.18,3,3,3.8569E2,1,1,1,,48128,Vitamin D3 receptor OS=Sus scrofa OX=9823 GN=VDR PE=2 SV=1
136,2738,P05207|KAP2_PIG,32.10,10,10,5.3135E3,1,1,1,,17706,cAMP-dependent protein kinase type II-alpha regulatory subunit (Fragment) OS=Sus scrofa OX=9823 GN=PRKAR2A PE=1 SV=1
138,1112,Q9TVC1|VATH_PIG,32.10,3,3,4.7335E3,1,1,1,,55850,V-type proton ATPase subunit H OS=Sus scrofa OX=9823 GN=ATP6V1H PE=1 SV=1
133,2613,Q4A1L5|BECN1_PIG,32.04,4,4,3.3994E3,1,1,1,,51759,Beclin-1 OS=Sus scrofa OX=9823 GN=BECN1 PE=1 SV=1
109,145,O77638|NFAC1_PIG,31.95,1,1,1.8118E3,1,1,1,,88010,Nuclear factor of activated T-cells  cytoplasmic 1 OS=Sus scrofa OX=9823 GN=NFATC1 PE=2 SV=2
130,910,P49874|SFTPA_PIG,31.89,6,6,1.1455E4,1,1,1,Oxidation (M),26702,Pulmonary surfactant-associated protein A OS=Sus scrofa OX=9823 GN=SFTPA1 PE=2 SV=1
159,2118,P23695|IGF2_PIG,31.88,7,7,5.4087E2,1,1,1,,20313,Insulin-like growth factor II OS=Sus scrofa OX=9823 GN=IGF2 PE=1 SV=2
135,1650,Q06AB3|UCHL3_PIG,31.38,4,4,7.5221E2,1,1,1,,26090,Ubiquitin carboxyl-terminal hydrolase isozyme L3 OS=Sus scrofa OX=9823 GN=UCHL3 PE=2 SV=1
131,464,O77633|ADA10_PIG,30.98,2,2,1.5773E3,1,1,1,,84383,Disintegrin and metalloproteinase domain-containing protein 10 OS=Sus scrofa OX=9823 GN=ADAM10 PE=2 SV=2
