Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 74,Area Sample 74,#Peptides,#Unique,#Spec Sample 74,PTM,Avg. Mass,Description
1,1,tr|F1RX36|F1RX36_PIG,371.93,44,44,6.5796E6,327,327,1915,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
2,6,tr|F1RX37|F1RX37_PIG,297.58,20,20,4.2332E6,89,89,811,Oxidation (M),60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
27,14,P00355|G3P_PIG,72.90,11,11,3.1218E3,4,4,7,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
30,4,P02543|VIME_PIG,66.61,11,11,6.1877E2,3,3,3,,53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
31,108,P80310|S10AC_PIG,66.28,25,25,5.8118E2,3,3,3,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
34,1861,O46409|APOA4_PIG,60.36,7,7,3.8856E2,2,2,2,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
35,700,P80272|HMGN2_PIG,58.95,32,32,0,2,2,2,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
32,190,P50390|TTHY_PIG,58.77,9,9,2.1118E2,2,2,2,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
41,29,Q767L7|TBB5_PIG,52.80,4,4,9.6522E2,1,1,1,,49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
48,25,O02705|HS90A_PIG,46.34,3,3,3.7001E2,1,1,1,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
25,47,O97507|FA12_PIG,43.90,2,2,2.8079E4,1,1,8,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
53,82,Q29549|CLUS_PIG,43.68,4,4,3.1485E2,1,1,1,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
50,185,P02550|TBA1A_PIG,42.22,4,4,0,1,1,1,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
50,177,Q2XVP4|TBA1B_PIG,42.22,4,4,0,1,1,1,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
39,38,Q3BDI7|DSG1_PIG,41.31,1,1,5.9086E2,1,1,1,,113318,Desmoglein-1 OS=Sus scrofa OX=9823 GN=DSG1 PE=2 SV=1
55,715,P02725|GLPA_PIG,41.24,18,18,2.0193E2,1,1,1,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
54,83,P50447|A1AT_PIG,41.01,4,4,1.1871E2,1,1,1,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
33,2902,P80031|GSTP1_PIG,39.87,5,5,3.5956E2,1,1,2,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
51,90,Q29221|CAZA2_PIG,39.07,5,5,1.8714E3,1,1,1,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
51,731,A0PFK5|CAZA1_PIG,39.07,5,5,1.8714E3,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
52,2090,P07802|KAP0_PIG,37.42,4,4,3.5958E2,1,1,1,,42922,cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Sus scrofa OX=9823 GN=PRKAR1A PE=1 SV=2
37,2938,Q29100|UPTI_PIG,37.12,7,7,6.1255E2,1,1,2,,13109,Uterine plasmin/trypsin inhibitor OS=Sus scrofa OX=9823 PE=1 SV=1
57,1635,Q9TSX9|PRDX6_PIG,36.14,8,8,0,1,1,1,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
38,166,P12675|ICAL_PIG,34.41,2,2,1.0669E2,1,1,1,,77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
47,766,Q9GLP2|PROC_PIG,34.37,3,3,5.0887E3,1,1,1,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
58,16,P62802|H4_PIG,33.82,10,10,7.028E2,1,1,1,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
43,61,P06348|H1T_PIG,33.71,7,7,1.4394E3,1,1,1,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
42,168,Q27HV0|OGT1_PIG,32.67,1,1,1.0946E3,1,1,1,,116923,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Sus scrofa OX=9823 GN=OGT PE=2 SV=1
45,438,A5A8V7|HS71L_PIG,32.28,2,2,3.8197E2,1,1,1,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
45,373,Q6S4N2|HS71B_PIG,32.28,2,2,3.8197E2,1,1,1,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
45,299,P34930|HS71A_PIG,32.28,2,2,3.8197E2,1,1,1,,70083,Heat shock 70 kDa protein 1A OS=Sus scrofa OX=9823 GN=HSPA1A PE=3 SV=1
40,178,Q6KEQ9|PC11X_PIG,31.82,1,1,4.2632E4,1,1,1,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
36,93,Q5U9S1|MBL1_PIG,31.09,5,5,6.7391E2,1,1,2,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
46,714,O62640|PIAP_PIG,30.96,3,3,1.1676E4,1,1,1,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
