Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 21,Area Sample 21,#Peptides,#Unique,#Spec Sample 21,PTM,Avg. Mass,Description
48,318357,P48819|VTNC_PIG,61.32,3,3,2.8278E3,1,1,1,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
22,319760,O97507|FA12_PIG,60.28,2,2,4.3973E3,1,1,6,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
53,318330,P29269|MYL9_PIG,53.26,6,6,5.8008E2,1,1,1,,19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
28,320184,Q03710|CFAB_PIG,51.16,9,9,4.5853E2,1,1,3,,16765,Complement factor B (Fragment) OS=Sus scrofa OX=9823 GN=CFB PE=3 SV=1
52,322629,Q007T2|CDC42_PIG,45.31,7,7,2.2404E2,1,1,1,Oxidation (M),21259,Cell division control protein 42 homolog OS=Sus scrofa OX=9823 GN=CDC42 PE=2 SV=2
49,319949,Q9TSX5|LDHC_PIG,43.90,2,2,1.1703E3,1,1,1,,36053,L-lactate dehydrogenase C chain OS=Sus scrofa OX=9823 GN=LDHC PE=2 SV=3
36,318346,Q28983|ZAN_PIG,41.56,0,0,2.3487E2,1,1,1,,270363,Zonadhesin OS=Sus scrofa OX=9823 GN=ZAN PE=1 SV=1
43,318372,A0P8Z5|UIMC1_PIG,40.83,2,2,3.5915E2,1,1,1,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
37,318453,P34930|HS71A_PIG,40.50,2,2,2.6135E3,1,1,1,,70083,Heat shock 70 kDa protein 1A OS=Sus scrofa OX=9823 GN=HSPA1A PE=3 SV=1
37,318459,Q6S4N2|HS71B_PIG,40.50,2,2,2.6135E3,1,1,1,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
39,318827,O62640|PIAP_PIG,38.97,3,3,2.2561E4,1,1,1,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
45,319007,Q29052|ITIH1_PIG,38.83,1,1,0,1,1,1,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
