Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 22,Area Sample 22,#Peptides,#Unique,#Spec Sample 22,PTM,Avg. Mass,Description
17,318329,Q95274|TYB4_PIG,262.94,95,95,3.0279E4,14,14,29,Oxidation (M),5053,Thymosin beta-4 OS=Sus scrofa OX=9823 GN=TMSB4 PE=3 SV=3
11,318332,P80310|S10AC_PIG,245.36,73,73,2.3926E5,13,13,52,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
14,319005,P02067|HBB_PIG,244.84,22,22,1.5999E4,11,11,30,,16166,Hemoglobin subunit beta OS=Sus scrofa OX=9823 GN=HBB PE=1 SV=3
20,318315,Q19AZ8|THRB_PIG,243.75,13,13,2.3332E4,14,14,20,,70066,Prothrombin OS=Sus scrofa OX=9823 GN=F2 PE=2 SV=1
12,318386,P62936|PPIA_PIG,232.76,26,26,4.4202E4,11,11,40,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
21,318471,P01965|HBA_PIG,220.75,43,43,2.6432E4,10,10,19,,15039,Hemoglobin subunit alpha OS=Sus scrofa OX=9823 GN=HBA PE=1 SV=1
32,318342,P14632|TRFL_PIG,198.63,5,5,1.5204E3,5,5,5,,77626,Lactotransferrin OS=Sus scrofa OX=9823 GN=LTF PE=1 SV=3
27,318359,P18650|APOE_PIG,195.23,15,15,1.0542E4,8,8,12,,36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
10,318314,P29700|FETUA_PIG,194.09,14,14,5.4787E4,7,7,54,,38425,Alpha-2-HS-glycoprotein (Fragment) OS=Sus scrofa OX=9823 GN=AHSG PE=1 SV=1
15,318350,P06348|H1T_PIG,190.57,14,14,2.6393E4,9,9,29,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
19,318428,P00355|G3P_PIG,189.84,28,28,3.4178E4,12,12,21,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
18,318326,P79263|ITIH4_PIG,188.50,7,7,1.171E5,10,10,21,Oxidation (M),102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
22,318560,P09571|TRFE_PIG,183.20,5,5,2.8912E4,6,6,15,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
28,318323,P06867|PLMN_PIG,182.59,2,2,1.343E4,5,5,10,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
31,318337,Q767L7|TBB5_PIG,175.79,13,13,5.5135E3,6,6,8,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
38,318366,Q8MJ49|OSTF1_PIG,169.65,7,7,2.124E3,2,2,3,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
23,320063,P08835|ALBU_PIG,164.22,9,9,2.0976E4,9,9,15,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
30,318307,P02543|VIME_PIG,163.40,20,20,6.4481E3,7,7,8,Oxidation (M),53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
13,318380,P50390|TTHY_PIG,160.40,11,11,5.9435E4,3,3,33,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
26,318328,P01025|CO3_PIG,157.39,4,4,1.6847E4,6,6,14,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
37,318803,P80272|HMGN2_PIG,147.82,34,34,1.8058E2,4,4,4,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
24,318557,P62802|H4_PIG,146.28,50,50,2.7659E4,6,6,15,Oxidation (M),11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
33,320246,Q7SIB7|PGK1_PIG,118.64,7,7,2.3598E3,4,4,5,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
36,320303,Q5S1U1|HSPB1_PIG,116.34,10,10,1.7517E3,2,2,4,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
34,320378,Q07717|B2MG_PIG,115.24,22,22,4.2538E3,4,4,5,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
43,320263,P62901|RL31_PIG,115.17,26,26,1.9804E3,3,3,3,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
25,318650,P31950|S10AB_PIG,113.47,10,10,1.4251E4,2,2,15,,11180,Protein S100-A11 OS=Sus scrofa OX=9823 GN=S100A11 PE=1 SV=1
45,320057,P50447|A1AT_PIG,109.12,4,4,6.5374E2,2,2,2,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
48,319536,P82460|THIO_PIG,102.13,25,25,1.0873E2,2,2,2,,11829,Thioredoxin OS=Sus scrofa OX=9823 GN=TXN PE=1 SV=3
50,318330,P29269|MYL9_PIG,97.51,8,8,1.0103E3,2,2,2,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
41,318442,P10668|COF1_PIG,96.25,17,17,1.7678E2,3,3,3,Oxidation (M),18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
29,319760,O97507|FA12_PIG,95.56,4,4,2.127E4,2,2,10,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
39,318357,P48819|VTNC_PIG,92.30,6,6,4.4532E3,2,2,3,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
49,318901,P80015|CAP7_PIG,80.16,9,9,6.5907E2,2,2,2,,27039,Azurocidin OS=Sus scrofa OX=9823 GN=AZU1 PE=1 SV=2
46,319560,Q8SPS7|HPT_PIG,74.90,3,3,1.2097E3,1,1,2,,38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
40,318324,P53714|ITB2_PIG,69.39,4,4,4.3046E2,2,2,3,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
65,318810,Q29308|RS19_PIG,69.14,10,10,2.4332E2,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
60,318334,P12675|ICAL_PIG,61.51,2,2,3.1268E2,1,1,1,,77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
69,319612,Q9GLP2|PROC_PIG,59.70,3,3,2.4655E3,1,1,1,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
68,322396,P63221|RS21_PIG,57.20,11,11,1.2798E3,1,1,1,Oxidation (M),9111,40S ribosomal protein S21 OS=Sus scrofa OX=9823 GN=RPS21 PE=1 SV=1
71,318804,P67985|RL22_PIG,55.81,11,11,2.1525E2,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
47,318515,Q29099|PTBP1_PIG,51.38,4,4,3.1697E2,1,1,2,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
64,318934,P02550|TBA1A_PIG,48.88,3,3,7.5223E2,1,1,1,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
64,318935,Q2XVP4|TBA1B_PIG,48.88,3,3,7.5223E2,1,1,1,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
53,318343,Q6R2V0|WNK1_PIG,47.08,0,0,0,1,1,1,,248973,Serine/threonine-protein kinase WNK1 OS=Sus scrofa OX=9823 GN=WNK1 PE=2 SV=3
67,318839,Q71LE2|H33_PIG,45.52,7,7,4.3374E3,1,1,1,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
62,319137,A7VK00|MX2_PIG,43.61,2,2,3.2507E2,1,1,1,,80328,Interferon-induced GTP-binding protein Mx2 OS=Sus scrofa OX=9823 GN=MX2 PE=2 SV=1
62,319222,P27594|MX1_PIG,43.61,2,2,3.2507E2,1,1,1,,75587,Interferon-induced GTP-binding protein Mx1 OS=Sus scrofa OX=9823 GN=MX1 PE=2 SV=1
63,318741,Q3YLA6|SRSF1_PIG,43.15,5,5,5.7283E2,1,1,1,,27745,Serine/arginine-rich splicing factor 1 OS=Sus scrofa OX=9823 GN=SRSF1 PE=2 SV=3
70,319645,Q29100|UPTI_PIG,42.86,7,7,4.2464E2,1,1,1,,13109,Uterine plasmin/trypsin inhibitor OS=Sus scrofa OX=9823 PE=1 SV=1
61,319041,Q9GKE7|CLCN5_PIG,42.10,2,2,5.3789E2,1,1,1,,90802,H(+)/Cl(-) exchange transporter 5 OS=Sus scrofa OX=9823 GN=CLCN5 PE=2 SV=2
59,319216,P10173|FUMH_PIG,39.25,2,2,2.3933E2,1,1,1,,54749,Fumarate hydratase  mitochondrial OS=Sus scrofa OX=9823 GN=FH PE=1 SV=2
66,318668,Q8SQ26|CRYL1_PIG,38.91,9,9,1.0769E3,1,1,1,,35128,Lambda-crystallin homolog OS=Sus scrofa OX=9823 GN=CRYL1 PE=2 SV=3
56,319152,Q29024|DX39B_PIG,38.24,4,4,4.7299E4,1,1,1,Oxidation (M),48991,Spliceosome RNA helicase DDX39B OS=Sus scrofa OX=9823 GN=DDX39B PE=3 SV=2
57,318827,O62640|PIAP_PIG,37.97,3,3,6.7171E4,1,1,1,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
