Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 26,Area Sample 26,#Peptides,#Unique,#Spec Sample 26,PTM,Avg. Mass,Description
57,318664,P80229|ILEU_PIG,81.99,4,4,1.6646E3,2,2,3,,42513,Leukocyte elastase inhibitor OS=Sus scrofa OX=9823 GN=SERPINB1 PE=1 SV=1
49,318860,P50828|HEMO_PIG,75.84,2,2,1.4062E4,3,3,8,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
91,318810,Q29308|RS19_PIG,74.35,13,13,6.1877E2,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
69,318337,Q767L7|TBB5_PIG,73.06,4,4,1.6099E3,2,2,2,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
69,318348,P02554|TBB_PIG,73.06,4,4,1.6099E3,2,2,2,Oxidation (M),49861,Tubulin beta chain OS=Sus scrofa OX=9823 PE=1 SV=1
55,318650,P31950|S10AB_PIG,72.75,10,10,3.2823E3,2,2,5,,11180,Protein S100-A11 OS=Sus scrofa OX=9823 GN=S100A11 PE=1 SV=1
67,318366,Q8MJ49|OSTF1_PIG,63.60,7,7,0,1,1,2,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
97,320689,P43030|CXCL7_PIG,61.78,11,11,2.9849E3,1,1,1,Oxidation (M),12615,Platelet basic protein OS=Sus scrofa OX=9823 GN=PPBP PE=1 SV=1
60,320057,P50447|A1AT_PIG,57.42,2,2,9.8323E2,2,2,3,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
66,318453,P34930|HS71A_PIG,57.41,4,4,1.5384E3,2,2,2,,70083,Heat shock 70 kDa protein 1A OS=Sus scrofa OX=9823 GN=HSPA1A PE=3 SV=1
66,318459,Q6S4N2|HS71B_PIG,57.41,4,4,1.5384E3,2,2,2,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
63,320448,P26042|MOES_PIG,55.61,2,2,5.3181E3,1,1,2,Oxidation (M),67661,Moesin OS=Sus scrofa OX=9823 GN=MSN PE=2 SV=3
59,318827,O62640|PIAP_PIG,52.42,3,3,5.0124E4,2,2,3,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
62,318427,C0HL13|LRP2_PIG,52.00,1,1,9.4003E2,2,2,2,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
103,320378,Q07717|B2MG_PIG,49.85,8,8,3.7695E3,1,1,1,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
100,318804,P67985|RL22_PIG,48.65,11,11,1.9193E2,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
56,319760,O97507|FA12_PIG,46.70,2,2,6.3081E3,1,1,3,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
58,319096,Q5I2M3|TLR9_PIG,39.96,1,1,2.8768E4,1,1,3,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
70,318841,A0PFK5|CAZA1_PIG,39.84,5,5,6.9564E2,1,1,2,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
70,318718,Q29221|CAZA2_PIG,39.84,5,5,6.9564E2,1,1,2,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
94,319612,Q9GLP2|PROC_PIG,38.49,3,3,6.7545E2,1,1,1,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
102,318868,P60662|MYL6_PIG,38.27,9,9,0,1,1,1,,16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
68,319843,B3SP85|GILT_PIG,37.50,4,4,5.5716E2,1,1,2,,27614,Gamma-interferon-inducible-lysosomal thiol reductase OS=Sus scrofa OX=9823 GN=IFI30 PE=2 SV=1
89,318468,Q29041|FCN2_PIG,37.24,3,3,9.4331E2,1,1,1,Oxidation (M),34682,Ficolin-2 OS=Sus scrofa OX=9823 GN=FCN2 PE=1 SV=1
92,318324,P53714|ITB2_PIG,37.18,2,2,6.3787E2,1,1,1,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
77,318493,Q9TV61|MYH1_PIG,36.93,1,1,2.052E2,1,1,1,,223171,Myosin-1 OS=Sus scrofa OX=9823 GN=MYH1 PE=2 SV=1
77,318498,Q9TV62|MYH4_PIG,36.93,1,1,2.052E2,1,1,1,,223234,Myosin-4 OS=Sus scrofa OX=9823 GN=MYH4 PE=2 SV=1
77,318411,P79293|MYH7_PIG,36.93,1,1,2.052E2,1,1,1,,223296,Myosin-7 OS=Sus scrofa OX=9823 GN=MYH7 PE=1 SV=2
77,318618,Q9TV63|MYH2_PIG,36.93,1,1,2.052E2,1,1,1,,223148,Myosin-2 OS=Sus scrofa OX=9823 GN=MYH2 PE=2 SV=1
105,322443,P02475|CRYAA_PIG,36.89,7,7,2.6018E3,1,1,1,,19746,Alpha-crystallin A chain OS=Sus scrofa OX=9823 GN=CRYAA PE=1 SV=1
87,318511,P79403|GANAB_PIG,36.36,1,1,3.1273E4,1,1,1,,106662,Neutral alpha-glucosidase AB OS=Sus scrofa OX=9823 GN=GANAB PE=1 SV=1
80,318361,Q95JA5|GATA6_PIG,35.58,2,2,0,1,1,1,,45410,Transcription factor GATA-6 (Fragment) OS=Sus scrofa OX=9823 GN=GATA6 PE=2 SV=2
73,318563,Q5GN48|DMD_PIG,35.45,0,0,7.4138E2,1,1,1,,424860,Dystrophin OS=Sus scrofa OX=9823 GN=DMD PE=1 SV=1
96,319721,Q5XLD3|KCRM_PIG,35.03,4,4,7.97E2,1,1,1,Oxidation (M),43059,Creatine kinase M-type OS=Sus scrofa OX=9823 GN=CKM PE=2 SV=1
98,318711,P15981|HA2D_PIG,34.45,6,6,0,1,1,1,,28067,SLA class II histocompatibility antigen  DQ haplotype D alpha chain OS=Sus scrofa OX=9823 PE=2 SV=1
98,318710,P15980|HA2C_PIG,34.45,6,6,0,1,1,1,,28054,SLA class II histocompatibility antigen  DQ haplotype C alpha chain OS=Sus scrofa OX=9823 PE=2 SV=1
101,318779,P49059|FSHR_PIG,34.45,3,3,0,1,1,1,,78173,Follicle-stimulating hormone receptor OS=Sus scrofa OX=9823 GN=FSHR PE=2 SV=2
93,319724,Q29016|ACRBP_PIG,34.28,4,4,1.1959E3,1,1,1,,60827,Acrosin-binding protein OS=Sus scrofa OX=9823 GN=ACRBP PE=1 SV=2
79,318497,P03974|TERA_PIG,34.08,2,2,0,1,1,1,,89289,Transitional endoplasmic reticulum ATPase OS=Sus scrofa OX=9823 GN=VCP PE=1 SV=5
82,319161,M3TYT0|ROCK2_PIG,34.02,1,1,2.2394E2,1,1,1,,160749,Rho-associated protein kinase 2 OS=Sus scrofa OX=9823 GN=ROCK2 PE=1 SV=1
90,319363,P47788|THOP1_PIG,33.83,1,1,3.2715E3,1,1,1,,78144,Thimet oligopeptidase OS=Sus scrofa OX=9823 GN=THOP1 PE=2 SV=2
85,318955,O02671|LEPR_PIG,33.60,1,1,7.2675E2,1,1,1,,132523,Leptin receptor OS=Sus scrofa OX=9823 GN=LEPR PE=2 SV=3
75,318325,A5D9M6|BAG6_PIG,33.46,1,1,0,1,1,1,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
81,318516,P29804|ODPA_PIG,33.29,3,3,6.1032E3,1,1,1,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
107,320581,P01297|NMB_PIG,32.99,7,7,3.326E4,1,1,1,,13381,Neuromedin-B OS=Sus scrofa OX=9823 GN=NMB PE=1 SV=2
106,319645,Q29100|UPTI_PIG,32.97,9,9,0,1,1,1,,13109,Uterine plasmin/trypsin inhibitor OS=Sus scrofa OX=9823 PE=1 SV=1
88,318479,Q2MJV8|PALM_PIG,32.94,2,2,0,1,1,1,,42380,Paralemmin-1 OS=Sus scrofa OX=9823 GN=PALM PE=2 SV=1
84,318360,O02705|HS90A_PIG,32.93,2,2,9.9494E2,1,1,1,,84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
65,319080,Q865F1|MTP_PIG,32.83,1,1,3.0466E3,1,1,2,,99771,Microsomal triglyceride transfer protein large subunit OS=Sus scrofa OX=9823 GN=MTTP PE=2 SV=1
76,318370,Q2IA00|SPEF2_PIG,32.45,1,1,1.7239E4,1,1,1,,208803,Sperm flagellar protein 2 OS=Sus scrofa OX=9823 GN=SPEF2 PE=2 SV=1
78,318469,P16276|ACON_PIG,32.12,2,2,7.9094E3,1,1,1,,85761,Aconitate hydratase  mitochondrial OS=Sus scrofa OX=9823 GN=ACO2 PE=1 SV=1
83,318766,P11607|AT2A2_PIG,31.77,1,1,7.86E1,1,1,1,,114792,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Sus scrofa OX=9823 GN=ATP2A2 PE=1 SV=1
