Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 10,Area Sample 10,#Peptides,#Unique,#Spec Sample 10,PTM,Avg. Mass,Description
25,286,P48819|VTNC_PIG,153.24,17,17,1.7175E4,10,10,17,Oxidation (M),52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
23,593,O02668|ITIH2_PIG,151.82,9,9,8.233E3,10,10,20,Oxidation (M),104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
17,27,P01025|CO3_PIG,139.38,4,4,4.1345E4,13,13,42,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
18,61,P06348|H1T_PIG,124.54,8,8,6.795E4,10,10,36,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
43,1705,Q8MJ49|OSTF1_PIG,119.20,14,14,5.3445E3,3,3,4,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
28,1861,O46409|APOA4_PIG,112.11,7,7,4.4985E3,7,7,10,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
32,82,Q29549|CLUS_PIG,111.06,12,12,3.4212E3,6,6,7,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
34,697,P62901|RL31_PIG,110.58,26,26,3.6474E3,5,5,7,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
36,59,P06867|PLMN_PIG,108.04,2,2,5.1231E3,5,5,6,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
33,29,Q767L7|TBB5_PIG,106.58,13,13,3.9327E3,5,5,7,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
27,14,P00355|G3P_PIG,105.39,22,22,6.4216E3,6,6,10,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
29,84,P62936|PPIA_PIG,96.68,20,20,2.9036E3,3,3,9,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
40,802,P29269|MYL9_PIG,87.99,20,20,3.7046E3,5,5,5,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
31,2612,P21753|TYB10_PIG,83.93,33,33,1.3667E3,3,1,8,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
44,56,P10668|COF1_PIG,80.97,15,15,3.7974E2,3,3,4,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
42,933,Q29593|TALDO_PIG,80.53,5,5,8.0102E2,3,3,4,,37418,Transaldolase OS=Sus scrofa OX=9823 GN=TALDO1 PE=2 SV=2
48,37,Q5S1U1|HSPB1_PIG,77.33,14,14,2.9357E3,2,2,3,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
53,715,P02725|GLPA_PIG,75.50,18,18,1.9536E3,2,2,3,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
30,16,P62802|H4_PIG,72.06,39,39,9.5959E3,3,3,9,Oxidation (M),11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
39,63,P79263|ITIH4_PIG,71.87,4,4,3.4588E3,3,3,5,,102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
46,1703,Q07717|B2MG_PIG,68.85,25,25,2.6941E3,3,3,4,Oxidation (M),13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
49,302,P80015|CAP7_PIG,64.60,10,10,4.512E3,3,3,3,,27039,Azurocidin OS=Sus scrofa OX=9823 GN=AZU1 PE=1 SV=2
37,108,P80310|S10AC_PIG,62.34,25,25,5.0988E3,2,2,6,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
38,39,P0DW16|RBM20_PIG,61.53,1,1,1.0903E3,2,1,5,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
38,34,A5D9M6|BAG6_PIG,61.53,1,1,1.0903E3,2,1,5,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
38,70,O62651|WT1_PIG,61.53,2,2,1.0903E3,2,1,5,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
38,65,Q9BEA8|TNFL6_PIG,61.53,3,3,1.0903E3,2,1,5,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
38,97,P08001|ACRO_PIG,61.53,2,2,1.0903E3,2,1,5,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
55,148,P21692|MMP1_PIG,57.74,4,4,2.2241E2,1,1,2,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
47,25,O02705|HS90A_PIG,56.76,3,3,7.2741E2,1,1,3,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
54,516,P20305|GELS_PIG,56.63,4,4,3.3956E2,3,3,3,,84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
57,696,Q7SIB7|PGK1_PIG,55.75,7,7,8.9104E2,2,2,2,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
45,699,Q71LE2|H33_PIG,55.62,11,11,7.0228E3,1,1,4,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
50,667,P00791|PEPA_PIG,55.39,4,4,9.5369E2,1,1,3,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
21,47,O97507|FA12_PIG,54.60,2,2,5.2621E4,1,1,29,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
52,76,Q29308|RS19_PIG,53.38,10,10,6.489E2,1,1,3,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
91,280,P67985|RL22_PIG,52.77,11,11,1.9498E3,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
60,2631,Q95281|RL29_PIG,51.43,16,16,1.215E2,1,1,2,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
51,766,Q9GLP2|PROC_PIG,45.58,3,3,6.407E3,1,1,3,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
77,185,P02550|TBA1A_PIG,44.01,4,4,2.4527E2,1,1,1,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
77,177,Q2XVP4|TBA1B_PIG,44.01,4,4,2.4527E2,1,1,1,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
81,2624,P60662|MYL6_PIG,41.82,8,8,4.5782E2,1,1,1,Oxidation (M),16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
78,83,P50447|A1AT_PIG,41.01,4,4,0,1,1,1,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
62,38,Q3BDI7|DSG1_PIG,40.36,2,2,2.4263E2,1,1,1,,113318,Desmoglein-1 OS=Sus scrofa OX=9823 GN=DSG1 PE=2 SV=1
86,700,P80272|HMGN2_PIG,40.18,20,20,0,1,1,1,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
59,190,P50390|TTHY_PIG,39.34,9,9,6.6166E2,1,1,2,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
79,330,O62787|GTR3_PIG,38.79,2,2,4.5589E2,1,1,1,Oxidation (M),53963,Solute carrier family 2  facilitated glucose transporter member 3 OS=Sus scrofa OX=9823 GN=SLC2A3 PE=2 SV=2
72,166,P12675|ICAL_PIG,38.53,2,2,5.3255E1,1,1,1,,77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
41,42,C0HL13|LRP2_PIG,37.60,1,1,2.1644E3,1,1,4,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
73,60,P09571|TRFE_PIG,37.49,2,2,2.3171E2,1,1,1,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
88,2048,A1XQU1|PSB7_PIG,37.40,3,3,0,1,1,1,,29980,Proteasome subunit beta type-7 OS=Sus scrofa OX=9823 GN=PSMB7 PE=2 SV=2
58,48,Q8SPS7|HPT_PIG,37.07,4,4,2.0917E3,1,1,2,,38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
83,2938,Q29100|UPTI_PIG,37.01,7,7,1.0351E2,1,1,1,,13109,Uterine plasmin/trypsin inhibitor OS=Sus scrofa OX=9823 PE=1 SV=1
90,1107,Q6PQZ1|AQP1_PIG,36.73,6,6,1.9929E3,1,1,1,Oxidation (M),28679,Aquaporin-1 OS=Sus scrofa OX=9823 GN=AQP1 PE=2 SV=3
75,322,P98074|ENTK_PIG,36.38,1,1,1.3287E2,1,1,1,Oxidation (M),114776,Enteropeptidase OS=Sus scrofa OX=9823 GN=TMPRSS15 PE=1 SV=1
68,96,P16469|LOX15_PIG,36.17,1,1,1.4006E3,1,1,1,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
74,1112,Q9TVC1|VATH_PIG,35.99,3,3,7.6471E2,1,1,1,,55850,V-type proton ATPase subunit H OS=Sus scrofa OX=9823 GN=ATP6V1H PE=1 SV=1
82,81,O19084|CDSN_PIG,35.74,5,5,1.8818E3,1,1,1,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
65,79,P29804|ODPA_PIG,34.19,3,3,4.0622E4,1,1,1,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
67,168,Q27HV0|OGT1_PIG,33.98,1,1,3.2895E3,1,1,1,,116923,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Sus scrofa OX=9823 GN=OGT PE=2 SV=1
85,90,Q29221|CAZA2_PIG,33.96,5,5,4.4281E2,1,1,1,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
85,731,A0PFK5|CAZA1_PIG,33.96,5,5,4.4281E2,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
80,2051,P14287|OSTP_PIG,33.92,4,4,4.7542E2,1,1,1,,33669,Osteopontin OS=Sus scrofa OX=9823 GN=SPP1 PE=1 SV=1
64,209,Q767K9|PP1RA_PIG,33.75,1,1,0,1,1,1,,97597,Serine/threonine-protein phosphatase 1 regulatory subunit 10 OS=Sus scrofa OX=9823 GN=PPP1R10 PE=3 SV=1
89,12088,P31950|S10AB_PIG,33.56,13,13,0,1,1,1,,11180,Protein S100-A11 OS=Sus scrofa OX=9823 GN=S100A11 PE=1 SV=1
71,46,P14632|TRFL_PIG,33.21,1,1,1.6096E2,1,1,1,,77626,Lactotransferrin OS=Sus scrofa OX=9823 GN=LTF PE=1 SV=3
87,959,Q9TU18|AGRP_PIG,33.17,11,11,1.0922E3,1,1,1,,14681,Agouti-related protein OS=Sus scrofa OX=9823 GN=AGRP PE=3 SV=2
66,537,Q08094|CNN2_PIG,33.14,5,5,9.2716E2,1,1,1,Oxidation (M),32030,Calponin-2 (Fragment) OS=Sus scrofa OX=9823 GN=CNN2 PE=2 SV=1
76,436,Q9TTK7|OLR1_PIG,32.91,4,4,8.9902E2,1,1,1,,31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
