Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 21,Area Sample 21,#Peptides,#Unique,#Spec Sample 21,PTM,Avg. Mass,Description
1,1,tr|F1RX36|F1RX36_PIG,638.65,50,50,1.0229E7,587,587,3872,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
2,6,tr|F1RX37|F1RX37_PIG,480.31,43,43,8.1607E6,130,130,1154,Oxidation (M),60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
50,715,P02725|GLPA_PIG,102.60,18,18,9.7477E2,2,2,5,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
62,700,P80272|HMGN2_PIG,95.54,34,34,0,2,2,3,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
54,60,P09571|TRFE_PIG,94.30,4,4,3.8562E3,3,3,3,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
36,766,Q9GLP2|PROC_PIG,93.23,3,3,1.9032E4,2,2,12,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
49,802,P29269|MYL9_PIG,90.04,17,17,1.2581E3,3,3,5,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
37,1703,Q07717|B2MG_PIG,83.80,24,24,1.554E4,3,3,10,Oxidation (M),13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
83,280,P67985|RL22_PIG,80.98,11,11,3.811E3,1,1,2,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
60,436,Q9TTK7|OLR1_PIG,77.73,5,5,2.2512E3,3,3,3,,31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
79,699,Q71LE2|H33_PIG,77.50,21,21,9.3619E2,2,2,2,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
53,2612,P21753|TYB10_PIG,75.32,33,33,4.1014E3,1,1,4,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
61,1736,Q2LE37|APOM_PIG,75.27,12,12,0,1,1,3,,21241,Apolipoprotein M OS=Sus scrofa OX=9823 GN=APOM PE=2 SV=1
67,83,P50447|A1AT_PIG,74.32,4,4,2.3791E3,1,1,2,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
58,25,O02705|HS90A_PIG,73.08,3,3,9.6515E2,1,1,3,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
55,96,P16469|LOX15_PIG,72.85,4,4,8.6526E2,3,3,3,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
78,2902,P80031|GSTP1_PIG,65.47,5,5,9.6943E2,1,1,2,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
81,190,P50390|TTHY_PIG,64.10,9,9,1.178E3,1,1,2,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
99,373,Q6S4N2|HS71B_PIG,62.90,2,2,2.1426E2,1,1,1,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
99,299,P34930|HS71A_PIG,62.90,2,2,2.1426E2,1,1,1,,70083,Heat shock 70 kDa protein 1A OS=Sus scrofa OX=9823 GN=HSPA1A PE=3 SV=1
99,438,A5A8V7|HS71L_PIG,62.90,2,2,2.1426E2,1,1,1,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
68,147,Q9TV62|MYH4_PIG,62.69,1,1,1.1718E2,1,1,2,,223234,Myosin-4 OS=Sus scrofa OX=9823 GN=MYH4 PE=2 SV=1
68,197,Q9TV61|MYH1_PIG,62.69,1,1,1.1718E2,1,1,2,,223171,Myosin-1 OS=Sus scrofa OX=9823 GN=MYH1 PE=2 SV=1
68,272,P79293|MYH7_PIG,62.69,1,1,1.1718E2,1,1,2,,223296,Myosin-7 OS=Sus scrofa OX=9823 GN=MYH7 PE=1 SV=2
68,250,Q9TV63|MYH2_PIG,62.69,1,1,1.1718E2,1,1,2,,223148,Myosin-2 OS=Sus scrofa OX=9823 GN=MYH2 PE=2 SV=1
71,46,P14632|TRFL_PIG,61.82,2,2,1.2747E3,2,2,2,,77626,Lactotransferrin OS=Sus scrofa OX=9823 GN=LTF PE=1 SV=3
125,76,Q29308|RS19_PIG,61.82,10,10,1.9474E3,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
119,978,P79303|UGPA_PIG,61.77,3,3,0,1,1,1,Oxidation (M),56961,UTP--glucose-1-phosphate uridylyltransferase OS=Sus scrofa OX=9823 GN=UGP2 PE=2 SV=3
82,2631,Q95281|RL29_PIG,61.53,16,16,5.6914E2,1,1,2,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
120,2938,Q29100|UPTI_PIG,59.78,8,8,0,1,1,1,,13109,Uterine plasmin/trypsin inhibitor OS=Sus scrofa OX=9823 PE=1 SV=1
123,16,P62802|H4_PIG,57.45,10,10,1.3781E3,1,1,1,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
73,535,Q866Y3|PGRP2_PIG,56.23,3,3,5.4195E2,1,1,2,,64594,N-acetylmuramoyl-L-alanine amidase OS=Sus scrofa OX=9823 GN=PGLYRP2 PE=2 SV=1
121,1924,Q007T2|CDC42_PIG,54.47,7,7,1.6428E3,1,1,1,,21259,Cell division control protein 42 homolog OS=Sus scrofa OX=9823 GN=CDC42 PE=2 SV=2
57,93,Q5U9S1|MBL1_PIG,53.31,9,9,3.2436E3,1,1,3,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
63,105,P16960|RYR1_PIG,50.53,1,1,2.0169E4,2,2,2,,565340,Ryanodine receptor 1 OS=Sus scrofa OX=9823 GN=RYR1 PE=2 SV=2
91,38,Q3BDI7|DSG1_PIG,50.49,2,2,1.7E2,1,1,1,,113318,Desmoglein-1 OS=Sus scrofa OX=9823 GN=DSG1 PE=2 SV=1
124,1635,Q9TSX9|PRDX6_PIG,49.88,8,8,0,1,1,1,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
106,667,P00791|PEPA_PIG,49.76,4,4,2.6823E3,1,1,1,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
111,537,Q08094|CNN2_PIG,46.96,4,4,1.126E3,1,1,1,,32030,Calponin-2 (Fragment) OS=Sus scrofa OX=9823 GN=CNN2 PE=2 SV=1
85,42,C0HL13|LRP2_PIG,46.76,1,1,1.5496E3,1,1,1,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
72,73,A0P8Z5|UIMC1_PIG,44.92,2,2,2.7297E3,1,1,2,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
80,90,Q29221|CAZA2_PIG,44.66,5,5,1.3082E3,1,1,2,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
80,731,A0PFK5|CAZA1_PIG,44.66,5,5,1.3082E3,1,1,2,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
105,714,O62640|PIAP_PIG,44.17,3,3,2.7037E4,1,1,1,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
126,1690,P01297|NMB_PIG,44.06,7,7,0,1,1,1,,13381,Neuromedin-B OS=Sus scrofa OX=9823 GN=NMB PE=1 SV=2
74,696,Q7SIB7|PGK1_PIG,42.25,5,5,2.6002E2,1,1,2,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
103,608,P04761|ACM1_PIG,41.77,3,3,7.6846E2,1,1,1,,51419,Muscarinic acetylcholine receptor M1 OS=Sus scrofa OX=9823 GN=CHRM1 PE=2 SV=1
101,330,O62787|GTR3_PIG,41.69,2,2,3.6146E2,1,1,1,Oxidation (M),53963,Solute carrier family 2  facilitated glucose transporter member 3 OS=Sus scrofa OX=9823 GN=SLC2A3 PE=2 SV=2
118,2051,P14287|OSTP_PIG,40.97,8,8,0,1,1,1,,33669,Osteopontin OS=Sus scrofa OX=9823 GN=SPP1 PE=1 SV=1
69,168,Q27HV0|OGT1_PIG,40.06,1,1,3.685E4,1,1,2,,116923,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Sus scrofa OX=9823 GN=OGT PE=2 SV=1
127,12088,P31950|S10AB_PIG,39.69,9,9,2.012E2,1,1,1,,11180,Protein S100-A11 OS=Sus scrofa OX=9823 GN=S100A11 PE=1 SV=1
87,131,Q9TV36|FBN1_PIG,39.60,2,2,0,1,1,1,,312699,Fibrillin-1 OS=Sus scrofa OX=9823 GN=FBN1 PE=2 SV=1
110,1107,Q6PQZ1|AQP1_PIG,39.39,6,6,0,1,1,1,Oxidation (M),28679,Aquaporin-1 OS=Sus scrofa OX=9823 GN=AQP1 PE=2 SV=3
108,37,Q5S1U1|HSPB1_PIG,39.23,10,10,3.2561E3,1,1,1,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
70,385,Q5D891|PK3C3_PIG,39.03,2,2,3.4375E3,1,1,2,,101234,Phosphatidylinositol 3-kinase catalytic subunit type 3 OS=Sus scrofa OX=9823 GN=PIK3C3 PE=2 SV=1
90,1031,Q03710|CFAB_PIG,37.64,9,9,1.2612E3,1,1,1,,16765,Complement factor B (Fragment) OS=Sus scrofa OX=9823 GN=CFB PE=3 SV=1
117,1077,Q06AU4|RAB34_PIG,37.00,3,3,8.2433E3,1,1,1,,29115,Ras-related protein Rab-34 OS=Sus scrofa OX=9823 GN=RAB34 PE=2 SV=1
77,1287,Q9GK37|CBG_PIG,36.84,2,2,1.7391E2,1,1,2,,45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
114,789,O97661|OX1R_PIG,36.79,4,4,7.6432E2,1,1,1,Oxidation (M),47438,Orexin/Hypocretin receptor type 1 OS=Sus scrofa OX=9823 GN=HCRTR1 PE=2 SV=2
92,341,Q1W674|HXK2_PIG,34.89,1,1,0,1,1,1,,102370,Hexokinase-2 OS=Sus scrofa OX=9823 GN=HK2 PE=2 SV=1
113,681,Q29011|PGCA_PIG,34.40,2,2,0,1,1,1,,58605,Aggrecan core protein (Fragment) OS=Sus scrofa OX=9823 GN=ACAN PE=1 SV=3
115,2675,Q75ZH0|CCRL2_PIG,34.28,4,4,1.2108E3,1,1,1,,40592,Chemokine C-C motif receptor-like 2 OS=Sus scrofa OX=9823 GN=CCRL2 PE=2 SV=1
96,248,A4L7N3|FOXO1_PIG,34.18,4,4,0,1,1,1,,69921,Forkhead box protein O1 OS=Sus scrofa OX=9823 GN=FOXO1 PE=2 SV=1
116,981,P04366|AMBP_PIG,33.81,3,3,6.4196E2,1,1,1,,37691,Protein AMBP (Fragment) OS=Sus scrofa OX=9823 GN=AMBP PE=1 SV=2
122,1678,O19062|CRP_PIG,33.80,8,8,0,1,1,1,,24925,C-reactive protein OS=Sus scrofa OX=9823 GN=CRP PE=2 SV=1
112,1084,Q5I2M3|TLR9_PIG,33.75,1,1,1.6696E2,1,1,1,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
95,717,Q03333|NEC2_PIG,33.08,1,1,1.2968E3,1,1,1,,70452,Neuroendocrine convertase 2 OS=Sus scrofa OX=9823 GN=PCSK2 PE=2 SV=1
102,1664,P32306|OXYR_PIG,33.02,2,2,1.3756E3,1,1,1,,42524,Oxytocin receptor OS=Sus scrofa OX=9823 GN=OXTR PE=2 SV=1
104,1102,Q95M75|RHBG_PIG,32.98,3,3,0,1,1,1,,49583,Ammonium transporter Rh type B OS=Sus scrofa OX=9823 GN=RHBG PE=2 SV=1
109,1771,P51779|CFAD_PIG,32.96,4,4,3.8966E2,1,1,1,,27764,Complement factor D OS=Sus scrofa OX=9823 GN=CFD PE=2 SV=1
