Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 44,Area Sample 44,#Peptides,#Unique,#Spec Sample 44,PTM,Avg. Mass,Description
59,875,P04574|CPNS1_PIG,34.57,18,18,0,1,1,1,Oxidation (M),28068,Calpain small subunit 1 OS=Sus scrofa OX=9823 GN=CAPNS1 PE=1 SV=1
70,998,Q95ND5|CASP3_PIG,34.08,5,5,4.2196E2,1,1,1,Oxidation (M),31379,Caspase-3 OS=Sus scrofa OX=9823 GN=CASP3 PE=1 SV=1
71,2631,Q95281|RL29_PIG,33.78,19,19,0,1,1,1,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
48,79,P29804|ODPA_PIG,32.72,3,3,1.6699E4,1,1,2,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
60,73,A0P8Z5|UIMC1_PIG,32.37,2,2,1.4491E3,1,1,1,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
62,93,Q5U9S1|MBL1_PIG,32.01,9,9,0,1,1,1,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
72,1107,Q6PQZ1|AQP1_PIG,31.88,6,6,2.5204E2,1,1,1,Oxidation (M),28679,Aquaporin-1 OS=Sus scrofa OX=9823 GN=AQP1 PE=2 SV=3
52,105,P16960|RYR1_PIG,31.59,0,0,7.4534E2,1,1,1,,565340,Ryanodine receptor 1 OS=Sus scrofa OX=9823 GN=RYR1 PE=2 SV=2
67,69,Q2XQV4|ALDH2_PIG,31.58,2,2,0,1,1,1,,56921,Aldehyde dehydrogenase  mitochondrial OS=Sus scrofa OX=9823 GN=ALDH2 PE=2 SV=1
44,230,P04087|INHA_PIG,31.53,4,4,9.6525E2,1,1,2,,39190,Inhibin alpha chain OS=Sus scrofa OX=9823 GN=INHA PE=1 SV=2
58,195,D7PF45|SHIP2_PIG,31.51,1,1,0,1,1,1,,138538,Phosphatidylinositol 3 4 5-trisphosphate 5-phosphatase 2 OS=Sus scrofa OX=9823 GN=INPPL1 PE=1 SV=2
65,272,P79293|MYH7_PIG,31.49,1,1,1.8549E2,1,1,1,,223296,Myosin-7 OS=Sus scrofa OX=9823 GN=MYH7 PE=1 SV=2
66,481,O19085|TRI10_PIG,31.11,3,3,0,1,1,1,,55462,Tripartite motif-containing protein 10 OS=Sus scrofa OX=9823 GN=TRIM10 PE=3 SV=2
68,62,P26044|RADI_PIG,30.78,4,4,8.3245E1,1,1,1,,68550,Radixin OS=Sus scrofa OX=9823 GN=RDX PE=2 SV=1
63,312,A0A287A2K5|GASR_PIG,30.38,3,3,0,1,1,1,,48613,Gastrin/cholecystokinin type B receptor OS=Sus scrofa OX=9823 GN=CCKBR PE=3 SV=1
