Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 48,Area Sample 48,#Peptides,#Unique,#Spec Sample 48,PTM,Avg. Mass,Description
1,1,tr|F1RX36|F1RX36_PIG,818.56,56,56,1.767E7,929,929,2770,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
4,6,tr|F1RX37|F1RX37_PIG,594.53,36,36,1.1491E7,188,188,975,Oxidation (M),60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
51,1861,O46409|APOA4_PIG,173.33,23,23,1.0253E4,10,10,12,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
57,177,Q2XVP4|TBA1B_PIG,170.32,26,26,6.1013E2,8,2,9,Oxidation (M),50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
43,108,P80310|S10AC_PIG,169.15,61,61,2.8492E4,10,10,14,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
52,148,P21692|MMP1_PIG,168.30,7,7,3.2845E3,10,10,10,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
47,699,Q71LE2|H33_PIG,167.93,62,62,2.5138E4,8,8,12,Oxidation (M),15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
62,185,P02550|TBA1A_PIG,165.31,22,22,6.9492E2,7,1,8,Oxidation (M),50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
30,16,P62802|H4_PIG,163.57,59,59,7.207E5,12,12,40,Oxidation (M),11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
41,1703,Q07717|B2MG_PIG,163.42,38,38,2.5275E4,9,9,16,Oxidation (M),13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
66,190,P50390|TTHY_PIG,161.00,15,15,6.8031E3,4,4,7,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
48,29,Q767L7|TBB5_PIG,160.53,19,19,6.5205E3,10,10,12,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
49,37,Q5S1U1|HSPB1_PIG,160.35,27,27,1.1489E4,9,9,11,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
46,731,A0PFK5|CAZA1_PIG,151.49,21,21,1.6327E4,9,9,12,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
59,933,Q29593|TALDO_PIG,151.38,20,20,3.2233E4,6,6,9,Oxidation (M),37418,Transaldolase OS=Sus scrofa OX=9823 GN=TALDO1 PE=2 SV=2
58,1403,P80229|ILEU_PIG,147.84,11,11,8.2683E3,6,6,9,,42513,Leukocyte elastase inhibitor OS=Sus scrofa OX=9823 GN=SERPINB1 PE=1 SV=1
54,1287,Q9GK37|CBG_PIG,139.95,11,11,2.5888E4,4,4,10,Oxidation (M),45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
67,697,P62901|RL31_PIG,133.43,26,26,9.9314E3,4,4,7,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
69,593,O02668|ITIH2_PIG,132.69,7,7,3.0251E3,4,4,6,Oxidation (M),104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
55,1409,A1XQV4|TPM3_PIG,131.85,20,20,8.2016E3,9,9,10,,33058,Tropomyosin alpha-3 chain OS=Sus scrofa OX=9823 GN=TPM3 PE=2 SV=1
61,76,Q29308|RS19_PIG,128.69,24,24,1.0127E4,5,5,9,Oxidation (M),15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
56,1771,P51779|CFAD_PIG,123.97,14,14,1.0625E4,5,5,10,Oxidation (M),27764,Complement factor D OS=Sus scrofa OX=9823 GN=CFD PE=2 SV=1
64,53,Q9GLP1|FA5_PIG,120.78,2,2,4.7312E3,5,5,7,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
63,40,Q29099|PTBP1_PIG,119.43,6,6,6.6732E3,6,6,8,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
70,537,Q08094|CNN2_PIG,117.75,6,6,1.464E3,2,2,6,Oxidation (M),32030,Calponin-2 (Fragment) OS=Sus scrofa OX=9823 GN=CNN2 PE=2 SV=1
71,302,P80015|CAP7_PIG,106.13,14,14,4.2121E3,5,5,6,,27039,Azurocidin OS=Sus scrofa OX=9823 GN=AZU1 PE=1 SV=2
65,47,O97507|FA12_PIG,104.14,3,3,1.8901E4,3,3,7,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
82,133,Q95JC9|PRP_PIG,101.28,5,5,5.6633E2,3,2,3,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
109,3016,P29412|EF1B_PIG,101.05,17,17,1.2674E3,2,2,2,Oxidation (M),24960,Elongation factor 1-beta OS=Sus scrofa OX=9823 GN=EEF1B PE=1 SV=1
74,766,Q9GLP2|PROC_PIG,100.35,4,4,1.8876E4,2,2,5,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
112,1736,Q2LE37|APOM_PIG,98.52,12,12,3.7135E2,1,1,2,,21241,Apolipoprotein M OS=Sus scrofa OX=9823 GN=APOM PE=2 SV=1
92,1635,Q9TSX9|PRDX6_PIG,97.89,8,8,2.2817E3,3,3,3,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
77,373,Q6S4N2|HS71B_PIG,97.24,2,2,8.8286E3,2,2,4,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
77,299,P34930|HS71A_PIG,97.24,2,2,8.8286E3,2,2,4,,70083,Heat shock 70 kDa protein 1A OS=Sus scrofa OX=9823 GN=HSPA1A PE=3 SV=1
77,438,A5A8V7|HS71L_PIG,97.24,2,2,8.8286E3,2,2,4,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
84,83,P50447|A1AT_PIG,92.83,6,6,7.6443E3,2,2,3,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
73,516,P20305|GELS_PIG,90.48,5,5,1.2237E3,3,3,5,,84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
75,286,P48819|VTNC_PIG,89.02,5,5,2.4826E3,3,3,5,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
78,39,P0DW16|RBM20_PIG,87.55,2,2,3.84E3,3,2,4,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
88,2902,P80031|GSTP1_PIG,86.21,7,7,4.8547E3,2,2,3,Oxidation (M),23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
93,1611,Q29307|ATIF1_PIG,83.49,25,25,7.2184E2,3,3,3,,12184,ATPase inhibitor  mitochondrial OS=Sus scrofa OX=9823 GN=ATP5IF1 PE=1 SV=2
81,1931,Q9GKE2|CXL16_PIG,83.27,10,10,2.0439E3,3,3,4,,27570,C-X-C motif chemokine 16 OS=Sus scrofa OX=9823 GN=CXCL16 PE=2 SV=1
79,992,O11780|BGH3_PIG,82.79,3,3,2.7332E3,2,2,4,,74462,Transforming growth factor-beta-induced protein ig-h3 OS=Sus scrofa OX=9823 GN=TGFBI PE=1 SV=1
114,2631,Q95281|RL29_PIG,82.67,18,18,2.9295E3,2,2,2,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
72,1330,P26042|MOES_PIG,81.87,3,3,2.3192E4,3,3,6,Oxidation (M),67661,Moesin OS=Sus scrofa OX=9823 GN=MSN PE=2 SV=3
98,640,Q29052|ITIH1_PIG,78.99,2,2,3.3614E3,2,2,2,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
76,93,Q5U9S1|MBL1_PIG,78.87,21,21,6.829E3,3,3,5,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
103,12092,P63221|RS21_PIG,78.17,12,12,1.5E3,2,2,2,,9111,40S ribosomal protein S21 OS=Sus scrofa OX=9823 GN=RPS21 PE=1 SV=1
101,2614,P50828|HEMO_PIG,76.89,5,5,4.7333E3,2,2,2,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
91,1924,Q007T2|CDC42_PIG,76.25,9,9,1.7337E3,2,2,3,,21259,Cell division control protein 42 homolog OS=Sus scrofa OX=9823 GN=CDC42 PE=2 SV=2
95,1781,Q2YGT9|RL6_PIG,75.62,7,7,1.3679E3,2,2,3,,32190,60S ribosomal protein L6 OS=Sus scrofa OX=9823 GN=RPL6 PE=1 SV=3
166,25,O02705|HS90A_PIG,72.76,3,3,1.5475E3,1,1,1,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
80,2687,Q3YLA6|SRSF1_PIG,71.72,17,17,5.9792E2,3,3,4,,27745,Serine/arginine-rich splicing factor 1 OS=Sus scrofa OX=9823 GN=SRSF1 PE=2 SV=3
37,50,Q6R2V0|WNK1_PIG,71.44,1,1,1.0815E4,2,1,21,,248973,Serine/threonine-protein kinase WNK1 OS=Sus scrofa OX=9823 GN=WNK1 PE=2 SV=3
108,1422,Q29056|IL1RA_PIG,69.64,14,14,7.4592E2,2,2,2,,20093,Interleukin-1 receptor antagonist protein OS=Sus scrofa OX=9823 GN=IL1RN PE=2 SV=1
86,1507,P00795|CATD_PIG,69.51,16,16,1.3327E4,3,3,3,Oxidation (M),37295,Cathepsin D OS=Sus scrofa OX=9823 GN=CTSD PE=1 SV=2
85,62,P26044|RADI_PIG,67.65,4,4,2.0445E3,3,2,3,Oxidation (M),68550,Radixin OS=Sus scrofa OX=9823 GN=RDX PE=2 SV=1
115,5200,P59083|PHP14_PIG,66.01,13,13,2.0192E3,2,2,2,,13932,14 kDa phosphohistidine phosphatase OS=Sus scrofa OX=9823 GN=PHPT1 PE=1 SV=2
102,69,Q2XQV4|ALDH2_PIG,61.06,6,6,1.2443E3,2,2,2,,56921,Aldehyde dehydrogenase  mitochondrial OS=Sus scrofa OX=9823 GN=ALDH2 PE=2 SV=1
137,196,Q29024|DX39B_PIG,59.41,4,4,2.193E2,1,1,1,,48991,Spliceosome RNA helicase DDX39B OS=Sus scrofa OX=9823 GN=DDX39B PE=3 SV=2
90,1883,O77736|TNR6_PIG,56.98,5,5,3.0237E2,1,1,3,Oxidation (M),37593,Tumor necrosis factor receptor superfamily member 6 OS=Sus scrofa OX=9823 GN=FAS PE=2 SV=1
170,1979,P31346|ANGI_PIG,55.96,11,11,3.6411E2,1,1,1,,14058,Angiogenin OS=Sus scrofa OX=9823 GN=ANG PE=1 SV=1
178,2781,Q6QAT1|RS28_PIG,55.72,23,23,4.8222E2,1,1,1,,7841,40S ribosomal protein S28 OS=Sus scrofa OX=9823 GN=RPS28 PE=1 SV=2
113,1281,Q06A98|SRSF2_PIG,55.59,11,11,1.0948E3,2,2,2,Oxidation (M),25448,Serine/arginine-rich splicing factor 2 OS=Sus scrofa OX=9823 GN=SRSF2 PE=2 SV=1
123,1448,O79876|COX1_PIG,54.84,2,2,1.0273E3,1,1,1,,56958,Cytochrome c oxidase subunit 1 OS=Sus scrofa OX=9823 GN=MT-CO1 PE=3 SV=2
143,978,P79303|UGPA_PIG,54.19,3,3,2.6896E3,1,1,1,Oxidation (M),56961,UTP--glucose-1-phosphate uridylyltransferase OS=Sus scrofa OX=9823 GN=UGP2 PE=2 SV=3
127,166,P12675|ICAL_PIG,49.71,3,3,0,1,1,1,Oxidation (M),77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
83,535,Q866Y3|PGRP2_PIG,47.01,3,3,6.0158E2,1,1,3,,64594,N-acetylmuramoyl-L-alanine amidase OS=Sus scrofa OX=9823 GN=PGLYRP2 PE=2 SV=1
177,1347,Q9XSZ6|FCERG_PIG,46.54,23,23,2.715E3,1,1,1,,9681,High affinity immunoglobulin epsilon receptor subunit gamma OS=Sus scrofa OX=9823 GN=FCER1G PE=3 SV=1
175,2749,Q29238|CLIC1_PIG,45.43,10,10,5.7383E2,1,1,1,,12184,Chloride intracellular channel protein 1 (Fragment) OS=Sus scrofa OX=9823 GN=CLIC1 PE=2 SV=2
163,2090,P07802|KAP0_PIG,44.73,4,4,8.964E2,1,1,1,,42922,cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Sus scrofa OX=9823 GN=PRKAR1A PE=1 SV=2
94,3007,P63053|RL40_PIG,44.28,12,12,3.0535E2,1,1,3,,14728,Ubiquitin-60S ribosomal protein L40 OS=Sus scrofa OX=9823 GN=UBA52 PE=1 SV=2
94,3009,P0CG68|UBC_PIG,44.28,3,3,3.0535E2,1,1,3,,59993,Polyubiquitin-C OS=Sus scrofa OX=9823 GN=UBC PE=2 SV=1
97,356,O77696|AT2A3_PIG,44.01,3,3,4.4738E4,1,1,2,Oxidation (M),109328,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Sus scrofa OX=9823 GN=ATP2A3 PE=2 SV=2
106,1160,F1SSF9|MLRA_PIG,43.99,10,10,7.7736E2,1,1,2,,19474,Myosin regulatory light chain 2  atrial isoform OS=Sus scrofa OX=9823 GN=MYL7 PE=1 SV=3
162,436,Q9TTK7|OLR1_PIG,43.49,5,5,0,1,1,1,,31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
173,2938,Q29100|UPTI_PIG,43.26,7,7,7.868E2,1,1,1,,13109,Uterine plasmin/trypsin inhibitor OS=Sus scrofa OX=9823 PE=1 SV=1
167,2048,A1XQU1|PSB7_PIG,43.12,3,3,4.4252E2,1,1,1,,29980,Proteasome subunit beta type-7 OS=Sus scrofa OX=9823 GN=PSMB7 PE=2 SV=2
99,86,Q9GKE7|CLCN5_PIG,43.11,2,2,1.3037E4,1,1,2,,90802,H(+)/Cl(-) exchange transporter 5 OS=Sus scrofa OX=9823 GN=CLCN5 PE=2 SV=2
105,1365,Q4GWZ2|RSSA_PIG,43.00,6,6,0,1,1,2,,32928,40S ribosomal protein SA OS=Sus scrofa OX=9823 GN=RPSA PE=1 SV=3
179,5268,A1E952|MSRB1_PIG,42.76,15,15,1.2481E3,1,1,1,,12783,Methionine-R-sulfoxide reductase B1 OS=Sus scrofa OX=9823 GN=MSRB1 PE=3 SV=2
135,91,Q8WNW3|PLAK_PIG,42.53,2,2,9.3258E3,1,1,1,,81850,Junction plakoglobin OS=Sus scrofa OX=9823 GN=Jup PE=2 SV=1
111,2051,P14287|OSTP_PIG,41.83,6,6,5.6137E2,1,1,2,,33669,Osteopontin OS=Sus scrofa OX=9823 GN=SPP1 PE=1 SV=1
89,1095,Q8WNE9|BAALC_PIG,41.67,5,5,0,1,1,3,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
164,1571,P52649|CY24B_PIG,40.29,4,4,3.2366E2,1,1,1,,55830,Cytochrome b-245 heavy chain (Fragment) OS=Sus scrofa OX=9823 GN=CYBB PE=2 SV=2
140,1167,Q2TLZ2|MACOI_PIG,39.74,3,3,2.3862E3,1,1,1,,76148,Macoilin OS=Sus scrofa OX=9823 GN=MACO1 PE=2 SV=1
136,394,Q28989|AMBN_PIG,38.77,5,5,0,1,1,1,,44927,Ameloblastin OS=Sus scrofa OX=9823 GN=AMBN PE=1 SV=1
134,2653,A5GFY8|SERA_PIG,38.38,3,3,2.6879E3,1,1,1,,56810,D-3-phosphoglycerate dehydrogenase OS=Sus scrofa OX=9823 GN=PHGDH PE=3 SV=1
128,385,Q5D891|PK3C3_PIG,37.11,2,2,4.257E3,1,1,1,,101234,Phosphatidylinositol 3-kinase catalytic subunit type 3 OS=Sus scrofa OX=9823 GN=PIK3C3 PE=2 SV=1
156,73,A0P8Z5|UIMC1_PIG,37.05,2,2,3.1445E3,1,1,1,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
133,38,Q3BDI7|DSG1_PIG,37.03,1,1,4.3178E2,1,1,1,,113318,Desmoglein-1 OS=Sus scrofa OX=9823 GN=DSG1 PE=2 SV=1
116,105,P16960|RYR1_PIG,37.00,0,0,4.4409E3,1,1,1,,565340,Ryanodine receptor 1 OS=Sus scrofa OX=9823 GN=RYR1 PE=2 SV=2
138,1084,Q5I2M3|TLR9_PIG,36.74,1,1,1.4488E4,1,1,1,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
160,350,P16611|IBP3_PIG,36.72,8,8,8.9289E3,1,1,1,,31690,Insulin-like growth factor-binding protein 3 OS=Sus scrofa OX=9823 GN=IGFBP3 PE=1 SV=3
176,23542,P61013|PPLA_PIG,36.47,35,35,0,1,1,1,,6080,Cardiac phospholamban OS=Sus scrofa OX=9823 GN=PLN PE=1 SV=1
148,189,Q8SQ26|CRYL1_PIG,36.14,9,9,7.0619E3,1,1,1,,35128,Lambda-crystallin homolog OS=Sus scrofa OX=9823 GN=CRYL1 PE=2 SV=3
87,79,P29804|ODPA_PIG,36.01,3,3,1.8738E5,1,1,3,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
147,680,Q29016|ACRBP_PIG,35.39,4,4,1.6581E3,1,1,1,,60827,Acrosin-binding protein OS=Sus scrofa OX=9823 GN=ACRBP PE=1 SV=2
172,1047,Q95313|MEA1_PIG,35.02,16,16,2.8551E4,1,1,1,,18767,Male-enhanced antigen 1 OS=Sus scrofa OX=9823 GN=MEA1 PE=2 SV=2
157,1663,P03970|INHBA_PIG,34.91,6,6,1.5805E4,1,1,1,,47476,Inhibin beta A chain OS=Sus scrofa OX=9823 GN=INHBA PE=1 SV=1
144,253,Q9TRC7|AOC1_PIG,34.39,2,2,1.8409E3,1,1,1,Oxidation (M),85475,Amiloride-sensitive amine oxidase [copper-containing] OS=Sus scrofa OX=9823 GN=AOC1 PE=1 SV=3
152,85,P80021|ATPA_PIG,34.21,2,2,3.6698E4,1,1,1,,59688,ATP synthase subunit alpha  mitochondrial OS=Sus scrofa OX=9823 GN=ATP5F1A PE=1 SV=2
125,178,Q6KEQ9|PC11X_PIG,33.96,1,1,5.5888E5,1,1,1,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
142,826,Q07287|ZP4_PIG,33.91,3,3,2.9225E2,1,1,1,,59334,Zona pellucida sperm-binding protein 4 OS=Sus scrofa OX=9823 GN=ZP4 PE=1 SV=1
146,1426,Q767M0|PPR18_PIG,33.91,1,1,8.0082E3,1,1,1,,67962,Phostensin OS=Sus scrofa OX=9823 GN=PPP1R18 PE=3 SV=1
