Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 35,Area Sample 35,#Peptides,#Unique,#Spec Sample 35,PTM,Avg. Mass,Description
1,419908,tr|F1RX36|F1RX36_PIG,695.67,43,43,7.1267E6,301,301,1304,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
3,419909,tr|F1RX37|F1RX37_PIG,537.60,23,23,1.8514E6,65,65,383,Oxidation (M),60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
33,318386,P62936|PPIA_PIG,247.67,34,34,2.6813E4,13,13,21,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
28,318690,P21753|TYB10_PIG,233.83,95,95,8.8103E4,9,9,28,Oxidation (M),4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
31,318557,P62802|H4_PIG,233.34,59,59,1.7018E5,13,13,23,Oxidation (M),11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
36,318839,Q71LE2|H33_PIG,223.13,40,40,3.9057E4,9,9,18,Oxidation (M),15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
35,318528,P20305|GELS_PIG,221.76,12,12,1.7426E4,8,8,18,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
40,318306,P0DSO0|SAA2_PIG,211.55,57,57,2.0277E4,10,10,16,,14418,Serum amyloid A-2 protein OS=Sus scrofa OX=9823 GN=SAA2 PE=3 SV=1
37,322393,P01846|LAC_PIG,206.03,31,31,2.3262E4,6,6,18,,11003,Ig lambda chain C region OS=Sus scrofa OX=9823 PE=1 SV=1
32,319333,P17741|HMGB2_PIG,205.42,32,32,1.7778E4,11,8,22,,24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
34,318949,Q29549|CLUS_PIG,205.24,24,24,1.8583E4,10,10,19,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
41,318442,P10668|COF1_PIG,201.51,44,44,3.1304E4,8,8,15,Oxidation (M),18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
44,318337,Q767L7|TBB5_PIG,200.68,13,13,5.4894E3,5,5,7,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
45,318323,P06867|PLMN_PIG,191.61,5,5,1.0271E4,6,6,7,Oxidation (M),90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
43,320378,Q07717|B2MG_PIG,158.58,33,33,1.3339E4,6,6,10,Oxidation (M),13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
51,318719,P21692|MMP1_PIG,143.97,4,4,1.1845E3,2,2,3,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
38,318650,P31950|S10AB_PIG,127.19,10,10,4.4489E4,2,2,17,,11180,Protein S100-A11 OS=Sus scrofa OX=9823 GN=S100A11 PE=1 SV=1
46,319022,Q9GK37|CBG_PIG,125.76,12,12,1.052E4,4,4,6,Oxidation (M),45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
48,322391,P12682|HMGB1_PIG,122.19,20,20,0,4,1,5,,24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=2 SV=3
61,318330,P29269|MYL9_PIG,109.58,9,9,8.1882E3,2,2,2,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
53,318810,Q29308|RS19_PIG,108.16,14,14,2.2522E3,2,2,3,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
62,319469,Q95281|RL29_PIG,100.89,18,18,2.0748E3,2,2,2,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
52,318767,P16469|LOX15_PIG,100.88,5,5,7.812E3,2,2,3,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
57,318360,O02705|HS90A_PIG,93.75,2,2,3.0393E3,2,2,2,,84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
73,320057,P50447|A1AT_PIG,92.29,3,3,1.2855E3,1,1,1,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
82,320689,P43030|CXCL7_PIG,88.75,11,11,2.7944E3,1,1,1,Oxidation (M),12615,Platelet basic protein OS=Sus scrofa OX=9823 GN=PPBP PE=1 SV=1
47,318860,P50828|HEMO_PIG,87.43,2,2,1.6783E4,2,2,5,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
49,318896,Q69DK8|C1S_PIG,83.88,2,2,8.8556E2,1,1,4,,76101,Complement C1s subcomponent OS=Sus scrofa OX=9823 PE=2 SV=1
42,319760,O97507|FA12_PIG,81.05,2,2,6.0624E4,1,1,11,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
87,319397,Q95JC8|ARGI1_PIG,80.14,9,9,8.8085E2,1,1,1,,35018,Arginase-1 OS=Sus scrofa OX=9823 GN=ARG1 PE=2 SV=1
93,318804,P67985|RL22_PIG,78.16,11,11,2.451E2,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
89,320540,P00339|LDHA_PIG,78.08,5,5,0,1,1,1,,36619,L-lactate dehydrogenase A chain OS=Sus scrofa OX=9823 GN=LDHA PE=1 SV=3
94,318366,Q8MJ49|OSTF1_PIG,76.72,7,7,2.6006E2,1,1,1,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
50,322392,O46409|APOA4_PIG,73.87,7,7,4.6367E2,2,2,4,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
78,318934,P02550|TBA1A_PIG,70.83,3,3,6.6747E2,1,1,1,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
78,318935,Q2XVP4|TBA1B_PIG,70.83,3,3,6.6747E2,1,1,1,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
59,319721,Q5XLD3|KCRM_PIG,68.32,4,4,8.106E2,2,2,2,Oxidation (M),43059,Creatine kinase M-type OS=Sus scrofa OX=9823 GN=CKM PE=2 SV=1
55,319595,Q0Z8U2|RS3_PIG,65.67,7,7,5.3611E2,1,1,3,Oxidation (M),26688,40S ribosomal protein S3 OS=Sus scrofa OX=9823 GN=RPS3 PE=1 SV=1
58,319096,Q5I2M3|TLR9_PIG,63.97,3,3,2.9722E4,2,2,2,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
85,319511,P49874|SFTPA_PIG,62.72,11,11,9.2232E2,1,1,1,,26702,Pulmonary surfactant-associated protein A OS=Sus scrofa OX=9823 GN=SFTPA1 PE=2 SV=1
66,319007,Q29052|ITIH1_PIG,60.55,1,1,3.2833E3,1,1,1,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
67,318542,Q9GLP1|FA5_PIG,58.80,0,0,0,1,1,1,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
90,320263,P62901|RL31_PIG,57.58,18,18,0,1,1,1,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
92,320434,P68211|ENSA_PIG,51.75,12,12,1.0929E3,1,1,1,,13361,Alpha-endosulfine OS=Sus scrofa OX=9823 GN=ENSA PE=1 SV=1
65,318427,C0HL13|LRP2_PIG,49.91,1,1,0,1,1,1,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
56,318370,Q2IA00|SPEF2_PIG,44.63,1,1,1.1024E5,1,1,2,,208803,Sperm flagellar protein 2 OS=Sus scrofa OX=9823 GN=SPEF2 PE=2 SV=1
86,318671,P04366|AMBP_PIG,43.66,7,7,0,1,1,1,,37691,Protein AMBP (Fragment) OS=Sus scrofa OX=9823 GN=AMBP PE=1 SV=2
72,318324,P53714|ITB2_PIG,41.19,2,2,4.9862E2,1,1,1,Oxidation (M),84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
79,319733,O02835|NPY1R_PIG,41.00,3,3,1.3679E3,1,1,1,,44327,Neuropeptide Y receptor type 1 OS=Sus scrofa OX=9823 GN=NPY1R PE=2 SV=2
69,318447,Q29076|PO2F1_PIG,40.65,2,2,2.4889E2,1,1,1,,76596,POU domain  class 2  transcription factor 1 OS=Sus scrofa OX=9823 GN=POU2F1 PE=2 SV=1
83,319536,P82460|THIO_PIG,40.64,19,19,1.7588E3,1,1,1,,11829,Thioredoxin OS=Sus scrofa OX=9823 GN=TXN PE=1 SV=3
88,320664,Q29056|IL1RA_PIG,40.38,6,6,3.9624E2,1,1,1,,20093,Interleukin-1 receptor antagonist protein OS=Sus scrofa OX=9823 GN=IL1RN PE=2 SV=1
77,319679,P50555|TNR1A_PIG,40.12,4,4,2.7967E2,1,1,1,,50696,Tumor necrosis factor receptor superfamily member 1A OS=Sus scrofa OX=9823 GN=TNFRSF1A PE=2 SV=1
75,318710,P15980|HA2C_PIG,40.00,6,6,5.5814E2,1,1,1,,28054,SLA class II histocompatibility antigen  DQ haplotype C alpha chain OS=Sus scrofa OX=9823 PE=2 SV=1
75,318711,P15981|HA2D_PIG,40.00,6,6,5.5814E2,1,1,1,,28067,SLA class II histocompatibility antigen  DQ haplotype D alpha chain OS=Sus scrofa OX=9823 PE=2 SV=1
