Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 33,Area Sample 33,#Peptides,#Unique,#Spec Sample 33,PTM,Avg. Mass,Description
30,2614,P50828|HEMO_PIG,90.78,2,2,1.7487E4,4,4,22,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
29,47,O97507|FA12_PIG,89.47,3,3,0,2,2,23,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
56,516,P20305|GELS_PIG,87.93,5,5,7.7768E2,3,3,3,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
38,1665,P02101|HBE_PIG,84.78,26,26,3.9439E2,5,1,13,,16095,Hemoglobin subunit epsilon OS=Sus scrofa OX=9823 GN=HBE1 PE=1 SV=3
44,60,P09571|TRFE_PIG,84.77,3,3,4.4545E3,4,4,8,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
42,286,P48819|VTNC_PIG,84.17,7,7,2.5898E3,5,5,9,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
52,29,Q767L7|TBB5_PIG,80.33,12,12,1.4796E3,4,4,4,,49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
45,133,Q95JC9|PRP_PIG,77.73,2,2,9.6036E3,3,3,7,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
86,1705,Q8MJ49|OSTF1_PIG,77.00,7,7,1.4041E3,1,1,1,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
43,802,P29269|MYL9_PIG,73.93,17,17,1.0263E4,3,3,9,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
54,436,Q9TTK7|OLR1_PIG,73.41,10,10,1.7493E3,3,3,4,Oxidation (M),31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
53,1287,Q9GK37|CBG_PIG,71.48,7,7,8.1217E2,3,3,4,,45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
49,875,P04574|CPNS1_PIG,67.01,19,19,5.0607E2,3,3,5,Oxidation (M),28068,Calpain small subunit 1 OS=Sus scrofa OX=9823 GN=CAPNS1 PE=1 SV=1
61,190,P50390|TTHY_PIG,59.11,11,11,2.8376E3,2,2,3,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
16,50,Q6R2V0|WNK1_PIG,57.14,1,1,6.6849E2,2,1,76,,248973,Serine/threonine-protein kinase WNK1 OS=Sus scrofa OX=9823 GN=WNK1 PE=2 SV=3
50,39,P0DW16|RBM20_PIG,55.89,5,5,3.0611E3,2,2,4,Oxidation (M),133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
71,83,P50447|A1AT_PIG,54.68,4,4,1.0657E3,2,2,2,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
66,136,P53714|ITB2_PIG,53.02,3,3,1.2207E3,2,2,2,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
70,1830,Q9MZ16|VDAC1_PIG,48.23,8,8,4.8306E2,1,1,2,,30727,Voltage-dependent anion-selective channel protein 1 OS=Sus scrofa OX=9823 GN=VDAC1 PE=2 SV=3
64,150,Q2IA00|SPEF2_PIG,48.05,2,2,1.0831E4,2,2,2,,208803,Sperm flagellar protein 2 OS=Sus scrofa OX=9823 GN=SPEF2 PE=2 SV=1
74,280,P67985|RL22_PIG,48.00,11,11,1.0925E3,1,1,2,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
65,89,Q04967|HSP76_PIG,47.40,4,4,8.0442E2,2,2,2,,71109,Heat shock 70 kDa protein 6 OS=Sus scrofa OX=9823 GN=HSPA6 PE=1 SV=1
88,332,Q865F1|MTP_PIG,45.28,2,2,2.7789E3,2,2,2,,99771,Microsomal triglyceride transfer protein large subunit OS=Sus scrofa OX=9823 GN=MTTP PE=2 SV=1
68,25,O02705|HS90A_PIG,44.96,2,2,1.9801E3,1,1,2,,84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
60,697,P62901|RL31_PIG,44.82,18,18,5.5689E2,1,1,3,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
73,2902,P80031|GSTP1_PIG,43.42,5,5,3.0114E3,1,1,2,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
97,699,Q71LE2|H33_PIG,43.02,11,11,3.7673E3,1,1,1,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
57,147,Q9TV62|MYH4_PIG,40.76,1,1,4.0577E2,1,1,3,,223234,Myosin-4 OS=Sus scrofa OX=9823 GN=MYH4 PE=2 SV=1
57,250,Q9TV63|MYH2_PIG,40.76,1,1,4.0577E2,1,1,3,,223148,Myosin-2 OS=Sus scrofa OX=9823 GN=MYH2 PE=2 SV=1
57,197,Q9TV61|MYH1_PIG,40.76,1,1,4.0577E2,1,1,3,,223171,Myosin-1 OS=Sus scrofa OX=9823 GN=MYH1 PE=2 SV=1
57,272,P79293|MYH7_PIG,40.76,1,1,4.0577E2,1,1,3,,223296,Myosin-7 OS=Sus scrofa OX=9823 GN=MYH7 PE=1 SV=2
104,667,P00791|PEPA_PIG,39.89,4,4,4.6371E2,1,1,1,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
48,42,C0HL13|LRP2_PIG,39.20,1,1,9.8322E2,1,1,5,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
58,37,Q5S1U1|HSPB1_PIG,38.73,10,10,7.4806E2,1,1,3,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
111,731,A0PFK5|CAZA1_PIG,37.07,5,5,1.3329E3,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
111,90,Q29221|CAZA2_PIG,37.07,5,5,1.3329E3,1,1,1,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
116,1635,Q9TSX9|PRDX6_PIG,36.95,7,7,0,1,1,1,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
117,76,Q29308|RS19_PIG,36.89,10,10,6.253E2,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
75,1678,O19062|CRP_PIG,36.84,8,8,1.046E2,1,1,2,,24925,C-reactive protein OS=Sus scrofa OX=9823 GN=CRP PE=2 SV=1
120,2641,P68211|ENSA_PIG,35.08,12,12,6.6371E2,1,1,1,,13361,Alpha-endosulfine OS=Sus scrofa OX=9823 GN=ENSA PE=1 SV=1
106,1848,Q69DL0|C1QA_PIG,34.82,4,4,0,1,1,1,,26483,Complement C1q subcomponent subunit A OS=Sus scrofa OX=9823 GN=C1QA PE=2 SV=1
59,2613,Q4A1L5|BECN1_PIG,34.65,3,3,3.3457E2,1,1,3,,51759,Beclin-1 OS=Sus scrofa OX=9823 GN=BECN1 PE=1 SV=1
89,1084,Q5I2M3|TLR9_PIG,34.63,1,1,7.438E3,1,1,1,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
110,2051,P14287|OSTP_PIG,34.08,4,4,0,1,1,1,,33669,Osteopontin OS=Sus scrofa OX=9823 GN=SPP1 PE=1 SV=1
119,5221,P12309|GLRX1_PIG,33.84,13,13,0,1,1,1,,11828,Glutaredoxin-1 OS=Sus scrofa OX=9823 GN=GLRX PE=1 SV=2
100,2039,O97716|THA_PIG,33.83,4,4,2.8098E2,1,1,1,,56265,Thyroid hormone receptor alpha OS=Sus scrofa OX=9823 GN=THRA PE=2 SV=1
112,1077,Q06AU4|RAB34_PIG,33.75,3,3,7.4412E2,1,1,1,,29115,Ras-related protein Rab-34 OS=Sus scrofa OX=9823 GN=RAB34 PE=2 SV=1
103,232,F1S584|CTL2_PIG,33.50,3,3,0,1,1,1,,80238,Choline transporter-like protein 2 OS=Sus scrofa OX=9823 GN=SLC44A2 PE=3 SV=1
79,339,Q9GL51|LIS1_PIG,33.38,4,4,0,1,1,1,,46654,Platelet-activating factor acetylhydrolase IB subunit alpha OS=Sus scrofa OX=9823 GN=PAFAH1B1 PE=2 SV=3
72,2624,P60662|MYL6_PIG,33.33,9,9,1.3277E3,1,1,2,,16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
76,105,P16960|RYR1_PIG,32.79,0,0,6.8114E3,1,1,1,,565340,Ryanodine receptor 1 OS=Sus scrofa OX=9823 GN=RYR1 PE=2 SV=2
67,620,Q28998|ADRB1_PIG,32.78,3,3,8.6814E1,1,1,2,Oxidation (M),50098,Beta-1 adrenergic receptor OS=Sus scrofa OX=9823 GN=ADRB1 PE=2 SV=2
69,356,O77696|AT2A3_PIG,32.64,2,2,2.499E2,1,1,2,Oxidation (M),109328,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Sus scrofa OX=9823 GN=ATP2A3 PE=2 SV=2
107,714,O62640|PIAP_PIG,32.53,3,3,1.0949E4,1,1,1,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
109,1095,Q8WNE9|BAALC_PIG,32.51,5,5,0,1,1,1,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
115,715,P02725|GLPA_PIG,32.33,18,18,1.7802E2,1,1,1,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
95,79,P29804|ODPA_PIG,32.18,3,3,4.9475E3,1,1,1,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
92,904,Q863T6|S22A1_PIG,32.15,2,2,2.8185E2,1,1,1,,61226,Solute carrier family 22 member 1 OS=Sus scrofa OX=9823 GN=SLC22A1 PE=2 SV=1
114,1499,A8WH75|CD302_PIG,31.99,4,4,5.1475E2,1,1,1,,26428,CD302 antigen OS=Sus scrofa OX=9823 GN=CD302 PE=2 SV=1
98,46,P14632|TRFL_PIG,31.97,1,1,0,1,1,1,,77626,Lactotransferrin OS=Sus scrofa OX=9823 GN=LTF PE=1 SV=3
87,1310,E2IUK4|HORM1_PIG,31.35,4,4,0,1,1,1,Oxidation (M),44980,HORMA domain-containing protein 1 OS=Sus scrofa OX=9823 GN=HORMAD1 PE=2 SV=1
90,328,P47788|THOP1_PIG,31.05,1,1,8.7877E2,1,1,1,,78144,Thimet oligopeptidase OS=Sus scrofa OX=9823 GN=THOP1 PE=2 SV=2
108,2618,P18175|INVO_PIG,30.98,7,7,8.6473E2,1,1,1,,41408,Involucrin OS=Sus scrofa OX=9823 GN=IVL PE=2 SV=1
77,131,Q9TV36|FBN1_PIG,30.63,2,2,0,1,1,1,,312699,Fibrillin-1 OS=Sus scrofa OX=9823 GN=FBN1 PE=2 SV=1
85,1292,A1XSY8|EGR2_PIG,30.54,2,2,2.2035E2,1,1,1,Oxidation (M),49911,E3 SUMO-protein ligase EGR2 OS=Sus scrofa OX=9823 GN=EGR2 PE=2 SV=1
118,923,Q9GL50|STEA1_PIG,30.31,4,4,0,1,1,1,,39918,Metalloreductase STEAP1 OS=Sus scrofa OX=9823 GN=STEAP1 PE=2 SV=1
102,766,Q9GLP2|PROC_PIG,30.27,3,3,3.5154E3,1,1,1,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
113,1354,B5KFD7|GRB10_PIG,30.14,3,3,1.1692E3,1,1,1,,66386,Growth factor receptor-bound protein 10 OS=Sus scrofa OX=9823 GN=Grb10 PE=2 SV=1
99,1248,O18831|GDF8_PIG,29.94,2,2,2.0231E3,1,1,1,,42791,Growth/differentiation factor 8 OS=Sus scrofa OX=9823 GN=MSTN PE=2 SV=1
91,1470,Q19QT9|TYW3_PIG,29.93,5,5,6.2618E2,1,1,1,,29480,tRNA wybutosine-synthesizing protein 3 homolog OS=Sus scrofa OX=9823 GN=TYW3 PE=2 SV=1
