Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 33,Area Sample 33,#Peptides,#Unique,#Spec Sample 33,PTM,Avg. Mass,Description
1,419908,tr|F1RX36|F1RX36_PIG,573.88,42,42,9.136E6,322,322,1617,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
2,419909,tr|F1RX37|F1RX37_PIG,478.50,27,27,2.5485E6,73,73,495,Oxidation (M),60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
17,318328,P01025|CO3_PIG,209.90,9,9,1.6501E5,21,21,48,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
18,318350,P06348|H1T_PIG,203.04,18,18,4.7307E4,14,14,46,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
21,318380,P50390|TTHY_PIG,200.37,23,23,1.4126E5,7,7,39,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
28,318306,P0DSO0|SAA2_PIG,200.02,72,72,3.4055E4,20,20,29,Oxidation (M),14418,Serum amyloid A-2 protein OS=Sus scrofa OX=9823 GN=SAA2 PE=3 SV=1
20,318314,P29700|FETUA_PIG,199.35,17,17,2.2452E4,11,11,41,,38425,Alpha-2-HS-glycoprotein (Fragment) OS=Sus scrofa OX=9823 GN=AHSG PE=1 SV=1
25,318326,P79263|ITIH4_PIG,184.00,7,7,1.3863E5,7,7,33,Oxidation (M),102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
41,318323,P06867|PLMN_PIG,179.74,2,2,1.4761E4,6,6,8,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
42,318337,Q767L7|TBB5_PIG,168.93,19,19,1.0385E4,6,6,7,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
38,318342,P14632|TRFL_PIG,161.59,7,7,4.9439E3,6,5,9,,77626,Lactotransferrin OS=Sus scrofa OX=9823 GN=LTF PE=1 SV=3
34,318690,P21753|TYB10_PIG,157.05,95,95,3.9048E4,7,6,16,Oxidation (M),4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
27,319333,P17741|HMGB2_PIG,156.05,31,31,1.6816E4,11,11,31,,24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
39,320378,Q07717|B2MG_PIG,146.38,36,36,9.2465E3,6,6,9,Oxidation (M),13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
52,318719,P21692|MMP1_PIG,142.11,7,7,1.9501E3,3,3,3,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
36,318557,P62802|H4_PIG,141.57,50,50,3.3095E4,8,8,13,Oxidation (M),11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
46,318330,P29269|MYL9_PIG,138.05,9,9,1.5646E4,3,3,5,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
40,318528,P20305|GELS_PIG,136.30,11,11,6.5847E3,5,5,8,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
33,318839,Q71LE2|H33_PIG,134.26,40,40,2.3802E4,9,9,18,Oxidation (M),15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
43,322393,P01846|LAC_PIG,126.89,35,35,6.3514E3,5,5,7,,11003,Ig lambda chain C region OS=Sus scrofa OX=9823 PE=1 SV=1
37,318949,Q29549|CLUS_PIG,119.07,22,22,8.5373E3,7,7,10,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
35,319760,O97507|FA12_PIG,107.30,3,3,7.8429E4,3,3,14,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
47,318767,P16469|LOX15_PIG,103.77,7,7,3.2564E3,3,3,4,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
31,318650,P31950|S10AB_PIG,100.59,10,10,6.1035E4,2,2,27,,11180,Protein S100-A11 OS=Sus scrofa OX=9823 GN=S100A11 PE=1 SV=1
63,319469,Q95281|RL29_PIG,81.82,18,18,1.1827E3,2,2,2,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
48,319022,Q9GK37|CBG_PIG,74.92,7,7,2.7784E3,2,2,4,Oxidation (M),45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
49,318810,Q29308|RS19_PIG,73.20,10,10,1.8937E3,1,1,4,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
61,318366,Q8MJ49|OSTF1_PIG,72.38,7,7,2.5625E2,1,1,2,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
96,318804,P67985|RL22_PIG,71.39,11,11,6.5729E2,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
44,319007,Q29052|ITIH1_PIG,68.58,2,2,3.1443E3,2,2,5,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
45,318860,P50828|HEMO_PIG,68.12,2,2,1.612E4,2,2,5,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
65,319536,P82460|THIO_PIG,63.99,25,25,1.2264E3,2,2,2,,11829,Thioredoxin OS=Sus scrofa OX=9823 GN=TXN PE=1 SV=3
54,319158,P00791|PEPA_PIG,57.49,4,4,7.4395E2,1,1,3,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
62,318730,Q5U9S1|MBL1_PIG,52.02,6,6,2.1744E3,1,1,2,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
97,320434,P68211|ENSA_PIG,51.52,12,12,1.1201E3,1,1,1,,13361,Alpha-endosulfine OS=Sus scrofa OX=9823 GN=ENSA PE=1 SV=1
93,319549,O19062|CRP_PIG,51.29,6,6,0,1,1,1,Oxidation (M),24925,C-reactive protein OS=Sus scrofa OX=9823 GN=CRP PE=2 SV=1
51,318333,P0DW16|RBM20_PIG,47.90,1,1,1.6597E3,1,1,3,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
51,318325,A5D9M6|BAG6_PIG,47.90,1,1,1.6597E3,1,1,3,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
51,318336,O62651|WT1_PIG,47.90,2,2,1.6597E3,1,1,3,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
51,318331,P08001|ACRO_PIG,47.90,2,2,1.6597E3,1,1,3,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
51,318341,Q9BEA8|TNFL6_PIG,47.90,3,3,1.6597E3,1,1,3,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
86,318718,Q29221|CAZA2_PIG,47.55,5,5,1.3566E3,1,1,1,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
86,318841,A0PFK5|CAZA1_PIG,47.55,5,5,1.3566E3,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
95,320304,P80031|GSTP1_PIG,47.50,5,5,1.8526E3,1,1,1,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
99,322576,P29412|EF1B_PIG,47.45,7,7,1.673E2,1,1,1,Oxidation (M),24960,Elongation factor 1-beta OS=Sus scrofa OX=9823 GN=EEF1B PE=1 SV=1
60,320303,Q5S1U1|HSPB1_PIG,47.36,10,10,1.8381E3,1,1,2,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
81,318935,Q2XVP4|TBA1B_PIG,47.23,3,3,1.1597E3,1,1,1,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
81,318934,P02550|TBA1A_PIG,47.23,3,3,1.1597E3,1,1,1,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
74,319397,Q95JC8|ARGI1_PIG,46.21,4,4,9.1802E2,1,1,1,,35018,Arginase-1 OS=Sus scrofa OX=9823 GN=ARG1 PE=2 SV=1
92,318926,Q69DL0|C1QA_PIG,45.79,6,6,0,1,1,1,,26483,Complement C1q subcomponent subunit A OS=Sus scrofa OX=9823 GN=C1QA PE=2 SV=1
55,320263,P62901|RL31_PIG,45.71,18,18,3.1303E3,1,1,3,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
73,318360,O02705|HS90A_PIG,45.66,2,2,9.7477E2,1,1,1,,84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
90,319612,Q9GLP2|PROC_PIG,44.74,3,3,6.1598E2,1,1,1,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
64,319595,Q0Z8U2|RS3_PIG,44.59,7,7,4.4041E2,1,1,2,Oxidation (M),26688,40S ribosomal protein S3 OS=Sus scrofa OX=9823 GN=RPS3 PE=1 SV=1
83,318605,P26044|RADI_PIG,43.81,2,2,0,1,1,1,Oxidation (M),68550,Radixin OS=Sus scrofa OX=9823 GN=RDX PE=2 SV=1
83,320448,P26042|MOES_PIG,43.81,2,2,0,1,1,1,Oxidation (M),67661,Moesin OS=Sus scrofa OX=9823 GN=MSN PE=2 SV=3
57,318370,Q2IA00|SPEF2_PIG,42.04,1,1,4.7427E4,1,1,2,,208803,Sperm flagellar protein 2 OS=Sus scrofa OX=9823 GN=SPEF2 PE=2 SV=1
71,318453,P34930|HS71A_PIG,41.50,2,2,6.5009E2,1,1,1,,70083,Heat shock 70 kDa protein 1A OS=Sus scrofa OX=9823 GN=HSPA1A PE=3 SV=1
71,318459,Q6S4N2|HS71B_PIG,41.50,2,2,6.5009E2,1,1,1,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
59,319096,Q5I2M3|TLR9_PIG,41.20,1,1,1.2278E5,1,1,2,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
78,318324,P53714|ITB2_PIG,40.49,2,2,2.8458E2,1,1,1,Oxidation (M),84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
77,318677,O19084|CDSN_PIG,40.33,4,4,1.0306E3,1,1,1,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
89,322392,O46409|APOA4_PIG,40.12,3,3,8.2404E2,1,1,1,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
85,320436,Q9TSX9|PRDX6_PIG,40.07,4,4,2.2934E3,1,1,1,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
76,318827,O62640|PIAP_PIG,39.04,3,3,2.6666E4,1,1,1,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
67,318374,F1RRV3|THYG_PIG,39.01,1,1,1.3166E5,1,1,1,Oxidation (M),293030,Thyroglobulin OS=Sus scrofa OX=9823 GN=TG PE=1 SV=5
58,318367,Q6KEQ9|PC11X_PIG,37.83,1,1,1.6431E5,1,1,2,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
53,318516,P29804|ODPA_PIG,37.58,3,3,2.0306E5,1,1,3,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
87,318979,O19069|SUCA_PIG,37.55,4,4,4.0955E2,1,1,1,,36117,Succinate--CoA ligase [ADP/GDP-forming] subunit alpha  mitochondrial OS=Sus scrofa OX=9823 GN=SUCLG1 PE=1 SV=2
91,318635,Q06AU6|RAB5A_PIG,37.27,5,5,1.2139E3,1,1,1,,23747,Ras-related protein Rab-5A OS=Sus scrofa OX=9823 GN=RAB5A PE=2 SV=1
79,319376,A5A763|SOX10_PIG,37.21,2,2,1.863E2,1,1,1,,50044,Transcription factor SOX-10 OS=Sus scrofa OX=9823 GN=SOX10 PE=2 SV=1
66,318356,P16960|RYR1_PIG,36.89,0,0,2.4235E2,1,1,1,,565340,Ryanodine receptor 1 OS=Sus scrofa OX=9823 GN=RYR1 PE=2 SV=2
75,319093,Q33BP8|FOXN3_PIG,36.66,4,4,9.2427E3,1,1,1,Oxidation (M),53308,Forkhead box protein N3 OS=Sus scrofa OX=9823 GN=FOXN3 PE=2 SV=1
