Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 50,Area Sample 50,#Peptides,#Unique,#Spec Sample 50,PTM,Avg. Mass,Description
1,1,tr|F1RX36|F1RX36_PIG,589.10,50,50,1.6719E7,479,479,2284,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
2,6,tr|F1RX37|F1RX37_PIG,479.31,34,34,1.0923E7,149,149,1312,Oxidation (M),60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
39,697,P62901|RL31_PIG,155.10,26,26,5.8097E3,6,6,8,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
33,82,Q29549|CLUS_PIG,152.97,14,14,8.2507E3,7,7,10,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
40,802,P29269|MYL9_PIG,146.80,27,27,5.8475E3,6,6,8,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
34,190,P50390|TTHY_PIG,144.48,11,11,7.6452E3,6,6,11,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
32,56,P10668|COF1_PIG,126.76,31,31,7.7037E3,5,5,12,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
35,96,P16469|LOX15_PIG,125.48,9,9,9.8685E3,7,7,10,Oxidation (M),75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
50,136,P53714|ITB2_PIG,123.70,7,7,3.2041E3,6,6,6,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
41,2612,P21753|TYB10_PIG,121.76,55,55,5.7796E3,6,5,8,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
46,1861,O46409|APOA4_PIG,120.02,10,10,2.1144E3,5,5,7,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
55,5221,P12309|GLRX1_PIG,117.43,19,19,8.9437E2,3,3,4,,11828,Glutaredoxin-1 OS=Sus scrofa OX=9823 GN=GLRX PE=1 SV=2
43,53,Q9GLP1|FA5_PIG,113.42,2,2,1.5686E3,6,6,7,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
47,1703,Q07717|B2MG_PIG,110.88,21,21,8.6041E3,4,4,7,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
38,48,Q8SPS7|HPT_PIG,104.80,12,12,1.3269E4,4,4,8,Oxidation (M),38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
49,185,P02550|TBA1A_PIG,104.50,10,10,2.6739E3,4,4,6,Oxidation (M),50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
68,60,P09571|TRFE_PIG,103.44,3,3,0,2,2,2,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
37,489,P17741|HMGB2_PIG,102.77,25,25,3.874E3,6,6,9,Oxidation (M),24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
29,47,O97507|FA12_PIG,102.10,3,3,1.448E5,2,2,16,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
45,696,Q7SIB7|PGK1_PIG,101.74,9,9,2.8082E3,4,4,7,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
30,133,Q95JC9|PRP_PIG,101.71,4,4,1.8825E4,3,2,15,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
51,286,P48819|VTNC_PIG,97.43,9,9,4.0195E3,4,4,5,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
53,37,Q5S1U1|HSPB1_PIG,95.26,15,15,5.1395E3,3,3,5,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
62,108,P80310|S10AC_PIG,92.38,25,25,3.0643E3,3,3,3,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
42,34,A5D9M6|BAG6_PIG,91.77,3,3,3.4508E3,4,3,7,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
64,2624,P60662|MYL6_PIG,88.89,25,25,1.0859E3,3,3,3,Oxidation (M),16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
52,40,Q29099|PTBP1_PIG,88.44,4,4,1.7362E3,3,3,5,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
61,46,P14632|TRFL_PIG,84.91,5,5,8.4416E2,3,3,3,,77626,Lactotransferrin OS=Sus scrofa OX=9823 GN=LTF PE=1 SV=3
54,516,P20305|GELS_PIG,84.61,2,2,1.1729E3,4,4,4,,84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
48,373,Q6S4N2|HS71B_PIG,83.97,2,2,3.6297E3,2,2,6,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
48,438,A5A8V7|HS71L_PIG,83.97,2,2,3.6297E3,2,2,6,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
48,299,P34930|HS71A_PIG,83.97,2,2,3.6297E3,2,2,6,,70083,Heat shock 70 kDa protein 1A OS=Sus scrofa OX=9823 GN=HSPA1A PE=3 SV=1
56,76,Q29308|RS19_PIG,83.01,10,10,5.1333E3,1,1,4,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
57,90,Q29221|CAZA2_PIG,81.15,8,8,3.3853E3,2,2,4,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
57,731,A0PFK5|CAZA1_PIG,81.15,8,8,3.3853E3,2,2,4,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
63,302,P80015|CAP7_PIG,79.17,11,11,1.3766E3,3,3,3,,27039,Azurocidin OS=Sus scrofa OX=9823 GN=AZU1 PE=1 SV=2
65,1635,Q9TSX9|PRDX6_PIG,77.81,8,8,4.7785E2,2,2,3,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
84,2902,P80031|GSTP1_PIG,75.66,11,11,4.35E3,2,2,2,Oxidation (M),23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
59,593,O02668|ITIH2_PIG,75.21,4,4,1.3228E3,3,3,3,,104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
97,83,P50447|A1AT_PIG,74.31,4,4,1.295E3,1,1,1,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
71,766,Q9GLP2|PROC_PIG,72.15,3,3,2.3116E4,1,1,2,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
60,16,P62802|H4_PIG,69.47,23,23,4.4409E3,2,2,3,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
78,699,Q71LE2|H33_PIG,68.95,18,18,1.7261E3,2,2,2,Oxidation (M),15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
58,933,Q29593|TALDO_PIG,67.55,8,8,2.6573E4,2,2,3,Oxidation (M),37418,Transaldolase OS=Sus scrofa OX=9823 GN=TALDO1 PE=2 SV=2
74,537,Q08094|CNN2_PIG,67.23,9,9,1.7935E2,2,2,2,Oxidation (M),32030,Calponin-2 (Fragment) OS=Sus scrofa OX=9823 GN=CNN2 PE=2 SV=1
83,1931,Q9GKE2|CXL16_PIG,66.48,10,10,1.3967E3,2,2,2,,27570,C-X-C motif chemokine 16 OS=Sus scrofa OX=9823 GN=CXCL16 PE=2 SV=1
121,3016,P29412|EF1B_PIG,66.10,7,7,2.7868E2,1,1,1,Oxidation (M),24960,Elongation factor 1-beta OS=Sus scrofa OX=9823 GN=EEF1B PE=1 SV=1
82,5200,P59083|PHP14_PIG,65.74,13,13,1.137E3,2,2,2,,13932,14 kDa phosphohistidine phosphatase OS=Sus scrofa OX=9823 GN=PHPT1 PE=1 SV=2
117,280,P67985|RL22_PIG,63.93,11,11,5.3047E2,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
80,81,O19084|CDSN_PIG,61.76,13,13,2.7814E2,2,2,2,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
101,25,O02705|HS90A_PIG,57.12,3,3,4.7762E2,1,1,1,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
81,1507,P00795|CATD_PIG,55.19,9,9,8.2579E2,2,2,2,Oxidation (M),37295,Cathepsin D OS=Sus scrofa OX=9823 GN=CTSD PE=1 SV=2
114,978,P79303|UGPA_PIG,55.07,3,3,1.4085E3,1,1,1,Oxidation (M),56961,UTP--glucose-1-phosphate uridylyltransferase OS=Sus scrofa OX=9823 GN=UGP2 PE=2 SV=3
95,992,O11780|BGH3_PIG,53.21,1,1,1.4233E3,1,1,1,,74462,Transforming growth factor-beta-induced protein ig-h3 OS=Sus scrofa OX=9823 GN=TGFBI PE=1 SV=1
77,1287,Q9GK37|CBG_PIG,53.15,2,2,7.7699E2,1,1,2,,45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
72,148,P21692|MMP1_PIG,52.74,7,7,1.2893E2,2,2,2,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
66,12092,P63221|RS21_PIG,51.00,18,18,9.4477E1,1,1,3,Oxidation (M),9111,40S ribosomal protein S21 OS=Sus scrofa OX=9823 GN=RPS21 PE=1 SV=1
119,1924,Q007T2|CDC42_PIG,48.75,5,5,8.9054E2,1,1,1,,21259,Cell division control protein 42 homolog OS=Sus scrofa OX=9823 GN=CDC42 PE=2 SV=2
88,2789,A1XQU5|RL27_PIG,46.35,7,7,7.3442E2,1,1,2,,15798,60S ribosomal protein L27 OS=Sus scrofa OX=9823 GN=RPL27 PE=1 SV=1
75,54,Q1KYT0|ENOB_PIG,45.78,3,3,2.7652E2,1,1,2,,47130,Beta-enolase OS=Sus scrofa OX=9823 GN=ENO3 PE=2 SV=1
116,2090,P07802|KAP0_PIG,45.28,4,4,3.0869E2,1,1,1,,42922,cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Sus scrofa OX=9823 GN=PRKAR1A PE=1 SV=2
113,2614,P50828|HEMO_PIG,44.09,2,2,8.7422E2,1,1,1,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
87,715,P02725|GLPA_PIG,43.58,18,18,7.2331E1,1,1,2,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
106,535,Q866Y3|PGRP2_PIG,41.95,3,3,1.9466E2,1,1,1,,64594,N-acetylmuramoyl-L-alanine amidase OS=Sus scrofa OX=9823 GN=PGLYRP2 PE=2 SV=1
109,714,O62640|PIAP_PIG,41.03,3,3,3.2114E3,1,1,1,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
118,2631,Q95281|RL29_PIG,40.78,16,16,1.7659E3,1,1,1,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
100,1409,A1XQV4|TPM3_PIG,40.10,5,5,1.7622E2,1,1,1,,33058,Tropomyosin alpha-3 chain OS=Sus scrofa OX=9823 GN=TPM3 PE=2 SV=1
100,358,P67937|TPM4_PIG,40.10,5,5,1.7622E2,1,1,1,,28522,Tropomyosin alpha-4 chain OS=Sus scrofa OX=9823 GN=TPM4 PE=2 SV=3
100,2832,P42639|TPM1_PIG,40.10,5,5,1.7622E2,1,1,1,,32707,Tropomyosin alpha-1 chain OS=Sus scrofa OX=9823 GN=TPM1 PE=1 SV=2
86,2810,A1XQU3|RL14_PIG,39.93,6,6,2.2106E3,1,1,2,,23330,60S ribosomal protein L14 OS=Sus scrofa OX=9823 GN=RPL14 PE=1 SV=1
79,93,Q5U9S1|MBL1_PIG,39.85,5,5,1.8836E3,1,1,2,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
124,2938,Q29100|UPTI_PIG,39.65,7,7,6.9596E2,1,1,1,,13109,Uterine plasmin/trypsin inhibitor OS=Sus scrofa OX=9823 PE=1 SV=1
70,168,Q27HV0|OGT1_PIG,38.79,1,1,4.6648E3,1,1,2,,116923,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Sus scrofa OX=9823 GN=OGT PE=2 SV=1
108,167,P09623|DLDH_PIG,37.89,3,3,6.0138E3,1,1,1,,54185,Dihydrolipoyl dehydrogenase  mitochondrial OS=Sus scrofa OX=9823 GN=DLD PE=1 SV=1
110,1310,E2IUK4|HORM1_PIG,37.69,4,4,0,1,1,1,Oxidation (M),44980,HORMA domain-containing protein 1 OS=Sus scrofa OX=9823 GN=HORMAD1 PE=2 SV=1
123,615,Q06AU5|RAB32_PIG,37.61,6,6,7.1183E2,1,1,1,,25005,Ras-related protein Rab-32 OS=Sus scrofa OX=9823 GN=RAB32 PE=2 SV=1
73,79,P29804|ODPA_PIG,36.82,3,3,0,1,1,2,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
104,145,O77638|NFAC1_PIG,36.29,1,1,9.2231E2,1,1,1,,88010,Nuclear factor of activated T-cells  cytoplasmic 1 OS=Sus scrofa OX=9823 GN=NFATC1 PE=2 SV=2
92,178,Q6KEQ9|PC11X_PIG,36.13,1,1,5.9756E5,1,1,1,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
93,166,P12675|ICAL_PIG,35.71,3,3,5.5609E2,1,1,1,Oxidation (M),77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
105,2653,A5GFY8|SERA_PIG,35.64,3,3,5.8055E2,1,1,1,,56810,D-3-phosphoglycerate dehydrogenase OS=Sus scrofa OX=9823 GN=PHGDH PE=3 SV=1
122,2615,Q6DUB7|STMN1_PIG,35.60,5,5,3.3692E2,1,1,1,,17302,Stathmin OS=Sus scrofa OX=9823 GN=STMN1 PE=2 SV=3
107,1112,Q9TVC1|VATH_PIG,35.35,2,2,2.1823E4,1,1,1,,55850,V-type proton ATPase subunit H OS=Sus scrofa OX=9823 GN=ATP6V1H PE=1 SV=1
115,1095,Q8WNE9|BAALC_PIG,34.70,5,5,0,1,1,1,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
103,735,Q29554|ECHA_PIG,34.36,1,1,0,1,1,1,,83107,Trifunctional enzyme subunit alpha  mitochondrial OS=Sus scrofa OX=9823 GN=HADHA PE=2 SV=1
99,73,A0P8Z5|UIMC1_PIG,34.13,2,2,1.5111E3,1,1,1,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
