Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 19,Area Sample 19,#Peptides,#Unique,#Spec Sample 19,PTM,Avg. Mass,Description
20,11,P68137|ACTS_PIG,217.09,28,28,3.9433E2,30,1,52,Oxidation (M),42051,Actin  alpha skeletal muscle OS=Sus scrofa OX=9823 GN=ACTA1 PE=1 SV=1
11,27,P01025|CO3_PIG,211.09,7,7,5.7573E5,24,24,169,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
16,10,Q19AZ8|THRB_PIG,198.65,13,13,1.1949E5,24,24,67,Oxidation (M),70066,Prothrombin OS=Sus scrofa OX=9823 GN=F2 PE=2 SV=1
18,63,P79263|ITIH4_PIG,191.02,10,10,4.1991E5,16,16,57,Oxidation (M),102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
21,33,P08835|ALBU_PIG,189.84,13,13,8.6004E4,14,14,50,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
28,26,P0DSO0|SAA2_PIG,189.33,56,56,3.02E4,15,15,22,Oxidation (M),14418,Serum amyloid A-2 protein OS=Sus scrofa OX=9823 GN=SAA2 PE=3 SV=1
31,53,Q9GLP1|FA5_PIG,155.69,1,1,9.4522E3,9,9,14,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
23,133,Q95JC9|PRP_PIG,146.72,7,7,7.0223E4,11,11,43,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
24,640,Q29052|ITIH1_PIG,145.73,5,5,9.1235E4,8,8,31,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
22,2612,P21753|TYB10_PIG,143.02,52,52,1.4858E5,7,6,48,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
29,489,P17741|HMGB2_PIG,139.40,18,18,1.3475E4,11,9,18,,24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
32,31,P18650|APOE_PIG,131.48,14,14,9.0481E3,9,9,11,,36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
30,82,Q29549|CLUS_PIG,129.51,17,17,1.2134E4,10,10,15,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
26,4,P02543|VIME_PIG,124.96,11,11,1.2357E4,11,11,27,,53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
33,14,P00355|G3P_PIG,123.66,18,18,1.4421E4,8,8,10,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
41,59,P06867|PLMN_PIG,114.93,2,2,2.9873E3,4,4,5,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
25,48,Q8SPS7|HPT_PIG,111.07,5,5,8.2519E4,4,4,29,Oxidation (M),38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
43,1861,O46409|APOA4_PIG,107.13,13,13,2.9404E3,4,4,4,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
35,516,P20305|GELS_PIG,105.81,6,6,6.2471E3,5,5,8,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
37,1882,P12682|HMGB1_PIG,96.91,16,16,2.9218E2,4,2,6,,24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=1 SV=3
27,2614,P50828|HEMO_PIG,72.97,2,2,2.1861E4,3,3,24,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
34,47,O97507|FA12_PIG,72.85,3,3,2.0833E4,2,2,9,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
46,37,Q5S1U1|HSPB1_PIG,70.66,14,14,1.1597E3,2,2,3,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
45,593,O02668|ITIH2_PIG,67.75,2,2,1.732E3,3,3,3,,104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
47,828,Q5XLD3|KCRM_PIG,65.05,8,8,1.4067E3,3,3,3,Oxidation (M),43059,Creatine kinase M-type OS=Sus scrofa OX=9823 GN=CKM PE=2 SV=1
42,84,P62936|PPIA_PIG,64.84,8,8,3.6859E3,2,2,5,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
44,272,P79293|MYH7_PIG,62.85,1,1,4.9629E2,1,1,3,,223296,Myosin-7 OS=Sus scrofa OX=9823 GN=MYH7 PE=1 SV=2
44,250,Q9TV63|MYH2_PIG,62.85,1,1,4.9629E2,1,1,3,,223148,Myosin-2 OS=Sus scrofa OX=9823 GN=MYH2 PE=2 SV=1
44,197,Q9TV61|MYH1_PIG,62.85,1,1,4.9629E2,1,1,3,,223171,Myosin-1 OS=Sus scrofa OX=9823 GN=MYH1 PE=2 SV=1
44,147,Q9TV62|MYH4_PIG,62.85,1,1,4.9629E2,1,1,3,,223234,Myosin-4 OS=Sus scrofa OX=9823 GN=MYH4 PE=2 SV=1
66,83,P50447|A1AT_PIG,61.50,4,4,3.8104E2,1,1,1,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
56,1635,Q9TSX9|PRDX6_PIG,60.68,7,7,1.9915E2,1,1,2,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
19,50,Q6R2V0|WNK1_PIG,59.59,1,1,4.9734E3,2,1,57,,248973,Serine/threonine-protein kinase WNK1 OS=Sus scrofa OX=9823 GN=WNK1 PE=2 SV=3
50,112,O02773|MA1A1_PIG,56.83,6,6,2.9456E2,2,2,2,Oxidation (M),73197,Mannosyl-oligosaccharide 1 2-alpha-mannosidase IA OS=Sus scrofa OX=9823 GN=MAN1A1 PE=1 SV=1
52,56,P10668|COF1_PIG,56.74,8,8,2.574E2,2,2,2,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
57,280,P67985|RL22_PIG,55.69,11,11,1.7846E2,1,1,2,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
94,1705,Q8MJ49|OSTF1_PIG,49.56,7,7,1.6688E3,1,1,1,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
40,148,P21692|MMP1_PIG,49.25,3,3,4.4204E2,1,1,5,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
93,436,Q9TTK7|OLR1_PIG,45.67,5,5,9.8802E2,1,1,1,Oxidation (M),31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
59,76,Q29308|RS19_PIG,45.45,10,10,7.3031E2,1,1,2,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
75,286,P48819|VTNC_PIG,44.19,4,4,1.6749E2,1,1,1,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
96,2902,P80031|GSTP1_PIG,44.00,5,5,1.2358E3,1,1,1,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
55,81,O19084|CDSN_PIG,43.00,5,5,1.7012E3,1,1,2,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
74,74,P02540|DESM_PIG,41.90,4,4,0,1,1,1,,53629,Desmin OS=Sus scrofa OX=9823 GN=DES PE=1 SV=4
54,875,P04574|CPNS1_PIG,38.26,6,6,3.3209E2,1,1,2,,28068,Calpain small subunit 1 OS=Sus scrofa OX=9823 GN=CAPNS1 PE=1 SV=1
73,766,Q9GLP2|PROC_PIG,37.79,3,3,3.09E3,1,1,1,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
84,667,P00791|PEPA_PIG,37.26,4,4,2.3146E2,1,1,1,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
87,715,P02725|GLPA_PIG,37.11,18,18,0,1,1,1,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
71,60,P09571|TRFE_PIG,36.61,2,2,9.1473E2,1,1,1,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
71,80,Q29545|ICA_PIG,36.61,2,2,9.1473E2,1,1,1,,77634,Inhibitor of carbonic anhydrase OS=Sus scrofa OX=9823 GN=ICA PE=1 SV=1
77,189,Q8SQ26|CRYL1_PIG,36.49,9,9,0,1,1,1,,35128,Lambda-crystallin homolog OS=Sus scrofa OX=9823 GN=CRYL1 PE=2 SV=3
53,96,P16469|LOX15_PIG,36.26,1,1,8.0912E2,1,1,2,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
61,105,P16960|RYR1_PIG,36.24,0,0,0,1,1,1,,565340,Ryanodine receptor 1 OS=Sus scrofa OX=9823 GN=RYR1 PE=2 SV=2
91,190,P50390|TTHY_PIG,35.85,9,9,8.3614E2,1,1,1,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
67,54,Q1KYT0|ENOB_PIG,35.65,3,3,0,1,1,1,,47130,Beta-enolase OS=Sus scrofa OX=9823 GN=ENO3 PE=2 SV=1
76,356,O77696|AT2A3_PIG,35.53,2,2,6.1242E1,1,1,1,Oxidation (M),109328,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Sus scrofa OX=9823 GN=ATP2A3 PE=2 SV=2
89,136,P53714|ITB2_PIG,35.38,2,2,1.0849E3,1,1,1,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
58,29,Q767L7|TBB5_PIG,35.13,3,3,1.999E2,1,1,2,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
58,41,P02554|TBB_PIG,35.13,3,3,1.999E2,1,1,2,Oxidation (M),49861,Tubulin beta chain OS=Sus scrofa OX=9823 PE=1 SV=1
95,302,P80015|CAP7_PIG,34.87,5,5,7.4012E2,1,1,1,,27039,Azurocidin OS=Sus scrofa OX=9823 GN=AZU1 PE=1 SV=2
85,90,Q29221|CAZA2_PIG,34.66,5,5,1.6859E3,1,1,1,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
85,731,A0PFK5|CAZA1_PIG,34.66,5,5,1.6859E3,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
39,42,C0HL13|LRP2_PIG,34.61,1,1,2.7791E3,1,1,5,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
69,79,P29804|ODPA_PIG,34.35,3,3,0,1,1,1,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
86,2051,P14287|OSTP_PIG,34.14,4,4,1.6831E2,1,1,1,,33669,Osteopontin OS=Sus scrofa OX=9823 GN=SPP1 PE=1 SV=1
51,38,Q3BDI7|DSG1_PIG,34.03,2,2,5.1822E2,1,1,2,,113318,Desmoglein-1 OS=Sus scrofa OX=9823 GN=DSG1 PE=2 SV=1
72,714,O62640|PIAP_PIG,33.50,3,3,2.2501E4,1,1,1,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
62,314,F1RRV3|THYG_PIG,33.38,1,1,3.4116E5,1,1,1,Oxidation (M),293030,Thyroglobulin OS=Sus scrofa OX=9823 GN=TG PE=1 SV=5
79,1095,Q8WNE9|BAALC_PIG,33.20,5,5,0,1,1,1,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
65,303,Q28983|ZAN_PIG,33.13,0,0,5.2651E2,1,1,1,,270363,Zonadhesin OS=Sus scrofa OX=9823 GN=ZAN PE=1 SV=1
