Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 15,Area Sample 15,#Peptides,#Unique,#Spec Sample 15,PTM,Avg. Mass,Description
1,419908,tr|F1RX36|F1RX36_PIG,493.14,36,36,5.4282E6,196,196,1541,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
3,419909,tr|F1RX37|F1RX37_PIG,409.73,13,13,1.2035E6,64,64,559,,60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
28,320063,P08835|ALBU_PIG,83.93,4,4,1.6616E3,3,3,3,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
44,318366,Q8MJ49|OSTF1_PIG,83.55,7,7,4.4361E2,1,1,1,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
29,319333,P17741|HMGB2_PIG,78.90,8,8,1.4561E3,3,3,3,,24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
27,318690,P21753|TYB10_PIG,77.53,50,50,0,3,2,4,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
26,318359,P18650|APOE_PIG,76.54,5,5,4.0885E3,2,2,4,,36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
25,318428,P00355|G3P_PIG,71.79,10,10,9.6361E3,3,3,4,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
32,318307,P02543|VIME_PIG,67.87,6,6,3.4798E2,2,2,2,,53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
34,318337,Q767L7|TBB5_PIG,57.95,6,6,3.0768E2,2,2,2,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
30,318328,P01025|CO3_PIG,56.87,2,2,1.6156E3,2,2,2,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
31,319760,O97507|FA12_PIG,44.11,2,2,2.6257E3,1,1,2,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
40,319612,Q9GLP2|PROC_PIG,43.20,3,3,3.13E2,1,1,1,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
43,318442,P10668|COF1_PIG,43.00,8,8,1.2398E3,1,1,1,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
47,318841,A0PFK5|CAZA1_PIG,42.00,5,5,4.0588E2,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
47,318718,Q29221|CAZA2_PIG,42.00,5,5,4.0588E2,1,1,1,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
48,318357,P48819|VTNC_PIG,40.71,3,3,4.0227E2,1,1,1,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
50,318330,P29269|MYL9_PIG,40.56,6,6,3.4323E2,1,1,1,,19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
33,320246,Q7SIB7|PGK1_PIG,39.39,5,5,3.0693E2,1,1,2,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
46,318949,Q29549|CLUS_PIG,38.84,4,4,2.373E2,1,1,1,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
24,318827,O62640|PIAP_PIG,38.72,3,3,1.3372E5,1,1,4,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
51,319645,Q29100|UPTI_PIG,38.28,7,7,9.4998E1,1,1,1,,13109,Uterine plasmin/trypsin inhibitor OS=Sus scrofa OX=9823 PE=1 SV=1
39,318516,P29804|ODPA_PIG,37.79,3,3,6.3856E3,1,1,1,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
49,319469,Q95281|RL29_PIG,36.87,18,18,0,1,1,1,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
45,318598,P09623|DLDH_PIG,36.43,3,3,3.993E3,1,1,1,,54185,Dihydrolipoyl dehydrogenase  mitochondrial OS=Sus scrofa OX=9823 GN=DLD PE=1 SV=1
