Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 72,Area Sample 72,#Peptides,#Unique,#Spec Sample 72,PTM,Avg. Mass,Description
1,1,tr|F1RX36|F1RX36_PIG,438.19,48,48,1.34E7,537,537,2992,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
2,6,tr|F1RX37|F1RX37_PIG,334.98,20,20,5.1665E6,118,118,1139,Oxidation (M),60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
20,15,P19619|ANXA1_PIG,179.40,11,11,7.624E4,13,13,27,Oxidation (M),38759,Annexin A1 OS=Sus scrofa OX=9823 GN=ANXA1 PE=1 SV=3
11,133,Q95JC9|PRP_PIG,176.73,13,13,2.9272E5,21,20,104,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
19,9,P02067|HBB_PIG,170.57,46,46,2.9926E4,18,18,28,,16166,Hemoglobin subunit beta OS=Sus scrofa OX=9823 GN=HBB PE=1 SV=3
17,77,Q95274|TYB4_PIG,170.51,84,84,6.2989E4,19,18,35,,5053,Thymosin beta-4 OS=Sus scrofa OX=9823 GN=TMSB4 PE=3 SV=3
16,84,P62936|PPIA_PIG,169.58,30,30,5.646E4,18,18,39,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
18,33,P08835|ALBU_PIG,152.18,16,16,5.1473E4,18,18,30,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
14,24,P29700|FETUA_PIG,150.65,17,17,8.2961E4,16,16,48,Oxidation (M),38425,Alpha-2-HS-glycoprotein (Fragment) OS=Sus scrofa OX=9823 GN=AHSG PE=1 SV=1
21,14,P00355|G3P_PIG,148.86,45,45,3.1184E4,17,17,27,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
22,31,P18650|APOE_PIG,148.61,19,19,2.4961E4,14,14,22,,36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
15,27,P01025|CO3_PIG,148.29,6,6,9.1025E4,16,16,45,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
32,1705,Q8MJ49|OSTF1_PIG,133.01,15,15,1.3544E4,5,5,8,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
27,59,P06867|PLMN_PIG,131.72,3,3,1.5728E4,9,9,13,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
23,4,P02543|VIME_PIG,126.68,19,19,8.1683E3,12,12,17,,53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
25,63,P79263|ITIH4_PIG,121.91,6,6,3.8385E4,8,8,15,,102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
31,82,Q29549|CLUS_PIG,107.24,11,11,3.5436E3,5,5,8,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
34,1861,O46409|APOA4_PIG,104.50,11,11,2.7597E3,5,5,7,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
30,56,P10668|COF1_PIG,102.71,33,33,5.7124E3,7,7,10,Oxidation (M),18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
29,61,P06348|H1T_PIG,99.84,18,18,8.1393E3,7,7,10,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
36,700,P80272|HMGN2_PIG,96.57,20,20,3.5838E2,3,3,6,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
33,29,Q767L7|TBB5_PIG,91.93,12,12,2.1509E3,5,5,7,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
26,286,P48819|VTNC_PIG,90.79,7,7,1.1845E5,5,5,14,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
39,190,P50390|TTHY_PIG,89.42,11,11,4.0697E3,4,4,5,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
37,108,P80310|S10AC_PIG,89.36,35,35,3.9892E3,4,4,6,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
41,177,Q2XVP4|TBA1B_PIG,83.90,7,7,9.1456E2,3,3,4,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
41,185,P02550|TBA1A_PIG,83.90,7,7,9.1456E2,3,3,4,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
40,802,P29269|MYL9_PIG,77.70,15,15,2.3706E3,4,4,5,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
38,1703,Q07717|B2MG_PIG,75.73,26,26,1.6078E3,4,4,5,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
24,47,O97507|FA12_PIG,72.48,3,3,8.4027E4,2,2,16,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
44,696,Q7SIB7|PGK1_PIG,67.69,6,6,1.0914E3,2,2,3,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
47,2687,Q3YLA6|SRSF1_PIG,63.53,11,11,1.1985E3,3,3,3,,27745,Serine/arginine-rich splicing factor 1 OS=Sus scrofa OX=9823 GN=SRSF1 PE=2 SV=3
42,2938,Q29100|UPTI_PIG,60.44,7,7,1.946E3,2,2,4,,13109,Uterine plasmin/trypsin inhibitor OS=Sus scrofa OX=9823 PE=1 SV=1
51,2631,Q95281|RL29_PIG,55.65,19,19,0,2,2,3,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
46,136,P53714|ITB2_PIG,55.63,4,4,4.1308E2,2,2,3,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
43,34,A5D9M6|BAG6_PIG,54.33,1,1,0,2,1,3,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
43,62,P26044|RADI_PIG,54.33,2,2,0,2,1,3,,68550,Radixin OS=Sus scrofa OX=9823 GN=RDX PE=2 SV=1
43,70,O62651|WT1_PIG,54.33,2,2,0,2,1,3,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
43,97,P08001|ACRO_PIG,54.33,2,2,0,2,1,3,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
56,166,P12675|ICAL_PIG,53.14,4,4,1.9737E2,2,2,2,,77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
45,81,O19084|CDSN_PIG,52.71,11,11,1.7073E3,2,2,3,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
50,2612,P21753|TYB10_PIG,51.05,52,52,5.2466E2,2,1,3,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
85,76,Q29308|RS19_PIG,50.13,10,10,3.1409E2,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
58,1409,A1XQV4|TPM3_PIG,49.15,10,10,9.2275E2,2,2,2,,33058,Tropomyosin alpha-3 chain OS=Sus scrofa OX=9823 GN=TPM3 PE=2 SV=1
57,667,P00791|PEPA_PIG,48.31,4,4,1.6343E2,1,1,2,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
48,25,O02705|HS90A_PIG,47.02,3,3,5.1748E2,1,1,3,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
55,593,O02668|ITIH2_PIG,46.21,2,2,0,1,1,2,Oxidation (M),104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
72,60,P09571|TRFE_PIG,45.48,3,3,0,1,1,1,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
60,766,Q9GLP2|PROC_PIG,44.95,3,3,9.6557E3,1,1,2,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
53,373,Q6S4N2|HS71B_PIG,44.67,2,2,6.2624E2,1,1,2,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
53,299,P34930|HS71A_PIG,44.67,2,2,6.2624E2,1,1,2,,70083,Heat shock 70 kDa protein 1A OS=Sus scrofa OX=9823 GN=HSPA1A PE=3 SV=1
53,438,A5A8V7|HS71L_PIG,44.67,2,2,6.2624E2,1,1,2,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
79,2902,P80031|GSTP1_PIG,44.25,5,5,2.4978E3,1,1,1,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
88,1635,Q9TSX9|PRDX6_PIG,41.25,8,8,3.0381E2,1,1,1,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
65,38,Q3BDI7|DSG1_PIG,40.79,1,1,1.121E3,1,1,1,,113318,Desmoglein-1 OS=Sus scrofa OX=9823 GN=DSG1 PE=2 SV=1
66,978,P79303|UGPA_PIG,40.44,3,3,1.1929E2,1,1,1,Oxidation (M),56961,UTP--glucose-1-phosphate uridylyltransferase OS=Sus scrofa OX=9823 GN=UGP2 PE=2 SV=3
77,48,Q8SPS7|HPT_PIG,40.13,4,4,1.1024E3,1,1,1,,38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
78,83,P50447|A1AT_PIG,38.71,4,4,0,1,1,1,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
59,16,P62802|H4_PIG,38.55,10,10,1.7768E3,1,1,2,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
82,467,Q95JC8|ARGI1_PIG,36.66,6,6,1.9615E2,1,1,1,,35018,Arginase-1 OS=Sus scrofa OX=9823 GN=ARG1 PE=2 SV=1
75,90,Q29221|CAZA2_PIG,36.42,5,5,2.2012E3,1,1,1,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
75,731,A0PFK5|CAZA1_PIG,36.42,5,5,2.2012E3,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
83,489,P17741|HMGB2_PIG,36.25,5,5,5.4622E2,1,1,1,,24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
83,1882,P12682|HMGB1_PIG,36.25,5,5,5.4622E2,1,1,1,,24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=1 SV=3
90,12092,P63221|RS21_PIG,36.24,10,10,0,1,1,1,,9111,40S ribosomal protein S21 OS=Sus scrofa OX=9823 GN=RPS21 PE=1 SV=1
71,37,Q5S1U1|HSPB1_PIG,36.06,5,5,1.6345E2,1,1,1,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
64,96,P16469|LOX15_PIG,35.90,2,2,8.2819E2,1,1,1,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
89,697,P62901|RL31_PIG,35.75,18,18,0,1,1,1,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
84,1924,Q007T2|CDC42_PIG,35.19,5,5,6.8661E2,1,1,1,,21259,Cell division control protein 42 homolog OS=Sus scrofa OX=9823 GN=CDC42 PE=2 SV=2
73,2683,Q6QGC0|PDLI3_PIG,35.04,2,2,1.1083E4,1,1,1,,39546,PDZ and LIM domain protein 3 OS=Sus scrofa OX=9823 GN=PDLIM3 PE=2 SV=1
81,715,P02725|GLPA_PIG,34.24,18,18,0,1,1,1,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
54,168,Q27HV0|OGT1_PIG,34.23,1,1,5.2069E3,1,1,2,,116923,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Sus scrofa OX=9823 GN=OGT PE=2 SV=1
80,2624,P60662|MYL6_PIG,33.25,8,8,0,1,1,1,Oxidation (M),16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
86,1883,O77736|TNR6_PIG,32.81,5,5,0,1,1,1,Oxidation (M),37593,Tumor necrosis factor receptor superfamily member 6 OS=Sus scrofa OX=9823 GN=FAS PE=2 SV=1
87,3007,P63053|RL40_PIG,32.41,12,12,2.6452E2,1,1,1,,14728,Ubiquitin-60S ribosomal protein L40 OS=Sus scrofa OX=9823 GN=UBA52 PE=1 SV=2
87,3009,P0CG68|UBC_PIG,32.41,3,3,2.6452E2,1,1,1,,59993,Polyubiquitin-C OS=Sus scrofa OX=9823 GN=UBC PE=2 SV=1
70,115,P04175|NCPR_PIG,32.27,4,4,7.1176E2,1,1,1,Oxidation (M),76833,NADPH--cytochrome P450 reductase OS=Sus scrofa OX=9823 GN=POR PE=1 SV=2
49,1095,Q8WNE9|BAALC_PIG,32.18,5,5,0,1,1,3,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
76,933,Q29593|TALDO_PIG,31.79,5,5,0,1,1,1,,37418,Transaldolase OS=Sus scrofa OX=9823 GN=TALDO1 PE=2 SV=2
67,385,Q5D891|PK3C3_PIG,31.39,2,2,3.2851E3,1,1,1,,101234,Phosphatidylinositol 3-kinase catalytic subunit type 3 OS=Sus scrofa OX=9823 GN=PIK3C3 PE=2 SV=1
