Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 18,Area Sample 18,#Peptides,#Unique,#Spec Sample 18,PTM,Avg. Mass,Description
44,42,C0HL13|LRP2_PIG,37.10,1,1,0,1,1,5,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
100,699,Q71LE2|H33_PIG,35.77,11,11,4.6014E2,1,1,1,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
103,1703,Q07717|B2MG_PIG,35.74,8,8,5.4399E3,1,1,1,Oxidation (M),13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
58,1095,Q8WNE9|BAALC_PIG,35.30,5,5,0,1,1,3,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
98,1765,Q0Z8U2|RS3_PIG,34.98,7,7,2.4352E2,1,1,1,Oxidation (M),26688,40S ribosomal protein S3 OS=Sus scrofa OX=9823 GN=RPS3 PE=1 SV=1
97,1417,Q29073|PTGR1_PIG,34.67,5,5,4.084E2,1,1,1,Oxidation (M),35762,Prostaglandin reductase 1 OS=Sus scrofa OX=9823 GN=PTGR1 PE=1 SV=1
104,2625,O13010|PI42A_PIG,34.48,4,4,8.387E1,1,1,1,,46212,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha OS=Sus scrofa OX=9823 GN=PIP4K2A PE=2 SV=1
83,1084,Q5I2M3|TLR9_PIG,34.18,1,1,1.2601E4,1,1,1,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
96,875,P04574|CPNS1_PIG,34.07,8,8,8.4835E2,1,1,1,,28068,Calpain small subunit 1 OS=Sus scrofa OX=9823 GN=CAPNS1 PE=1 SV=1
93,667,P00791|PEPA_PIG,33.98,4,4,0,1,1,1,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
90,96,P16469|LOX15_PIG,33.95,1,1,2.0655E3,1,1,1,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
92,714,O62640|PIAP_PIG,33.87,3,3,2.0957E4,1,1,1,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
87,373,Q6S4N2|HS71B_PIG,33.01,2,2,1.4424E3,1,1,1,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
87,299,P34930|HS71A_PIG,33.01,2,2,1.4424E3,1,1,1,,70083,Heat shock 70 kDa protein 1A OS=Sus scrofa OX=9823 GN=HSPA1A PE=3 SV=1
87,438,A5A8V7|HS71L_PIG,33.01,2,2,1.4424E3,1,1,1,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
94,1824,P63298|SECR_PIG,32.66,7,7,1.4673E3,1,1,1,,14581,Secretin OS=Sus scrofa OX=9823 GN=SCT PE=1 SV=2
75,209,Q767K9|PP1RA_PIG,32.59,2,2,7.3833E2,1,1,1,,97597,Serine/threonine-protein phosphatase 1 regulatory subunit 10 OS=Sus scrofa OX=9823 GN=PPP1R10 PE=3 SV=1
89,441,Q9TUZ0|STA5B_PIG,32.32,2,2,0,1,1,1,,89902,Signal transducer and activator of transcription 5B OS=Sus scrofa OX=9823 GN=STAT5B PE=2 SV=1
88,79,P29804|ODPA_PIG,32.13,3,3,7.0054E4,1,1,1,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
74,150,Q2IA00|SPEF2_PIG,31.98,1,1,3.7485E3,1,1,1,,208803,Sperm flagellar protein 2 OS=Sus scrofa OX=9823 GN=SPEF2 PE=2 SV=1
78,116,P12021|MUCAP_PIG,31.98,2,2,0,1,1,1,,109616,Apomucin (Fragment) OS=Sus scrofa OX=9823 PE=1 SV=2
101,3107,Q7YS88|RAMP3_PIG,31.93,7,7,8.2921E3,1,1,1,,17368,Receptor activity-modifying protein 3 OS=Sus scrofa OX=9823 GN=RAMP3 PE=2 SV=1
105,1686,O62786|GTR2_PIG,31.92,2,2,8.0601E4,1,1,1,,57263,Solute carrier family 2  facilitated glucose transporter member 2 OS=Sus scrofa OX=9823 GN=SLC2A2 PE=2 SV=2
73,303,Q28983|ZAN_PIG,31.79,0,0,1.0278E3,1,1,1,,270363,Zonadhesin OS=Sus scrofa OX=9823 GN=ZAN PE=1 SV=1
99,1248,O18831|GDF8_PIG,31.76,2,2,0,1,1,1,,42791,Growth/differentiation factor 8 OS=Sus scrofa OX=9823 GN=MSTN PE=2 SV=1
