Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 29,Area Sample 29,#Peptides,#Unique,#Spec Sample 29,PTM,Avg. Mass,Description
1,419908,tr|F1RX36|F1RX36_PIG,514.40,38,38,4.4288E6,241,241,925,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
2,419909,tr|F1RX37|F1RX37_PIG,471.83,21,21,2.5412E6,89,89,597,Oxidation (M),60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
35,318313,P19619|ANXA1_PIG,189.20,3,3,1.2969E4,6,6,14,,38759,Annexin A1 OS=Sus scrofa OX=9823 GN=ANXA1 PE=1 SV=3
34,318306,P0DSO0|SAA2_PIG,184.27,53,53,1.3498E4,12,12,15,,14418,Serum amyloid A-2 protein OS=Sus scrofa OX=9823 GN=SAA2 PE=3 SV=1
44,318337,Q767L7|TBB5_PIG,178.08,12,12,7.6123E3,4,4,6,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
38,318690,P21753|TYB10_PIG,152.36,95,95,3.5272E4,5,5,13,Oxidation (M),4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
42,318386,P62936|PPIA_PIG,141.54,18,18,4.9577E3,5,5,9,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
43,318359,P18650|APOE_PIG,141.12,11,11,5.0004E3,5,5,8,,36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
39,320378,Q07717|B2MG_PIG,137.22,33,33,3.7085E4,5,5,13,Oxidation (M),13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
28,319760,O97507|FA12_PIG,129.09,5,5,9.3634E4,4,4,20,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
46,318330,P29269|MYL9_PIG,118.40,9,9,1.3596E4,2,2,5,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
48,318949,Q29549|CLUS_PIG,116.80,9,9,2.3377E3,3,3,4,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
37,318860,P50828|HEMO_PIG,111.30,2,2,2.9781E4,4,4,14,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
45,319022,Q9GK37|CBG_PIG,110.06,9,9,2.6747E3,3,3,5,Oxidation (M),45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
27,318650,P31950|S10AB_PIG,109.17,10,10,4.4149E4,2,2,21,,11180,Protein S100-A11 OS=Sus scrofa OX=9823 GN=S100A11 PE=1 SV=1
41,318340,Q95JC9|PRP_PIG,99.37,2,2,4.5315E3,3,3,12,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
55,319007,Q29052|ITIH1_PIG,89.72,3,3,2.0434E3,2,2,2,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
51,319333,P17741|HMGB2_PIG,88.95,12,12,1.2083E3,2,2,3,,24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
56,318730,Q5U9S1|MBL1_PIG,87.10,6,6,3.5491E3,1,1,2,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
53,318926,Q69DL0|C1QA_PIG,84.45,6,6,2.3178E3,2,2,3,,26483,Complement C1q subcomponent subunit A OS=Sus scrofa OX=9823 GN=C1QA PE=2 SV=1
64,320434,P68211|ENSA_PIG,78.02,20,20,1.0186E3,2,2,2,Oxidation (M),13361,Alpha-endosulfine OS=Sus scrofa OX=9823 GN=ENSA PE=1 SV=1
52,318767,P16469|LOX15_PIG,76.11,5,5,4.3458E3,2,2,3,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
47,318584,Q9TUQ3|CO7_PIG,75.46,2,2,5.1523E2,1,1,4,,93062,Complement component C7 OS=Sus scrofa OX=9823 GN=C7 PE=1 SV=1
80,320689,P43030|CXCL7_PIG,73.90,11,11,0,1,1,1,Oxidation (M),12615,Platelet basic protein OS=Sus scrofa OX=9823 GN=PPBP PE=1 SV=1
89,318804,P67985|RL22_PIG,69.72,11,11,1.1437E3,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
54,320263,P62901|RL31_PIG,68.73,18,18,3.9348E3,1,1,3,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
63,319469,Q95281|RL29_PIG,63.49,18,18,1.8047E3,1,1,2,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
57,318459,Q6S4N2|HS71B_PIG,62.45,5,5,8.6703E2,2,2,2,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
86,319397,Q95JC8|ARGI1_PIG,62.17,4,4,4.326E2,1,1,1,,35018,Arginase-1 OS=Sus scrofa OX=9823 GN=ARG1 PE=2 SV=1
79,319158,P00791|PEPA_PIG,59.54,4,4,5.473E2,1,1,1,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
74,318677,O19084|CDSN_PIG,59.30,5,5,5.3654E2,1,1,1,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
59,319612,Q9GLP2|PROC_PIG,57.79,3,3,1.7857E3,1,1,2,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
71,318468,Q29041|FCN2_PIG,57.14,3,3,1.5838E2,1,1,1,Oxidation (M),34682,Ficolin-2 OS=Sus scrofa OX=9823 GN=FCN2 PE=1 SV=1
76,319511,P49874|SFTPA_PIG,52.33,11,11,7.4475E2,1,1,1,,26702,Pulmonary surfactant-associated protein A OS=Sus scrofa OX=9823 GN=SFTPA1 PE=2 SV=1
62,322392,O46409|APOA4_PIG,51.49,6,6,2.7064E2,1,1,2,Oxidation (M),43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
81,318934,P02550|TBA1A_PIG,47.64,3,3,2.1415E2,1,1,1,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
81,318935,Q2XVP4|TBA1B_PIG,47.64,3,3,2.1415E2,1,1,1,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
49,319096,Q5I2M3|TLR9_PIG,47.33,1,1,1.0932E5,1,1,4,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
61,319536,P82460|THIO_PIG,45.36,17,17,3.9972E2,1,1,2,,11829,Thioredoxin OS=Sus scrofa OX=9823 GN=TXN PE=1 SV=3
58,318516,P29804|ODPA_PIG,43.28,3,3,1.0659E4,1,1,2,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
50,318370,Q2IA00|SPEF2_PIG,41.74,1,1,4.4877E4,1,1,3,,208803,Sperm flagellar protein 2 OS=Sus scrofa OX=9823 GN=SPEF2 PE=2 SV=1
82,318360,O02705|HS90A_PIG,41.50,2,2,7.7838E2,1,1,1,,84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
69,318515,Q29099|PTBP1_PIG,41.11,4,4,1.1033E2,1,1,1,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
77,318896,Q69DK8|C1S_PIG,40.40,2,2,4.7283E1,1,1,1,,76101,Complement C1s subcomponent OS=Sus scrofa OX=9823 PE=2 SV=1
87,320436,Q9TSX9|PRDX6_PIG,39.29,4,4,2.2957E3,1,1,1,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
67,318555,O18866|KCMA1_PIG,39.13,2,2,1.4036E4,1,1,1,,129006,Calcium-activated potassium channel subunit alpha-1 (Fragment) OS=Sus scrofa OX=9823 GN=KCNMA1 PE=2 SV=2
83,318970,P52649|CY24B_PIG,38.28,2,2,5.0258E2,1,1,1,,55830,Cytochrome b-245 heavy chain (Fragment) OS=Sus scrofa OX=9823 GN=CYBB PE=2 SV=2
88,318671,P04366|AMBP_PIG,36.94,7,7,0,1,1,1,,37691,Protein AMBP (Fragment) OS=Sus scrofa OX=9823 GN=AMBP PE=1 SV=2
