Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 25,Area Sample 25,#Peptides,#Unique,#Spec Sample 25,PTM,Avg. Mass,Description
41,319022,Q9GK37|CBG_PIG,64.85,3,3,8.419E2,1,1,3,,45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
54,318542,Q9GLP1|FA5_PIG,61.87,1,1,3.2723E2,1,1,1,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
27,319760,O97507|FA12_PIG,60.13,2,2,1.9418E4,1,1,10,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
49,318528,P20305|GELS_PIG,58.60,2,2,7.712E2,1,1,2,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
45,318664,P80229|ILEU_PIG,49.86,3,3,9.7676E2,1,1,2,,42513,Leukocyte elastase inhibitor OS=Sus scrofa OX=9823 GN=SERPINB1 PE=1 SV=1
50,319721,Q5XLD3|KCRM_PIG,48.81,3,3,6.7688E2,1,1,2,Oxidation (M),43059,Creatine kinase M-type OS=Sus scrofa OX=9823 GN=CKM PE=2 SV=1
53,318453,P34930|HS71A_PIG,45.62,2,2,2.4459E2,1,1,1,,70083,Heat shock 70 kDa protein 1A OS=Sus scrofa OX=9823 GN=HSPA1A PE=3 SV=1
53,318459,Q6S4N2|HS71B_PIG,45.62,2,2,2.4459E2,1,1,1,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
53,318626,A5A8V7|HS71L_PIG,45.62,2,2,2.4459E2,1,1,1,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
48,318860,P50828|HEMO_PIG,44.80,2,2,8.3781E2,1,1,2,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
62,319612,Q9GLP2|PROC_PIG,44.59,3,3,8.1998E2,1,1,1,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
64,320263,P62901|RL31_PIG,44.37,18,18,1.4651E2,1,1,1,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
46,319096,Q5I2M3|TLR9_PIG,44.06,1,1,2.2303E4,1,1,2,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
60,320057,P50447|A1AT_PIG,42.54,2,2,2.4569E2,1,1,1,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
52,318427,C0HL13|LRP2_PIG,42.11,1,1,0,1,1,1,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
