Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 53,Area Sample 53,#Peptides,#Unique,#Spec Sample 53,PTM,Avg. Mass,Description
107,1931,Q9GKE2|CXL16_PIG,61.14,10,10,2.8228E2,1,1,1,,27570,C-X-C motif chemokine 16 OS=Sus scrofa OX=9823 GN=CXCL16 PE=2 SV=1
93,992,O11780|BGH3_PIG,61.06,1,1,7.9464E2,1,1,1,,74462,Transforming growth factor-beta-induced protein ig-h3 OS=Sus scrofa OX=9823 GN=TGFBI PE=1 SV=1
70,373,Q6S4N2|HS71B_PIG,60.65,2,2,7.7014E2,1,1,2,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
70,299,P34930|HS71A_PIG,60.65,2,2,7.7014E2,1,1,2,,70083,Heat shock 70 kDa protein 1A OS=Sus scrofa OX=9823 GN=HSPA1A PE=3 SV=1
70,438,A5A8V7|HS71L_PIG,60.65,2,2,7.7014E2,1,1,2,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
64,48,Q8SPS7|HPT_PIG,59.29,4,4,2.8771E3,1,1,3,,38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
57,535,Q866Y3|PGRP2_PIG,59.02,3,3,4.33E2,1,1,3,,64594,N-acetylmuramoyl-L-alanine amidase OS=Sus scrofa OX=9823 GN=PGLYRP2 PE=2 SV=1
80,2938,Q29100|UPTI_PIG,58.69,20,20,1.7806E4,2,2,2,,13109,Uterine plasmin/trypsin inhibitor OS=Sus scrofa OX=9823 PE=1 SV=1
71,933,Q29593|TALDO_PIG,58.69,10,10,9.9928E3,2,2,2,Oxidation (M),37418,Transaldolase OS=Sus scrofa OX=9823 GN=TALDO1 PE=2 SV=2
120,1700,P80895|PIMT_PIG,56.41,6,6,2.2623E2,1,1,1,Oxidation (M),24646,Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Sus scrofa OX=9823 GN=PCMT1 PE=1 SV=3
100,54,Q1KYT0|ENOB_PIG,53.83,3,3,4.6476E2,1,1,1,,47130,Beta-enolase OS=Sus scrofa OX=9823 GN=ENO3 PE=2 SV=1
103,537,Q08094|CNN2_PIG,53.61,6,6,7.2616E1,1,1,1,Oxidation (M),32030,Calponin-2 (Fragment) OS=Sus scrofa OX=9823 GN=CNN2 PE=2 SV=1
83,2631,Q95281|RL29_PIG,52.97,16,16,1.1397E3,1,1,2,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
60,1107,Q6PQZ1|AQP1_PIG,47.65,6,6,4.4531E3,1,1,3,Oxidation (M),28679,Aquaporin-1 OS=Sus scrofa OX=9823 GN=AQP1 PE=2 SV=3
72,168,Q27HV0|OGT1_PIG,45.01,1,1,7.5631E3,1,1,2,,116923,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Sus scrofa OX=9823 GN=OGT PE=2 SV=1
50,42,C0HL13|LRP2_PIG,43.02,1,1,1.2101E3,1,1,3,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
99,93,Q5U9S1|MBL1_PIG,41.56,5,5,3.5515E3,1,1,1,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
81,806,A3QRX8|DESI2_PIG,40.89,4,4,4.7034E2,1,1,2,,21448,Deubiquitinase DESI2 OS=Sus scrofa OX=9823 GN=DESI2 PE=2 SV=1
102,341,Q1W674|HXK2_PIG,40.88,2,2,1.4766E2,1,1,1,,102370,Hexokinase-2 OS=Sus scrofa OX=9823 GN=HK2 PE=2 SV=1
122,1347,Q9XSZ6|FCERG_PIG,39.63,24,24,0,1,1,1,,9681,High affinity immunoglobulin epsilon receptor subunit gamma OS=Sus scrofa OX=9823 GN=FCER1G PE=3 SV=1
113,828,Q5XLD3|KCRM_PIG,39.48,5,5,2.5516E2,1,1,1,,43059,Creatine kinase M-type OS=Sus scrofa OX=9823 GN=CKM PE=2 SV=1
123,2048,A1XQU1|PSB7_PIG,38.78,3,3,7.9395E1,1,1,1,,29980,Proteasome subunit beta type-7 OS=Sus scrofa OX=9823 GN=PSMB7 PE=2 SV=2
95,582,Q19S50|STAT3_PIG,38.29,2,2,1.0992E4,1,1,1,Oxidation (M),88067,Signal transducer and activator of transcription 3 OS=Sus scrofa OX=9823 GN=STAT3 PE=1 SV=1
73,178,Q6KEQ9|PC11X_PIG,38.26,1,1,3.409E5,1,1,2,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
104,2624,P60662|MYL6_PIG,37.83,9,9,3.967E2,1,1,1,,16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
121,5268,A1E952|MSRB1_PIG,37.40,15,15,3.9316E2,1,1,1,,12783,Methionine-R-sulfoxide reductase B1 OS=Sus scrofa OX=9823 GN=MSRB1 PE=3 SV=2
85,88,Q767L8|MDC1_PIG,37.22,0,0,2.9273E3,1,1,1,,217915,Mediator of DNA damage checkpoint protein 1 OS=Sus scrofa OX=9823 GN=MDC1 PE=3 SV=1
94,115,P04175|NCPR_PIG,36.67,3,3,5.5353E3,1,1,1,,76833,NADPH--cytochrome P450 reductase OS=Sus scrofa OX=9823 GN=POR PE=1 SV=2
61,1095,Q8WNE9|BAALC_PIG,36.66,5,5,0,1,1,3,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
115,436,Q9TTK7|OLR1_PIG,36.62,5,5,4.6205E2,1,1,1,,31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
109,714,O62640|PIAP_PIG,36.60,3,3,4.8776E3,1,1,1,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
111,978,P79303|UGPA_PIG,36.58,3,3,3.9124E2,1,1,1,Oxidation (M),56961,UTP--glucose-1-phosphate uridylyltransferase OS=Sus scrofa OX=9823 GN=UGP2 PE=2 SV=3
92,454,O02697|PK3CG_PIG,36.44,1,1,2.7303E2,1,1,1,,126658,Phosphatidylinositol 4 5-bisphosphate 3-kinase catalytic subunit gamma isoform OS=Sus scrofa OX=9823 GN=PIK3CG PE=1 SV=2
76,489,P17741|HMGB2_PIG,36.00,7,7,2.4792E3,1,1,2,Oxidation (M),24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
97,38,Q3BDI7|DSG1_PIG,35.84,2,2,2.1444E2,1,1,1,,113318,Desmoglein-1 OS=Sus scrofa OX=9823 GN=DSG1 PE=2 SV=1
96,487,B2DCZ9|ARHG2_PIG,34.85,1,1,0,1,1,1,,108483,Rho guanine nucleotide exchange factor 2 OS=Sus scrofa OX=9823 GN=ARHGEF2 PE=2 SV=1
89,315,Q8HZK2|DUOX2_PIG,34.83,1,1,8.1345E2,1,1,1,,175283,Dual oxidase 2 OS=Sus scrofa OX=9823 GN=DUOX2 PE=1 SV=2
89,87,Q8HZK3|DUOX1_PIG,34.83,1,1,8.1345E2,1,1,1,,177860,Dual oxidase 1 OS=Sus scrofa OX=9823 GN=DUOX1 PE=2 SV=1
101,846,A5GFW5|CASS4_PIG,34.66,1,1,0,1,1,1,,86279,Cas scaffolding protein family member 4 OS=Sus scrofa OX=9823 GN=CASS4 PE=3 SV=1
106,1092,Q8MI68|MUTA_PIG,34.58,3,3,8.3984E3,1,1,1,,83337,Methylmalonyl-CoA mutase  mitochondrial OS=Sus scrofa OX=9823 GN=MMUT PE=2 SV=2
88,151,Q4PJW2|NCOA1_PIG,34.44,1,1,1.7657E3,1,1,1,,156924,Nuclear receptor coactivator 1 OS=Sus scrofa OX=9823 GN=NCOA1 PE=2 SV=1
118,189,Q8SQ26|CRYL1_PIG,34.30,9,9,6.8983E3,1,1,1,,35128,Lambda-crystallin homolog OS=Sus scrofa OX=9823 GN=CRYL1 PE=2 SV=3
98,73,A0P8Z5|UIMC1_PIG,34.20,2,2,2.0786E3,1,1,1,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
