Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 7,Area Sample 7,#Peptides,#Unique,#Spec Sample 7,PTM,Avg. Mass,Description
17,15,P19619|ANXA1_PIG,171.26,3,3,9.4487E3,5,5,17,,38759,Annexin A1 OS=Sus scrofa OX=9823 GN=ANXA1 PE=1 SV=3
13,3,Q6QAQ1|ACTB_PIG,170.52,25,25,1.4917E4,19,19,31,Oxidation (M),41737,Actin  cytoplasmic 1 OS=Sus scrofa OX=9823 GN=ACTB PE=1 SV=2
15,48,Q8SPS7|HPT_PIG,164.77,10,10,3.227E4,6,6,23,Oxidation (M),38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
16,24,P29700|FETUA_PIG,164.58,20,20,3.7313E3,8,8,22,Oxidation (M),38425,Alpha-2-HS-glycoprotein (Fragment) OS=Sus scrofa OX=9823 GN=AHSG PE=1 SV=1
14,77,Q95274|TYB4_PIG,120.82,57,57,7.3569E4,8,8,24,,5053,Thymosin beta-4 OS=Sus scrofa OX=9823 GN=TMSB4 PE=3 SV=3
20,33,P08835|ALBU_PIG,115.51,9,9,4.2883E3,8,8,10,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
18,489,P17741|HMGB2_PIG,107.66,16,16,5.5108E3,9,7,16,,24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
29,81,O19084|CDSN_PIG,97.56,11,11,2.9649E3,3,3,4,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
25,286,P48819|VTNC_PIG,79.76,3,3,4.6088E3,2,2,5,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
26,700,P80272|HMGN2_PIG,79.53,33,33,6.4414E3,2,2,5,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
28,59,P06867|PLMN_PIG,79.09,2,2,1.6171E3,3,3,4,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
32,84,P62936|PPIA_PIG,74.16,18,18,1.1227E3,2,2,3,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
22,766,Q9GLP2|PROC_PIG,65.58,3,3,9.9019E3,2,2,7,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
39,29,Q767L7|TBB5_PIG,64.57,4,4,7.003E2,2,2,2,,49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
27,2614,P50828|HEMO_PIG,62.47,2,2,4.1738E3,2,2,4,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
80,280,P67985|RL22_PIG,59.56,11,11,4.1264E2,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
34,2612,P21753|TYB10_PIG,57.29,50,50,3.3101E3,1,1,3,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
35,105,P16960|RYR1_PIG,56.50,1,1,5.0336E3,2,1,2,,565340,Ryanodine receptor 1 OS=Sus scrofa OX=9823 GN=RYR1 PE=2 SV=2
37,34,A5D9M6|BAG6_PIG,55.01,1,1,1.2103E2,2,1,2,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
37,39,P0DW16|RBM20_PIG,55.01,1,1,1.2103E2,2,1,2,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
37,70,O62651|WT1_PIG,55.01,2,2,1.2103E2,2,1,2,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
37,97,P08001|ACRO_PIG,55.01,2,2,1.2103E2,2,1,2,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
37,65,Q9BEA8|TNFL6_PIG,55.01,3,3,1.2103E2,2,1,2,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
41,1882,P12682|HMGB1_PIG,52.73,12,12,1.1607E2,2,1,2,,24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=1 SV=3
38,136,P53714|ITB2_PIG,52.17,4,4,2.8706E2,2,2,2,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
33,61,P06348|H1T_PIG,51.77,5,5,0,2,2,3,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
65,185,P02550|TBA1A_PIG,51.34,4,4,0,1,1,1,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
65,177,Q2XVP4|TBA1B_PIG,51.34,4,4,0,1,1,1,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
19,47,O97507|FA12_PIG,50.87,2,2,3.3355E4,1,1,12,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
30,640,Q29052|ITIH1_PIG,50.33,2,2,1.03E3,2,2,3,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
44,133,Q95JC9|PRP_PIG,49.78,3,3,1.6368E2,2,1,2,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
45,1861,O46409|APOA4_PIG,49.03,7,7,6.321E2,1,1,2,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
71,14,P00355|G3P_PIG,47.35,4,4,2.367E2,1,1,1,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
36,50,Q6R2V0|WNK1_PIG,47.14,1,1,1.0232E3,2,1,2,,248973,Serine/threonine-protein kinase WNK1 OS=Sus scrofa OX=9823 GN=WNK1 PE=2 SV=3
79,1705,Q8MJ49|OSTF1_PIG,41.52,7,7,3.7006E2,1,1,1,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
74,25,O02705|HS90A_PIG,41.09,3,3,1.27E2,1,1,1,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
43,715,P02725|GLPA_PIG,39.26,18,18,1.0939E3,1,1,2,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
76,190,P50390|TTHY_PIG,38.67,9,9,1.6361E2,1,1,1,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
23,42,C0HL13|LRP2_PIG,37.64,1,1,2.8191E3,1,1,6,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
72,82,Q29549|CLUS_PIG,36.32,5,5,0,1,1,1,,51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
42,4,P02543|VIME_PIG,36.28,3,3,0,1,1,2,,53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
61,63,P79263|ITIH4_PIG,34.76,2,2,0,1,1,1,,102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
31,73,A0P8Z5|UIMC1_PIG,33.95,2,2,7.5149E2,1,1,3,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
60,593,O02668|ITIH2_PIG,33.90,2,2,1.787E2,1,1,1,,104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
58,356,O77696|AT2A3_PIG,33.56,2,2,1.6066E2,1,1,1,Oxidation (M),109328,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Sus scrofa OX=9823 GN=ATP2A3 PE=2 SV=2
63,720,Q2MJV8|PALM_PIG,32.90,4,4,1.6083E4,1,1,1,Oxidation (M),42380,Paralemmin-1 OS=Sus scrofa OX=9823 GN=PALM PE=2 SV=1
40,196,Q29024|DX39B_PIG,32.71,4,4,4.4734E4,1,1,2,Oxidation (M),48991,Spliceosome RNA helicase DDX39B OS=Sus scrofa OX=9823 GN=DDX39B PE=3 SV=2
24,714,O62640|PIAP_PIG,32.63,3,3,8.7951E4,1,1,6,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
73,2613,Q4A1L5|BECN1_PIG,32.50,4,4,4.7194E2,1,1,1,,51759,Beclin-1 OS=Sus scrofa OX=9823 GN=BECN1 PE=1 SV=1
51,329,O18866|KCMA1_PIG,32.00,2,2,1.2719E3,1,1,1,,129006,Calcium-activated potassium channel subunit alpha-1 (Fragment) OS=Sus scrofa OX=9823 GN=KCNMA1 PE=2 SV=2
62,168,Q27HV0|OGT1_PIG,31.97,1,1,3.4507E2,1,1,1,,116923,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Sus scrofa OX=9823 GN=OGT PE=2 SV=1
77,189,Q8SQ26|CRYL1_PIG,31.88,9,9,6.0152E2,1,1,1,,35128,Lambda-crystallin homolog OS=Sus scrofa OX=9823 GN=CRYL1 PE=2 SV=3
53,197,Q9TV61|MYH1_PIG,31.84,1,1,1.6611E2,1,1,1,,223171,Myosin-1 OS=Sus scrofa OX=9823 GN=MYH1 PE=2 SV=1
53,147,Q9TV62|MYH4_PIG,31.84,1,1,1.6611E2,1,1,1,,223234,Myosin-4 OS=Sus scrofa OX=9823 GN=MYH4 PE=2 SV=1
78,76,Q29308|RS19_PIG,31.58,10,10,0,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
75,179,P84024|SMAD3_PIG,31.40,4,4,7.2739E2,1,1,1,Oxidation (M),48081,Mothers against decapentaplegic homolog 3 OS=Sus scrofa OX=9823 GN=SMAD3 PE=2 SV=1
52,574,P43368|CAN3_PIG,31.22,3,3,0,1,1,1,Oxidation (M),94551,Calpain-3 OS=Sus scrofa OX=9823 GN=CAPN3 PE=2 SV=2
55,195,D7PF45|SHIP2_PIG,31.02,1,1,6.1684E2,1,1,1,,138538,Phosphatidylinositol 3 4 5-trisphosphate 5-phosphatase 2 OS=Sus scrofa OX=9823 GN=INPPL1 PE=1 SV=2
70,339,Q9GL51|LIS1_PIG,30.90,4,4,1.6682E4,1,1,1,,46654,Platelet-activating factor acetylhydrolase IB subunit alpha OS=Sus scrofa OX=9823 GN=PAFAH1B1 PE=2 SV=3
