Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 36,Area Sample 36,#Peptides,#Unique,#Spec Sample 36,PTM,Avg. Mass,Description
10,318329,Q95274|TYB4_PIG,392.15,95,95,2.9823E6,31,31,257,Oxidation (M),5053,Thymosin beta-4 OS=Sus scrofa OX=9823 GN=TMSB4 PE=3 SV=3
20,318313,P19619|ANXA1_PIG,382.81,22,22,2.1075E5,28,28,76,,38759,Annexin A1 OS=Sus scrofa OX=9823 GN=ANXA1 PE=1 SV=3
22,319005,P02067|HBB_PIG,375.43,62,62,1.5672E5,24,24,75,Oxidation (M),16166,Hemoglobin subunit beta OS=Sus scrofa OX=9823 GN=HBB PE=1 SV=3
15,318428,P00355|G3P_PIG,375.36,54,54,2.4655E5,38,38,106,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
19,318302,P68137|ACTS_PIG,374.84,40,40,3.1001E3,43,4,83,Oxidation (M),42051,Actin  alpha skeletal muscle OS=Sus scrofa OX=9823 GN=ACTA1 PE=1 SV=1
16,320063,P08835|ALBU_PIG,371.10,17,17,2.7527E5,26,26,105,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
9,318303,P51524|PF11_PIG,357.23,42,42,1.8716E6,43,21,259,,23956,Prophenin and tritrpticin precursor (Fragment) OS=Sus scrofa OX=9823 PE=1 SV=1
13,318332,P80310|S10AC_PIG,340.86,70,70,3.3346E5,24,24,131,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
17,318310,P80054|PR39_PIG,340.11,34,34,9.4378E4,32,11,100,,19477,Antibacterial protein PR-39 OS=Sus scrofa OX=9823 GN=PR39 PE=1 SV=2
25,318307,P02543|VIME_PIG,329.05,35,35,9.0076E4,34,34,54,Oxidation (M),53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
27,318380,P50390|TTHY_PIG,327.49,46,46,1.7467E5,16,16,50,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
30,318321,P49932|PMP37_PIG,316.70,40,40,1.1267E3,23,1,47,,18927,Antibacterial peptide PMAP-37 OS=Sus scrofa OX=9823 GN=PMAP37 PE=2 SV=1
29,318528,P20305|GELS_PIG,311.91,22,22,1.1146E5,21,21,47,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
34,318342,P14632|TRFL_PIG,309.93,15,15,7.9683E4,17,15,32,,77626,Lactotransferrin OS=Sus scrofa OX=9823 GN=LTF PE=1 SV=3
31,318803,P80272|HMGN2_PIG,306.67,68,68,2.8038E4,13,13,44,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
14,318314,P29700|FETUA_PIG,301.49,13,13,2.8644E5,20,20,107,,38425,Alpha-2-HS-glycoprotein (Fragment) OS=Sus scrofa OX=9823 GN=AHSG PE=1 SV=1
18,318326,P79263|ITIH4_PIG,299.76,12,12,5.9125E5,15,15,96,Oxidation (M),102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
23,318442,P10668|COF1_PIG,297.79,52,52,1.9204E5,23,23,68,Oxidation (M),18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
26,318690,P21753|TYB10_PIG,296.28,95,95,3.4088E5,10,10,51,Oxidation (M),4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
24,319333,P17741|HMGB2_PIG,293.49,42,42,8.4215E4,26,21,58,Oxidation (M),24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
21,318350,P06348|H1T_PIG,288.97,18,18,1.5676E5,17,17,76,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
33,319393,Q29545|ICA_PIG,262.55,8,8,2.444E3,12,2,32,,77634,Inhibitor of carbonic anhydrase OS=Sus scrofa OX=9823 GN=ICA PE=1 SV=1
28,322393,P01846|LAC_PIG,258.10,56,56,1.523E5,11,11,49,,11003,Ig lambda chain C region OS=Sus scrofa OX=9823 PE=1 SV=1
37,319007,Q29052|ITIH1_PIG,257.06,6,6,5.3972E4,9,9,25,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
35,318949,Q29549|CLUS_PIG,245.42,24,24,5.346E4,13,13,30,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
32,320057,P50447|A1AT_PIG,245.10,13,13,9.9113E4,7,7,33,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
39,318359,P18650|APOE_PIG,240.82,21,21,3.8741E4,11,11,22,Oxidation (M),36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
43,318839,Q71LE2|H33_PIG,236.08,51,51,6.8105E4,11,11,19,Oxidation (M),15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
48,322392,O46409|APOA4_PIG,233.04,32,32,2.4691E4,11,11,15,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
41,318306,P0DSO0|SAA2_PIG,224.13,48,48,1.1261E4,9,9,20,,14418,Serum amyloid A-2 protein OS=Sus scrofa OX=9823 GN=SAA2 PE=3 SV=1
40,318315,Q19AZ8|THRB_PIG,212.46,6,6,6.3387E4,9,9,21,,70066,Prothrombin OS=Sus scrofa OX=9823 GN=F2 PE=2 SV=1
45,318386,P62936|PPIA_PIG,209.96,31,31,2.4841E4,10,10,17,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
59,318719,P21692|MMP1_PIG,204.96,7,7,6.2323E3,5,5,6,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
44,318418,P26234|VINC_PIG,201.75,7,7,2.1107E4,7,7,17,Oxidation (M),123944,Vinculin OS=Sus scrofa OX=9823 GN=VCL PE=1 SV=4
54,319397,Q95JC8|ARGI1_PIG,199.08,13,13,1.2596E4,4,4,10,,35018,Arginase-1 OS=Sus scrofa OX=9823 GN=ARG1 PE=2 SV=1
51,320378,Q07717|B2MG_PIG,196.90,33,33,2.0041E4,5,5,11,Oxidation (M),13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
36,318557,P62802|H4_PIG,194.04,50,50,4.5018E5,9,9,25,Oxidation (M),11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
42,319022,Q9GK37|CBG_PIG,188.37,12,12,6.9928E4,6,6,19,Oxidation (M),45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
52,318459,Q6S4N2|HS71B_PIG,183.32,11,11,1.7125E4,8,8,10,Oxidation (M),70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
50,322391,P12682|HMGB1_PIG,166.16,23,23,2.3837E3,7,2,11,,24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=2 SV=3
53,318324,P53714|ITB2_PIG,164.99,5,5,1.096E4,6,6,10,Oxidation (M),84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
49,320448,P26042|MOES_PIG,159.94,6,6,2.2446E4,5,5,14,Oxidation (M),67661,Moesin OS=Sus scrofa OX=9823 GN=MSN PE=2 SV=3
67,318337,Q767L7|TBB5_PIG,155.94,8,8,2.2634E3,3,3,4,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
55,320246,Q7SIB7|PGK1_PIG,148.67,18,18,1.0753E4,5,5,9,Oxidation (M),44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
61,318896,Q69DK8|C1S_PIG,140.63,4,4,1.0215E4,3,3,6,,76101,Complement C1s subcomponent OS=Sus scrofa OX=9823 PE=2 SV=1
58,320391,Q9TTK7|OLR1_PIG,140.42,11,11,5.65E3,3,3,7,Oxidation (M),31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
64,319759,P08059|G6PI_PIG,138.94,10,10,3.6862E3,4,4,4,,63126,Glucose-6-phosphate isomerase OS=Sus scrofa OX=9823 GN=GPI PE=1 SV=3
56,322435,P08132|ANXA4_PIG,133.71,7,7,1.5652E4,2,2,9,,35829,Annexin A4 OS=Sus scrofa OX=9823 GN=ANXA4 PE=1 SV=2
57,318360,O02705|HS90A_PIG,132.38,2,2,3.0435E4,2,2,8,,84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
75,318810,Q29308|RS19_PIG,129.34,14,14,3.8651E3,2,2,3,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
60,319721,Q5XLD3|KCRM_PIG,125.20,8,8,6.1014E3,3,3,6,Oxidation (M),43059,Creatine kinase M-type OS=Sus scrofa OX=9823 GN=CKM PE=2 SV=1
38,318650,P31950|S10AB_PIG,121.08,10,10,4.5288E4,2,2,23,,11180,Protein S100-A11 OS=Sus scrofa OX=9823 GN=S100A11 PE=1 SV=1
69,320689,P43030|CXCL7_PIG,113.02,12,12,2.9021E3,2,2,4,Oxidation (M),12615,Platelet basic protein OS=Sus scrofa OX=9823 GN=PPBP PE=1 SV=1
117,318366,Q8MJ49|OSTF1_PIG,108.84,7,7,7.5809E2,1,1,1,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
65,318767,P16469|LOX15_PIG,108.54,6,6,7.7995E3,3,3,4,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
71,318935,Q2XVP4|TBA1B_PIG,107.33,7,7,2.2459E3,3,3,3,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
62,319342,Q5BLZ2|PLIN3_PIG,105.87,9,9,1.7647E4,2,2,5,,47900,Perilipin-3 OS=Sus scrofa OX=9823 GN=PLIN3 PE=2 SV=1
47,318860,P50828|HEMO_PIG,98.90,2,2,1.0951E5,2,2,16,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
77,318334,P12675|ICAL_PIG,97.00,3,3,1.558E3,1,1,2,,77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
66,318515,Q29099|PTBP1_PIG,92.81,6,6,8.4395E2,2,2,4,Oxidation (M),59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
81,319282,Q6DUB7|STMN1_PIG,84.20,15,15,2.7406E3,2,2,2,,17302,Stathmin OS=Sus scrofa OX=9823 GN=STMN1 PE=2 SV=3
76,319536,P82460|THIO_PIG,83.49,33,33,1.4968E3,3,3,3,Oxidation (M),11829,Thioredoxin OS=Sus scrofa OX=9823 GN=TXN PE=1 SV=3
125,318804,P67985|RL22_PIG,80.58,11,11,3.3999E2,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
84,320434,P68211|ENSA_PIG,77.50,21,21,2.039E3,2,2,2,Oxidation (M),13361,Alpha-endosulfine OS=Sus scrofa OX=9823 GN=ENSA PE=1 SV=1
79,318323,P06867|PLMN_PIG,76.64,2,2,1.861E3,1,1,2,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
46,319760,O97507|FA12_PIG,75.61,2,2,5.2158E4,1,1,16,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
108,319882,P40125|CAP1_PIG,75.36,6,6,1.2312E3,1,1,1,,25155,Adenylyl cyclase-associated protein 1 (Fragment) OS=Sus scrofa OX=9823 GN=CAP1 PE=1 SV=1
74,318940,O62839|CATA_PIG,74.70,5,5,2.8113E3,2,2,3,,59891,Catalase OS=Sus scrofa OX=9823 GN=CAT PE=1 SV=4
86,320263,P62901|RL31_PIG,73.51,18,18,1.4161E3,1,1,2,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
78,318895,Q29593|TALDO_PIG,64.81,4,4,9.0071E2,1,1,2,,37418,Transaldolase OS=Sus scrofa OX=9823 GN=TALDO1 PE=2 SV=2
100,318628,Q767L6|FLOT1_PIG,64.63,4,4,1.7138E3,1,1,1,Oxidation (M),47355,Flotillin-1 OS=Sus scrofa OX=9823 GN=FLOT1 PE=3 SV=1
102,320154,A0A5G2QD80|DCTN2_PIG,63.83,5,5,2.6248E2,1,1,1,,44650,Dynactin subunit 2 OS=Sus scrofa OX=9823 GN=DCTN2 PE=1 SV=1
121,319595,Q0Z8U2|RS3_PIG,63.52,7,7,1.4007E3,1,1,1,Oxidation (M),26688,40S ribosomal protein S3 OS=Sus scrofa OX=9823 GN=RPS3 PE=1 SV=1
124,318841,A0PFK5|CAZA1_PIG,62.98,6,6,3.7891E2,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
106,319421,O13010|PI42A_PIG,61.23,4,4,1.8794E3,1,1,1,,46212,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha OS=Sus scrofa OX=9823 GN=PIP4K2A PE=2 SV=1
68,320573,P12026|ACBP_PIG,58.78,13,13,1.7525E3,1,1,4,,9896,Acyl-CoA-binding protein OS=Sus scrofa OX=9823 GN=DBI PE=1 SV=2
120,319469,Q95281|RL29_PIG,58.64,18,18,1.835E3,1,1,1,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
89,318542,Q9GLP1|FA5_PIG,57.59,0,0,0,1,1,1,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
85,325008,P0CG68|UBC_PIG,56.57,2,2,1.5356E3,1,1,2,Oxidation (M),59993,Polyubiquitin-C OS=Sus scrofa OX=9823 GN=UBC PE=2 SV=1
85,324996,P63053|RL40_PIG,56.57,9,9,1.5356E3,1,1,2,Oxidation (M),14728,Ubiquitin-60S ribosomal protein L40 OS=Sus scrofa OX=9823 GN=UBA52 PE=1 SV=2
63,318370,Q2IA00|SPEF2_PIG,56.53,1,1,2.3017E5,1,1,4,,208803,Sperm flagellar protein 2 OS=Sus scrofa OX=9823 GN=SPEF2 PE=2 SV=1
119,318330,P29269|MYL9_PIG,55.06,6,6,3.5938E3,1,1,1,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
122,319511,P49874|SFTPA_PIG,54.51,11,11,8.9698E2,1,1,1,,26702,Pulmonary surfactant-associated protein A OS=Sus scrofa OX=9823 GN=SFTPA1 PE=2 SV=1
116,318635,Q06AU6|RAB5A_PIG,53.55,7,7,2.278E3,1,1,1,Oxidation (M),23747,Ras-related protein Rab-5A OS=Sus scrofa OX=9823 GN=RAB5A PE=2 SV=1
114,320410,Q29307|ATIF1_PIG,51.36,14,14,5.0274E2,1,1,1,,12184,ATPase inhibitor  mitochondrial OS=Sus scrofa OX=9823 GN=ATP5IF1 PE=1 SV=2
107,320476,P19620|ANXA2_PIG,51.16,5,5,2.0351E2,1,1,1,,38542,Annexin A2 OS=Sus scrofa OX=9823 GN=ANXA2 PE=1 SV=4
97,318664,P80229|ILEU_PIG,50.41,2,2,5.2906E2,1,1,1,,42513,Leukocyte elastase inhibitor OS=Sus scrofa OX=9823 GN=SERPINB1 PE=1 SV=1
82,320086,P67937|TPM4_PIG,48.91,4,4,4.654E2,1,1,2,,28522,Tropomyosin alpha-4 chain OS=Sus scrofa OX=9823 GN=TPM4 PE=2 SV=3
123,319303,P12309|GLRX1_PIG,46.72,14,14,3.4448E2,1,1,1,,11828,Glutaredoxin-1 OS=Sus scrofa OX=9823 GN=GLRX PE=1 SV=2
126,322576,P29412|EF1B_PIG,46.63,7,7,3.2527E2,1,1,1,Oxidation (M),24960,Elongation factor 1-beta OS=Sus scrofa OX=9823 GN=EEF1B PE=1 SV=1
118,327411,P30930|LCAT_PIG,45.95,6,6,5.9207E2,1,1,1,,21276,Phosphatidylcholine-sterol acyltransferase (Fragment) OS=Sus scrofa OX=9823 GN=LCAT PE=1 SV=1
111,320161,Q06AU7|RAB1B_PIG,44.90,7,7,2.5524E2,1,1,1,Oxidation (M),22112,Ras-related protein Rab-1B OS=Sus scrofa OX=9823 GN=RAB1B PE=2 SV=1
80,318710,P15980|HA2C_PIG,44.86,6,6,3.3761E4,1,1,2,,28054,SLA class II histocompatibility antigen  DQ haplotype C alpha chain OS=Sus scrofa OX=9823 PE=2 SV=1
80,318711,P15981|HA2D_PIG,44.86,6,6,3.3761E4,1,1,2,,28067,SLA class II histocompatibility antigen  DQ haplotype D alpha chain OS=Sus scrofa OX=9823 PE=2 SV=1
103,318812,P15145|AMPN_PIG,44.78,1,1,1.8491E2,1,1,1,Oxidation (M),108832,Aminopeptidase N OS=Sus scrofa OX=9823 GN=ANPEP PE=1 SV=4
101,320436,Q9TSX9|PRDX6_PIG,43.33,4,4,8.2917E3,1,1,1,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
112,319612,Q9GLP2|PROC_PIG,43.28,3,3,6.1099E2,1,1,1,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
94,318447,Q29076|PO2F1_PIG,42.72,2,2,2.7138E3,1,1,1,,76596,POU domain  class 2  transcription factor 1 OS=Sus scrofa OX=9823 GN=POU2F1 PE=2 SV=1
96,319096,Q5I2M3|TLR9_PIG,41.83,1,1,3.1675E4,1,1,1,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
92,319237,Q4PLW0|PLIN2_PIG,41.21,4,4,1.3055E4,1,1,1,,50196,Perilipin-2 OS=Sus scrofa OX=9823 GN=PLIN2 PE=2 SV=1
110,319539,Q8WNE9|BAALC_PIG,40.74,5,5,0,1,1,1,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
115,319210,P06296|CRF_PIG,40.57,5,5,2.5354E2,1,1,1,,20997,Corticoliberin OS=Sus scrofa OX=9823 GN=CRH PE=1 SV=3
98,318577,Q4U116|S4A4_PIG,40.56,2,2,1.1071E4,1,1,1,,121409,Electrogenic sodium bicarbonate cotransporter 1 OS=Sus scrofa OX=9823 GN=SLC4A4 PE=1 SV=1
