Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 41,Area Sample 41,#Peptides,#Unique,#Spec Sample 41,PTM,Avg. Mass,Description
2,419908,tr|F1RX36|F1RX36_PIG,354.77,39,39,2.5069E6,233,233,820,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
1,419909,tr|F1RX37|F1RX37_PIG,342.82,26,26,2.2667E6,126,126,864,Oxidation (M),60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
18,318428,P00355|G3P_PIG,120.49,12,12,7.6005E3,7,7,10,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
13,318380,P50390|TTHY_PIG,118.84,14,14,3.4654E4,5,5,19,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
23,318315,Q19AZ8|THRB_PIG,99.97,7,7,3.2472E3,4,4,5,,70066,Prothrombin OS=Sus scrofa OX=9823 GN=F2 PE=2 SV=1
19,318314,P29700|FETUA_PIG,97.75,11,11,1.6534E3,5,5,10,,38425,Alpha-2-HS-glycoprotein (Fragment) OS=Sus scrofa OX=9823 GN=AHSG PE=1 SV=1
25,318359,P18650|APOE_PIG,96.16,9,9,1.3392E3,4,4,5,Oxidation (M),36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
27,318386,P62936|PPIA_PIG,88.80,9,9,9.2516E2,3,3,4,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
17,319760,O97507|FA12_PIG,86.26,3,3,3.3192E4,3,3,13,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
22,318328,P01025|CO3_PIG,81.38,3,3,1.286E3,4,4,6,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
28,318839,Q71LE2|H33_PIG,77.14,21,21,4.2752E3,3,3,4,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
24,318528,P20305|GELS_PIG,72.53,2,2,1.1565E3,3,3,5,,84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
31,318337,Q767L7|TBB5_PIG,67.09,6,6,3.6597E2,2,2,2,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
26,320063,P08835|ALBU_PIG,60.29,3,3,1.0117E4,2,2,5,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
38,318935,Q2XVP4|TBA1B_PIG,57.45,3,3,9.1979E2,1,1,1,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
38,318934,P02550|TBA1A_PIG,57.45,3,3,9.1979E2,1,1,1,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
43,318810,Q29308|RS19_PIG,52.05,10,10,4.1016E2,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
30,318949,Q29549|CLUS_PIG,46.07,4,4,1.5305E3,1,1,2,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
41,320057,P50447|A1AT_PIG,45.68,4,4,3.0876E2,1,1,1,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
46,319158,P00791|PEPA_PIG,45.28,4,4,2.6276E2,1,1,1,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
42,318767,P16469|LOX15_PIG,43.70,2,2,3.9865E2,1,1,1,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
32,319612,Q9GLP2|PROC_PIG,41.03,3,3,2.2899E3,1,1,2,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
44,319560,Q8SPS7|HPT_PIG,41.02,5,5,7.0021E2,1,1,1,,38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
48,319469,Q95281|RL29_PIG,41.01,19,19,2.4847E2,1,1,1,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
49,320378,Q07717|B2MG_PIG,38.41,8,8,9.8157E2,1,1,1,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
45,318690,P21753|TYB10_PIG,36.64,33,33,4.8743E1,1,1,1,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
34,318557,P62802|H4_PIG,34.40,14,14,0,1,1,2,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
47,318592,A1XQU3|RL14_PIG,34.12,6,6,0,1,1,1,,23330,60S ribosomal protein L14 OS=Sus scrofa OX=9823 GN=RPL14 PE=1 SV=1
29,318827,O62640|PIAP_PIG,33.97,3,3,7.4106E3,1,1,3,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
40,318706,Q29073|PTGR1_PIG,33.31,3,3,0,1,1,1,,35762,Prostaglandin reductase 1 OS=Sus scrofa OX=9823 GN=PTGR1 PE=1 SV=1
36,318335,F1SC07|DYH11_PIG,32.80,0,0,1.7674E3,1,1,1,,519623,Dynein axonemal heavy chain 11 OS=Sus scrofa OX=9823 GN=DNAH11 PE=1 SV=4
960,318668,Q8SQ26|CRYL1_PIG,32.32,9,9,9.4785E2,1,1,1,,35128,Lambda-crystallin homolog OS=Sus scrofa OX=9823 GN=CRYL1 PE=2 SV=3
