Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 27,Area Sample 27,#Peptides,#Unique,#Spec Sample 27,PTM,Avg. Mass,Description
16,27,P01025|CO3_PIG,170.04,5,5,1.3057E5,16,16,48,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
23,489,P17741|HMGB2_PIG,159.85,25,25,1.3934E4,13,11,19,,24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
15,61,P06348|H1T_PIG,154.04,19,19,1.3504E5,13,13,51,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
20,2612,P21753|TYB10_PIG,152.80,55,55,2.4253E5,7,6,33,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
29,31,P18650|APOE_PIG,138.22,14,14,7.6932E3,9,9,10,,36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
36,148,P21692|MMP1_PIG,125.70,6,6,5.4785E2,3,3,4,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
28,53,Q9GLP1|FA5_PIG,124.85,2,2,8.9282E3,9,9,11,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
31,16,P62802|H4_PIG,118.49,37,37,1.4777E4,4,4,9,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
32,59,P06867|PLMN_PIG,115.40,3,3,6.8036E3,7,7,8,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
33,14,P00355|G3P_PIG,113.66,21,21,1.8662E4,6,6,8,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
24,48,Q8SPS7|HPT_PIG,108.13,5,5,7.929E4,3,3,18,Oxidation (M),38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
19,63,P79263|ITIH4_PIG,106.78,2,2,2.8335E4,3,3,35,,102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
30,84,P62936|PPIA_PIG,105.09,18,18,5.2565E3,6,6,10,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
25,133,Q95JC9|PRP_PIG,103.01,2,2,1.7242E4,4,4,16,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
38,1882,P12682|HMGB1_PIG,99.00,13,13,2.6111E3,3,1,4,,24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=1 SV=3
34,640,Q29052|ITIH1_PIG,97.78,2,2,9.9875E3,3,3,5,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
40,2631,Q95281|RL29_PIG,95.80,18,18,1.7452E3,3,3,3,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
35,60,P09571|TRFE_PIG,89.40,6,6,1.2303E4,5,5,5,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
27,2614,P50828|HEMO_PIG,84.90,2,2,2.4088E4,4,4,13,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
48,29,Q767L7|TBB5_PIG,82.86,5,5,2.2953E2,2,2,2,,49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
49,280,P67985|RL22_PIG,71.73,11,11,9.5356E2,1,1,2,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
37,699,Q71LE2|H33_PIG,67.75,18,18,8.3015E3,3,3,4,Oxidation (M),15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
46,82,Q29549|CLUS_PIG,64.03,7,7,2.1183E3,2,2,2,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
17,47,O97507|FA12_PIG,60.41,2,2,8.2413E4,1,1,38,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
67,286,P48819|VTNC_PIG,53.85,3,3,4.6684E2,1,1,1,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
50,76,Q29308|RS19_PIG,52.91,10,10,1.6009E3,1,1,2,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
86,2625,O13010|PI42A_PIG,50.05,4,4,3.2692E2,1,1,1,,46212,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha OS=Sus scrofa OX=9823 GN=PIP4K2A PE=2 SV=1
68,1861,O46409|APOA4_PIG,49.77,3,3,1.1801E3,1,1,1,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
43,39,P0DW16|RBM20_PIG,47.27,1,1,7.6164E2,1,1,2,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
43,34,A5D9M6|BAG6_PIG,47.27,1,1,7.6164E2,1,1,2,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
43,70,O62651|WT1_PIG,47.27,2,2,7.6164E2,1,1,2,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
43,97,P08001|ACRO_PIG,47.27,2,2,7.6164E2,1,1,2,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
43,65,Q9BEA8|TNFL6_PIG,47.27,3,3,7.6164E2,1,1,2,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
75,56,P10668|COF1_PIG,46.82,7,7,5.6293E2,1,1,1,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
51,190,P50390|TTHY_PIG,42.97,8,8,2.1183E3,1,1,2,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
62,136,P53714|ITB2_PIG,41.56,2,2,5.8643E2,1,1,1,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
52,593,O02668|ITIH2_PIG,41.44,2,2,2.9977E2,1,1,1,,104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
79,1705,Q8MJ49|OSTF1_PIG,41.33,7,7,6.2115E2,1,1,1,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
55,516,P20305|GELS_PIG,39.17,2,2,4.7112E2,1,1,1,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
88,3107,Q7YS88|RAMP3_PIG,38.65,7,7,6.0269E2,1,1,1,,17368,Receptor activity-modifying protein 3 OS=Sus scrofa OX=9823 GN=RAMP3 PE=2 SV=1
69,620,Q28998|ADRB1_PIG,37.48,3,3,6.4421E2,1,1,1,Oxidation (M),50098,Beta-1 adrenergic receptor OS=Sus scrofa OX=9823 GN=ADRB1 PE=2 SV=2
77,37,Q5S1U1|HSPB1_PIG,37.31,10,10,0,1,1,1,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
56,373,Q6S4N2|HS71B_PIG,37.17,2,2,2.4208E2,1,1,1,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
56,438,A5A8V7|HS71L_PIG,37.17,2,2,2.4208E2,1,1,1,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
56,89,Q04967|HSP76_PIG,37.17,2,2,2.4208E2,1,1,1,,71109,Heat shock 70 kDa protein 6 OS=Sus scrofa OX=9823 GN=HSPA6 PE=1 SV=1
87,302,P80015|CAP7_PIG,36.90,5,5,4.2124E2,1,1,1,,27039,Azurocidin OS=Sus scrofa OX=9823 GN=AZU1 PE=1 SV=2
41,42,C0HL13|LRP2_PIG,36.77,1,1,2.779E3,1,1,2,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
84,108,P80310|S10AC_PIG,36.17,15,15,2.8477E4,1,1,1,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
85,90,Q29221|CAZA2_PIG,36.12,5,5,1.1035E3,1,1,1,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
85,731,A0PFK5|CAZA1_PIG,36.12,5,5,1.1035E3,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
39,714,O62640|PIAP_PIG,36.06,3,3,1.7776E5,1,1,3,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
59,178,Q6KEQ9|PC11X_PIG,35.73,1,1,8.2043E3,1,1,1,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
78,1077,Q06AU4|RAB34_PIG,35.68,3,3,4.0347E2,1,1,1,,29115,Ras-related protein Rab-34 OS=Sus scrofa OX=9823 GN=RAB34 PE=2 SV=1
72,85,P80021|ATPA_PIG,35.28,2,2,0,1,1,1,,59688,ATP synthase subunit alpha  mitochondrial OS=Sus scrofa OX=9823 GN=ATP5F1A PE=1 SV=2
45,614,Q2VJ60|RN19A_PIG,35.15,1,1,1.5332E4,1,1,2,,90839,E3 ubiquitin-protein ligase RNF19A OS=Sus scrofa OX=9823 GN=RNF19A PE=2 SV=1
61,521,F1S5L4|GPAT1_PIG,35.08,1,1,2.6588E2,1,1,1,,93577,Glycerol-3-phosphate acyltransferase 1  mitochondrial OS=Sus scrofa OX=9823 GN=GPAM PE=2 SV=3
74,279,Q9MZS9|KMO_PIG,34.96,2,2,3.5475E2,1,1,1,Oxidation (M),53998,Kynurenine 3-monooxygenase OS=Sus scrofa OX=9823 GN=KMO PE=2 SV=2
57,79,P29804|ODPA_PIG,34.71,3,3,0,1,1,1,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
70,766,Q9GLP2|PROC_PIG,34.71,3,3,1.7419E3,1,1,1,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
76,83,P50447|A1AT_PIG,34.70,2,2,1.9521E3,1,1,1,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
63,574,P43368|CAN3_PIG,34.20,3,3,0,1,1,1,Oxidation (M),94551,Calpain-3 OS=Sus scrofa OX=9823 GN=CAPN3 PE=2 SV=2
81,1765,Q0Z8U2|RS3_PIG,34.19,7,7,1.4634E2,1,1,1,Oxidation (M),26688,40S ribosomal protein S3 OS=Sus scrofa OX=9823 GN=RPS3 PE=1 SV=1
80,2621,Q8HZN9|BKRB1_PIG,34.05,3,3,2.3598E3,1,1,1,,40146,B1 bradykinin receptor OS=Sus scrofa OX=9823 GN=BDKRB1 PE=3 SV=1
65,96,P16469|LOX15_PIG,33.91,1,1,1.4515E3,1,1,1,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
60,40,Q29099|PTBP1_PIG,33.87,1,1,1.5111E2,1,1,1,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
71,1095,Q8WNE9|BAALC_PIG,33.71,5,5,0,1,1,1,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
83,697,P62901|RL31_PIG,33.56,8,8,6.1013E2,1,1,1,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
66,218,P79403|GANAB_PIG,33.47,1,1,2.1616E3,1,1,1,,106662,Neutral alpha-glucosidase AB OS=Sus scrofa OX=9823 GN=GANAB PE=1 SV=1
82,2051,P14287|OSTP_PIG,33.23,5,5,1.8295E2,1,1,1,,33669,Osteopontin OS=Sus scrofa OX=9823 GN=SPP1 PE=1 SV=1
