Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 14,Area Sample 14,#Peptides,#Unique,#Spec Sample 14,PTM,Avg. Mass,Description
114,1924,Q007T2|CDC42_PIG,64.48,5,5,4.6818E2,1,1,1,,21259,Cell division control protein 42 homolog OS=Sus scrofa OX=9823 GN=CDC42 PE=2 SV=2
112,76,Q29308|RS19_PIG,63.95,10,10,6.3643E2,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
67,1771,P51779|CFAD_PIG,63.34,9,9,1.8093E3,2,2,2,,27764,Complement factor D OS=Sus scrofa OX=9823 GN=CFD PE=2 SV=1
95,2658,Q29371|TPIS_PIG,61.43,5,5,7.4947E3,1,1,1,,26730,Triosephosphate isomerase OS=Sus scrofa OX=9823 GN=TPI1 PE=2 SV=4
110,699,Q71LE2|H33_PIG,61.35,11,11,2.5615E3,1,1,1,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
56,147,Q9TV62|MYH4_PIG,60.34,1,1,5.5118E2,1,1,3,,223234,Myosin-4 OS=Sus scrofa OX=9823 GN=MYH4 PE=2 SV=1
56,272,P79293|MYH7_PIG,60.34,1,1,5.5118E2,1,1,3,,223296,Myosin-7 OS=Sus scrofa OX=9823 GN=MYH7 PE=1 SV=2
56,250,Q9TV63|MYH2_PIG,60.34,1,1,5.5118E2,1,1,3,,223148,Myosin-2 OS=Sus scrofa OX=9823 GN=MYH2 PE=2 SV=1
56,197,Q9TV61|MYH1_PIG,60.34,1,1,5.5118E2,1,1,3,,223171,Myosin-1 OS=Sus scrofa OX=9823 GN=MYH1 PE=2 SV=1
81,577,Q4A3R3|DMBT1_PIG,59.02,1,1,6.7773E2,1,1,1,,132225,Deleted in malignant brain tumors 1 protein OS=Sus scrofa OX=9823 GN=DMBT1 PE=2 SV=1
42,34,A5D9M6|BAG6_PIG,56.66,1,1,1.5695E3,1,1,7,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
42,39,P0DW16|RBM20_PIG,56.66,1,1,1.5695E3,1,1,7,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
42,97,P08001|ACRO_PIG,56.66,2,2,1.5695E3,1,1,7,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
42,65,Q9BEA8|TNFL6_PIG,56.66,3,3,1.5695E3,1,1,7,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
42,70,O62651|WT1_PIG,56.66,2,2,1.5695E3,1,1,7,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
73,2631,Q95281|RL29_PIG,55.73,16,16,3.7308E2,1,1,2,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
59,978,P79303|UGPA_PIG,54.51,3,3,7.5654E2,1,1,3,Oxidation (M),56961,UTP--glucose-1-phosphate uridylyltransferase OS=Sus scrofa OX=9823 GN=UGP2 PE=2 SV=3
109,5200,P59083|PHP14_PIG,52.83,11,11,1.1098E3,1,1,1,,13932,14 kDa phosphohistidine phosphatase OS=Sus scrofa OX=9823 GN=PHPT1 PE=1 SV=2
100,185,P02550|TBA1A_PIG,51.86,4,4,2.7833E2,1,1,1,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
100,177,Q2XVP4|TBA1B_PIG,51.86,4,4,2.7833E2,1,1,1,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
54,42,C0HL13|LRP2_PIG,49.20,1,1,6.6232E2,1,1,3,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
97,330,O62787|GTR3_PIG,46.36,2,2,7.3523E2,1,1,1,Oxidation (M),53963,Solute carrier family 2  facilitated glucose transporter member 3 OS=Sus scrofa OX=9823 GN=SLC2A3 PE=2 SV=2
106,1507,P00795|CATD_PIG,43.66,6,6,6.9545E2,1,1,1,Oxidation (M),37295,Cathepsin D OS=Sus scrofa OX=9823 GN=CTSD PE=1 SV=2
76,225,Q6VFT6|FOXL2_PIG,43.25,4,4,0,1,1,1,,38918,Forkhead box protein L2 OS=Sus scrofa OX=9823 GN=FOXL2 PE=3 SV=1
103,81,O19084|CDSN_PIG,42.71,5,5,1.4092E2,1,1,1,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
108,1635,Q9TSX9|PRDX6_PIG,42.23,7,7,7.475E2,1,1,1,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
105,83,P50447|A1AT_PIG,41.73,2,2,1.8931E3,1,1,1,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
80,178,Q6KEQ9|PC11X_PIG,41.13,1,1,0,1,1,1,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
115,2723,Q52NJ1|RB11A_PIG,40.96,5,5,2.2214E2,1,1,1,,24394,Ras-related protein Rab-11A OS=Sus scrofa OX=9823 GN=RAB11A PE=2 SV=3
107,189,Q8SQ26|CRYL1_PIG,40.05,9,9,1.5617E2,1,1,1,,35128,Lambda-crystallin homolog OS=Sus scrofa OX=9823 GN=CRYL1 PE=2 SV=3
88,479,P35054|TGBR3_PIG,39.96,3,3,6.2966E3,1,1,1,,93005,Transforming growth factor beta receptor type 3 OS=Sus scrofa OX=9823 GN=TGFBR3 PE=2 SV=1
94,959,Q9TU18|AGRP_PIG,39.90,11,11,4.2778E2,1,1,1,,14681,Agouti-related protein OS=Sus scrofa OX=9823 GN=AGRP PE=3 SV=2
111,93,Q5U9S1|MBL1_PIG,39.85,4,4,2.4092E2,1,1,1,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
101,714,O62640|PIAP_PIG,39.51,3,3,1.6767E4,1,1,1,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
66,79,P29804|ODPA_PIG,39.35,3,3,3.0535E4,1,1,2,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
96,464,O77633|ADA10_PIG,39.33,1,1,6.5391E2,1,1,1,,84383,Disintegrin and metalloproteinase domain-containing protein 10 OS=Sus scrofa OX=9823 GN=ADAM10 PE=2 SV=2
82,438,A5A8V7|HS71L_PIG,38.92,2,2,0,1,1,1,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
82,373,Q6S4N2|HS71B_PIG,38.92,2,2,0,1,1,1,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
82,299,P34930|HS71A_PIG,38.92,2,2,0,1,1,1,,70083,Heat shock 70 kDa protein 1A OS=Sus scrofa OX=9823 GN=HSPA1A PE=3 SV=1
87,570,I3L5V6|SARM1_PIG,38.33,2,2,6.1265E3,1,1,1,,79792,NAD(+) hydrolase SARM1 OS=Sus scrofa OX=9823 GN=SARM1 PE=2 SV=1
90,171,Q9TUQ3|CO7_PIG,38.31,1,1,2.5099E3,1,1,1,,93062,Complement component C7 OS=Sus scrofa OX=9823 GN=C7 PE=1 SV=1
69,1095,Q8WNE9|BAALC_PIG,37.50,5,5,0,1,1,2,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
102,1077,Q06AU4|RAB34_PIG,37.02,3,3,3.5144E4,1,1,1,,29115,Ras-related protein Rab-34 OS=Sus scrofa OX=9823 GN=RAB34 PE=2 SV=1
91,73,A0P8Z5|UIMC1_PIG,36.76,2,2,1.9436E3,1,1,1,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
99,511,P79282|FUT8_PIG,36.32,2,2,0,1,1,1,,66229,Alpha-(1 6)-fucosyltransferase OS=Sus scrofa OX=9823 GN=FUT8 PE=1 SV=1
116,700,P80272|HMGN2_PIG,36.10,14,14,1.0696E2,1,1,1,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
104,910,P49874|SFTPA_PIG,35.99,6,6,1.3251E4,1,1,1,Oxidation (M),26702,Pulmonary surfactant-associated protein A OS=Sus scrofa OX=9823 GN=SFTPA1 PE=2 SV=1
86,1426,Q767M0|PPR18_PIG,35.34,1,1,2.0483E3,1,1,1,,67962,Phostensin OS=Sus scrofa OX=9823 GN=PPP1R18 PE=3 SV=1
758,731,A0PFK5|CAZA1_PIG,35.23,5,5,2.311E3,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
