Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 68,Area Sample 68,#Peptides,#Unique,#Spec Sample 68,PTM,Avg. Mass,Description
1,1,tr|F1RX36|F1RX36_PIG,396.97,46,46,1.3405E7,420,420,3380,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
3,6,tr|F1RX37|F1RX37_PIG,316.00,20,20,6.6535E6,107,107,1088,Oxidation (M),60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
37,1635,Q9TSX9|PRDX6_PIG,85.69,8,8,1.0628E3,3,3,5,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
46,802,P29269|MYL9_PIG,83.16,20,20,6.0808E3,4,4,4,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
42,82,Q29549|CLUS_PIG,81.74,7,7,3.8772E3,3,3,4,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
48,136,P53714|ITB2_PIG,80.58,4,4,2.109E3,4,4,4,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
45,190,P50390|TTHY_PIG,80.14,10,10,3.3338E3,3,3,4,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
52,1861,O46409|APOA4_PIG,79.55,11,11,1.7279E3,3,3,3,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
44,81,O19084|CDSN_PIG,78.46,17,17,2.3694E3,4,4,4,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
12,47,O97507|FA12_PIG,74.49,3,3,2.735E4,2,2,55,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
49,2612,P21753|TYB10_PIG,72.47,52,52,7.8465E2,3,2,4,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
35,38,Q3BDI7|DSG1_PIG,71.51,3,3,3.0719E3,3,3,6,,113318,Desmoglein-1 OS=Sus scrofa OX=9823 GN=DSG1 PE=2 SV=1
56,83,P50447|A1AT_PIG,68.38,6,6,7.1562E2,2,2,2,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
39,1703,Q07717|B2MG_PIG,68.31,19,19,1.8055E3,4,4,5,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
47,185,P02550|TBA1A_PIG,61.04,7,7,1.7892E3,2,2,4,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
47,177,Q2XVP4|TBA1B_PIG,61.04,7,7,1.7892E3,2,2,4,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
51,933,Q29593|TALDO_PIG,59.94,5,5,9.7843E2,2,2,3,,37418,Transaldolase OS=Sus scrofa OX=9823 GN=TALDO1 PE=2 SV=2
55,516,P20305|GELS_PIG,59.89,4,4,1.2201E3,2,2,2,,84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
43,299,P34930|HS71A_PIG,57.04,2,2,1.9258E3,2,2,4,,70083,Heat shock 70 kDa protein 1A OS=Sus scrofa OX=9823 GN=HSPA1A PE=3 SV=1
43,373,Q6S4N2|HS71B_PIG,57.04,2,2,1.9258E3,2,2,4,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
43,438,A5A8V7|HS71L_PIG,57.04,2,2,1.9258E3,2,2,4,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
53,34,A5D9M6|BAG6_PIG,56.41,1,1,1.4006E3,2,1,2,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
53,97,P08001|ACRO_PIG,56.41,2,2,1.4006E3,2,1,2,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
53,39,P0DW16|RBM20_PIG,56.41,1,1,1.4006E3,2,1,2,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
53,70,O62651|WT1_PIG,56.41,2,2,1.4006E3,2,1,2,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
53,65,Q9BEA8|TNFL6_PIG,56.41,3,3,1.4006E3,2,1,2,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
50,96,P16469|LOX15_PIG,51.11,2,2,1.5572E3,2,2,3,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
79,76,Q29308|RS19_PIG,48.53,10,10,7.6846E2,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
66,60,P09571|TRFE_PIG,46.95,3,3,1.4472E2,1,1,1,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
74,25,O02705|HS90A_PIG,44.59,3,3,9.6279E2,1,1,1,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
84,2631,Q95281|RL29_PIG,44.36,16,16,3.9508E2,1,1,1,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
31,766,Q9GLP2|PROC_PIG,42.07,3,3,1.0692E4,1,1,8,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
67,978,P79303|UGPA_PIG,40.50,3,3,7.5676E2,1,1,1,Oxidation (M),56961,UTP--glucose-1-phosphate uridylyltransferase OS=Sus scrofa OX=9823 GN=UGP2 PE=2 SV=3
77,2938,Q29100|UPTI_PIG,39.89,7,7,1.8284E3,1,1,1,,13109,Uterine plasmin/trypsin inhibitor OS=Sus scrofa OX=9823 PE=1 SV=1
83,700,P80272|HMGN2_PIG,39.18,11,11,0,1,1,1,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
80,2090,P07802|KAP0_PIG,39.05,4,4,4.0819E2,1,1,1,,42922,cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Sus scrofa OX=9823 GN=PRKAR1A PE=1 SV=2
68,731,A0PFK5|CAZA1_PIG,38.79,5,5,4.3791E3,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
68,90,Q29221|CAZA2_PIG,38.79,5,5,4.3791E3,1,1,1,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
78,2624,P60662|MYL6_PIG,38.16,9,9,8.8868E2,1,1,1,,16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
81,16,P62802|H4_PIG,37.31,10,10,2.9572E3,1,1,1,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
70,535,Q866Y3|PGRP2_PIG,36.87,3,3,2.7411E2,1,1,1,,64594,N-acetylmuramoyl-L-alanine amidase OS=Sus scrofa OX=9823 GN=PGLYRP2 PE=2 SV=1
85,3007,P63053|RL40_PIG,36.47,11,11,1.4724E2,1,1,1,,14728,Ubiquitin-60S ribosomal protein L40 OS=Sus scrofa OX=9823 GN=UBA52 PE=1 SV=2
85,3009,P0CG68|UBC_PIG,36.47,3,3,1.4724E2,1,1,1,,59993,Polyubiquitin-C OS=Sus scrofa OX=9823 GN=UBC PE=2 SV=1
57,48,Q8SPS7|HPT_PIG,35.13,4,4,1.3172E3,1,1,2,,38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
65,54,Q1KYT0|ENOB_PIG,34.12,3,3,0,1,1,1,,47130,Beta-enolase OS=Sus scrofa OX=9823 GN=ENO3 PE=2 SV=1
58,12092,P63221|RS21_PIG,33.95,10,10,0,1,1,2,,9111,40S ribosomal protein S21 OS=Sus scrofa OX=9823 GN=RPS21 PE=1 SV=1
54,178,Q6KEQ9|PC11X_PIG,33.57,1,1,3.1177E4,1,1,2,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
76,436,Q9TTK7|OLR1_PIG,33.20,5,5,4.9331E2,1,1,1,Oxidation (M),31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
82,715,P02725|GLPA_PIG,33.04,18,18,4.1732E2,1,1,1,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
73,1686,O62786|GTR2_PIG,31.24,2,2,1.3058E5,1,1,1,,57263,Solute carrier family 2  facilitated glucose transporter member 2 OS=Sus scrofa OX=9823 GN=SLC2A2 PE=2 SV=2
61,166,P12675|ICAL_PIG,31.19,2,2,2.3237E2,1,1,1,,77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
72,781,F2Z5G5|ACTZ_PIG,31.15,3,3,5.2068E1,1,1,1,,39371,Alpha-centractin OS=Sus scrofa OX=9823 GN=ACTR1A PE=1 SV=2
69,196,Q29024|DX39B_PIG,31.13,3,3,2.2928E2,1,1,1,,48991,Spliceosome RNA helicase DDX39B OS=Sus scrofa OX=9823 GN=DDX39B PE=3 SV=2
