Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 34,Area Sample 34,#Peptides,#Unique,#Spec Sample 34,PTM,Avg. Mass,Description
23,63,P79263|ITIH4_PIG,341.73,18,18,1.0516E6,49,49,153,Oxidation (M),102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
27,56,P10668|COF1_PIG,341.16,62,62,2.3224E5,39,39,101,Oxidation (M),18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
29,516,P20305|GELS_PIG,334.55,29,29,3.4842E5,32,32,93,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
37,640,Q29052|ITIH1_PIG,333.01,19,19,1.4222E5,27,27,50,Oxidation (M),100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
32,10,Q19AZ8|THRB_PIG,307.55,18,18,4.235E5,30,30,78,,70066,Prothrombin OS=Sus scrofa OX=9823 GN=F2 PE=2 SV=1
41,26,P0DSO0|SAA2_PIG,295.73,46,46,8.4224E4,22,22,41,,14418,Serum amyloid A-2 protein OS=Sus scrofa OX=9823 GN=SAA2 PE=3 SV=1
30,489,P17741|HMGB2_PIG,295.30,64,64,1.1876E5,37,27,88,Oxidation (M),24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
42,1287,Q9GK37|CBG_PIG,278.46,14,14,1.4264E5,13,13,37,Oxidation (M),45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
38,83,P50447|A1AT_PIG,257.17,15,15,9.5791E4,13,13,50,Oxidation (M),47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
45,23537,P01846|LAC_PIG,256.39,53,53,5.5092E4,12,12,31,,11003,Ig lambda chain C region OS=Sus scrofa OX=9823 PE=1 SV=1
40,108,P80310|S10AC_PIG,254.50,55,55,1.0507E5,15,15,44,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
36,61,P06348|H1T_PIG,250.68,24,24,1.0072E5,20,20,53,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
43,31,P18650|APOE_PIG,243.61,36,36,9.7277E4,21,21,34,Oxidation (M),36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
35,696,Q7SIB7|PGK1_PIG,226.63,43,43,1.1206E5,31,31,60,Oxidation (M),44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
48,46,P14632|TRFL_PIG,208.90,15,15,4.9726E4,10,8,22,,77626,Lactotransferrin OS=Sus scrofa OX=9823 GN=LTF PE=1 SV=3
55,537,Q08094|CNN2_PIG,208.54,18,18,1.7986E4,8,8,12,Oxidation (M),32030,Calponin-2 (Fragment) OS=Sus scrofa OX=9823 GN=CNN2 PE=2 SV=1
39,1403,P80229|ILEU_PIG,206.10,25,25,1.18E5,10,10,47,Oxidation (M),42513,Leukocyte elastase inhibitor OS=Sus scrofa OX=9823 GN=SERPINB1 PE=1 SV=1
47,190,P50390|TTHY_PIG,201.02,16,16,2.8534E4,4,4,26,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
56,148,P21692|MMP1_PIG,198.78,7,7,8.7962E3,7,7,11,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
49,84,P62936|PPIA_PIG,196.02,32,32,2.8939E4,10,10,20,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
46,1882,P12682|HMGB1_PIG,192.15,21,21,1.1266E4,12,2,28,,24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=1 SV=3
51,53,Q9GLP1|FA5_PIG,189.26,3,3,1.6312E4,10,10,15,Oxidation (M),256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
44,1330,P26042|MOES_PIG,183.80,6,6,7.2583E4,9,9,31,Oxidation (M),67661,Moesin OS=Sus scrofa OX=9823 GN=MSN PE=2 SV=3
54,59,P06867|PLMN_PIG,179.72,4,4,2.865E4,4,4,12,Oxidation (M),90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
61,1705,Q8MJ49|OSTF1_PIG,177.02,14,14,6.6432E3,5,5,7,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
52,80,Q29545|ICA_PIG,168.94,8,8,1.3299E3,9,2,13,,77634,Inhibitor of carbonic anhydrase OS=Sus scrofa OX=9823 GN=ICA PE=1 SV=1
71,136,P53714|ITB2_PIG,164.93,5,5,8.1832E3,5,5,5,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
60,436,Q9TTK7|OLR1_PIG,159.68,12,12,1.4298E4,6,6,9,Oxidation (M),31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
62,1415,P40125|CAP1_PIG,158.31,6,6,2.4573E4,4,4,8,,25155,Adenylyl cyclase-associated protein 1 (Fragment) OS=Sus scrofa OX=9823 GN=CAP1 PE=1 SV=1
67,1771,P51779|CFAD_PIG,152.91,15,15,1.0723E4,6,6,7,Oxidation (M),27764,Complement factor D OS=Sus scrofa OX=9823 GN=CFD PE=2 SV=1
66,373,Q6S4N2|HS71B_PIG,151.49,7,7,2.0657E3,5,1,6,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
70,438,A5A8V7|HS71L_PIG,150.94,7,7,1.0788E3,5,1,5,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
69,414,P26234|VINC_PIG,147.85,6,6,8.7872E3,5,5,6,,123944,Vinculin OS=Sus scrofa OX=9823 GN=VCL PE=1 SV=4
63,286,P48819|VTNC_PIG,144.13,10,10,5.928E5,5,5,8,Oxidation (M),52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
57,40,Q29099|PTBP1_PIG,139.65,14,14,1.5275E4,9,9,11,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
58,933,Q29593|TALDO_PIG,139.39,20,20,4.7678E4,6,6,11,Oxidation (M),37418,Transaldolase OS=Sus scrofa OX=9823 GN=TALDO1 PE=2 SV=2
80,166,P12675|ICAL_PIG,135.00,4,4,1.4628E3,3,3,3,,77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
64,37,Q5S1U1|HSPB1_PIG,127.41,23,23,1.1288E4,6,6,8,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
34,2614,P50828|HEMO_PIG,124.10,2,2,2.0042E5,4,4,69,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
76,699,Q71LE2|H33_PIG,112.15,20,20,6.3302E3,3,3,4,Oxidation (M),15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
68,2615,Q6DUB7|STMN1_PIG,109.09,32,32,1.6448E4,5,5,7,,17302,Stathmin OS=Sus scrofa OX=9823 GN=STMN1 PE=2 SV=3
53,47,O97507|FA12_PIG,108.09,3,3,6.7098E4,3,3,13,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
73,16,P62802|H4_PIG,107.47,29,29,1.3102E4,5,5,5,Oxidation (M),11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
72,669,P08059|G6PI_PIG,106.24,5,5,6.2728E3,4,4,5,,63126,Glucose-6-phosphate isomerase OS=Sus scrofa OX=9823 GN=GPI PE=1 SV=3
59,618,Q5BLZ2|PLIN3_PIG,104.32,7,7,5.5028E3,5,5,9,,47900,Perilipin-3 OS=Sus scrofa OX=9823 GN=PLIN3 PE=2 SV=1
65,2832,P42639|TPM1_PIG,94.37,9,9,4.9095E3,3,3,8,Oxidation (M),32707,Tropomyosin alpha-1 chain OS=Sus scrofa OX=9823 GN=TPM1 PE=1 SV=2
65,1409,A1XQV4|TPM3_PIG,94.37,9,9,4.9095E3,3,3,8,Oxidation (M),33058,Tropomyosin alpha-3 chain OS=Sus scrofa OX=9823 GN=TPM3 PE=2 SV=1
115,76,Q29308|RS19_PIG,93.32,13,13,3.9693E3,2,2,2,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
91,1422,Q29056|IL1RA_PIG,91.07,15,15,7.687E3,2,2,3,,20093,Interleukin-1 receptor antagonist protein OS=Sus scrofa OX=9823 GN=IL1RN PE=2 SV=1
110,2624,P60662|MYL6_PIG,87.56,9,9,4.9429E3,2,2,2,,16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
79,2641,P68211|ENSA_PIG,85.13,45,45,6.0396E3,3,3,4,Oxidation (M),13361,Alpha-endosulfine OS=Sus scrofa OX=9823 GN=ENSA PE=1 SV=1
33,50,Q6R2V0|WNK1_PIG,83.33,1,1,1.1588E3,3,2,76,,248973,Serine/threonine-protein kinase WNK1 OS=Sus scrofa OX=9823 GN=WNK1 PE=2 SV=3
87,177,Q2XVP4|TBA1B_PIG,82.81,8,8,1.1504E3,3,3,3,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
87,185,P02550|TBA1A_PIG,82.81,8,8,1.1504E3,3,3,3,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
100,321,Q69DK8|C1S_PIG,81.38,3,3,5.9684E3,2,2,2,,76101,Complement C1s subcomponent OS=Sus scrofa OX=9823 PE=2 SV=1
75,35,O62839|CATA_PIG,79.71,4,4,2.5502E3,2,2,4,,59891,Catalase OS=Sus scrofa OX=9823 GN=CAT PE=1 SV=4
149,350,P16611|IBP3_PIG,76.89,6,6,7.6791E2,1,1,1,,31690,Insulin-like growth factor-binding protein 3 OS=Sus scrofa OX=9823 GN=IGFBP3 PE=1 SV=3
108,731,A0PFK5|CAZA1_PIG,76.72,12,12,1.479E3,2,2,2,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
108,90,Q29221|CAZA2_PIG,76.72,12,12,1.479E3,2,2,2,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
77,697,P62901|RL31_PIG,75.38,18,18,3.8268E3,1,1,4,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
114,467,Q95JC8|ARGI1_PIG,73.24,14,14,1.5429E2,2,2,2,,35018,Arginase-1 OS=Sus scrofa OX=9823 GN=ARG1 PE=2 SV=1
89,25,O02705|HS90A_PIG,73.01,6,6,2.2783E3,3,3,3,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
88,1419,P00339|LDHA_PIG,63.59,4,4,2.93E3,1,1,3,,36619,L-lactate dehydrogenase A chain OS=Sus scrofa OX=9823 GN=LDHA PE=1 SV=3
94,1703,Q07717|B2MG_PIG,62.52,16,16,7.3355E2,2,2,3,Oxidation (M),13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
112,1635,Q9TSX9|PRDX6_PIG,60.68,10,10,6.0714E3,2,2,2,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
113,302,P80015|CAP7_PIG,59.85,6,6,5.5465E3,2,2,2,,27039,Azurocidin OS=Sus scrofa OX=9823 GN=AZU1 PE=1 SV=2
105,875,P04574|CPNS1_PIG,58.44,18,18,1.3077E3,2,2,2,Oxidation (M),28068,Calpain small subunit 1 OS=Sus scrofa OX=9823 GN=CAPNS1 PE=1 SV=1
102,294,Q29076|PO2F1_PIG,57.28,3,3,1.806E3,2,1,2,,76596,POU domain  class 2  transcription factor 1 OS=Sus scrofa OX=9823 GN=POU2F1 PE=2 SV=1
84,209,Q767K9|PP1RA_PIG,56.86,3,3,3.5729E3,2,2,3,,97597,Serine/threonine-protein phosphatase 1 regulatory subunit 10 OS=Sus scrofa OX=9823 GN=PPP1R10 PE=3 SV=1
168,766,Q9GLP2|PROC_PIG,56.69,3,3,1.6536E3,1,1,1,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
190,1924,Q007T2|CDC42_PIG,55.57,7,7,9.3483E2,1,1,1,,21259,Cell division control protein 42 homolog OS=Sus scrofa OX=9823 GN=CDC42 PE=2 SV=2
181,2051,P14287|OSTP_PIG,54.39,8,8,4.1945E2,1,1,1,,33669,Osteopontin OS=Sus scrofa OX=9823 GN=SPP1 PE=1 SV=1
81,1310,E2IUK4|HORM1_PIG,52.85,4,4,0,2,2,3,Oxidation (M),44980,HORMA domain-containing protein 1 OS=Sus scrofa OX=9823 GN=HORMAD1 PE=2 SV=1
160,2938,Q29100|UPTI_PIG,52.79,9,9,1.8776E3,1,1,1,,13109,Uterine plasmin/trypsin inhibitor OS=Sus scrofa OX=9823 PE=1 SV=1
95,303,Q28983|ZAN_PIG,52.53,1,1,2.5361E3,2,2,2,,270363,Zonadhesin OS=Sus scrofa OX=9823 GN=ZAN PE=1 SV=1
78,133,Q95JC9|PRP_PIG,52.50,2,2,4.6085E3,1,1,4,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
183,2631,Q95281|RL29_PIG,52.50,11,11,1.2797E3,1,1,1,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
188,2625,O13010|PI42A_PIG,52.37,4,4,5.2076E3,1,1,1,,46212,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha OS=Sus scrofa OX=9823 GN=PIP4K2A PE=2 SV=1
175,484,Q29387|EF1G_PIG,51.92,4,4,3.5491E2,1,1,1,,49624,Elongation factor 1-gamma (Fragment) OS=Sus scrofa OX=9823 GN=EEF1G PE=2 SV=2
86,721,Q29261|VILI_PIG,50.29,2,2,1.1853E3,1,1,3,Oxidation (M),92701,Villin-1 OS=Sus scrofa OX=9823 GN=VIL1 PE=2 SV=2
162,512,P24853|IBP2_PIG,48.70,5,5,1.2625E2,1,1,1,,33937,Insulin-like growth factor-binding protein 2 OS=Sus scrofa OX=9823 GN=IGFBP2 PE=1 SV=2
98,213,Q9XSD9|PGS2_PIG,48.04,3,3,8.0313E2,1,1,2,,39899,Decorin OS=Sus scrofa OX=9823 GN=DCN PE=2 SV=1
134,2902,P80031|GSTP1_PIG,47.12,5,5,5.5368E3,1,1,1,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
184,3054,P12026|ACBP_PIG,45.10,13,13,4.3538E2,1,1,1,,9896,Acyl-CoA-binding protein OS=Sus scrofa OX=9823 GN=DBI PE=1 SV=2
185,802,P29269|MYL9_PIG,44.50,10,10,1.4872E3,1,1,1,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
111,1765,Q0Z8U2|RS3_PIG,44.07,7,7,3.2965E3,1,1,2,Oxidation (M),26688,40S ribosomal protein S3 OS=Sus scrofa OX=9823 GN=RPS3 PE=1 SV=1
130,710,Q9TUB5|CLCA1_PIG,43.84,1,1,3.4884E3,1,1,1,,100735,Calcium-activated chloride channel regulator 1 OS=Sus scrofa OX=9823 GN=CLCA1 PE=2 SV=1
109,784,Q29041|FCN2_PIG,43.79,3,3,2.7245E3,1,1,2,Oxidation (M),34682,Ficolin-2 OS=Sus scrofa OX=9823 GN=FCN2 PE=1 SV=1
106,225,Q6VFT6|FOXL2_PIG,41.64,2,2,0,1,1,2,,38918,Forkhead box protein L2 OS=Sus scrofa OX=9823 GN=FOXL2 PE=3 SV=1
189,2127,Q5ISC6|HEBP1_PIG,41.16,6,6,7.2553E2,1,1,1,,21070,Heme-binding protein 1 OS=Sus scrofa OX=9823 GN=HEBP1 PE=2 SV=1
141,54,Q1KYT0|ENOB_PIG,40.88,3,3,0,1,1,1,,47130,Beta-enolase OS=Sus scrofa OX=9823 GN=ENO3 PE=2 SV=1
85,1084,Q5I2M3|TLR9_PIG,40.32,1,1,8.4942E4,1,1,3,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
103,85,P80021|ATPA_PIG,40.30,2,2,1.4121E3,1,1,2,,59688,ATP synthase subunit alpha  mitochondrial OS=Sus scrofa OX=9823 GN=ATP5F1A PE=1 SV=2
147,620,Q28998|ADRB1_PIG,40.29,3,3,2.4198E3,1,1,1,Oxidation (M),50098,Beta-1 adrenergic receptor OS=Sus scrofa OX=9823 GN=ADRB1 PE=2 SV=2
135,695,Q9TUB2|P53_PIG,39.46,2,2,0,1,1,1,,42862,Cellular tumor antigen p53 OS=Sus scrofa OX=9823 GN=TP53 PE=2 SV=1
186,1514,P82460|THIO_PIG,38.99,19,19,2.6359E3,1,1,1,,11829,Thioredoxin OS=Sus scrofa OX=9823 GN=TXN PE=1 SV=3
187,5221,P12309|GLRX1_PIG,38.96,13,13,4.2296E2,1,1,1,,11828,Glutaredoxin-1 OS=Sus scrofa OX=9823 GN=GLRX PE=1 SV=2
132,168,Q27HV0|OGT1_PIG,38.67,1,1,1.1208E4,1,1,1,,116923,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Sus scrofa OX=9823 GN=OGT PE=2 SV=1
158,535,Q866Y3|PGRP2_PIG,38.00,3,3,2.4449E2,1,1,1,,64594,N-acetylmuramoyl-L-alanine amidase OS=Sus scrofa OX=9823 GN=PGLYRP2 PE=2 SV=1
174,1263,P20112|SPRC_PIG,37.97,6,6,0,1,1,1,,34240,SPARC OS=Sus scrofa OX=9823 GN=SPARC PE=1 SV=2
93,1095,Q8WNE9|BAALC_PIG,37.43,5,5,0,1,1,3,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
180,2868,P62272|RS18_PIG,36.06,11,11,6.2698E2,1,1,1,Oxidation (M),17719,40S ribosomal protein S18 OS=Sus scrofa OX=9823 GN=RPS18 PE=1 SV=3
173,1905,Q06AV4|ITM2C_PIG,35.64,4,4,1.42E4,1,1,1,,30472,Integral membrane protein 2C OS=Sus scrofa OX=9823 GN=ITM2C PE=2 SV=1
131,329,O18866|KCMA1_PIG,35.50,2,2,2.5656E3,1,1,1,,129006,Calcium-activated potassium channel subunit alpha-1 (Fragment) OS=Sus scrofa OX=9823 GN=KCNMA1 PE=2 SV=2
136,934,B8Y466|SRPK3_PIG,35.43,3,3,1.2097E3,1,1,1,,61905,SRSF protein kinase 3 OS=Sus scrofa OX=9823 GN=SRPK3 PE=2 SV=1
165,365,Q52I78|NAMPT_PIG,35.25,4,4,1.4058E4,1,1,1,,55374,Nicotinamide phosphoribosyltransferase OS=Sus scrofa OX=9823 GN=NAMPT PE=2 SV=2
127,283,M3TYT0|ROCK2_PIG,35.16,1,1,1.4159E3,1,1,1,,160749,Rho-associated protein kinase 2 OS=Sus scrofa OX=9823 GN=ROCK2 PE=1 SV=1
169,1631,P15983|HB2D_PIG,34.66,5,5,2.9247E3,1,1,1,,29262,SLA class II histocompatibility antigen  DQ haplotype D beta chain OS=Sus scrofa OX=9823 PE=2 SV=1
169,1632,P15982|HB2C_PIG,34.66,5,5,2.9247E3,1,1,1,,29550,SLA class II histocompatibility antigen  DQ haplotype C beta chain OS=Sus scrofa OX=9823 PE=2 SV=1
179,1658,B1PHQ8|CML1_PIG,34.60,4,4,2.9914E3,1,1,1,,41384,Chemerin-like receptor 1 OS=Sus scrofa OX=9823 GN=CMLKR1 PE=2 SV=1
96,150,Q2IA00|SPEF2_PIG,34.60,1,1,1.9455E5,1,1,2,,208803,Sperm flagellar protein 2 OS=Sus scrofa OX=9823 GN=SPEF2 PE=2 SV=1
137,531,P15145|AMPN_PIG,34.55,1,1,0,1,1,1,,108832,Aminopeptidase N OS=Sus scrofa OX=9823 GN=ANPEP PE=1 SV=4
167,2048,A1XQU1|PSB7_PIG,34.10,3,3,3.4677E2,1,1,1,,29980,Proteasome subunit beta type-7 OS=Sus scrofa OX=9823 GN=PSMB7 PE=2 SV=2
139,96,P16469|LOX15_PIG,33.84,3,3,9.859E3,1,1,1,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
150,577,Q4A3R3|DMBT1_PIG,33.78,1,1,1.9214E3,1,1,1,,132225,Deleted in malignant brain tumors 1 protein OS=Sus scrofa OX=9823 GN=DMBT1 PE=2 SV=1
161,2638,A4Z6H0|PURA1_PIG,33.70,4,4,2.591E2,1,1,1,,50098,Adenylosuccinate synthetase isozyme 1 OS=Sus scrofa OX=9823 GN=ADSS1 PE=2 SV=1
119,99,F1SC07|DYH11_PIG,33.67,0,0,6.3808E3,1,1,1,,519623,Dynein axonemal heavy chain 11 OS=Sus scrofa OX=9823 GN=DNAH11 PE=1 SV=4
157,1071,Q29594|KCRB_PIG,33.49,5,5,3.4002E3,1,1,1,,42657,Creatine kinase B-type OS=Sus scrofa OX=9823 GN=CKB PE=2 SV=2
