Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 31,Area Sample 31,#Peptides,#Unique,#Spec Sample 31,PTM,Avg. Mass,Description
47,148,P21692|MMP1_PIG,105.91,6,6,2.4477E3,3,3,6,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
55,54,Q1KYT0|ENOB_PIG,104.94,7,7,2.732E3,4,4,4,,47130,Beta-enolase OS=Sus scrofa OX=9823 GN=ENO3 PE=2 SV=1
44,59,P06867|PLMN_PIG,104.15,2,2,1.3951E4,3,3,11,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
51,1287,Q9GK37|CBG_PIG,87.18,8,8,2.9801E3,3,3,5,Oxidation (M),45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
64,23537,P01846|LAC_PIG,87.10,21,21,1.2154E3,2,2,3,,11003,Ig lambda chain C region OS=Sus scrofa OX=9823 PE=1 SV=1
50,537,Q08094|CNN2_PIG,82.83,15,15,3.8025E3,4,4,5,Oxidation (M),32030,Calponin-2 (Fragment) OS=Sus scrofa OX=9823 GN=CNN2 PE=2 SV=1
62,696,Q7SIB7|PGK1_PIG,80.50,9,9,1.2516E3,3,3,3,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
122,1415,P40125|CAP1_PIG,76.33,6,6,3.7801E2,1,1,1,,25155,Adenylyl cyclase-associated protein 1 (Fragment) OS=Sus scrofa OX=9823 GN=CAP1 PE=1 SV=1
72,875,P04574|CPNS1_PIG,74.06,8,8,2.3056E3,2,2,2,,28068,Calpain small subunit 1 OS=Sus scrofa OX=9823 GN=CAPNS1 PE=1 SV=1
57,96,P16469|LOX15_PIG,73.37,5,5,3.9491E3,3,3,4,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
65,37,Q5S1U1|HSPB1_PIG,73.27,16,16,1.9421E3,2,2,3,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
56,40,Q29099|PTBP1_PIG,71.32,6,6,2.5608E3,3,3,4,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
74,1771,P51779|CFAD_PIG,66.22,7,7,2.9028E3,2,2,2,Oxidation (M),27764,Complement factor D OS=Sus scrofa OX=9823 GN=CFD PE=2 SV=1
134,697,P62901|RL31_PIG,65.42,18,18,1.975E2,1,1,1,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
73,620,Q28998|ADRB1_PIG,59.20,7,7,4.9154E2,2,2,2,Oxidation (M),50098,Beta-1 adrenergic receptor OS=Sus scrofa OX=9823 GN=ADRB1 PE=2 SV=2
59,42,C0HL13|LRP2_PIG,56.55,1,1,6.2993E3,2,2,3,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
71,2615,Q6DUB7|STMN1_PIG,56.35,15,15,3.4455E3,2,2,2,,17302,Stathmin OS=Sus scrofa OX=9823 GN=STMN1 PE=2 SV=3
58,2938,Q29100|UPTI_PIG,54.96,9,9,2.6992E3,2,2,4,,13109,Uterine plasmin/trypsin inhibitor OS=Sus scrofa OX=9823 PE=1 SV=1
54,209,Q767K9|PP1RA_PIG,52.59,4,4,8.7633E3,2,2,4,,97597,Serine/threonine-protein phosphatase 1 regulatory subunit 10 OS=Sus scrofa OX=9823 GN=PPP1R10 PE=3 SV=1
117,2625,O13010|PI42A_PIG,52.56,4,4,1.2237E3,1,1,1,,46212,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha OS=Sus scrofa OX=9823 GN=PIP4K2A PE=2 SV=1
75,2624,P60662|MYL6_PIG,50.94,9,9,1.8698E3,1,1,2,,16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
132,1635,Q9TSX9|PRDX6_PIG,50.16,7,7,1.8538E3,1,1,1,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
111,90,Q29221|CAZA2_PIG,49.89,5,5,2.9133E3,1,1,1,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
111,731,A0PFK5|CAZA1_PIG,49.89,5,5,2.9133E3,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
92,136,P53714|ITB2_PIG,49.36,2,2,1.0022E3,1,1,1,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
66,1765,Q0Z8U2|RS3_PIG,49.25,7,7,1.9005E2,1,1,3,Oxidation (M),26688,40S ribosomal protein S3 OS=Sus scrofa OX=9823 GN=RPS3 PE=1 SV=1
130,280,P67985|RL22_PIG,48.37,11,11,4.6038E2,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
100,83,P50447|A1AT_PIG,47.52,4,4,3.1888E2,1,1,1,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
49,286,P48819|VTNC_PIG,46.10,4,4,2.068E2,1,1,5,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
70,73,A0P8Z5|UIMC1_PIG,44.53,2,2,4.5566E2,1,1,2,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
136,1703,Q07717|B2MG_PIG,43.36,13,13,2.5617E2,1,1,1,Oxidation (M),13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
127,76,Q29308|RS19_PIG,43.35,10,10,1.4031E3,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
113,766,Q9GLP2|PROC_PIG,42.47,3,3,2.7716E3,1,1,1,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
133,699,Q71LE2|H33_PIG,41.25,11,11,8.1243E2,1,1,1,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
131,302,P80015|CAP7_PIG,40.08,5,5,1.0882E4,1,1,1,,27039,Azurocidin OS=Sus scrofa OX=9823 GN=AZU1 PE=1 SV=2
61,1084,Q5I2M3|TLR9_PIG,40.03,1,1,2.6405E4,1,1,3,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
110,933,Q29593|TALDO_PIG,39.91,6,6,1.6327E2,1,1,1,,37418,Transaldolase OS=Sus scrofa OX=9823 GN=TALDO1 PE=2 SV=2
114,2051,P14287|OSTP_PIG,39.25,4,4,4.9088E2,1,1,1,,33669,Osteopontin OS=Sus scrofa OX=9823 GN=SPP1 PE=1 SV=1
119,521,F1S5L4|GPAT1_PIG,38.90,2,2,2.0641E2,1,1,1,,93577,Glycerol-3-phosphate acyltransferase 1  mitochondrial OS=Sus scrofa OX=9823 GN=GPAM PE=2 SV=3
135,5221,P12309|GLRX1_PIG,38.86,14,14,0,1,1,1,,11828,Glutaredoxin-1 OS=Sus scrofa OX=9823 GN=GLRX PE=1 SV=2
104,1330,P26042|MOES_PIG,37.79,2,2,1.677E2,1,1,1,,67661,Moesin OS=Sus scrofa OX=9823 GN=MSN PE=2 SV=3
76,436,Q9TTK7|OLR1_PIG,36.81,5,5,8.6961E2,1,1,2,,31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
103,971,A7VK00|MX2_PIG,36.05,2,2,6.2327E3,1,1,1,,80328,Interferon-induced GTP-binding protein Mx2 OS=Sus scrofa OX=9823 GN=MX2 PE=2 SV=1
96,328,P47788|THOP1_PIG,35.95,1,1,4.6225E3,1,1,1,,78144,Thimet oligopeptidase OS=Sus scrofa OX=9823 GN=THOP1 PE=2 SV=2
121,2613,Q4A1L5|BECN1_PIG,35.22,3,3,1.9517E3,1,1,1,,51759,Beclin-1 OS=Sus scrofa OX=9823 GN=BECN1 PE=1 SV=1
137,1547,Q01580|HBEGF_PIG,35.17,6,6,4.6941E2,1,1,1,,22986,Proheparin-binding EGF-like growth factor OS=Sus scrofa OX=9823 GN=HBEGF PE=2 SV=2
84,1426,Q767M0|PPR18_PIG,35.06,2,2,7.788E3,1,1,1,,67962,Phostensin OS=Sus scrofa OX=9823 GN=PPP1R18 PE=3 SV=1
68,1227,A5GFS8|VAPB_PIG,34.85,5,5,2.0699E4,1,1,2,,27053,Vesicle-associated membrane protein-associated protein B OS=Sus scrofa OX=9823 GN=VAPB PE=3 SV=1
106,16,P62802|H4_PIG,34.47,9,9,1.4999E2,1,1,1,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
120,714,O62640|PIAP_PIG,34.19,3,3,3.5868E4,1,1,1,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
118,921,A0A4X1TB62|DCTN4_PIG,34.15,2,2,1.6275E3,1,1,1,,52848,Dynactin subunit 4 OS=Sus scrofa OX=9823 GN=DCTN4 PE=1 SV=1
108,1708,Q29558|MAOX_PIG,34.10,3,3,6.5184E3,1,1,1,,62006,NADP-dependent malic enzyme (Fragment) OS=Sus scrofa OX=9823 GN=ME1 PE=2 SV=1
60,339,Q9GL51|LIS1_PIG,34.10,4,4,4.0617E4,1,1,3,,46654,Platelet-activating factor acetylhydrolase IB subunit alpha OS=Sus scrofa OX=9823 GN=PAFAH1B1 PE=2 SV=3
125,230,P04087|INHA_PIG,33.93,4,4,1.4631E3,1,1,1,,39190,Inhibin alpha chain OS=Sus scrofa OX=9823 GN=INHA PE=1 SV=2
97,79,P29804|ODPA_PIG,33.81,3,3,1.5634E5,1,1,1,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
87,710,Q9TUB5|CLCA1_PIG,33.73,1,1,6.555E2,1,1,1,,100735,Calcium-activated chloride channel regulator 1 OS=Sus scrofa OX=9823 GN=CLCA1 PE=2 SV=1
88,1310,E2IUK4|HORM1_PIG,33.73,4,4,3.5498E4,1,1,1,Oxidation (M),44980,HORMA domain-containing protein 1 OS=Sus scrofa OX=9823 GN=HORMAD1 PE=2 SV=1
95,46,P14632|TRFL_PIG,33.72,2,2,2.0066E2,1,1,1,,77626,Lactotransferrin OS=Sus scrofa OX=9823 GN=LTF PE=1 SV=3
85,303,Q28983|ZAN_PIG,33.49,0,0,5.9897E2,1,1,1,,270363,Zonadhesin OS=Sus scrofa OX=9823 GN=ZAN PE=1 SV=1
126,1095,Q8WNE9|BAALC_PIG,33.48,5,5,0,1,1,1,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
82,363,Q6PQD5|ATM_PIG,33.29,1,1,0,1,1,1,Oxidation (M),350564,Serine-protein kinase ATM OS=Sus scrofa OX=9823 GN=ATM PE=3 SV=2
102,975,O62809|OX2R_PIG,33.10,5,5,7.8141E4,1,1,1,,50765,Orexin receptor type 2 OS=Sus scrofa OX=9823 GN=HCRTR2 PE=2 SV=2
116,2634,O18734|PP14A_PIG,32.91,11,11,1.1901E5,1,1,1,,16672,Protein phosphatase 1 regulatory subunit 14A OS=Sus scrofa OX=9823 GN=CPI17 PE=1 SV=1
93,614,Q2VJ60|RN19A_PIG,32.85,2,2,2.538E3,1,1,1,,90839,E3 ubiquitin-protein ligase RNF19A OS=Sus scrofa OX=9823 GN=RNF19A PE=2 SV=1
109,1408,Q9GJX5|CP4AL_PIG,32.48,2,2,9.1199E2,1,1,1,,57216,Taurochenodeoxycholic 6 alpha-hydroxylase OS=Sus scrofa OX=9823 GN=CYP4A21 PE=1 SV=1
128,2902,P80031|GSTP1_PIG,32.47,5,5,9.4921E2,1,1,1,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
123,232,F1S584|CTL2_PIG,32.45,2,2,2.5474E4,1,1,1,,80238,Choline transporter-like protein 2 OS=Sus scrofa OX=9823 GN=SLC44A2 PE=3 SV=1
98,355,P19756|GHR_PIG,32.41,2,2,2.6447E3,1,1,1,,71145,Growth hormone receptor OS=Sus scrofa OX=9823 GN=GHR PE=1 SV=1
77,105,P16960|RYR1_PIG,32.31,0,0,1.6307E3,1,1,1,,565340,Ryanodine receptor 1 OS=Sus scrofa OX=9823 GN=RYR1 PE=2 SV=2
90,127,F1SPM8|AAK1_PIG,32.21,2,2,1.7462E3,1,1,1,,104310,AP2-associated protein kinase 1 OS=Sus scrofa OX=9823 GN=AAK1 PE=2 SV=2
