Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 62,Area Sample 62,#Peptides,#Unique,#Spec Sample 62,PTM,Avg. Mass,Description
1,1,tr|F1RX36|F1RX36_PIG,594.42,45,45,7.8037E6,356,356,2162,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
3,6,tr|F1RX37|F1RX37_PIG,503.03,23,23,5.1873E6,121,121,874,Oxidation (M),60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
38,60,P09571|TRFE_PIG,92.48,4,4,2.0496E3,3,3,5,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
57,696,Q7SIB7|PGK1_PIG,89.51,8,8,0,2,2,2,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
39,302,P80015|CAP7_PIG,87.16,6,6,9.7421E2,3,3,5,,27039,Azurocidin OS=Sus scrofa OX=9823 GN=AZU1 PE=1 SV=2
67,1703,Q07717|B2MG_PIG,84.88,7,7,4.1487E2,1,1,2,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
65,1924,Q007T2|CDC42_PIG,83.16,13,13,6.3667E2,2,2,2,Oxidation (M),21259,Cell division control protein 42 homolog OS=Sus scrofa OX=9823 GN=CDC42 PE=2 SV=2
60,766,Q9GLP2|PROC_PIG,80.03,3,3,9.2936E3,1,1,2,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
26,48,Q8SPS7|HPT_PIG,77.12,7,7,1.4677E4,2,2,10,Oxidation (M),38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
64,136,P53714|ITB2_PIG,74.27,4,4,7.4341E2,2,2,2,Oxidation (M),84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
61,25,O02705|HS90A_PIG,73.99,3,3,3.2049E2,1,1,2,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
45,34,A5D9M6|BAG6_PIG,73.15,1,1,9.8405E2,2,1,3,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
45,39,P0DW16|RBM20_PIG,73.15,1,1,9.8405E2,2,1,3,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
45,97,P08001|ACRO_PIG,73.15,2,2,9.8405E2,2,1,3,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
45,65,Q9BEA8|TNFL6_PIG,73.15,3,3,9.8405E2,2,1,3,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
45,70,O62651|WT1_PIG,73.15,2,2,9.8405E2,2,1,3,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
43,286,P48819|VTNC_PIG,72.73,3,3,8.5004E2,2,2,4,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
47,280,P67985|RL22_PIG,72.26,11,11,2.5686E2,1,1,3,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
72,2631,Q95281|RL29_PIG,66.72,19,19,1.003E3,2,2,2,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
70,667,P00791|PEPA_PIG,64.80,4,4,4.2147E2,1,1,2,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
92,699,Q71LE2|H33_PIG,63.69,11,11,1.8171E3,1,1,1,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
41,46,P14632|TRFL_PIG,62.37,3,3,4.0056E3,1,1,4,,77626,Lactotransferrin OS=Sus scrofa OX=9823 GN=LTF PE=1 SV=3
101,76,Q29308|RS19_PIG,61.60,10,10,1.3016E3,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
86,83,P50447|A1AT_PIG,61.22,4,4,3.7528E2,1,1,1,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
71,1736,Q2LE37|APOM_PIG,60.04,12,12,0,1,1,2,,21241,Apolipoprotein M OS=Sus scrofa OX=9823 GN=APOM PE=2 SV=1
63,1861,O46409|APOA4_PIG,57.43,7,7,1.8323E2,2,2,2,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
68,1931,Q9GKE2|CXL16_PIG,55.14,10,10,5.8322E2,2,2,2,,27570,C-X-C motif chemokine 16 OS=Sus scrofa OX=9823 GN=CXCL16 PE=2 SV=1
56,54,Q1KYT0|ENOB_PIG,54.42,6,6,0,2,2,2,Oxidation (M),47130,Beta-enolase OS=Sus scrofa OX=9823 GN=ENO3 PE=2 SV=1
105,90,Q29221|CAZA2_PIG,53.88,5,5,3.2448E3,1,1,1,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
105,731,A0PFK5|CAZA1_PIG,53.88,5,5,3.2448E3,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
53,148,P21692|MMP1_PIG,53.00,3,3,1.3427E2,1,1,2,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
104,2789,A1XQU5|RL27_PIG,49.35,7,7,5.9792E2,1,1,1,,15798,60S ribosomal protein L27 OS=Sus scrofa OX=9823 GN=RPL27 PE=1 SV=1
102,1635,Q9TSX9|PRDX6_PIG,49.17,7,7,0,1,1,1,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
94,2614,P50828|HEMO_PIG,48.06,2,2,3.7229E2,1,1,1,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
98,2902,P80031|GSTP1_PIG,45.63,5,5,1.1973E3,1,1,1,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
66,436,Q9TTK7|OLR1_PIG,44.69,5,5,4.1436E2,1,1,2,,31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
58,644,Q5FZP5|SCG2_PIG,43.57,2,2,0,1,1,2,,70999,Secretogranin-2 OS=Sus scrofa OX=9823 GN=SCG2 PE=2 SV=1
77,53,Q9GLP1|FA5_PIG,43.28,0,0,0,1,1,1,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
81,166,P12675|ICAL_PIG,41.92,3,3,0,1,1,1,Oxidation (M),77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
50,42,C0HL13|LRP2_PIG,41.66,1,1,6.6981E2,1,1,2,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
82,516,P20305|GELS_PIG,41.39,2,2,0,1,1,1,,84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
95,2687,Q3YLA6|SRSF1_PIG,40.33,5,5,0,1,1,1,,27745,Serine/arginine-rich splicing factor 1 OS=Sus scrofa OX=9823 GN=SRSF1 PE=2 SV=3
79,593,O02668|ITIH2_PIG,39.87,2,2,3.614E2,1,1,1,,104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
103,5200,P59083|PHP14_PIG,39.35,11,11,4.7689E2,1,1,1,,13932,14 kDa phosphohistidine phosphatase OS=Sus scrofa OX=9823 GN=PHPT1 PE=1 SV=2
40,178,Q6KEQ9|PC11X_PIG,38.65,1,1,0,1,1,4,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
80,38,Q3BDI7|DSG1_PIG,38.18,1,1,0,1,1,1,,113318,Desmoglein-1 OS=Sus scrofa OX=9823 GN=DSG1 PE=2 SV=1
100,998,Q95ND5|CASP3_PIG,38.09,5,5,6.31E2,1,1,1,Oxidation (M),31379,Caspase-3 OS=Sus scrofa OX=9823 GN=CASP3 PE=1 SV=1
54,202,A8I499|CTR2_PIG,38.07,1,1,1.3609E2,1,1,2,,71458,Cationic amino acid transporter 2 OS=Sus scrofa OX=9823 GN=SLC7A2 PE=2 SV=1
99,2615,Q6DUB7|STMN1_PIG,37.75,5,5,0,1,1,1,,17302,Stathmin OS=Sus scrofa OX=9823 GN=STMN1 PE=2 SV=3
85,665,Q28969|NOS3_PIG,37.18,1,1,2.7041E2,1,1,1,,133406,Nitric oxide synthase  endothelial OS=Sus scrofa OX=9823 GN=NOS3 PE=1 SV=4
48,1095,Q8WNE9|BAALC_PIG,36.97,5,5,0,1,1,3,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
84,73,A0P8Z5|UIMC1_PIG,36.59,2,2,8.2963E2,1,1,1,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
59,385,Q5D891|PK3C3_PIG,36.49,2,2,2.6502E3,1,1,2,,101234,Phosphatidylinositol 3-kinase catalytic subunit type 3 OS=Sus scrofa OX=9823 GN=PIK3C3 PE=2 SV=1
55,79,P29804|ODPA_PIG,36.41,3,3,8.1751E4,1,1,2,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
96,618,Q5BLZ2|PLIN3_PIG,36.40,3,3,1.63E2,1,1,1,,47900,Perilipin-3 OS=Sus scrofa OX=9823 GN=PLIN3 PE=2 SV=1
89,81,O19084|CDSN_PIG,35.75,7,7,0,1,1,1,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
91,1399,Q9XT90|MMP14_PIG,35.65,2,2,1.4058E3,1,1,1,,65934,Matrix metalloproteinase-14 OS=Sus scrofa OX=9823 GN=MMP14 PE=2 SV=1
106,3137,P62844|RS15_PIG,34.66,7,7,1.7245E3,1,1,1,Oxidation (M),17040,40S ribosomal protein S15 OS=Sus scrofa OX=9823 GN=RPS15 PE=1 SV=2
93,1409,A1XQV4|TPM3_PIG,34.66,4,4,0,1,1,1,Oxidation (M),33058,Tropomyosin alpha-3 chain OS=Sus scrofa OX=9823 GN=TPM3 PE=2 SV=1
93,2832,P42639|TPM1_PIG,34.66,4,4,0,1,1,1,Oxidation (M),32707,Tropomyosin alpha-1 chain OS=Sus scrofa OX=9823 GN=TPM1 PE=1 SV=2
78,161,D2WKD8|AT1A2_PIG,34.15,1,1,7.2482E2,1,1,1,,112208,Sodium/potassium-transporting ATPase subunit alpha-2 OS=Sus scrofa OX=9823 GN=ATP1A2 PE=1 SV=1
78,1597,P19156|ATP4A_PIG,34.15,1,1,7.2482E2,1,1,1,,114287,Potassium-transporting ATPase alpha chain 1 OS=Sus scrofa OX=9823 GN=ATP4A PE=1 SV=3
78,137,P05024|AT1A1_PIG,34.15,1,1,7.2482E2,1,1,1,,112681,Sodium/potassium-transporting ATPase subunit alpha-1 OS=Sus scrofa OX=9823 GN=ATP1A1 PE=1 SV=1
88,492,P11607|AT2A2_PIG,34.01,1,1,0,1,1,1,,114792,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Sus scrofa OX=9823 GN=ATP2A2 PE=1 SV=1
