Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 11,Area Sample 11,#Peptides,#Unique,#Spec Sample 11,PTM,Avg. Mass,Description
1,419908,tr|F1RX36|F1RX36_PIG,510.81,40,40,5.8993E6,200,200,1322,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
2,419909,tr|F1RX37|F1RX37_PIG,379.11,17,17,9.6758E5,52,52,374,Oxidation (M),60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
19,318331,P08001|ACRO_PIG,80.49,2,2,2.183E3,2,1,11,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
46,318357,P48819|VTNC_PIG,77.63,3,3,1.0146E3,1,1,1,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
37,318810,Q29308|RS19_PIG,71.85,10,10,2.587E2,1,1,2,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
49,318360,O02705|HS90A_PIG,69.32,3,3,1.7736E2,1,1,1,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
36,318767,P16469|LOX15_PIG,65.73,2,2,6.7036E2,1,1,2,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
53,318330,P29269|MYL9_PIG,59.47,6,6,1.2091E2,1,1,1,,19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
57,320436,Q9TSX9|PRDX6_PIG,57.40,8,8,3.7104E2,1,1,1,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
52,319612,Q9GLP2|PROC_PIG,57.17,3,3,0,1,1,1,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
32,319760,O97507|FA12_PIG,56.10,2,2,3.4633E3,1,1,3,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
47,318324,P53714|ITB2_PIG,51.89,2,2,6.8128E2,1,1,1,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
51,318841,A0PFK5|CAZA1_PIG,50.02,5,5,2.0514E3,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
51,318718,Q29221|CAZA2_PIG,50.02,5,5,2.0514E3,1,1,1,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
56,318934,P02550|TBA1A_PIG,46.47,3,3,0,1,1,1,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
56,318935,Q2XVP4|TBA1B_PIG,46.47,3,3,0,1,1,1,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
55,318557,P62802|H4_PIG,45.93,10,10,4.7332E2,1,1,1,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
54,319949,Q9TSX5|LDHC_PIG,44.84,2,2,3.3776E2,1,1,1,,36053,L-lactate dehydrogenase C chain OS=Sus scrofa OX=9823 GN=LDHC PE=2 SV=3
50,318677,O19084|CDSN_PIG,42.11,5,5,7.0001E2,1,1,1,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
40,318356,P16960|RYR1_PIG,41.80,0,0,4.3793E3,1,1,1,,565340,Ryanodine receptor 1 OS=Sus scrofa OX=9823 GN=RYR1 PE=2 SV=2
45,318387,Q9TV36|FBN1_PIG,40.63,2,2,0,1,1,1,,312699,Fibrillin-1 OS=Sus scrofa OX=9823 GN=FBN1 PE=2 SV=1
43,318335,F1SC07|DYH11_PIG,39.89,0,0,3.2679E2,1,1,1,,519623,Dynein axonemal heavy chain 11 OS=Sus scrofa OX=9823 GN=DNAH11 PE=1 SV=4
