Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 41,Area Sample 41,#Peptides,#Unique,#Spec Sample 41,PTM,Avg. Mass,Description
20,14,P00355|G3P_PIG,122.07,19,19,5.1223E3,8,8,11,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
19,29,Q767L7|TBB5_PIG,118.10,18,18,2.6204E3,6,6,11,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
21,81,O19084|CDSN_PIG,117.47,26,26,5.6765E3,6,6,10,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
25,715,P02725|GLPA_PIG,114.23,19,19,3.4293E3,6,6,9,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
23,31,P18650|APOE_PIG,110.30,16,16,4.178E3,7,7,10,,36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
17,27,P01025|CO3_PIG,110.29,4,4,1.3537E4,7,7,16,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
35,60,P09571|TRFE_PIG,107.62,5,5,1.4635E3,5,5,5,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
22,467,Q95JC8|ARGI1_PIG,105.52,16,16,6.5367E3,6,6,10,,35018,Arginase-1 OS=Sus scrofa OX=9823 GN=ARG1 PE=2 SV=1
36,40,Q29099|PTBP1_PIG,97.60,9,9,1.7747E3,4,4,5,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
34,33,P08835|ALBU_PIG,96.17,8,8,2.2849E4,5,5,6,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
31,697,P62901|RL31_PIG,92.04,18,18,1.5369E3,3,3,7,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
41,190,P50390|TTHY_PIG,86.33,11,11,1.9776E3,3,3,3,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
42,76,Q29308|RS19_PIG,82.80,14,14,2.1019E2,3,3,3,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
33,37,Q5S1U1|HSPB1_PIG,79.03,20,20,1.6835E3,4,4,6,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
28,286,P48819|VTNC_PIG,78.08,8,8,3.6852E3,3,3,8,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
39,53,Q9GLP1|FA5_PIG,76.61,1,1,6.5054E2,3,3,3,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
37,59,P06867|PLMN_PIG,73.48,2,2,7.6428E2,3,3,5,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
51,56,P10668|COF1_PIG,68.76,8,8,1.9108E3,2,2,2,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
38,2631,Q95281|RL29_PIG,68.50,19,19,0,3,3,4,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
50,2048,A1XQU1|PSB7_PIG,61.92,7,7,4.3264E2,2,2,2,,29980,Proteasome subunit beta type-7 OS=Sus scrofa OX=9823 GN=PSMB7 PE=2 SV=2
53,699,Q71LE2|H33_PIG,59.56,11,11,1.289E3,2,2,2,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
40,766,Q9GLP2|PROC_PIG,56.69,3,3,5.56E3,1,1,3,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
29,1736,Q2LE37|APOM_PIG,56.28,12,12,1.5011E3,1,1,8,,21241,Apolipoprotein M OS=Sus scrofa OX=9823 GN=APOM PE=2 SV=1
43,2612,P21753|TYB10_PIG,54.58,52,52,4.8831E2,2,2,3,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
59,48,Q8SPS7|HPT_PIG,53.65,5,5,0,1,1,1,,38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
55,83,P50447|A1AT_PIG,52.59,4,4,1.1624E2,1,1,1,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
56,54,Q1KYT0|ENOB_PIG,50.87,4,4,1.3252E2,1,1,1,,47130,Beta-enolase OS=Sus scrofa OX=9823 GN=ENO3 PE=2 SV=1
30,93,Q5U9S1|MBL1_PIG,48.50,9,9,5.5199E3,1,1,7,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
76,5221,P12309|GLRX1_PIG,45.56,20,20,1.7921E2,1,1,1,,11828,Glutaredoxin-1 OS=Sus scrofa OX=9823 GN=GLRX PE=1 SV=2
77,1287,Q9GK37|CBG_PIG,45.10,2,2,4.577E2,1,1,1,,45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
66,38,Q3BDI7|DSG1_PIG,44.13,2,2,4.0543E2,1,1,1,,113318,Desmoglein-1 OS=Sus scrofa OX=9823 GN=DSG1 PE=2 SV=1
27,1107,Q6PQZ1|AQP1_PIG,44.12,6,6,1.3815E4,1,1,8,Oxidation (M),28679,Aquaporin-1 OS=Sus scrofa OX=9823 GN=AQP1 PE=2 SV=3
63,185,P02550|TBA1A_PIG,42.27,3,3,2.5764E2,1,1,1,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
63,177,Q2XVP4|TBA1B_PIG,42.27,3,3,2.5764E2,1,1,1,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
83,280,P67985|RL22_PIG,42.14,11,11,4.9551E2,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
44,1703,Q07717|B2MG_PIG,42.07,8,8,9.6775E1,1,1,3,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
64,640,Q29052|ITIH1_PIG,41.64,1,1,6.9018E2,1,1,1,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
74,84,P62936|PPIA_PIG,40.85,7,7,1.2127E3,1,1,1,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
47,112,O02773|MA1A1_PIG,40.77,2,2,0,1,1,2,,73197,Mannosyl-oligosaccharide 1 2-alpha-mannosidase IA OS=Sus scrofa OX=9823 GN=MAN1A1 PE=1 SV=1
78,61,P06348|H1T_PIG,40.55,5,5,0,1,1,1,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
52,696,Q7SIB7|PGK1_PIG,39.95,6,6,4.3229E2,1,1,2,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
45,42,C0HL13|LRP2_PIG,38.15,1,1,0,1,1,2,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
60,35,O62839|CATA_PIG,37.77,3,3,0,1,1,1,,59891,Catalase OS=Sus scrofa OX=9823 GN=CAT PE=1 SV=4
80,82,Q29549|CLUS_PIG,37.42,4,4,9.2453E1,1,1,1,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
82,1861,O46409|APOA4_PIG,36.96,7,7,0,1,1,1,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
58,168,Q27HV0|OGT1_PIG,36.49,1,1,8.6395E2,1,1,1,,116923,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Sus scrofa OX=9823 GN=OGT PE=2 SV=1
49,593,O02668|ITIH2_PIG,36.32,1,1,1.0385E2,1,1,2,,104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
71,1200,Q29293|RL3_PIG,36.18,6,6,4.2119E3,1,1,1,Oxidation (M),46123,60S ribosomal protein L3 OS=Sus scrofa OX=9823 GN=RPL3 PE=2 SV=2
48,73,A0P8Z5|UIMC1_PIG,35.75,2,2,1.9347E3,1,1,2,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
70,516,P20305|GELS_PIG,35.67,2,2,0,1,1,1,,84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
61,272,P79293|MYH7_PIG,35.31,1,1,1.4976E2,1,1,1,,223296,Myosin-7 OS=Sus scrofa OX=9823 GN=MYH7 PE=1 SV=2
32,16,P62802|H4_PIG,34.64,14,14,2.889E3,1,1,6,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
67,85,P80021|ATPA_PIG,34.39,2,2,5.7169E2,1,1,1,,59688,ATP synthase subunit alpha  mitochondrial OS=Sus scrofa OX=9823 GN=ATP5F1A PE=1 SV=2
85,998,Q95ND5|CASP3_PIG,34.31,5,5,7.8119E2,1,1,1,Oxidation (M),31379,Caspase-3 OS=Sus scrofa OX=9823 GN=CASP3 PE=1 SV=1
69,1417,Q29073|PTGR1_PIG,33.50,3,3,0,1,1,1,,35762,Prostaglandin reductase 1 OS=Sus scrofa OX=9823 GN=PTGR1 PE=1 SV=1
57,330,O62787|GTR3_PIG,33.39,2,2,0,1,1,1,,53963,Solute carrier family 2  facilitated glucose transporter member 3 OS=Sus scrofa OX=9823 GN=SLC2A3 PE=2 SV=2
65,341,Q1W674|HXK2_PIG,33.30,1,1,4.6313E2,1,1,1,,102370,Hexokinase-2 OS=Sus scrofa OX=9823 GN=HK2 PE=2 SV=1
75,178,Q6KEQ9|PC11X_PIG,33.03,1,1,3.7601E3,1,1,1,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
72,348,O46374|TOP2A_PIG,32.91,4,4,0,1,1,1,,174306,DNA topoisomerase 2-alpha OS=Sus scrofa OX=9823 GN=TOP2A PE=2 SV=1
79,249,Q33BP8|FOXN3_PIG,32.91,1,1,1.959E3,1,1,1,,53308,Forkhead box protein N3 OS=Sus scrofa OX=9823 GN=FOXN3 PE=2 SV=1
68,714,O62640|PIAP_PIG,32.75,3,3,2.553E2,1,1,1,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
86,1766,Q29218|K1C20_PIG,32.22,7,7,0,1,1,1,,12528,Keratin  type I cytoskeletal 20 (Fragment) OS=Sus scrofa OX=9823 GN=KRT20 PE=2 SV=1
73,1665,P02101|HBE_PIG,32.21,14,14,0,1,1,1,,16095,Hemoglobin subunit epsilon OS=Sus scrofa OX=9823 GN=HBE1 PE=1 SV=3
