Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 14,Area Sample 14,#Peptides,#Unique,#Spec Sample 14,PTM,Avg. Mass,Description
49,320057,P50447|A1AT_PIG,56.47,4,4,0,1,1,1,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
47,318533,Q4A3R3|DMBT1_PIG,55.75,1,1,1.7671E2,1,1,1,,132225,Deleted in malignant brain tumors 1 protein OS=Sus scrofa OX=9823 GN=DMBT1 PE=2 SV=1
25,320378,Q07717|B2MG_PIG,54.03,8,8,2.1481E3,1,1,5,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
55,319612,Q9GLP2|PROC_PIG,50.24,3,3,1.9307E2,1,1,1,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
54,322441,A1XQU5|RL27_PIG,46.46,7,7,2.2433E2,1,1,1,,15798,60S ribosomal protein L27 OS=Sus scrofa OX=9823 GN=RPL27 PE=1 SV=1
38,318677,O19084|CDSN_PIG,45.24,5,5,1.9026E2,1,1,2,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
48,318649,P46410|GLNA_PIG,42.36,3,3,3.9557E3,1,1,1,,42030,Glutamine synthetase OS=Sus scrofa OX=9823 GN=GLUL PE=2 SV=3
39,318372,A0P8Z5|UIMC1_PIG,41.70,2,2,3.9593E2,1,1,2,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
50,318538,Q08094|CNN2_PIG,41.40,4,4,2.2374E2,1,1,1,,32030,Calponin-2 (Fragment) OS=Sus scrofa OX=9823 GN=CNN2 PE=2 SV=1
45,318355,Q27HV0|OGT1_PIG,41.22,1,1,9.5284E2,1,1,1,,116923,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Sus scrofa OX=9823 GN=OGT PE=2 SV=1
43,318367,Q6KEQ9|PC11X_PIG,40.79,1,1,1.3713E4,1,1,1,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
41,320063,P08835|ALBU_PIG,39.38,1,1,3.3907E4,1,1,1,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
40,318516,P29804|ODPA_PIG,38.99,3,3,5.6771E3,1,1,1,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
53,318934,P02550|TBA1A_PIG,37.98,3,3,2.0867E2,1,1,1,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
53,318935,Q2XVP4|TBA1B_PIG,37.98,3,3,2.0867E2,1,1,1,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
