Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 28,Area Sample 28,#Peptides,#Unique,#Spec Sample 28,PTM,Avg. Mass,Description
75,70,O62651|WT1_PIG,40.74,2,2,4.7231E2,1,1,1,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
75,65,Q9BEA8|TNFL6_PIG,40.74,3,3,4.7231E2,1,1,1,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
75,97,P08001|ACRO_PIG,40.74,2,2,4.7231E2,1,1,1,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
107,1547,Q01580|HBEGF_PIG,40.42,6,6,4.9505E2,1,1,1,,22986,Proheparin-binding EGF-like growth factor OS=Sus scrofa OX=9823 GN=HBEGF PE=2 SV=2
97,2625,O13010|PI42A_PIG,39.40,4,4,3.7051E2,1,1,1,,46212,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha OS=Sus scrofa OX=9823 GN=PIP4K2A PE=2 SV=1
90,2615,Q6DUB7|STMN1_PIG,39.03,6,6,1.9774E3,1,1,1,,17302,Stathmin OS=Sus scrofa OX=9823 GN=STMN1 PE=2 SV=3
98,23537,P01846|LAC_PIG,38.56,16,16,0,1,1,1,,11003,Ig lambda chain C region OS=Sus scrofa OX=9823 PE=1 SV=1
106,302,P80015|CAP7_PIG,38.31,5,5,9.9055E2,1,1,1,,27039,Azurocidin OS=Sus scrofa OX=9823 GN=AZU1 PE=1 SV=2
60,537,Q08094|CNN2_PIG,37.39,2,2,1.9407E2,1,1,2,,32030,Calponin-2 (Fragment) OS=Sus scrofa OX=9823 GN=CNN2 PE=2 SV=1
84,96,P16469|LOX15_PIG,37.38,1,1,2.6635E3,1,1,1,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
110,1422,Q29056|IL1RA_PIG,37.37,6,6,3.5796E2,1,1,1,,20093,Interleukin-1 receptor antagonist protein OS=Sus scrofa OX=9823 GN=IL1RN PE=2 SV=1
55,339,Q9GL51|LIS1_PIG,37.06,4,4,2.8993E4,1,1,2,,46654,Platelet-activating factor acetylhydrolase IB subunit alpha OS=Sus scrofa OX=9823 GN=PAFAH1B1 PE=2 SV=3
67,42,C0HL13|LRP2_PIG,36.54,1,1,0,1,1,1,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
111,3137,P62844|RS15_PIG,36.45,7,7,1.9062E3,1,1,1,Oxidation (M),17040,40S ribosomal protein S15 OS=Sus scrofa OX=9823 GN=RPS15 PE=1 SV=2
95,190,P50390|TTHY_PIG,36.03,14,14,1.1611E2,1,1,1,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
87,177,Q2XVP4|TBA1B_PIG,35.99,3,3,0,1,1,1,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
85,720,Q2MJV8|PALM_PIG,35.72,4,4,2.8557E2,1,1,1,Oxidation (M),42380,Paralemmin-1 OS=Sus scrofa OX=9823 GN=PALM PE=2 SV=1
103,798,Q462R2|ITBP2_PIG,35.36,7,7,0,1,1,1,,38037,Integrin beta-1-binding protein 2 OS=Sus scrofa OX=9823 GN=ITGB1BP2 PE=2 SV=1
102,1095,Q8WNE9|BAALC_PIG,34.86,5,5,0,1,1,1,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
77,328,P47788|THOP1_PIG,34.70,1,1,4.4494E3,1,1,1,,78144,Thimet oligopeptidase OS=Sus scrofa OX=9823 GN=THOP1 PE=2 SV=2
94,230,P04087|INHA_PIG,34.46,4,4,5.5033E3,1,1,2,,39190,Inhibin alpha chain OS=Sus scrofa OX=9823 GN=INHA PE=1 SV=2
96,667,P00791|PEPA_PIG,34.35,4,4,5.2678E2,1,1,1,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
91,1771,P51779|CFAD_PIG,33.96,7,7,4.1541E2,1,1,1,Oxidation (M),27764,Complement factor D OS=Sus scrofa OX=9823 GN=CFD PE=2 SV=1
99,1077,Q06AU4|RAB34_PIG,33.95,3,3,1.6688E3,1,1,1,,29115,Ras-related protein Rab-34 OS=Sus scrofa OX=9823 GN=RAB34 PE=2 SV=1
86,40,Q29099|PTBP1_PIG,33.85,3,3,6.7397E2,1,1,1,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
82,394,Q28989|AMBN_PIG,33.40,7,7,0,1,1,1,Oxidation (M),44927,Ameloblastin OS=Sus scrofa OX=9823 GN=AMBN PE=1 SV=1
71,314,F1RRV3|THYG_PIG,33.40,1,1,4.3743E5,1,1,1,Oxidation (M),293030,Thyroglobulin OS=Sus scrofa OX=9823 GN=TG PE=1 SV=5
80,329,O18866|KCMA1_PIG,33.07,2,2,2.4754E4,1,1,1,,129006,Calcium-activated potassium channel subunit alpha-1 (Fragment) OS=Sus scrofa OX=9823 GN=KCNMA1 PE=2 SV=2
315,687,A1YIZ1|SPS2_PIG,33.02,2,2,2.3012E2,1,1,1,,47821,Selenide  water dikinase 2 OS=Sus scrofa OX=9823 GN=SEPHS2 PE=2 SV=2
