Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 20,Area Sample 20,#Peptides,#Unique,#Spec Sample 20,PTM,Avg. Mass,Description
10,318314,P29700|FETUA_PIG,224.54,19,19,7.3034E4,11,11,69,Oxidation (M),38425,Alpha-2-HS-glycoprotein (Fragment) OS=Sus scrofa OX=9823 GN=AHSG PE=1 SV=1
18,318386,P62936|PPIA_PIG,203.46,20,20,1.5566E4,8,8,19,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
19,318315,Q19AZ8|THRB_PIG,196.01,14,14,8.2803E3,13,13,17,,70066,Prothrombin OS=Sus scrofa OX=9823 GN=F2 PE=2 SV=1
21,318471,P01965|HBA_PIG,194.87,53,53,1.5123E4,12,12,17,,15039,Hemoglobin subunit alpha OS=Sus scrofa OX=9823 GN=HBA PE=1 SV=1
9,318332,P80310|S10AC_PIG,194.21,51,51,2.7615E5,8,8,81,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
20,318307,P02543|VIME_PIG,191.76,24,24,8.8068E3,12,12,17,Oxidation (M),53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
15,318326,P79263|ITIH4_PIG,185.67,6,6,2.5173E4,10,10,22,,102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
13,320063,P08835|ALBU_PIG,159.03,11,11,1.6196E4,11,11,23,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
16,318328,P01025|CO3_PIG,156.44,6,6,2.3734E4,10,10,19,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
25,318428,P00355|G3P_PIG,139.53,17,17,1.4927E4,6,6,12,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
22,318380,P50390|TTHY_PIG,129.74,11,11,3.4206E4,3,3,16,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
26,318350,P06348|H1T_PIG,121.95,14,14,2.0919E3,5,5,7,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
28,318690,P21753|TYB10_PIG,120.26,83,83,2.1499E3,6,4,6,Oxidation (M),4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
35,318357,P48819|VTNC_PIG,116.07,6,6,2.0166E3,3,3,3,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
36,319005,P02067|HBB_PIG,115.54,7,7,5.3103E2,2,2,3,,16166,Hemoglobin subunit beta OS=Sus scrofa OX=9823 GN=HBB PE=1 SV=3
27,318323,P06867|PLMN_PIG,110.69,2,2,6.2492E3,5,5,6,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
31,318650,P31950|S10AB_PIG,108.92,10,10,2.9224E3,2,2,5,,11180,Protein S100-A11 OS=Sus scrofa OX=9823 GN=S100A11 PE=1 SV=1
33,318366,Q8MJ49|OSTF1_PIG,108.75,7,7,2.5266E3,1,1,4,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
30,318342,P14632|TRFL_PIG,107.86,4,4,1.4913E3,3,3,5,,77626,Lactotransferrin OS=Sus scrofa OX=9823 GN=LTF PE=1 SV=3
42,320057,P50447|A1AT_PIG,105.06,4,4,1.2556E3,2,2,2,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
34,320263,P62901|RL31_PIG,103.91,26,26,1.6885E3,3,3,4,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
43,318359,P18650|APOE_PIG,99.32,7,7,2.1037E3,2,2,2,,36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
32,318337,Q767L7|TBB5_PIG,97.44,6,6,2.2087E3,2,2,4,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
17,318557,P62802|H4_PIG,92.87,39,39,6.1955E4,3,3,19,Oxidation (M),11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
37,320246,Q7SIB7|PGK1_PIG,85.90,7,7,1.1715E3,3,3,3,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
46,318839,Q71LE2|H33_PIG,81.73,11,11,2.7364E3,2,2,2,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
67,318442,P10668|COF1_PIG,78.23,8,8,9.5908E2,1,1,1,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
45,318718,Q29221|CAZA2_PIG,76.43,8,8,1.7677E3,2,2,2,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
45,318841,A0PFK5|CAZA1_PIG,76.43,8,8,1.7677E3,2,2,2,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
24,319760,O97507|FA12_PIG,70.02,2,2,1.0642E4,1,1,14,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
57,318338,Q9TUB2|P53_PIG,67.94,3,3,0,1,1,1,,42862,Cellular tumor antigen p53 OS=Sus scrofa OX=9823 GN=TP53 PE=2 SV=1
40,319560,Q8SPS7|HPT_PIG,66.32,3,3,2.5959E3,1,1,2,,38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
59,318330,P29269|MYL9_PIG,65.82,6,6,7.449E2,1,1,1,,19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
41,318325,A5D9M6|BAG6_PIG,60.28,2,2,9.7181E2,2,2,2,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
38,319612,Q9GLP2|PROC_PIG,59.32,3,3,1.9788E3,1,1,3,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
69,318868,P60662|MYL6_PIG,57.52,8,8,3.9088E2,1,1,1,Oxidation (M),16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
47,320303,Q5S1U1|HSPB1_PIG,57.35,10,10,8.1499E2,1,1,2,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
39,318427,C0HL13|LRP2_PIG,53.42,2,2,0,2,2,2,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
68,318324,P53714|ITB2_PIG,51.71,2,2,5.4501E2,1,1,1,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
83,320436,Q9TSX9|PRDX6_PIG,50.83,8,8,5.0167E2,1,1,1,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
81,320378,Q07717|B2MG_PIG,50.00,8,8,2.1202E2,1,1,1,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
70,318780,P79274|ACADL_PIG,48.96,3,3,3.9193E2,1,1,1,,47957,Long-chain specific acyl-CoA dehydrogenase  mitochondrial OS=Sus scrofa OX=9823 GN=ACADL PE=2 SV=1
85,322441,A1XQU5|RL27_PIG,45.96,7,7,5.7921E2,1,1,1,,15798,60S ribosomal protein L27 OS=Sus scrofa OX=9823 GN=RPL27 PE=1 SV=1
60,318334,P12675|ICAL_PIG,45.71,3,3,1.8205E2,1,1,1,Oxidation (M),77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
62,318372,A0P8Z5|UIMC1_PIG,44.24,2,2,3.7754E2,1,1,1,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
86,322629,Q007T2|CDC42_PIG,43.15,7,7,6.9363E2,1,1,1,Oxidation (M),21259,Cell division control protein 42 homolog OS=Sus scrofa OX=9823 GN=CDC42 PE=2 SV=2
58,318827,O62640|PIAP_PIG,42.01,3,3,3.6271E4,1,1,1,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
79,319487,Q1KYT0|ENOB_PIG,41.75,2,2,9.9818E2,1,1,1,,47130,Beta-enolase OS=Sus scrofa OX=9823 GN=ENO3 PE=2 SV=1
80,319645,Q29100|UPTI_PIG,40.06,7,7,2.1081E2,1,1,1,,13109,Uterine plasmin/trypsin inhibitor OS=Sus scrofa OX=9823 PE=1 SV=1
50,318335,F1SC07|DYH11_PIG,39.94,0,0,2.7959E2,1,1,1,,519623,Dynein axonemal heavy chain 11 OS=Sus scrofa OX=9823 GN=DNAH11 PE=1 SV=4
76,322396,P63221|RS21_PIG,39.71,10,10,2.6308E2,1,1,1,,9111,40S ribosomal protein S21 OS=Sus scrofa OX=9823 GN=RPS21 PE=1 SV=1
72,319719,Q29558|MAOX_PIG,39.65,2,2,1.0261E2,1,1,1,,62006,NADP-dependent malic enzyme (Fragment) OS=Sus scrofa OX=9823 GN=ME1 PE=2 SV=1
54,318542,Q9GLP1|FA5_PIG,38.30,0,0,1.4535E2,1,1,1,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
44,320184,Q03710|CFAB_PIG,38.27,9,9,1.837E2,1,1,2,,16765,Complement factor B (Fragment) OS=Sus scrofa OX=9823 GN=CFB PE=3 SV=1
55,318515,Q29099|PTBP1_PIG,38.04,4,4,2.3649E2,1,1,1,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
77,319969,A1YIZ1|SPS2_PIG,37.97,4,4,1.0415E2,1,1,1,,47821,Selenide  water dikinase 2 OS=Sus scrofa OX=9823 GN=SEPHS2 PE=2 SV=2
73,318901,P80015|CAP7_PIG,37.42,4,4,6.7914E2,1,1,1,,27039,Azurocidin OS=Sus scrofa OX=9823 GN=AZU1 PE=1 SV=2
75,319949,Q9TSX5|LDHC_PIG,37.20,2,2,3.1279E3,1,1,1,,36053,L-lactate dehydrogenase C chain OS=Sus scrofa OX=9823 GN=LDHC PE=2 SV=3
51,319152,Q29024|DX39B_PIG,37.10,4,4,4.9786E3,1,1,1,Oxidation (M),48991,Spliceosome RNA helicase DDX39B OS=Sus scrofa OX=9823 GN=DDX39B PE=3 SV=2
74,318767,P16469|LOX15_PIG,36.65,1,1,6.5394E2,1,1,1,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
61,319724,Q29016|ACRBP_PIG,36.63,4,4,1.6711E3,1,1,1,,60827,Acrosin-binding protein OS=Sus scrofa OX=9823 GN=ACRBP PE=1 SV=2
48,318346,Q28983|ZAN_PIG,36.39,0,0,4.7622E3,1,1,1,,270363,Zonadhesin OS=Sus scrofa OX=9823 GN=ZAN PE=1 SV=1
82,319536,P82460|THIO_PIG,35.71,8,8,0,1,1,1,,11829,Thioredoxin OS=Sus scrofa OX=9823 GN=TXN PE=1 SV=3
78,320250,A5A752|EDN3_PIG,35.60,4,4,2.0721E3,1,1,1,,22190,Endothelin-3 OS=Sus scrofa OX=9823 GN=EDN3 PE=2 SV=1
65,318528,P20305|GELS_PIG,35.17,2,2,2.4541E2,1,1,1,,84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
