Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 37,Area Sample 37,#Peptides,#Unique,#Spec Sample 37,PTM,Avg. Mass,Description
1,419908,tr|F1RX36|F1RX36_PIG,379.48,39,39,5.7448E6,240,240,1096,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
2,419909,tr|F1RX37|F1RX37_PIG,316.51,24,24,1.7279E6,79,79,515,Oxidation (M),60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
31,318337,Q767L7|TBB5_PIG,66.40,7,7,6.0296E2,2,2,3,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
21,318340,Q95JC9|PRP_PIG,64.66,3,3,3.0429E3,2,2,7,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
28,318810,Q29308|RS19_PIG,60.40,10,10,6.7823E2,1,1,3,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
39,318935,Q2XVP4|TBA1B_PIG,57.94,3,3,1.4751E3,1,1,2,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
39,318934,P02550|TBA1A_PIG,57.94,3,3,1.4751E3,1,1,2,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
17,318332,P80310|S10AC_PIG,57.69,15,15,1.7824E4,1,1,8,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
29,318350,P06348|H1T_PIG,57.64,6,6,1.4862E3,2,2,3,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
30,318557,P62802|H4_PIG,55.30,29,29,0,2,2,3,Oxidation (M),11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
41,318803,P80272|HMGN2_PIG,54.04,16,16,0,1,1,2,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
18,319760,O97507|FA12_PIG,51.72,2,2,3.0584E4,1,1,7,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
35,320057,P50447|A1AT_PIG,49.96,4,4,3.5131E2,1,1,2,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
32,318804,P67985|RL22_PIG,49.40,11,11,1.8163E2,1,1,3,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
52,319158,P00791|PEPA_PIG,48.18,4,4,8.4683E1,1,1,1,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
34,318767,P16469|LOX15_PIG,47.93,2,2,4.4179E2,1,1,2,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
51,319612,Q9GLP2|PROC_PIG,43.06,3,3,4.484E2,1,1,1,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
48,318949,Q29549|CLUS_PIG,42.42,4,4,8.5469E2,1,1,1,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
50,318357,P48819|VTNC_PIG,42.04,2,2,1.6579E2,1,1,1,Oxidation (M),52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
42,320378,Q07717|B2MG_PIG,40.30,8,8,1.5771E3,1,1,2,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
40,318839,Q71LE2|H33_PIG,39.84,7,7,4.8678E3,1,1,2,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
49,318677,O19084|CDSN_PIG,39.42,5,5,0,1,1,1,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
45,318542,Q9GLP1|FA5_PIG,37.83,0,0,0,1,1,1,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
46,318827,O62640|PIAP_PIG,37.28,3,3,0,1,1,1,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
47,318528,P20305|GELS_PIG,36.96,2,2,0,1,1,1,,84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
43,318335,F1SC07|DYH11_PIG,36.06,0,0,7.5708E1,1,1,1,,519623,Dynein axonemal heavy chain 11 OS=Sus scrofa OX=9823 GN=DNAH11 PE=1 SV=4
