Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 42,Area Sample 42,#Peptides,#Unique,#Spec Sample 42,PTM,Avg. Mass,Description
1,419908,tr|F1RX36|F1RX36_PIG,422.70,39,39,4.1515E6,190,190,835,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
2,419909,tr|F1RX37|F1RX37_PIG,384.33,15,15,1.4087E6,98,98,578,,60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
28,318767,P16469|LOX15_PIG,55.57,2,2,1.8084E2,1,1,2,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
18,319760,O97507|FA12_PIG,55.24,2,2,9.6229E3,1,1,11,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
50,320263,P62901|RL31_PIG,52.59,18,18,1.3507E2,1,1,1,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
39,319007,Q29052|ITIH1_PIG,51.90,1,1,7.2723E2,1,1,1,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
49,320378,Q07717|B2MG_PIG,50.55,8,8,7.4853E2,1,1,1,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
44,318306,P0DSO0|SAA2_PIG,48.61,13,13,0,1,1,1,,14418,Serum amyloid A-2 protein OS=Sus scrofa OX=9823 GN=SAA2 PE=3 SV=1
46,318934,P02550|TBA1A_PIG,48.59,3,3,2.7678E2,1,1,1,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
46,318935,Q2XVP4|TBA1B_PIG,48.59,3,3,2.7678E2,1,1,1,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
40,318515,Q29099|PTBP1_PIG,46.91,4,4,1.3708E2,1,1,1,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
43,318677,O19084|CDSN_PIG,46.59,5,5,2.0527E2,1,1,1,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
45,319158,P00791|PEPA_PIG,46.30,4,4,5.8943E2,1,1,1,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
47,318557,P62802|H4_PIG,46.07,14,14,2.6169E3,1,1,1,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
32,319612,Q9GLP2|PROC_PIG,42.92,3,3,1.6445E2,1,1,2,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
26,318839,Q71LE2|H33_PIG,42.44,7,7,2.8038E3,1,1,3,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
48,319560,Q8SPS7|HPT_PIG,41.22,5,5,0,1,1,1,,38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
37,318367,Q6KEQ9|PC11X_PIG,40.65,1,1,3.077E3,1,1,1,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
41,318511,P79403|GANAB_PIG,37.28,1,1,1.7802E3,1,1,1,,106662,Neutral alpha-glucosidase AB OS=Sus scrofa OX=9823 GN=GANAB PE=1 SV=1
30,320063,P08835|ALBU_PIG,37.19,1,1,1.3209E4,1,1,2,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
