Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 9,Area Sample 9,#Peptides,#Unique,#Spec Sample 9,PTM,Avg. Mass,Description
12,24,P29700|FETUA_PIG,144.48,18,18,1.3094E5,15,15,37,Oxidation (M),38425,Alpha-2-HS-glycoprotein (Fragment) OS=Sus scrofa OX=9823 GN=AHSG PE=1 SV=1
18,31,P18650|APOE_PIG,138.20,17,17,3.0472E4,10,10,16,Oxidation (M),36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
22,286,P48819|VTNC_PIG,116.41,7,7,1.5572E4,4,4,7,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
19,77,Q95274|TYB4_PIG,109.60,57,57,1.4863E4,7,7,9,,5053,Thymosin beta-4 OS=Sus scrofa OX=9823 GN=TMSB4 PE=3 SV=3
16,27,P01025|CO3_PIG,106.91,2,2,4.134E4,5,5,27,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
26,1861,O46409|APOA4_PIG,77.96,7,7,6.9847E2,4,4,6,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
28,59,P06867|PLMN_PIG,74.77,2,2,1.876E3,3,3,5,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
11,47,O97507|FA12_PIG,71.97,3,3,1.1433E5,2,2,55,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
24,82,Q29549|CLUS_PIG,71.43,8,8,2.0138E3,3,3,6,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
30,593,O02668|ITIH2_PIG,71.30,6,6,2.3553E3,3,3,3,Oxidation (M),104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
32,136,P53714|ITB2_PIG,66.45,4,4,4.9858E2,2,2,2,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
20,766,Q9GLP2|PROC_PIG,65.14,3,3,1.2535E4,2,2,8,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
45,1705,Q8MJ49|OSTF1_PIG,64.98,7,7,8.5637E2,1,1,1,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
31,81,O19084|CDSN_PIG,60.93,11,11,8.3645E2,2,2,3,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
27,34,A5D9M6|BAG6_PIG,56.61,1,1,2.2409E2,2,1,5,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
27,39,P0DW16|RBM20_PIG,56.61,1,1,2.2409E2,2,1,5,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
27,70,O62651|WT1_PIG,56.61,2,2,2.2409E2,2,1,5,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
27,65,Q9BEA8|TNFL6_PIG,56.61,3,3,2.2409E2,2,1,5,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
27,97,P08001|ACRO_PIG,56.61,2,2,2.2409E2,2,1,5,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
29,61,P06348|H1T_PIG,54.57,6,6,6.9781E3,2,2,4,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
25,715,P02725|GLPA_PIG,54.50,18,18,2.5631E3,1,1,6,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
35,4,P02543|VIME_PIG,51.48,7,7,2.596E2,2,2,2,,53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
43,667,P00791|PEPA_PIG,48.80,4,4,1.5176E3,1,1,1,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
40,29,Q767L7|TBB5_PIG,48.35,4,4,1.7795E2,1,1,1,,49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
38,60,P09571|TRFE_PIG,45.08,2,2,1.3911E2,1,1,1,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
38,80,Q29545|ICA_PIG,45.08,2,2,1.3911E2,1,1,1,,77634,Inhibitor of carbonic anhydrase OS=Sus scrofa OX=9823 GN=ICA PE=1 SV=1
34,14,P00355|G3P_PIG,43.48,5,5,1.0155E3,1,1,2,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
42,33,P08835|ALBU_PIG,37.45,1,1,2.708E2,1,1,1,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
49,280,P67985|RL22_PIG,35.98,11,11,1.3896E2,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
33,209,Q767K9|PP1RA_PIG,35.50,1,1,8.5432E1,1,1,2,,97597,Serine/threonine-protein phosphatase 1 regulatory subunit 10 OS=Sus scrofa OX=9823 GN=PPP1R10 PE=3 SV=1
44,73,A0P8Z5|UIMC1_PIG,35.17,2,2,1.8869E3,1,1,1,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
48,84,P62936|PPIA_PIG,35.09,9,9,0,1,1,1,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
36,50,Q6R2V0|WNK1_PIG,34.63,1,1,3.2562E4,1,1,1,,248973,Serine/threonine-protein kinase WNK1 OS=Sus scrofa OX=9823 GN=WNK1 PE=2 SV=3
41,516,P20305|GELS_PIG,34.06,2,2,4.428E2,1,1,1,,84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
37,42,C0HL13|LRP2_PIG,33.75,1,1,0,1,1,1,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
46,37,Q5S1U1|HSPB1_PIG,33.40,10,10,0,1,1,1,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
47,2985,P02475|CRYAA_PIG,32.68,7,7,5.383E2,1,1,1,,19746,Alpha-crystallin A chain OS=Sus scrofa OX=9823 GN=CRYAA PE=1 SV=1
