Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 39,Area Sample 39,#Peptides,#Unique,#Spec Sample 39,PTM,Avg. Mass,Description
2,419909,tr|F1RX37|F1RX37_PIG,404.00,18,18,8.1028E5,69,69,317,Oxidation (M),60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
1,419908,tr|F1RX36|F1RX36_PIG,401.89,30,30,2.9979E6,90,90,500,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
20,318311,P18648|APOA1_PIG,88.46,11,11,1.3571E3,2,2,2,,30325,Apolipoprotein A-I OS=Sus scrofa OX=9823 GN=APOA1 PE=1 SV=4
12,318428,P00355|G3P_PIG,81.10,5,5,1.431E3,2,2,4,,35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
14,318329,Q95274|TYB4_PIG,75.72,43,43,8.0131E2,2,2,4,,5053,Thymosin beta-4 OS=Sus scrofa OX=9823 GN=TMSB4 PE=3 SV=3
19,318310,P80054|PR39_PIG,66.80,6,6,3.703E3,2,2,2,,19477,Antibacterial protein PR-39 OS=Sus scrofa OX=9823 GN=PR39 PE=1 SV=2
17,318949,Q29549|CLUS_PIG,66.46,4,4,5.6274E2,1,1,3,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
28,318323,P06867|PLMN_PIG,65.94,1,1,2.7541E2,1,1,1,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
22,318326,P79263|ITIH4_PIG,64.36,4,4,4.9745E2,2,2,2,,102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
11,319760,O97507|FA12_PIG,64.13,2,2,6.671E3,1,1,6,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
29,318315,Q19AZ8|THRB_PIG,63.34,2,2,3.1649E2,1,1,1,,70066,Prothrombin OS=Sus scrofa OX=9823 GN=F2 PE=2 SV=1
18,318935,Q2XVP4|TBA1B_PIG,61.14,3,3,2.4636E2,1,1,2,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
18,318934,P02550|TBA1A_PIG,61.14,3,3,2.4636E2,1,1,2,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
33,320378,Q07717|B2MG_PIG,55.83,8,8,4.071E2,1,1,1,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
35,318386,P62936|PPIA_PIG,53.84,7,7,2.5449E2,1,1,1,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
36,319158,P00791|PEPA_PIG,52.88,4,4,7.0248E2,1,1,1,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
34,318810,Q29308|RS19_PIG,49.80,10,10,0,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
30,318328,P01025|CO3_PIG,49.47,1,1,0,1,1,1,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
31,318307,P02543|VIME_PIG,47.08,5,5,1.6923E2,1,1,1,,53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
21,318350,P06348|H1T_PIG,45.96,5,5,1.2368E2,1,1,2,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
15,318827,O62640|PIAP_PIG,43.87,3,3,2.1051E4,1,1,3,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
23,322393,P01846|LAC_PIG,43.11,12,12,4.6189E2,1,1,2,,11003,Ig lambda chain C region OS=Sus scrofa OX=9823 PE=1 SV=1
37,318839,Q71LE2|H33_PIG,41.05,7,7,1.2365E3,1,1,1,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
32,318677,O19084|CDSN_PIG,39.97,7,7,1.4195E2,1,1,1,Oxidation (M),21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
27,318479,Q2MJV8|PALM_PIG,39.21,4,4,9.6073E3,1,1,1,Oxidation (M),42380,Paralemmin-1 OS=Sus scrofa OX=9823 GN=PALM PE=2 SV=1
26,318427,C0HL13|LRP2_PIG,38.51,1,1,0,1,1,1,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
