Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 1,Area Sample 1,#Peptides,#Unique,#Spec Sample 1,PTM,Avg. Mass,Description
14,14,P00355|G3P_PIG,137.24,18,18,1.396E4,6,6,14,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
15,27,P01025|CO3_PIG,135.37,2,2,7.0106E3,4,4,13,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
31,25,O02705|HS90A_PIG,121.18,6,6,8.6523E2,3,3,4,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
22,77,Q95274|TYB4_PIG,116.68,57,57,7.3964E3,4,4,7,,5053,Thymosin beta-4 OS=Sus scrofa OX=9823 GN=TMSB4 PE=3 SV=3
17,84,P62936|PPIA_PIG,115.99,9,9,7.4578E3,3,3,12,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
25,26,P0DSO0|SAA2_PIG,109.62,20,20,3.2747E3,5,5,6,,14418,Serum amyloid A-2 protein OS=Sus scrofa OX=9823 GN=SAA2 PE=3 SV=1
16,24,P29700|FETUA_PIG,108.41,11,11,1.5448E3,3,3,12,Oxidation (M),38425,Alpha-2-HS-glycoprotein (Fragment) OS=Sus scrofa OX=9823 GN=AHSG PE=1 SV=1
28,16,P62802|H4_PIG,98.77,41,41,2.0078E2,4,4,5,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
18,133,Q95JC9|PRP_PIG,96.29,4,4,2.3717E3,4,3,8,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
42,48,Q8SPS7|HPT_PIG,96.18,8,8,0,2,2,2,,38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
23,76,Q29308|RS19_PIG,95.96,14,14,2.8662E3,2,2,6,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
33,697,P62901|RL31_PIG,95.92,18,18,6.5476E2,2,2,4,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
29,190,P50390|TTHY_PIG,95.88,11,11,5.4271E3,2,2,5,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
37,56,P10668|COF1_PIG,85.76,17,17,3.2172E2,2,2,3,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
20,47,O97507|FA12_PIG,78.90,2,2,2.6569E4,2,2,7,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
39,280,P67985|RL22_PIG,73.70,11,11,3.105E3,1,1,3,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
45,37,Q5S1U1|HSPB1_PIG,72.83,14,14,8.6689E2,2,2,2,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
32,33,P08835|ALBU_PIG,71.87,4,4,3.971E3,3,3,4,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
40,34,A5D9M6|BAG6_PIG,71.68,1,1,1.2849E2,2,1,2,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
40,39,P0DW16|RBM20_PIG,71.68,1,1,1.2849E2,2,1,2,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
40,65,Q9BEA8|TNFL6_PIG,71.68,3,3,1.2849E2,2,1,2,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
40,70,O62651|WT1_PIG,71.68,2,2,1.2849E2,2,1,2,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
40,97,P08001|ACRO_PIG,71.68,2,2,1.2849E2,2,1,2,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
35,83,P50447|A1AT_PIG,68.53,4,4,1.3251E2,1,1,3,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
68,517,Q6RI85|PGK2_PIG,68.06,4,4,2.0149E2,1,1,1,,44895,Phosphoglycerate kinase 2 OS=Sus scrofa OX=9823 GN=PGK2 PE=2 SV=3
68,696,Q7SIB7|PGK1_PIG,68.06,4,4,2.0149E2,1,1,1,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
41,38,Q3BDI7|DSG1_PIG,66.30,3,3,4.7458E2,2,2,2,Oxidation (M),113318,Desmoglein-1 OS=Sus scrofa OX=9823 GN=DSG1 PE=2 SV=1
47,108,P80310|S10AC_PIG,64.73,15,15,1.3816E3,1,1,2,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
46,177,Q2XVP4|TBA1B_PIG,59.92,5,5,3.7822E2,1,1,2,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
46,185,P02550|TBA1A_PIG,59.92,5,5,3.7822E2,1,1,2,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
43,40,Q29099|PTBP1_PIG,59.75,4,4,2.3997E2,2,2,2,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
34,35,O62839|CATA_PIG,59.33,3,3,0,1,1,3,,59891,Catalase OS=Sus scrofa OX=9823 GN=CAT PE=1 SV=4
19,42,C0HL13|LRP2_PIG,58.80,2,2,0,2,2,7,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
36,61,P06348|H1T_PIG,56.90,5,5,7.6334E2,1,1,3,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
44,82,Q29549|CLUS_PIG,55.71,4,4,4.7704E2,1,1,2,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
67,467,Q95JC8|ARGI1_PIG,51.37,3,3,0,1,1,1,,35018,Arginase-1 OS=Sus scrofa OX=9823 GN=ARG1 PE=2 SV=1
38,69,Q2XQV4|ALDH2_PIG,51.04,4,4,1.6737E2,1,1,3,,56921,Aldehyde dehydrogenase  mitochondrial OS=Sus scrofa OX=9823 GN=ALDH2 PE=2 SV=1
63,93,Q5U9S1|MBL1_PIG,48.58,6,6,2.3563E2,1,1,1,,26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
48,699,Q71LE2|H33_PIG,47.52,11,11,5.9924E2,1,1,2,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
69,700,P80272|HMGN2_PIG,46.60,20,20,0,1,1,1,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
51,53,Q9GLP1|FA5_PIG,42.52,0,0,4.358E1,1,1,1,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
64,436,Q9TTK7|OLR1_PIG,41.05,5,5,5.4018E2,1,1,1,,31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
56,85,P80021|ATPA_PIG,38.81,4,4,2.2762E2,1,1,1,,59688,ATP synthase subunit alpha  mitochondrial OS=Sus scrofa OX=9823 GN=ATP5F1A PE=1 SV=2
26,714,O62640|PIAP_PIG,38.24,3,3,1.0196E5,1,1,5,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
70,715,P02725|GLPA_PIG,38.17,18,18,1.6087E2,1,1,1,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
65,375,P26445|TNFB_PIG,37.36,5,5,0,1,1,1,,21960,Lymphotoxin-alpha OS=Sus scrofa OX=9823 GN=LTA PE=3 SV=1
55,63,P79263|ITIH4_PIG,36.45,1,1,2.3899E2,1,1,1,,102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
59,178,Q6KEQ9|PC11X_PIG,36.24,1,1,5.1848E3,1,1,1,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
61,90,Q29221|CAZA2_PIG,36.05,5,5,0,1,1,1,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
61,731,A0PFK5|CAZA1_PIG,36.05,5,5,0,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
60,66,P34999|GHRHR_PIG,35.59,3,3,7.0146E2,1,1,1,,47200,Growth hormone-releasing hormone receptor OS=Sus scrofa OX=9823 GN=GHRHR PE=2 SV=2
57,86,Q9GKE7|CLCN5_PIG,35.59,3,3,8.2434E3,1,1,1,,90802,H(+)/Cl(-) exchange transporter 5 OS=Sus scrofa OX=9823 GN=CLCN5 PE=2 SV=2
66,489,P17741|HMGB2_PIG,35.01,7,7,1.9224E3,1,1,1,,24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
248,73,A0P8Z5|UIMC1_PIG,34.61,2,2,1.4986E3,1,1,1,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
