Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 43,Area Sample 43,#Peptides,#Unique,#Spec Sample 43,PTM,Avg. Mass,Description
14,14,P00355|G3P_PIG,204.39,33,33,1.5555E4,21,21,34,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
20,30,P49932|PMP37_PIG,196.94,34,34,4.6431E2,17,1,26,,18927,Antibacterial peptide PMAP-37 OS=Sus scrofa OX=9823 GN=PMAP37 PE=2 SV=1
18,4,P02543|VIME_PIG,195.33,14,14,1.3953E4,20,20,27,,53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
16,32,P49931|PMP36_PIG,191.83,28,28,2.8585E3,15,1,30,,18647,Antibacterial peptide PMAP-36 OS=Sus scrofa OX=9823 GN=PMAP36 PE=2 SV=1
19,10,Q19AZ8|THRB_PIG,189.67,12,12,4.6099E4,13,13,26,,70066,Prothrombin OS=Sus scrofa OX=9823 GN=F2 PE=2 SV=1
13,77,Q95274|TYB4_PIG,186.48,57,57,8.0717E4,12,12,35,,5053,Thymosin beta-4 OS=Sus scrofa OX=9823 GN=TMSB4 PE=3 SV=3
11,27,P01025|CO3_PIG,183.74,5,5,7.3758E4,15,15,40,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
23,715,P02725|GLPA_PIG,171.26,19,19,1.2312E4,8,8,17,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
30,84,P62936|PPIA_PIG,164.34,21,21,3.9148E3,8,8,11,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
22,40,Q29099|PTBP1_PIG,158.78,9,9,9.6182E3,9,9,18,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
21,33,P08835|ALBU_PIG,157.63,8,8,1.2772E4,8,8,18,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
26,63,P79263|ITIH4_PIG,156.48,8,8,1.1338E4,8,8,15,,102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
29,59,P06867|PLMN_PIG,155.39,3,3,4.0289E3,8,8,11,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
27,31,P18650|APOE_PIG,154.74,13,13,9.2052E3,8,8,12,,36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
32,56,P10668|COF1_PIG,154.57,31,31,5.7302E3,7,7,9,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
15,24,P29700|FETUA_PIG,146.75,20,20,9.4156E3,9,9,33,Oxidation (M),38425,Alpha-2-HS-glycoprotein (Fragment) OS=Sus scrofa OX=9823 GN=AHSG PE=1 SV=1
28,61,P06348|H1T_PIG,143.54,22,22,2.33E3,9,9,12,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
17,47,O97507|FA12_PIG,128.09,6,6,8.9527E4,5,5,28,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
35,190,P50390|TTHY_PIG,126.48,14,14,1.8821E3,4,4,7,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
24,133,Q95JC9|PRP_PIG,119.24,3,3,1.1321E4,6,6,16,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
33,29,Q767L7|TBB5_PIG,112.31,12,12,2.4747E3,5,5,9,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
34,697,P62901|RL31_PIG,111.53,26,26,1.4408E3,4,4,8,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
31,185,P02550|TBA1A_PIG,107.01,6,6,1.0482E3,4,4,9,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
31,177,Q2XVP4|TBA1B_PIG,107.01,6,6,1.0482E3,4,4,9,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
37,53,Q9GLP1|FA5_PIG,106.36,1,1,1.5892E3,4,4,6,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
42,81,O19084|CDSN_PIG,100.41,12,12,1.5053E3,4,4,5,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
39,640,Q29052|ITIH1_PIG,99.29,3,3,1.3333E3,3,3,5,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
40,83,P50447|A1AT_PIG,92.75,10,10,9.0266E2,3,3,5,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
38,766,Q9GLP2|PROC_PIG,85.82,3,3,7.8905E3,3,3,6,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
56,76,Q29308|RS19_PIG,74.97,12,12,1.7686E3,2,2,2,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
53,696,Q7SIB7|PGK1_PIG,73.47,6,6,9.6851E2,2,2,2,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
41,1665,P02101|HBE_PIG,72.20,19,19,1.9579E2,3,1,5,,16095,Hemoglobin subunit epsilon OS=Sus scrofa OX=9823 GN=HBE1 PE=1 SV=3
44,467,Q95JC8|ARGI1_PIG,70.62,6,6,0,2,2,3,,35018,Arginase-1 OS=Sus scrofa OX=9823 GN=ARG1 PE=2 SV=1
55,1678,O19062|CRP_PIG,67.36,13,13,2.5349E3,2,2,2,,24925,C-reactive protein OS=Sus scrofa OX=9823 GN=CRP PE=2 SV=1
43,2612,P21753|TYB10_PIG,65.89,52,52,1.3749E3,2,2,3,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
45,2631,Q95281|RL29_PIG,65.51,19,19,1.4269E2,2,2,3,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
36,1736,Q2LE37|APOM_PIG,62.56,12,12,3.9443E3,1,1,7,,21241,Apolipoprotein M OS=Sus scrofa OX=9823 GN=APOM PE=2 SV=1
48,286,P48819|VTNC_PIG,55.27,4,4,7.814E2,1,1,2,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
76,280,P67985|RL22_PIG,49.68,11,11,0,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
75,26,P0DSO0|SAA2_PIG,48.01,9,9,0,1,1,1,Oxidation (M),14418,Serum amyloid A-2 protein OS=Sus scrofa OX=9823 GN=SAA2 PE=3 SV=1
66,516,P20305|GELS_PIG,47.21,2,2,3.5887E2,1,1,1,,84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
51,93,Q5U9S1|MBL1_PIG,47.14,9,9,1.5262E2,1,1,2,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
50,2048,A1XQU1|PSB7_PIG,46.85,3,3,0,1,1,2,,29980,Proteasome subunit beta type-7 OS=Sus scrofa OX=9823 GN=PSMB7 PE=2 SV=2
52,5221,P12309|GLRX1_PIG,45.72,20,20,0,1,1,2,,11828,Glutaredoxin-1 OS=Sus scrofa OX=9823 GN=GLRX PE=1 SV=2
54,2051,P14287|OSTP_PIG,45.54,4,4,1.6224E2,1,1,2,,33669,Osteopontin OS=Sus scrofa OX=9823 GN=SPP1 PE=1 SV=1
63,875,P04574|CPNS1_PIG,43.80,18,18,4.8853E2,1,1,1,Oxidation (M),28068,Calpain small subunit 1 OS=Sus scrofa OX=9823 GN=CAPNS1 PE=1 SV=1
64,73,A0P8Z5|UIMC1_PIG,42.81,2,2,2.7605E3,1,1,1,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
73,489,P17741|HMGB2_PIG,42.51,4,4,7.426E2,1,1,1,,24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
73,1882,P12682|HMGB1_PIG,42.51,4,4,7.426E2,1,1,1,,24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=1 SV=3
71,1287,Q9GK37|CBG_PIG,41.73,2,2,4.5208E2,1,1,1,,45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
74,1399,Q9XT90|MMP14_PIG,41.50,2,2,3.6663E2,1,1,1,,65934,Matrix metalloproteinase-14 OS=Sus scrofa OX=9823 GN=MMP14 PE=2 SV=1
72,82,Q29549|CLUS_PIG,40.57,4,4,2.6583E2,1,1,1,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
49,148,P21692|MMP1_PIG,40.24,7,7,0,1,1,2,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
61,150,Q2IA00|SPEF2_PIG,38.44,1,1,1.589E2,1,1,1,Oxidation (M),208803,Sperm flagellar protein 2 OS=Sus scrofa OX=9823 GN=SPEF2 PE=2 SV=1
77,1978,P81693|PPAC_PIG,37.85,12,12,2.0539E2,1,1,1,,18035,Low molecular weight phosphotyrosine protein phosphatase OS=Sus scrofa OX=9823 GN=ACP1 PE=1 SV=2
59,363,Q6PQD5|ATM_PIG,36.24,0,0,6.1079E3,1,1,1,,350564,Serine-protein kinase ATM OS=Sus scrofa OX=9823 GN=ATM PE=3 SV=2
78,5200,P59083|PHP14_PIG,36.07,11,11,6.1239E1,1,1,1,,13932,14 kDa phosphohistidine phosphatase OS=Sus scrofa OX=9823 GN=PHPT1 PE=1 SV=2
70,16,P62802|H4_PIG,34.52,10,10,2.654E2,1,1,1,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
69,1213,Q8MJ30|DHPR_PIG,33.76,6,6,3.4322E2,1,1,1,,25758,Dihydropteridine reductase OS=Sus scrofa OX=9823 GN=QDPR PE=2 SV=1
