Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 54,Area Sample 54,#Peptides,#Unique,#Spec Sample 54,PTM,Avg. Mass,Description
1,1,tr|F1RX36|F1RX36_PIG,611.68,52,52,1.9259E7,656,656,3302,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
2,6,tr|F1RX37|F1RX37_PIG,487.77,34,34,1.1744E7,156,156,1438,Oxidation (M),60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
21,14,P00355|G3P_PIG,262.01,52,52,1.5819E5,31,31,54,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
18,84,P62936|PPIA_PIG,257.25,44,44,1.251E5,25,25,70,Oxidation (M),17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
20,4,P02543|VIME_PIG,250.08,33,33,5.8126E4,39,39,57,Oxidation (M),53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
22,31,P18650|APOE_PIG,246.45,41,41,5.0162E4,23,23,51,Oxidation (M),36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
25,2,P01965|HBA_PIG,245.53,70,70,2.6415E4,29,29,41,Oxidation (M),15039,Hemoglobin subunit alpha OS=Sus scrofa OX=9823 GN=HBA PE=1 SV=1
14,27,P01025|CO3_PIG,245.44,10,10,2.3409E5,37,37,117,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
26,9,P02067|HBB_PIG,224.39,52,52,1.4326E4,17,17,33,,16166,Hemoglobin subunit beta OS=Sus scrofa OX=9823 GN=HBB PE=1 SV=3
27,33,P08835|ALBU_PIG,216.21,13,13,5.4677E4,19,19,29,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
19,61,P06348|H1T_PIG,199.14,27,27,1.498E5,15,15,67,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
33,59,P06867|PLMN_PIG,196.09,6,6,3.9558E4,10,10,14,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
31,82,Q29549|CLUS_PIG,195.63,16,16,1.2809E4,10,10,17,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
34,29,Q767L7|TBB5_PIG,189.25,20,20,4.2652E3,11,6,14,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
28,63,P79263|ITIH4_PIG,183.57,7,7,6.1232E4,11,11,26,,102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
42,1705,Q8MJ49|OSTF1_PIG,182.19,30,30,1.4843E4,6,6,10,Oxidation (M),23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
23,47,O97507|FA12_PIG,178.97,8,8,3.5177E5,8,8,43,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
35,593,O02668|ITIH2_PIG,171.68,10,10,7.6627E3,8,8,13,Oxidation (M),104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
38,1861,O46409|APOA4_PIG,168.20,14,14,1.1019E4,8,8,12,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
49,190,P50390|TTHY_PIG,160.18,11,11,8.9749E3,6,6,8,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
30,516,P20305|GELS_PIG,157.82,10,10,9.1779E3,11,11,19,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
36,56,P10668|COF1_PIG,156.30,31,31,1.5343E4,8,8,14,Oxidation (M),18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
41,2612,P21753|TYB10_PIG,154.08,57,57,1.4001E4,9,8,11,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
55,697,P62901|RL31_PIG,149.59,26,26,8.2652E3,5,5,7,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
50,148,P21692|MMP1_PIG,147.02,7,7,2.2617E3,4,4,7,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
45,302,P80015|CAP7_PIG,146.25,11,11,5.9823E3,6,6,8,,27039,Azurocidin OS=Sus scrofa OX=9823 GN=AZU1 PE=1 SV=2
40,1703,Q07717|B2MG_PIG,144.77,47,47,1.5218E4,8,8,12,Oxidation (M),13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
61,802,P29269|MYL9_PIG,139.73,20,20,9.2123E3,5,5,6,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
51,41,P02554|TBB_PIG,131.53,14,14,2.1754E2,6,1,7,Oxidation (M),49861,Tubulin beta chain OS=Sus scrofa OX=9823 PE=1 SV=1
39,96,P16469|LOX15_PIG,129.54,11,11,1.1213E4,8,8,11,Oxidation (M),75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
43,286,P48819|VTNC_PIG,129.03,12,12,6.4398E3,6,6,9,Oxidation (M),52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
37,108,P80310|S10AC_PIG,128.50,35,35,1.8245E4,5,5,13,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
52,83,P50447|A1AT_PIG,126.10,6,6,8.5743E3,3,3,7,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
48,696,Q7SIB7|PGK1_PIG,122.73,12,12,5.4807E3,6,6,8,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
46,933,Q29593|TALDO_PIG,120.63,10,10,2.6241E4,4,4,8,Oxidation (M),37418,Transaldolase OS=Sus scrofa OX=9823 GN=TALDO1 PE=2 SV=2
54,537,Q08094|CNN2_PIG,118.11,9,9,1.1749E3,3,3,7,Oxidation (M),32030,Calponin-2 (Fragment) OS=Sus scrofa OX=9823 GN=CNN2 PE=2 SV=1
63,185,P02550|TBA1A_PIG,116.14,7,7,4.5147E3,4,4,5,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
62,37,Q5S1U1|HSPB1_PIG,113.21,10,10,8.1013E3,2,2,5,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
32,133,Q95JC9|PRP_PIG,112.92,5,5,2.1165E4,5,4,16,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
69,136,P53714|ITB2_PIG,111.87,6,6,3.8665E3,3,3,4,Oxidation (M),84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
47,46,P14632|TRFL_PIG,111.86,5,5,4.4802E3,4,4,8,,77626,Lactotransferrin OS=Sus scrofa OX=9823 GN=LTF PE=1 SV=3
59,1635,Q9TSX9|PRDX6_PIG,110.95,8,8,1.403E3,2,2,6,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
44,373,Q6S4N2|HS71B_PIG,110.84,2,2,6.6688E3,3,3,8,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
44,299,P34930|HS71A_PIG,110.84,2,2,6.6688E3,3,3,8,,70083,Heat shock 70 kDa protein 1A OS=Sus scrofa OX=9823 GN=HSPA1A PE=3 SV=1
44,438,A5A8V7|HS71L_PIG,110.84,2,2,6.6688E3,3,3,8,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
53,40,Q29099|PTBP1_PIG,106.74,4,4,1.7639E3,4,4,7,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
57,489,P17741|HMGB2_PIG,105.70,26,26,4.5148E3,5,3,6,Oxidation (M),24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
65,2624,P60662|MYL6_PIG,103.61,25,25,2.6997E3,3,3,5,Oxidation (M),16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
67,731,A0PFK5|CAZA1_PIG,103.23,9,9,9.0673E3,3,3,5,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
60,699,Q71LE2|H33_PIG,95.51,23,23,5.1168E3,3,3,6,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
74,2902,P80031|GSTP1_PIG,90.47,15,15,9.3123E3,3,3,3,Oxidation (M),23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
77,1931,Q9GKE2|CXL16_PIG,90.08,10,10,2.4427E3,3,3,3,,27570,C-X-C motif chemokine 16 OS=Sus scrofa OX=9823 GN=CXCL16 PE=2 SV=1
70,1409,A1XQV4|TPM3_PIG,87.37,12,12,2.3026E3,4,4,4,,33058,Tropomyosin alpha-3 chain OS=Sus scrofa OX=9823 GN=TPM3 PE=2 SV=1
56,34,A5D9M6|BAG6_PIG,86.88,2,2,5.281E3,3,2,6,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
78,1882,P12682|HMGB1_PIG,86.85,11,11,6.9466E2,3,1,3,Oxidation (M),24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=1 SV=3
81,5200,P59083|PHP14_PIG,85.61,13,13,1.9997E3,2,2,3,,13932,14 kDa phosphohistidine phosphatase OS=Sus scrofa OX=9823 GN=PHPT1 PE=1 SV=2
76,5221,P12309|GLRX1_PIG,85.12,13,13,1.3421E3,2,2,3,,11828,Glutaredoxin-1 OS=Sus scrofa OX=9823 GN=GLRX PE=1 SV=2
79,12092,P63221|RS21_PIG,84.09,28,28,1.2576E3,2,2,3,Oxidation (M),9111,40S ribosomal protein S21 OS=Sus scrofa OX=9823 GN=RPS21 PE=1 SV=1
72,76,Q29308|RS19_PIG,82.61,10,10,7.9109E3,1,1,4,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
82,280,P67985|RL22_PIG,81.26,11,11,5.4567E2,1,1,3,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
68,53,Q9GLP1|FA5_PIG,80.73,2,2,2.1563E3,3,3,4,Oxidation (M),256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
58,48,Q8SPS7|HPT_PIG,79.30,7,7,1.1648E4,2,2,6,,38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
71,16,P62802|H4_PIG,79.15,23,23,5.8664E3,2,2,4,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
66,766,Q9GLP2|PROC_PIG,79.08,3,3,2.7345E4,1,1,5,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
64,54,Q1KYT0|ENOB_PIG,74.14,6,6,2.3425E3,2,2,5,Oxidation (M),47130,Beta-enolase OS=Sus scrofa OX=9823 GN=ENO3 PE=2 SV=1
80,1924,Q007T2|CDC42_PIG,73.08,13,13,1.8497E3,2,2,3,Oxidation (M),21259,Cell division control protein 42 homolog OS=Sus scrofa OX=9823 GN=CDC42 PE=2 SV=2
89,3016,P29412|EF1B_PIG,73.06,7,7,7.0214E2,1,1,2,Oxidation (M),24960,Elongation factor 1-beta OS=Sus scrofa OX=9823 GN=EEF1B PE=1 SV=1
85,60,P09571|TRFE_PIG,72.46,2,2,5.3961E2,2,2,2,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
85,80,Q29545|ICA_PIG,72.46,2,2,5.3961E2,2,2,2,,77634,Inhibitor of carbonic anhydrase OS=Sus scrofa OX=9823 GN=ICA PE=1 SV=1
88,1399,Q9XT90|MMP14_PIG,69.17,4,4,3.1998E3,2,2,2,Oxidation (M),65934,Matrix metalloproteinase-14 OS=Sus scrofa OX=9823 GN=MMP14 PE=2 SV=1
134,1422,Q29056|IL1RA_PIG,65.20,8,8,6.0855E2,1,1,1,,20093,Interleukin-1 receptor antagonist protein OS=Sus scrofa OX=9823 GN=IL1RN PE=2 SV=1
105,25,O02705|HS90A_PIG,60.32,3,3,1.301E3,1,1,1,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
90,667,P00791|PEPA_PIG,59.27,4,4,9.3393E2,1,1,2,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
99,992,O11780|BGH3_PIG,59.10,1,1,3.0811E3,1,1,1,,74462,Transforming growth factor-beta-induced protein ig-h3 OS=Sus scrofa OX=9823 GN=TGFBI PE=1 SV=1
125,2090,P07802|KAP0_PIG,59.06,4,4,3.1613E2,1,1,1,,42922,cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Sus scrofa OX=9823 GN=PRKAR1A PE=1 SV=2
142,2789,A1XQU5|RL27_PIG,58.74,7,7,6.8385E2,1,1,1,,15798,60S ribosomal protein L27 OS=Sus scrofa OX=9823 GN=RPL27 PE=1 SV=1
92,436,Q9TTK7|OLR1_PIG,57.78,5,5,2.9539E3,2,2,2,,31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
86,209,Q767K9|PP1RA_PIG,57.20,4,4,5.2213E2,2,2,2,,97597,Serine/threonine-protein phosphatase 1 regulatory subunit 10 OS=Sus scrofa OX=9823 GN=PPP1R10 PE=3 SV=1
139,2631,Q95281|RL29_PIG,57.16,16,16,2.8131E3,1,1,1,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
131,2658,Q29371|TPIS_PIG,55.85,6,6,0,1,1,1,,26730,Triosephosphate isomerase OS=Sus scrofa OX=9823 GN=TPI1 PE=2 SV=4
91,978,P79303|UGPA_PIG,54.98,3,3,2.369E3,1,1,2,Oxidation (M),56961,UTP--glucose-1-phosphate uridylyltransferase OS=Sus scrofa OX=9823 GN=UGP2 PE=2 SV=3
87,535,Q866Y3|PGRP2_PIG,54.01,3,3,1.6605E3,1,1,2,,64594,N-acetylmuramoyl-L-alanine amidase OS=Sus scrofa OX=9823 GN=PGLYRP2 PE=2 SV=1
84,166,P12675|ICAL_PIG,51.76,3,3,1.2738E3,1,1,2,Oxidation (M),77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
138,1236,O13009|GUC2B_PIG,48.19,10,10,9.8952E2,1,1,1,,12044,Guanylate cyclase activator 2B OS=Sus scrofa OX=9823 GN=GUCA2B PE=3 SV=1
141,1347,Q9XSZ6|FCERG_PIG,47.44,23,23,0,1,1,1,,9681,High affinity immunoglobulin epsilon receptor subunit gamma OS=Sus scrofa OX=9823 GN=FCER1G PE=3 SV=1
137,2048,A1XQU1|PSB7_PIG,45.86,3,3,0,1,1,1,,29980,Proteasome subunit beta type-7 OS=Sus scrofa OX=9823 GN=PSMB7 PE=2 SV=2
111,81,O19084|CDSN_PIG,45.11,6,6,4.2231E2,1,1,1,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
133,2687,Q3YLA6|SRSF1_PIG,44.11,5,5,1.11E3,1,1,1,,27745,Serine/arginine-rich splicing factor 1 OS=Sus scrofa OX=9823 GN=SRSF1 PE=2 SV=3
123,321,Q69DK8|C1S_PIG,41.86,5,5,0,1,1,1,Oxidation (M),76101,Complement C1s subcomponent OS=Sus scrofa OX=9823 PE=2 SV=1
83,178,Q6KEQ9|PC11X_PIG,41.50,1,1,8.565E3,1,1,4,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
132,1700,P80895|PIMT_PIG,41.34,6,6,0,1,1,1,Oxidation (M),24646,Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Sus scrofa OX=9823 GN=PCMT1 PE=1 SV=3
93,1077,Q06AU4|RAB34_PIG,41.30,3,3,6.8387E3,1,1,2,,29115,Ras-related protein Rab-34 OS=Sus scrofa OX=9823 GN=RAB34 PE=2 SV=1
117,999,Q70BM6|S22A8_PIG,40.72,2,2,3.4466E2,1,1,1,,59387,Organic anion transporter 3 OS=Sus scrofa OX=9823 GN=SLC22A8 PE=1 SV=1
108,640,Q29052|ITIH1_PIG,39.35,2,2,1.2E2,1,1,1,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
121,618,Q5BLZ2|PLIN3_PIG,39.05,3,3,7.2072E2,1,1,1,,47900,Perilipin-3 OS=Sus scrofa OX=9823 GN=PLIN3 PE=2 SV=1
102,1507,P00795|CATD_PIG,38.76,3,3,3.0137E3,1,1,1,Oxidation (M),37295,Cathepsin D OS=Sus scrofa OX=9823 GN=CTSD PE=1 SV=2
128,499,P11708|MDHC_PIG,38.69,4,4,1.3513E2,1,1,1,,36454,Malate dehydrogenase  cytoplasmic OS=Sus scrofa OX=9823 GN=MDH1 PE=1 SV=4
113,330,O62787|GTR3_PIG,38.30,2,2,4.4036E2,1,1,1,Oxidation (M),53963,Solute carrier family 2  facilitated glucose transporter member 3 OS=Sus scrofa OX=9823 GN=SLC2A3 PE=2 SV=2
101,168,Q27HV0|OGT1_PIG,38.22,1,1,3.3191E3,1,1,1,,116923,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Sus scrofa OX=9823 GN=OGT PE=2 SV=1
109,1337,P79307|A4_PIG,38.07,2,2,3.4885E2,1,1,1,Oxidation (M),86961,Amyloid-beta precursor protein OS=Sus scrofa OX=9823 GN=APP PE=2 SV=2
135,2810,A1XQU3|RL14_PIG,36.70,6,6,5.7704E3,1,1,1,,23330,60S ribosomal protein L14 OS=Sus scrofa OX=9823 GN=RPL14 PE=1 SV=1
96,72,F1RWC3|CUBN_PIG,36.42,1,1,0,1,1,1,,397368,Cubilin OS=Sus scrofa OX=9823 GN=CUBN PE=1 SV=3
124,2675,Q75ZH0|CCRL2_PIG,36.22,4,4,6.0101E2,1,1,1,,40592,Chemokine C-C motif receptor-like 2 OS=Sus scrofa OX=9823 GN=CCRL2 PE=2 SV=1
136,2938,Q29100|UPTI_PIG,35.90,7,7,6.3206E2,1,1,1,,13109,Uterine plasmin/trypsin inhibitor OS=Sus scrofa OX=9823 PE=1 SV=1
114,1859,Q29121|GALT1_PIG,35.48,2,2,2.2151E3,1,1,1,,64119,Polypeptide N-acetylgalactosaminyltransferase 1 OS=Sus scrofa OX=9823 GN=GALNT1 PE=1 SV=1
112,86,Q9GKE7|CLCN5_PIG,35.38,2,2,2.2124E3,1,1,1,,90802,H(+)/Cl(-) exchange transporter 5 OS=Sus scrofa OX=9823 GN=CLCN5 PE=2 SV=2
129,1725,Q9TSW0|TRI15_PIG,34.90,4,4,3.0427E4,1,1,1,,51578,E3 ubiquitin-protein ligase TRIM15 OS=Sus scrofa OX=9823 GN=TRIM15 PE=3 SV=1
126,1281,Q06A98|SRSF2_PIG,34.66,7,7,8.1524E2,1,1,1,Oxidation (M),25448,Serine/arginine-rich splicing factor 2 OS=Sus scrofa OX=9823 GN=SRSF2 PE=2 SV=1
130,1095,Q8WNE9|BAALC_PIG,34.57,5,5,0,1,1,1,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
118,2985,P02475|CRYAA_PIG,34.54,7,7,8.6655E2,1,1,1,,19746,Alpha-crystallin A chain OS=Sus scrofa OX=9823 GN=CRYAA PE=1 SV=1
95,42,C0HL13|LRP2_PIG,34.49,1,1,0,1,1,1,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
140,1269,P16545|IGF1_PIG,33.83,7,7,1.2045E4,1,1,1,,17010,Insulin-like growth factor I OS=Sus scrofa OX=9823 GN=IGF1 PE=2 SV=1
