Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 38,Area Sample 38,#Peptides,#Unique,#Spec Sample 38,PTM,Avg. Mass,Description
1,6,tr|F1RX37|F1RX37_PIG,378.65,11,11,3.3292E6,80,80,872,,60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
2,1,tr|F1RX36|F1RX36_PIG,376.69,30,30,3.6878E6,109,109,822,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
26,26,P0DSO0|SAA2_PIG,80.69,24,24,0,3,3,3,Oxidation (M),14418,Serum amyloid A-2 protein OS=Sus scrofa OX=9823 GN=SAA2 PE=3 SV=1
27,33,P08835|ALBU_PIG,76.75,3,3,0,2,2,3,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
44,76,Q29308|RS19_PIG,75.28,10,10,0,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
29,84,P62936|PPIA_PIG,67.64,12,12,5.1032E2,2,2,3,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
31,83,P50447|A1AT_PIG,66.18,4,4,6.1169E2,1,1,2,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
16,12,P80054|PR39_PIG,64.34,17,17,3.3828E3,2,1,9,,19477,Antibacterial protein PR-39 OS=Sus scrofa OX=9823 GN=PR39 PE=1 SV=2
38,60,P09571|TRFE_PIG,63.24,3,3,1.2986E2,1,1,1,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
32,467,Q95JC8|ARGI1_PIG,62.82,6,6,0,2,2,2,,35018,Arginase-1 OS=Sus scrofa OX=9823 GN=ARG1 PE=2 SV=1
30,53,Q9GLP1|FA5_PIG,58.97,1,1,0,2,2,2,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
39,640,Q29052|ITIH1_PIG,53.01,1,1,0,1,1,1,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
33,766,Q9GLP2|PROC_PIG,52.58,3,3,4.8033E3,1,1,2,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
46,2631,Q95281|RL29_PIG,46.99,19,19,0,1,1,1,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
34,82,Q29549|CLUS_PIG,45.89,4,4,2.4873E2,1,1,2,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
43,93,Q5U9S1|MBL1_PIG,42.03,9,9,5.5976E1,1,1,1,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
25,42,C0HL13|LRP2_PIG,41.54,1,1,0,1,1,3,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
45,41,P02554|TBB_PIG,41.50,4,4,3.4923E2,1,1,1,,49861,Tubulin beta chain OS=Sus scrofa OX=9823 PE=1 SV=1
45,29,Q767L7|TBB5_PIG,41.50,4,4,3.4923E2,1,1,1,,49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
47,1765,Q0Z8U2|RS3_PIG,41.49,7,7,1.6696E2,1,1,1,,26688,40S ribosomal protein S3 OS=Sus scrofa OX=9823 GN=RPS3 PE=1 SV=1
41,40,Q29099|PTBP1_PIG,40.95,4,4,0,1,1,1,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
42,59,P06867|PLMN_PIG,37.89,2,2,0,1,1,1,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
35,286,P48819|VTNC_PIG,37.21,2,2,0,1,1,2,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
