Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 45,Area Sample 45,#Peptides,#Unique,#Spec Sample 45,PTM,Avg. Mass,Description
16,318560,P09571|TRFE_PIG,151.18,6,6,2.8164E4,9,9,21,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
17,318306,P0DSO0|SAA2_PIG,134.60,33,33,1.0802E4,10,10,13,Oxidation (M),14418,Serum amyloid A-2 protein OS=Sus scrofa OX=9823 GN=SAA2 PE=3 SV=1
20,318323,P06867|PLMN_PIG,131.25,2,2,1.1449E4,5,5,7,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
21,318428,P00355|G3P_PIG,125.42,14,14,4.4525E3,6,6,7,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
14,318350,P06348|H1T_PIG,123.31,10,10,3.0032E4,8,8,23,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
10,318340,Q95JC9|PRP_PIG,119.57,6,6,4.2216E4,7,7,35,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
18,318380,P50390|TTHY_PIG,113.16,14,14,1.3237E4,4,4,11,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
23,318329,Q95274|TYB4_PIG,102.89,57,57,4.2938E3,4,4,6,,5053,Thymosin beta-4 OS=Sus scrofa OX=9823 GN=TMSB4 PE=3 SV=3
22,318307,P02543|VIME_PIG,89.86,9,9,2.2851E3,4,4,6,,53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
31,319560,Q8SPS7|HPT_PIG,83.70,10,10,2.14E3,3,3,4,Oxidation (M),38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
26,318934,P02550|TBA1A_PIG,81.97,3,3,2.1769E3,2,2,5,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
26,318935,Q2XVP4|TBA1B_PIG,81.97,3,3,2.1769E3,2,2,5,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
24,318803,P80272|HMGN2_PIG,81.16,20,20,1.5017E2,2,2,6,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
28,318386,P62936|PPIA_PIG,80.98,26,26,1.5236E3,3,3,5,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
35,318810,Q29308|RS19_PIG,78.31,12,12,1.5167E3,2,2,2,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
25,318326,P79263|ITIH4_PIG,77.74,3,3,3.0441E3,3,3,5,,102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
32,318949,Q29549|CLUS_PIG,71.77,8,8,1.7585E3,2,2,3,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
33,320063,P08835|ALBU_PIG,67.86,3,3,1.0733E4,2,2,3,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
27,318827,O62640|PIAP_PIG,55.79,3,3,7.6139E4,2,2,5,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
34,318457,P43368|CAN3_PIG,54.21,3,3,8.7793E2,2,2,2,Oxidation (M),94551,Calpain-3 OS=Sus scrofa OX=9823 GN=CAPN3 PE=2 SV=2
30,318767,P16469|LOX15_PIG,53.75,2,2,6.3356E2,1,1,4,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
44,318442,P10668|COF1_PIG,52.16,8,8,2.1829E2,1,1,1,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
36,320378,Q07717|B2MG_PIG,48.93,8,8,1.1045E3,1,1,2,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
38,318754,Q3BDI7|DSG1_PIG,47.04,2,2,6.803E2,1,1,1,,113318,Desmoglein-1 OS=Sus scrofa OX=9823 GN=DSG1 PE=2 SV=1
29,319760,O97507|FA12_PIG,43.50,2,2,8.6637E3,1,1,5,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
52,319612,Q9GLP2|PROC_PIG,40.60,3,3,1.6492E3,1,1,1,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
48,318677,O19084|CDSN_PIG,40.46,5,5,1.3072E3,1,1,1,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
41,318328,P01025|CO3_PIG,39.06,2,2,5.5179E2,1,1,1,,186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
45,318706,Q29073|PTGR1_PIG,38.57,3,3,0,1,1,1,,35762,Prostaglandin reductase 1 OS=Sus scrofa OX=9823 GN=PTGR1 PE=1 SV=1
40,318372,A0P8Z5|UIMC1_PIG,38.35,2,2,2.213E2,1,1,1,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
53,318839,Q71LE2|H33_PIG,38.02,7,7,1.0548E3,1,1,1,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
49,318668,Q8SQ26|CRYL1_PIG,37.76,9,9,1.3732E3,1,1,1,,35128,Lambda-crystallin homolog OS=Sus scrofa OX=9823 GN=CRYL1 PE=2 SV=3
54,318557,P62802|H4_PIG,35.34,14,14,9.2947E2,1,1,1,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
39,318367,Q6KEQ9|PC11X_PIG,34.66,1,1,1.5799E3,1,1,1,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
46,318511,P79403|GANAB_PIG,34.53,1,1,2.0276E3,1,1,1,,106662,Neutral alpha-glucosidase AB OS=Sus scrofa OX=9823 GN=GANAB PE=1 SV=1
