Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 67,Area Sample 67,#Peptides,#Unique,#Spec Sample 67,PTM,Avg. Mass,Description
37,34,A5D9M6|BAG6_PIG,77.60,1,1,2.3283E3,4,2,4,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
37,70,O62651|WT1_PIG,77.60,2,2,2.3283E3,4,2,4,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
37,97,P08001|ACRO_PIG,77.60,3,3,2.3283E3,4,2,4,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
38,29,Q767L7|TBB5_PIG,76.64,8,8,1.8475E3,3,3,4,,49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
36,190,P50390|TTHY_PIG,75.48,11,11,2.5423E3,3,3,5,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
41,185,P02550|TBA1A_PIG,68.86,4,4,4.1945E2,3,3,3,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
41,177,Q2XVP4|TBA1B_PIG,68.86,4,4,4.1945E2,3,3,3,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
49,1703,Q07717|B2MG_PIG,58.26,14,14,1.0181E3,2,2,2,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
45,108,P80310|S10AC_PIG,56.36,25,25,3.5355E3,2,2,3,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
43,2612,P21753|TYB10_PIG,53.91,33,33,8.8839E2,2,1,3,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
42,436,Q9TTK7|OLR1_PIG,50.21,9,9,1.278E3,2,2,3,Oxidation (M),31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
46,209,Q767K9|PP1RA_PIG,46.96,1,1,0,2,1,2,,97597,Serine/threonine-protein phosphatase 1 regulatory subunit 10 OS=Sus scrofa OX=9823 GN=PPP1R10 PE=3 SV=1
50,76,Q29308|RS19_PIG,44.79,10,10,6.9112E2,1,1,2,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
51,280,P67985|RL22_PIG,43.91,11,11,1.2054E3,1,1,2,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
44,715,P02725|GLPA_PIG,43.41,18,18,1.3618E3,1,1,3,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
27,47,O97507|FA12_PIG,43.33,2,2,9.072E4,1,1,13,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
40,766,Q9GLP2|PROC_PIG,41.39,3,3,4.139E3,1,1,3,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
39,83,P50447|A1AT_PIG,40.74,4,4,0,1,1,4,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
74,2902,P80031|GSTP1_PIG,39.94,5,5,8.929E2,1,1,1,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
75,697,P62901|RL31_PIG,39.74,18,18,5.7149E1,1,1,1,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
67,731,A0PFK5|CAZA1_PIG,39.67,5,5,1.0383E3,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
67,90,Q29221|CAZA2_PIG,39.67,5,5,1.0383E3,1,1,1,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
65,48,Q8SPS7|HPT_PIG,39.05,4,4,4.35E2,1,1,1,,38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
48,148,P21692|MMP1_PIG,38.27,4,4,1.9424E2,1,1,2,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
66,25,O02705|HS90A_PIG,37.30,3,3,3.281E2,1,1,1,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
57,1031,Q03710|CFAB_PIG,35.95,9,9,1.9246E2,1,1,1,,16765,Complement factor B (Fragment) OS=Sus scrofa OX=9823 GN=CFB PE=3 SV=1
60,535,Q866Y3|PGRP2_PIG,35.88,3,3,0,1,1,1,,64594,N-acetylmuramoyl-L-alanine amidase OS=Sus scrofa OX=9823 GN=PGLYRP2 PE=2 SV=1
72,16,P62802|H4_PIG,34.91,10,10,1.7655E3,1,1,1,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
73,302,P80015|CAP7_PIG,34.14,5,5,3.5206E2,1,1,1,,27039,Azurocidin OS=Sus scrofa OX=9823 GN=AZU1 PE=1 SV=2
47,93,Q5U9S1|MBL1_PIG,33.80,5,5,5.2535E2,1,1,2,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
71,667,P00791|PEPA_PIG,33.47,4,4,6.7722E2,1,1,1,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
55,356,O77696|AT2A3_PIG,32.39,3,3,3.6133E3,1,1,1,Oxidation (M),109328,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Sus scrofa OX=9823 GN=ATP2A3 PE=2 SV=2
61,328,P47788|THOP1_PIG,32.03,1,1,7.6811E2,1,1,1,,78144,Thimet oligopeptidase OS=Sus scrofa OX=9823 GN=THOP1 PE=2 SV=2
58,189,Q8SQ26|CRYL1_PIG,31.90,9,9,8.7862E2,1,1,1,,35128,Lambda-crystallin homolog OS=Sus scrofa OX=9823 GN=CRYL1 PE=2 SV=3
70,1095,Q8WNE9|BAALC_PIG,31.89,5,5,0,1,1,1,,15401,Brain and acute leukemia cytoplasmic protein OS=Sus scrofa OX=9823 GN=BAALC PE=2 SV=3
64,1647,Q9BDY7|ANGP2_PIG,31.86,3,3,0,1,1,1,,56911,Angiopoietin-2 OS=Sus scrofa OX=9823 GN=ANGPT2 PE=2 SV=1
62,79,P29804|ODPA_PIG,31.33,3,3,9.1246E3,1,1,1,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
69,802,P29269|MYL9_PIG,31.31,6,6,8.8387E2,1,1,1,,19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
63,81,O19084|CDSN_PIG,31.30,5,5,0,1,1,1,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
