Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 40,Area Sample 40,#Peptides,#Unique,#Spec Sample 40,PTM,Avg. Mass,Description
1,6,tr|F1RX37|F1RX37_PIG,321.16,11,11,2.8244E6,80,80,962,,60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
2,1,tr|F1RX36|F1RX36_PIG,320.70,30,30,3.9385E6,92,92,808,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
9,133,Q95JC9|PRP_PIG,123.10,7,7,1.563E4,7,7,23,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
19,516,P20305|GELS_PIG,120.40,7,7,6.4744E2,5,5,6,,84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
17,14,P00355|G3P_PIG,117.61,11,11,3.4517E3,5,5,10,,35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
10,47,O97507|FA12_PIG,96.67,4,4,7.9604E4,3,3,20,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
24,24,P29700|FETUA_PIG,92.81,8,8,3.2399E2,3,3,4,,38425,Alpha-2-HS-glycoprotein (Fragment) OS=Sus scrofa OX=9823 GN=AHSG PE=1 SV=1
20,4,P02543|VIME_PIG,90.50,9,9,6.1254E2,3,3,5,,53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
27,112,O02773|MA1A1_PIG,88.86,3,3,5.6827E2,3,3,3,,73197,Mannosyl-oligosaccharide 1 2-alpha-mannosidase IA OS=Sus scrofa OX=9823 GN=MAN1A1 PE=1 SV=1
30,26,P0DSO0|SAA2_PIG,78.16,9,9,3.9484E2,3,3,3,Oxidation (M),14418,Serum amyloid A-2 protein OS=Sus scrofa OX=9823 GN=SAA2 PE=3 SV=1
28,250,Q9TV63|MYH2_PIG,76.33,1,1,1.7042E2,2,2,3,,223148,Myosin-2 OS=Sus scrofa OX=9823 GN=MYH2 PE=2 SV=1
28,147,Q9TV62|MYH4_PIG,76.33,1,1,1.7042E2,2,2,3,,223234,Myosin-4 OS=Sus scrofa OX=9823 GN=MYH4 PE=2 SV=1
28,197,Q9TV61|MYH1_PIG,76.33,1,1,1.7042E2,2,2,3,,223171,Myosin-1 OS=Sus scrofa OX=9823 GN=MYH1 PE=2 SV=1
21,190,P50390|TTHY_PIG,75.44,11,11,2.5491E2,2,2,5,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
31,1522,P19620|ANXA2_PIG,73.41,6,6,9.8857E2,2,2,3,,38542,Annexin A2 OS=Sus scrofa OX=9823 GN=ANXA2 PE=1 SV=4
32,76,Q29308|RS19_PIG,71.08,10,10,1.3007E2,2,2,3,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
37,33,P08835|ALBU_PIG,70.21,2,2,0,2,2,2,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
35,1405,Q52NJ2|RAB1A_PIG,61.96,9,9,8.301E2,1,1,2,,22606,Ras-related protein Rab-1A OS=Sus scrofa OX=9823 GN=RAB1A PE=2 SV=3
35,1751,Q06AU7|RAB1B_PIG,61.96,9,9,8.301E2,1,1,2,,22112,Ras-related protein Rab-1B OS=Sus scrofa OX=9823 GN=RAB1B PE=2 SV=1
38,2631,Q95281|RL29_PIG,61.17,19,19,2.5352E2,2,2,2,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
23,31,P18650|APOE_PIG,58.08,4,4,1.3643E3,1,1,4,,36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
36,56,P10668|COF1_PIG,57.85,8,8,1.9157E3,1,1,2,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
33,83,P50447|A1AT_PIG,56.45,4,4,8.9727E2,1,1,2,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
34,185,P02550|TBA1A_PIG,51.25,3,3,8.1576E2,1,1,2,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
34,177,Q2XVP4|TBA1B_PIG,51.25,3,3,8.1576E2,1,1,2,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
49,85,P80021|ATPA_PIG,48.79,2,2,1.3268E2,1,1,1,,59688,ATP synthase subunit alpha  mitochondrial OS=Sus scrofa OX=9823 GN=ATP5F1A PE=1 SV=2
50,54,Q1KYT0|ENOB_PIG,47.24,4,4,2.2088E2,1,1,1,,47130,Beta-enolase OS=Sus scrofa OX=9823 GN=ENO3 PE=2 SV=1
29,766,Q9GLP2|PROC_PIG,47.10,3,3,4.9791E3,1,1,3,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
48,467,Q95JC8|ARGI1_PIG,46.07,6,6,0,1,1,1,,35018,Arginase-1 OS=Sus scrofa OX=9823 GN=ARG1 PE=2 SV=1
25,1200,Q29293|RL3_PIG,45.99,6,6,3.2733E3,1,1,4,Oxidation (M),46123,60S ribosomal protein L3 OS=Sus scrofa OX=9823 GN=RPL3 PE=2 SV=2
43,41,P02554|TBB_PIG,45.77,4,4,4.8126E2,1,1,1,,49861,Tubulin beta chain OS=Sus scrofa OX=9823 PE=1 SV=1
43,29,Q767L7|TBB5_PIG,45.77,4,4,4.8126E2,1,1,1,,49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
26,42,C0HL13|LRP2_PIG,44.32,1,1,0,1,1,3,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
51,1370,P35750|CAN1_PIG,44.31,2,2,9.3416E1,1,1,1,,81739,Calpain-1 catalytic subunit OS=Sus scrofa OX=9823 GN=CAPN1 PE=2 SV=3
16,12,P80054|PR39_PIG,42.18,6,6,1.0558E4,1,1,10,,19477,Antibacterial protein PR-39 OS=Sus scrofa OX=9823 GN=PR39 PE=1 SV=2
46,91,Q8WNW3|PLAK_PIG,40.57,2,2,4.2805E1,1,1,1,,81850,Junction plakoglobin OS=Sus scrofa OX=9823 GN=Jup PE=2 SV=1
52,16,P62802|H4_PIG,39.49,10,10,6.0409E2,1,1,1,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
53,1933,P39037|CASB_PIG,38.89,3,3,8.3562E2,1,1,1,,25949,Beta-casein OS=Sus scrofa OX=9823 GN=CSN2 PE=1 SV=1
42,53,Q9GLP1|FA5_PIG,36.97,0,0,0,1,1,1,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
44,746,Q8HY46|CPT1B_PIG,35.90,2,2,6.4284E4,1,1,1,,88230,Carnitine O-palmitoyltransferase 1  muscle isoform OS=Sus scrofa OX=9823 GN=CPT1B PE=2 SV=1
39,50,Q6R2V0|WNK1_PIG,35.56,1,1,1.4743E3,1,1,1,,248973,Serine/threonine-protein kinase WNK1 OS=Sus scrofa OX=9823 GN=WNK1 PE=2 SV=3
