Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 34,Area Sample 34,#Peptides,#Unique,#Spec Sample 34,PTM,Avg. Mass,Description
50,320378,Q07717|B2MG_PIG,191.92,39,39,7.3513E3,6,6,7,Oxidation (M),13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
44,318386,P62936|PPIA_PIG,188.32,30,30,1.282E4,8,8,10,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
51,318418,P26234|VINC_PIG,171.33,5,5,4.6833E3,5,5,6,,123944,Vinculin OS=Sus scrofa OX=9823 GN=VCL PE=1 SV=4
46,319022,Q9GK37|CBG_PIG,165.94,14,14,1.573E4,6,6,9,Oxidation (M),45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
58,319102,P51779|CFAD_PIG,162.04,8,8,3.4544E3,4,4,5,Oxidation (M),27764,Complement factor D OS=Sus scrofa OX=9823 GN=CFD PE=2 SV=1
53,320391,Q9TTK7|OLR1_PIG,158.03,11,11,2.2153E3,3,3,6,Oxidation (M),31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
43,320246,Q7SIB7|PGK1_PIG,157.98,23,23,6.1073E3,7,7,10,Oxidation (M),44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
54,318330,P29269|MYL9_PIG,154.69,16,16,6.2357E3,4,4,6,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
40,322392,O46409|APOA4_PIG,153.51,22,22,7.4436E3,6,6,11,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
42,318459,Q6S4N2|HS71B_PIG,150.18,9,9,6.025E3,7,7,10,Oxidation (M),70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
57,320540,P00339|LDHA_PIG,146.82,5,5,3.3519E3,2,2,5,,36619,L-lactate dehydrogenase A chain OS=Sus scrofa OX=9823 GN=LDHA PE=1 SV=3
64,319397,Q95JC8|ARGI1_PIG,143.92,13,13,3.9681E3,4,4,4,,35018,Arginase-1 OS=Sus scrofa OX=9823 GN=ARG1 PE=2 SV=1
63,318348,P02554|TBB_PIG,141.18,8,8,1.9221E3,3,3,4,Oxidation (M),49861,Tubulin beta chain OS=Sus scrofa OX=9823 PE=1 SV=1
63,318337,Q767L7|TBB5_PIG,141.18,8,8,1.9221E3,3,3,4,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
55,320448,P26042|MOES_PIG,135.49,5,5,7.8669E3,4,4,5,Oxidation (M),67661,Moesin OS=Sus scrofa OX=9823 GN=MSN PE=2 SV=3
60,322391,P12682|HMGB1_PIG,132.82,20,20,4.9196E3,5,2,5,,24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=2 SV=3
56,318896,Q69DK8|C1S_PIG,121.29,5,5,4.0594E3,2,2,5,Oxidation (M),76101,Complement C1s subcomponent OS=Sus scrofa OX=9823 PE=2 SV=1
45,318650,P31950|S10AB_PIG,116.87,10,10,1.3494E4,2,2,10,,11180,Protein S100-A11 OS=Sus scrofa OX=9823 GN=S100A11 PE=1 SV=1
49,318860,P50828|HEMO_PIG,115.76,2,2,2.5568E4,4,4,7,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
61,318360,O02705|HS90A_PIG,109.60,2,2,1.096E4,2,2,4,,84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
48,319760,O97507|FA12_PIG,104.94,2,2,2.9091E4,2,2,7,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
68,320664,Q29056|IL1RA_PIG,104.85,6,6,1.2689E3,2,2,3,,20093,Interleukin-1 receptor antagonist protein OS=Sus scrofa OX=9823 GN=IL1RN PE=2 SV=1
73,322435,P08132|ANXA4_PIG,104.54,7,7,2.4417E3,2,2,3,,35829,Annexin A4 OS=Sus scrofa OX=9823 GN=ANXA4 PE=1 SV=2
70,318366,Q8MJ49|OSTF1_PIG,101.70,12,12,3.9024E2,2,2,3,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
52,318334,P12675|ICAL_PIG,97.63,3,3,5.5951E2,1,1,6,,77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
88,320434,P68211|ENSA_PIG,96.01,21,21,1.5541E3,2,2,2,Oxidation (M),13361,Alpha-endosulfine OS=Sus scrofa OX=9823 GN=ENSA PE=1 SV=1
79,318767,P16469|LOX15_PIG,90.55,5,5,3.2881E4,2,2,2,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
118,318810,Q29308|RS19_PIG,82.28,10,10,1.1809E3,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
67,318940,O62839|CATA_PIG,81.01,5,5,2.9213E3,2,2,3,,59891,Catalase OS=Sus scrofa OX=9823 GN=CAT PE=1 SV=4
89,319469,Q95281|RL29_PIG,77.15,18,18,1.7645E3,1,1,2,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
102,320303,Q5S1U1|HSPB1_PIG,76.35,10,10,5.2293E2,1,1,1,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
85,319721,Q5XLD3|KCRM_PIG,74.05,4,4,1.7082E3,2,2,2,Oxidation (M),43059,Creatine kinase M-type OS=Sus scrofa OX=9823 GN=CKM PE=2 SV=1
76,319759,P08059|G6PI_PIG,70.03,3,3,2.8129E3,1,1,2,,63126,Glucose-6-phosphate isomerase OS=Sus scrofa OX=9823 GN=GPI PE=1 SV=3
72,319882,P40125|CAP1_PIG,65.08,6,6,1.7981E3,1,1,3,,25155,Adenylyl cyclase-associated protein 1 (Fragment) OS=Sus scrofa OX=9823 GN=CAP1 PE=1 SV=1
74,320263,P62901|RL31_PIG,64.65,18,18,6.9973E2,1,1,3,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
66,318542,Q9GLP1|FA5_PIG,64.04,0,0,0,1,1,3,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
80,319536,P82460|THIO_PIG,63.04,21,21,1.7099E2,2,2,2,,11829,Thioredoxin OS=Sus scrofa OX=9823 GN=TXN PE=1 SV=3
81,318895,Q29593|TALDO_PIG,61.87,6,6,0,2,2,2,,37418,Transaldolase OS=Sus scrofa OX=9823 GN=TALDO1 PE=2 SV=2
121,320689,P43030|CXCL7_PIG,60.87,11,11,2.9797E3,1,1,1,Oxidation (M),12615,Platelet basic protein OS=Sus scrofa OX=9823 GN=PPBP PE=1 SV=1
77,318324,P53714|ITB2_PIG,57.53,2,2,2.9438E3,1,1,2,Oxidation (M),84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
105,318515,Q29099|PTBP1_PIG,54.84,3,3,1.4648E2,1,1,1,Oxidation (M),59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
111,318671,P04366|AMBP_PIG,50.94,7,7,3.8098E3,1,1,1,,37691,Protein AMBP (Fragment) OS=Sus scrofa OX=9823 GN=AMBP PE=1 SV=2
71,318841,A0PFK5|CAZA1_PIG,49.35,5,5,6.2908E2,1,1,3,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
71,318718,Q29221|CAZA2_PIG,49.35,5,5,6.2908E2,1,1,3,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
113,322629,Q007T2|CDC42_PIG,47.99,7,7,0,1,1,1,,21259,Cell division control protein 42 homolog OS=Sus scrofa OX=9823 GN=CDC42 PE=2 SV=2
107,319692,P32307|V2R_PIG,46.63,4,4,3.1746E2,1,1,1,,40537,Vasopressin V2 receptor OS=Sus scrofa OX=9823 GN=AVPR2 PE=2 SV=1
86,320436,Q9TSX9|PRDX6_PIG,46.26,4,4,1.0851E4,1,1,2,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
59,319096,Q5I2M3|TLR9_PIG,44.97,1,1,1.5533E5,1,1,5,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
75,318370,Q2IA00|SPEF2_PIG,43.36,1,1,2.4311E5,1,1,2,,208803,Sperm flagellar protein 2 OS=Sus scrofa OX=9823 GN=SPEF2 PE=2 SV=1
115,319093,Q33BP8|FOXN3_PIG,42.70,4,4,2.3492E4,1,1,1,Oxidation (M),53308,Forkhead box protein N3 OS=Sus scrofa OX=9823 GN=FOXN3 PE=2 SV=1
125,320304,P80031|GSTP1_PIG,42.46,5,5,6.0835E2,1,1,1,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
120,318468,Q29041|FCN2_PIG,42.32,3,3,1.9587E3,1,1,1,Oxidation (M),34682,Ficolin-2 OS=Sus scrofa OX=9823 GN=FCN2 PE=1 SV=1
84,319511,P49874|SFTPA_PIG,41.96,11,11,5.1556E3,1,1,2,,26702,Pulmonary surfactant-associated protein A OS=Sus scrofa OX=9823 GN=SFTPA1 PE=2 SV=1
126,319303,P12309|GLRX1_PIG,41.87,13,13,1.4044E2,1,1,1,,11828,Glutaredoxin-1 OS=Sus scrofa OX=9823 GN=GLRX PE=1 SV=2
116,319595,Q0Z8U2|RS3_PIG,41.51,7,7,8.3863E2,1,1,1,Oxidation (M),26688,40S ribosomal protein S3 OS=Sus scrofa OX=9823 GN=RPS3 PE=1 SV=1
96,318812,P15145|AMPN_PIG,41.09,1,1,2.8225E2,1,1,1,Oxidation (M),108832,Aminopeptidase N OS=Sus scrofa OX=9823 GN=ANPEP PE=1 SV=4
87,322396,P63221|RS21_PIG,41.08,11,11,1.5796E3,1,1,2,,9111,40S ribosomal protein S21 OS=Sus scrofa OX=9823 GN=RPS21 PE=1 SV=1
82,318666,P00348|HCDH_PIG,40.63,4,4,7.3659E2,1,1,2,,34161,Hydroxyacyl-coenzyme A dehydrogenase  mitochondrial OS=Sus scrofa OX=9823 GN=HADH PE=1 SV=2
119,320002,P35624|TIMP1_PIG,40.47,4,4,2.7549E3,1,1,1,Oxidation (M),23099,Metalloproteinase inhibitor 1 OS=Sus scrofa OX=9823 GN=TIMP1 PE=2 SV=2
122,319282,Q6DUB7|STMN1_PIG,40.39,6,6,9.1176E2,1,1,1,,17302,Stathmin OS=Sus scrofa OX=9823 GN=STMN1 PE=2 SV=3
108,319679,P50555|TNR1A_PIG,39.36,4,4,5.2533E2,1,1,1,,50696,Tumor necrosis factor receptor superfamily member 1A OS=Sus scrofa OX=9823 GN=TNFRSF1A PE=2 SV=1
123,319949,Q9TSX5|LDHC_PIG,39.28,2,2,3.2896E3,1,1,1,,36053,L-lactate dehydrogenase C chain OS=Sus scrofa OX=9823 GN=LDHC PE=2 SV=3
95,318578,P22411|DPP4_PIG,39.23,2,2,1.5162E3,1,1,1,,88242,Dipeptidyl peptidase 4 OS=Sus scrofa OX=9823 GN=DPP4 PE=1 SV=3
90,318335,F1SC07|DYH11_PIG,38.75,0,0,5.5249E2,1,1,1,,519623,Dynein axonemal heavy chain 11 OS=Sus scrofa OX=9823 GN=DNAH11 PE=1 SV=4
103,318664,P80229|ILEU_PIG,38.20,2,2,1.7009E2,1,1,1,,42513,Leukocyte elastase inhibitor OS=Sus scrofa OX=9823 GN=SERPINB1 PE=1 SV=1
114,318856,P04574|CPNS1_PIG,37.20,5,5,6.5758E2,1,1,1,,28068,Calpain small subunit 1 OS=Sus scrofa OX=9823 GN=CAPNS1 PE=1 SV=1
93,318493,Q9TV61|MYH1_PIG,37.16,0,0,2.3143E2,1,1,1,,223171,Myosin-1 OS=Sus scrofa OX=9823 GN=MYH1 PE=2 SV=1
93,318618,Q9TV63|MYH2_PIG,37.16,0,0,2.3143E2,1,1,1,,223148,Myosin-2 OS=Sus scrofa OX=9823 GN=MYH2 PE=2 SV=1
110,319218,P53590|SUCB2_PIG,36.99,2,2,1.8775E3,1,1,1,,46803,Succinate--CoA ligase [GDP-forming] subunit beta  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=SUCLG2 PE=1 SV=2
112,319612,Q9GLP2|PROC_PIG,36.84,3,3,2.8272E2,1,1,1,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
