Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 2,Area Sample 2,#Peptides,#Unique,#Spec Sample 2,PTM,Avg. Mass,Description
31,1861,O46409|APOA4_PIG,74.16,7,7,1.2128E3,3,3,4,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
20,36,Q9GKL7|ANDR_PIG,73.58,1,1,0,4,2,11,,97137,Androgen receptor OS=Sus scrofa OX=9823 GN=AR PE=2 SV=3
34,1705,Q8MJ49|OSTF1_PIG,71.82,7,7,1.2196E3,2,2,3,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
41,56,P10668|COF1_PIG,66.21,8,8,6.4618E2,2,2,2,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
33,82,Q29549|CLUS_PIG,65.28,9,9,7.7634E2,2,2,3,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
44,185,P02550|TBA1A_PIG,54.01,5,5,6.2495E2,1,1,1,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
44,177,Q2XVP4|TBA1B_PIG,54.01,5,5,6.2495E2,1,1,1,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
30,16,P62802|H4_PIG,52.34,17,17,1.059E3,2,2,4,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
32,209,Q767K9|PP1RA_PIG,51.57,1,1,0,2,1,3,,97597,Serine/threonine-protein phosphatase 1 regulatory subunit 10 OS=Sus scrofa OX=9823 GN=PPP1R10 PE=3 SV=1
37,54,Q1KYT0|ENOB_PIG,47.98,4,4,4.532E2,1,1,2,,47130,Beta-enolase OS=Sus scrofa OX=9823 GN=ENO3 PE=2 SV=1
24,47,O97507|FA12_PIG,45.12,2,2,2.3216E4,1,1,6,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
59,280,P67985|RL22_PIG,44.66,11,11,1.3477E3,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
45,85,P80021|ATPA_PIG,43.83,3,3,1.7343E2,1,1,1,,59688,ATP synthase subunit alpha  mitochondrial OS=Sus scrofa OX=9823 GN=ATP5F1A PE=1 SV=2
52,696,Q7SIB7|PGK1_PIG,43.79,4,4,9.0619E2,1,1,1,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
52,517,Q6RI85|PGK2_PIG,43.79,4,4,9.0619E2,1,1,1,,44895,Phosphoglycerate kinase 2 OS=Sus scrofa OX=9823 GN=PGK2 PE=2 SV=3
46,863,Q29214|RLA0_PIG,43.77,5,5,3.7826E2,1,1,1,,34359,60S acidic ribosomal protein P0 OS=Sus scrofa OX=9823 GN=RPLP0 PE=1 SV=2
49,37,Q5S1U1|HSPB1_PIG,42.65,10,10,9.9063E2,1,1,1,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
43,699,Q71LE2|H33_PIG,40.96,11,11,6.9029E2,1,1,2,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
57,190,P50390|TTHY_PIG,39.18,9,9,0,1,1,1,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
40,225,Q6VFT6|FOXL2_PIG,38.95,4,4,2.631E2,1,1,2,,38918,Forkhead box protein L2 OS=Sus scrofa OX=9823 GN=FOXL2 PE=3 SV=1
39,53,Q9GLP1|FA5_PIG,38.16,1,1,2.3771E2,1,1,2,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
54,84,P62936|PPIA_PIG,37.39,9,9,5.0107E1,1,1,1,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
56,1924,Q007T2|CDC42_PIG,36.13,7,7,1.9167E2,1,1,1,Oxidation (M),21259,Cell division control protein 42 homolog OS=Sus scrofa OX=9823 GN=CDC42 PE=2 SV=2
50,766,Q9GLP2|PROC_PIG,36.06,3,3,6.4881E2,1,1,1,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
47,81,O19084|CDSN_PIG,35.58,5,5,0,1,1,1,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
53,436,Q9TTK7|OLR1_PIG,35.45,5,5,4.0207E2,1,1,1,,31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
36,42,C0HL13|LRP2_PIG,34.99,1,1,2.1957E3,1,1,2,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
38,168,Q27HV0|OGT1_PIG,34.94,1,1,2.2868E3,1,1,2,,116923,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Sus scrofa OX=9823 GN=OGT PE=2 SV=1
48,1417,Q29073|PTGR1_PIG,34.02,3,3,2.4231E2,1,1,1,,35762,Prostaglandin reductase 1 OS=Sus scrofa OX=9823 GN=PTGR1 PE=1 SV=1
58,2675,Q75ZH0|CCRL2_PIG,34.01,4,4,4.6252E2,1,1,1,,40592,Chemokine C-C motif receptor-like 2 OS=Sus scrofa OX=9823 GN=CCRL2 PE=2 SV=1
42,73,A0P8Z5|UIMC1_PIG,33.93,2,2,3.5525E3,1,1,2,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
51,93,Q5U9S1|MBL1_PIG,33.58,5,5,0,1,1,1,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
55,1830,Q9MZ16|VDAC1_PIG,33.00,7,7,1.7688E2,1,1,1,,30727,Voltage-dependent anion-selective channel protein 1 OS=Sus scrofa OX=9823 GN=VDAC1 PE=2 SV=3
