Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 38,Area Sample 38,#Peptides,#Unique,#Spec Sample 38,PTM,Avg. Mass,Description
2,419909,tr|F1RX37|F1RX37_PIG,301.32,17,17,1.9991E6,112,112,654,,60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
1,419908,tr|F1RX36|F1RX36_PIG,301.30,33,33,3.8075E6,171,171,664,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
11,318380,P50390|TTHY_PIG,95.18,11,11,2.5785E4,3,3,21,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
26,318359,P18650|APOE_PIG,94.57,7,7,7.3122E2,5,5,5,Oxidation (M),36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
20,318329,Q95274|TYB4_PIG,90.58,57,57,2.9219E3,4,4,7,,5053,Thymosin beta-4 OS=Sus scrofa OX=9823 GN=TMSB4 PE=3 SV=3
17,318428,P00355|G3P_PIG,90.18,10,10,1.9739E3,3,3,7,,35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
19,318649,P46410|GLNA_PIG,88.18,3,3,5.357E3,3,3,7,,42030,Glutamine synthetase OS=Sus scrofa OX=9823 GN=GLUL PE=2 SV=3
28,318803,P80272|HMGN2_PIG,77.13,20,20,1.2153E3,2,2,4,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
24,318677,O19084|CDSN_PIG,76.44,17,17,5.001E2,4,4,5,Oxidation (M),21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
22,318307,P02543|VIME_PIG,70.95,7,7,7.7211E2,3,3,6,,53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
29,318328,P01025|CO3_PIG,69.09,3,3,1.2333E2,3,3,3,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
21,318310,P80054|PR39_PIG,67.27,9,9,1.8962E4,2,2,5,,19477,Antibacterial protein PR-39 OS=Sus scrofa OX=9823 GN=PR39 PE=1 SV=2
36,318326,P79263|ITIH4_PIG,61.63,3,3,0,2,2,2,,102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
33,318949,Q29549|CLUS_PIG,59.84,8,8,1.02E3,2,2,3,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
39,318306,P0DSO0|SAA2_PIG,54.15,13,13,2.4695E2,2,2,2,,14418,Serum amyloid A-2 protein OS=Sus scrofa OX=9823 GN=SAA2 PE=3 SV=1
30,318350,P06348|H1T_PIG,54.14,6,6,1.4387E3,2,2,3,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
37,318528,P20305|GELS_PIG,53.03,2,2,0,2,2,2,,84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
31,320542,Q9MZ16|VDAC1_PIG,50.56,5,5,3.8143E3,1,1,3,,30727,Voltage-dependent anion-selective channel protein 1 OS=Sus scrofa OX=9823 GN=VDAC1 PE=2 SV=3
34,318934,P02550|TBA1A_PIG,48.09,3,3,7.6697E2,1,1,2,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
34,318935,Q2XVP4|TBA1B_PIG,48.09,3,3,7.6697E2,1,1,2,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
40,324996,P63053|RL40_PIG,47.65,12,12,2.9501E3,1,1,2,Oxidation (M),14728,Ubiquitin-60S ribosomal protein L40 OS=Sus scrofa OX=9823 GN=UBA52 PE=1 SV=2
40,325008,P0CG68|UBC_PIG,47.65,3,3,2.9501E3,1,1,2,Oxidation (M),59993,Polyubiquitin-C OS=Sus scrofa OX=9823 GN=UBC PE=2 SV=1
23,319760,O97507|FA12_PIG,44.89,2,2,1.9212E4,1,1,5,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
25,318839,Q71LE2|H33_PIG,44.27,7,7,7.5026E3,1,1,5,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
50,320378,Q07717|B2MG_PIG,40.54,8,8,7.6175E2,1,1,1,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
46,319158,P00791|PEPA_PIG,40.07,4,4,1.9334E2,1,1,1,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
47,318730,Q5U9S1|MBL1_PIG,35.98,8,8,3.5743E2,1,1,1,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
48,319819,P16293|FA9_PIG,35.75,8,8,0,1,1,1,Oxidation (M),45516,Coagulation factor IX (Fragment) OS=Sus scrofa OX=9823 GN=F9 PE=1 SV=2
35,318557,P62802|H4_PIG,35.73,14,14,7.5113E3,1,1,2,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
38,318827,O62640|PIAP_PIG,34.61,3,3,1.0607E4,1,1,2,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
32,320063,P08835|ALBU_PIG,33.79,1,1,8.0644E3,1,1,3,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
45,318950,Q70KH2|GBA1_PIG,33.69,4,4,0,1,1,1,Oxidation (M),59874,Lysosomal acid glucosylceramidase OS=Sus scrofa OX=9823 GN=GBA1 PE=3 SV=1
44,318706,Q29073|PTGR1_PIG,33.18,3,3,0,1,1,1,,35762,Prostaglandin reductase 1 OS=Sus scrofa OX=9823 GN=PTGR1 PE=1 SV=1
43,318436,Q9N1X4|SFTPD_PIG,32.87,6,6,6.6605E2,1,1,1,,37986,Pulmonary surfactant-associated protein D OS=Sus scrofa OX=9823 GN=SFTPD PE=1 SV=1
