Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 30,Area Sample 30,#Peptides,#Unique,#Spec Sample 30,PTM,Avg. Mass,Description
65,714,O62640|PIAP_PIG,33.63,3,3,4.2327E4,1,1,2,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
106,512,P24853|IBP2_PIG,33.59,3,3,0,1,1,1,,33937,Insulin-like growth factor-binding protein 2 OS=Sus scrofa OX=9823 GN=IGFBP2 PE=1 SV=2
110,16,P62802|H4_PIG,33.48,14,14,3.9323E3,1,1,1,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
81,1227,A5GFS8|VAPB_PIG,32.62,5,5,0,1,1,1,,27053,Vesicle-associated membrane protein-associated protein B OS=Sus scrofa OX=9823 GN=VAPB PE=3 SV=1
79,112,O02773|MA1A1_PIG,32.15,2,2,1.7578E3,1,1,1,,73197,Mannosyl-oligosaccharide 1 2-alpha-mannosidase IA OS=Sus scrofa OX=9823 GN=MAN1A1 PE=1 SV=1
88,614,Q2VJ60|RN19A_PIG,32.12,2,2,3.6288E3,1,1,1,,90839,E3 ubiquitin-protein ligase RNF19A OS=Sus scrofa OX=9823 GN=RNF19A PE=2 SV=1
117,3007,P63053|RL40_PIG,31.91,8,8,2.3864E3,1,1,1,Oxidation (M),14728,Ubiquitin-60S ribosomal protein L40 OS=Sus scrofa OX=9823 GN=UBA52 PE=1 SV=2
117,3009,P0CG68|UBC_PIG,31.91,2,2,2.3864E3,1,1,1,Oxidation (M),59993,Polyubiquitin-C OS=Sus scrofa OX=9823 GN=UBC PE=2 SV=1
91,115,P04175|NCPR_PIG,31.60,3,3,1.7542E3,1,1,1,,76833,NADPH--cytochrome P450 reductase OS=Sus scrofa OX=9823 GN=POR PE=1 SV=2
82,294,Q29076|PO2F1_PIG,31.44,2,2,5.0954E4,1,1,1,,76596,POU domain  class 2  transcription factor 1 OS=Sus scrofa OX=9823 GN=POU2F1 PE=2 SV=1
115,920,Q9N2D1|TRYT_PIG,31.38,7,7,2.0213E3,1,1,1,Oxidation (M),30439,Tryptase OS=Sus scrofa OX=9823 GN=MCT7 PE=2 SV=1
107,1085,Q9MZV8|MC5R_PIG,31.29,4,4,0,1,1,1,,32753,Melanocortin receptor 5 (Fragment) OS=Sus scrofa OX=9823 GN=MC5R PE=3 SV=1
101,521,F1S5L4|GPAT1_PIG,31.28,2,2,6.5265E2,1,1,1,,93577,Glycerol-3-phosphate acyltransferase 1  mitochondrial OS=Sus scrofa OX=9823 GN=GPAM PE=2 SV=3
90,328,P47788|THOP1_PIG,31.25,1,1,1.9536E4,1,1,1,,78144,Thimet oligopeptidase OS=Sus scrofa OX=9823 GN=THOP1 PE=2 SV=2
