Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 15,Area Sample 15,#Peptides,#Unique,#Spec Sample 15,PTM,Avg. Mass,Description
37,190,P50390|TTHY_PIG,124.32,20,20,8.3309E3,4,4,12,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
57,1705,Q8MJ49|OSTF1_PIG,117.12,15,15,4.2478E3,3,3,3,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
38,640,Q29052|ITIH1_PIG,117.07,3,3,2.7089E4,4,4,10,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
45,1882,P12682|HMGB1_PIG,112.11,13,13,9.1705E2,4,1,6,,24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=1 SV=3
40,1287,Q9GK37|CBG_PIG,110.60,8,8,9.0908E3,3,3,8,Oxidation (M),45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
31,1665,P02101|HBE_PIG,105.66,31,31,0,5,1,21,,16095,Hemoglobin subunit epsilon OS=Sus scrofa OX=9823 GN=HBE1 PE=1 SV=3
39,516,P20305|GELS_PIG,99.34,4,4,2.9998E4,2,2,8,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
27,2614,P50828|HEMO_PIG,98.74,2,2,1.1681E5,4,4,31,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
47,31,P18650|APOE_PIG,95.64,16,16,7.1015E3,4,4,5,,36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
36,133,Q95JC9|PRP_PIG,94.02,2,2,2.561E4,4,4,13,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
46,84,P62936|PPIA_PIG,91.36,18,18,4.9277E3,4,4,5,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
55,136,P53714|ITB2_PIG,89.43,2,2,2.0452E3,2,2,3,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
53,108,P80310|S10AC_PIG,87.71,21,21,3.8299E3,2,2,4,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
67,373,Q6S4N2|HS71B_PIG,80.75,4,4,2.8787E3,2,1,2,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
67,438,A5A8V7|HS71L_PIG,80.75,4,4,2.8787E3,2,1,2,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
68,89,Q04967|HSP76_PIG,77.47,4,4,2.3249E2,2,1,2,,71109,Heat shock 70 kDa protein 6 OS=Sus scrofa OX=9823 GN=HSPA6 PE=1 SV=1
61,875,P04574|CPNS1_PIG,77.29,17,17,2.9452E3,2,2,2,Oxidation (M),28068,Calpain small subunit 1 OS=Sus scrofa OX=9823 GN=CAPNS1 PE=1 SV=1
22,50,Q6R2V0|WNK1_PIG,69.97,1,1,5.5647E2,2,1,51,,248973,Serine/threonine-protein kinase WNK1 OS=Sus scrofa OX=9823 GN=WNK1 PE=2 SV=3
59,2615,Q6DUB7|STMN1_PIG,69.08,15,15,1.5216E3,2,2,3,,17302,Stathmin OS=Sus scrofa OX=9823 GN=STMN1 PE=2 SV=3
73,1978,P81693|PPAC_PIG,68.25,10,10,1.1412E3,2,2,2,,18035,Low molecular weight phosphotyrosine protein phosphatase OS=Sus scrofa OX=9823 GN=ACP1 PE=1 SV=2
69,1635,Q9TSX9|PRDX6_PIG,63.49,9,9,1.233E3,2,2,2,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
52,715,P02725|GLPA_PIG,63.40,18,18,5.7728E2,1,1,4,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
56,40,Q29099|PTBP1_PIG,62.65,3,3,1.4186E3,2,2,3,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
72,280,P67985|RL22_PIG,62.54,11,11,6.4873E2,1,1,2,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
71,436,Q9TTK7|OLR1_PIG,61.74,5,5,1.7048E3,2,2,2,Oxidation (M),31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
112,350,P16611|IBP3_PIG,57.81,6,6,5.6298E2,1,1,1,,31690,Insulin-like growth factor-binding protein 3 OS=Sus scrofa OX=9823 GN=IGFBP3 PE=1 SV=3
64,54,Q1KYT0|ENOB_PIG,55.10,4,4,3.8512E2,1,1,2,,47130,Beta-enolase OS=Sus scrofa OX=9823 GN=ENO3 PE=2 SV=1
105,74,P02540|DESM_PIG,53.37,4,4,5.332E2,1,1,1,,53629,Desmin OS=Sus scrofa OX=9823 GN=DES PE=1 SV=4
96,25,O02705|HS90A_PIG,53.35,3,3,0,1,1,1,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
65,59,P06867|PLMN_PIG,52.69,2,2,0,1,1,2,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
117,76,Q29308|RS19_PIG,52.13,13,13,7.1283E2,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
54,34,A5D9M6|BAG6_PIG,49.01,1,1,1.7608E3,1,1,3,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
54,39,P0DW16|RBM20_PIG,49.01,1,1,1.7608E3,1,1,3,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
54,97,P08001|ACRO_PIG,49.01,2,2,1.7608E3,1,1,3,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
54,65,Q9BEA8|TNFL6_PIG,49.01,3,3,1.7608E3,1,1,3,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
54,70,O62651|WT1_PIG,49.01,2,2,1.7608E3,1,1,3,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
110,1415,P40125|CAP1_PIG,48.32,6,6,1.433E3,1,1,1,,25155,Adenylyl cyclase-associated protein 1 (Fragment) OS=Sus scrofa OX=9823 GN=CAP1 PE=1 SV=1
82,47,O97507|FA12_PIG,47.16,2,2,4.6642E3,1,1,1,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
94,286,P48819|VTNC_PIG,46.97,4,4,2.2387E2,1,1,1,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
109,90,Q29221|CAZA2_PIG,46.31,5,5,5.754E3,1,1,1,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
109,731,A0PFK5|CAZA1_PIG,46.31,5,5,5.754E3,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
70,1263,P20112|SPRC_PIG,45.27,6,6,2.3516E3,1,1,2,,34240,SPARC OS=Sus scrofa OX=9823 GN=SPARC PE=1 SV=2
102,37,Q5S1U1|HSPB1_PIG,43.02,5,5,2.1914E3,1,1,1,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
50,696,Q7SIB7|PGK1_PIG,42.82,4,4,1.8841E3,1,1,4,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
115,358,P67937|TPM4_PIG,42.58,6,6,0,1,1,1,Oxidation (M),28522,Tropomyosin alpha-4 chain OS=Sus scrofa OX=9823 GN=TPM4 PE=2 SV=3
115,1409,A1XQV4|TPM3_PIG,42.58,5,5,0,1,1,1,Oxidation (M),33058,Tropomyosin alpha-3 chain OS=Sus scrofa OX=9823 GN=TPM3 PE=2 SV=1
115,2832,P42639|TPM1_PIG,42.58,5,5,0,1,1,1,Oxidation (M),32707,Tropomyosin alpha-1 chain OS=Sus scrofa OX=9823 GN=TPM1 PE=1 SV=2
62,1084,Q5I2M3|TLR9_PIG,41.98,1,1,2.6462E4,1,1,2,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
80,150,Q2IA00|SPEF2_PIG,41.00,1,1,7.7758E3,1,1,1,,208803,Sperm flagellar protein 2 OS=Sus scrofa OX=9823 GN=SPEF2 PE=2 SV=1
119,5221,P12309|GLRX1_PIG,40.92,14,14,4.1143E2,1,1,1,,11828,Glutaredoxin-1 OS=Sus scrofa OX=9823 GN=GLRX PE=1 SV=2
86,329,O18866|KCMA1_PIG,39.95,2,2,3.7731E4,1,1,1,,129006,Calcium-activated potassium channel subunit alpha-1 (Fragment) OS=Sus scrofa OX=9823 GN=KCNMA1 PE=2 SV=2
120,699,Q71LE2|H33_PIG,39.85,11,11,7.8493E2,1,1,1,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
103,83,P50447|A1AT_PIG,39.20,2,2,3.4964E2,1,1,1,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
63,166,P12675|ICAL_PIG,38.32,2,2,1.0251E2,1,1,2,,77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
98,167,P09623|DLDH_PIG,37.63,2,2,0,1,1,1,,54185,Dihydrolipoyl dehydrogenase  mitochondrial OS=Sus scrofa OX=9823 GN=DLD PE=1 SV=1
106,537,Q08094|CNN2_PIG,37.58,3,3,6.2066E1,1,1,1,,32030,Calponin-2 (Fragment) OS=Sus scrofa OX=9823 GN=CNN2 PE=2 SV=1
48,79,P29804|ODPA_PIG,37.40,3,3,1.7837E5,1,1,4,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
90,693,F1SAM7|AMNLS_PIG,37.10,3,3,2.2721E3,1,1,1,,55186,Protein amnionless OS=Sus scrofa OX=9823 GN=AMN PE=1 SV=2
85,356,O77696|AT2A3_PIG,36.86,2,2,0,1,1,1,Oxidation (M),109328,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Sus scrofa OX=9823 GN=ATP2A3 PE=2 SV=2
92,221,Q28943|DPYD_PIG,36.73,1,1,0,1,1,1,,111424,Dihydropyrimidine dehydrogenase [NADP(+)] OS=Sus scrofa OX=9823 GN=DPYD PE=1 SV=1
99,2618,P18175|INVO_PIG,36.27,7,7,5.8647E2,1,1,1,,41408,Involucrin OS=Sus scrofa OX=9823 GN=IVL PE=2 SV=1
118,1077,Q06AU4|RAB34_PIG,35.77,3,3,1.2235E3,1,1,1,,29115,Ras-related protein Rab-34 OS=Sus scrofa OX=9823 GN=RAB34 PE=2 SV=1
91,1128,Q764M5|STAT1_PIG,35.02,2,2,0,1,1,1,Oxidation (M),88167,Signal transducer and activator of transcription 1 OS=Sus scrofa OX=9823 GN=STAT1 PE=1 SV=1
60,42,C0HL13|LRP2_PIG,34.86,1,1,0,1,1,2,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
93,96,P16469|LOX15_PIG,34.73,2,2,2.3393E3,1,1,1,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
104,882,P79335|PAI1_PIG,34.63,5,5,0,1,1,1,,45450,Plasminogen activator inhibitor 1 OS=Sus scrofa OX=9823 GN=SERPINE1 PE=2 SV=1
74,72,F1RWC3|CUBN_PIG,34.39,1,1,1.2426E5,1,1,1,,397368,Cubilin OS=Sus scrofa OX=9823 GN=CUBN PE=1 SV=3
79,339,Q9GL51|LIS1_PIG,33.79,4,4,0,1,1,1,,46654,Platelet-activating factor acetylhydrolase IB subunit alpha OS=Sus scrofa OX=9823 GN=PAFAH1B1 PE=2 SV=3
100,910,P49874|SFTPA_PIG,33.78,6,6,3.9205E3,1,1,1,Oxidation (M),26702,Pulmonary surfactant-associated protein A OS=Sus scrofa OX=9823 GN=SFTPA1 PE=2 SV=1
111,1771,P51779|CFAD_PIG,33.75,6,6,1.7832E2,1,1,1,Oxidation (M),27764,Complement factor D OS=Sus scrofa OX=9823 GN=CFD PE=2 SV=1
108,560,Q1RPP5|S22A7_PIG,33.73,3,3,2.8926E3,1,1,1,,59844,Solute carrier family 22 member 7 OS=Sus scrofa OX=9823 GN=SLC22A7 PE=2 SV=1
88,301,P48762|SL9A1_PIG,33.51,1,1,8.5216E3,1,1,1,,90987,Sodium/hydrogen exchanger 1 OS=Sus scrofa OX=9823 GN=SLC9A1 PE=2 SV=1
77,99,F1SC07|DYH11_PIG,33.30,0,0,1.621E3,1,1,1,,519623,Dynein axonemal heavy chain 11 OS=Sus scrofa OX=9823 GN=DNAH11 PE=1 SV=4
113,2613,Q4A1L5|BECN1_PIG,33.26,3,3,1.8201E3,1,1,1,,51759,Beclin-1 OS=Sus scrofa OX=9823 GN=BECN1 PE=1 SV=1
116,2624,P60662|MYL6_PIG,33.23,9,9,1.6619E3,1,1,1,,16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
