Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 18,Area Sample 18,#Peptides,#Unique,#Spec Sample 18,PTM,Avg. Mass,Description
1,419908,tr|F1RX36|F1RX36_PIG,463.00,40,40,7.6191E6,252,252,1464,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
2,419909,tr|F1RX37|F1RX37_PIG,354.91,21,21,3.0737E6,71,71,606,Oxidation (M),60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
15,318471,P01965|HBA_PIG,176.16,51,51,1.9283E4,15,15,23,Oxidation (M),15039,Hemoglobin subunit alpha OS=Sus scrofa OX=9823 GN=HBA PE=1 SV=1
16,318307,P02543|VIME_PIG,175.28,21,21,8.0464E3,13,13,17,,53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
13,318350,P06348|H1T_PIG,170.49,19,19,3.4E4,12,12,28,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
9,318314,P29700|FETUA_PIG,152.49,21,21,1.9372E4,8,8,41,Oxidation (M),38425,Alpha-2-HS-glycoprotein (Fragment) OS=Sus scrofa OX=9823 GN=AHSG PE=1 SV=1
28,318803,P80272|HMGN2_PIG,150.02,34,34,2.945E3,5,5,6,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
26,318337,Q767L7|TBB5_PIG,146.56,16,16,3.3139E3,6,6,7,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
17,318386,P62936|PPIA_PIG,146.35,18,18,2.5823E4,6,6,17,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
12,318332,P80310|S10AC_PIG,139.38,37,37,1.2111E5,5,5,29,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
19,318328,P01025|CO3_PIG,133.96,3,3,2.5624E4,6,6,14,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
14,318340,Q95JC9|PRP_PIG,133.17,5,5,2.9923E4,7,5,24,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
21,318428,P00355|G3P_PIG,127.48,17,17,7.0012E3,6,6,12,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
33,318366,Q8MJ49|OSTF1_PIG,113.92,7,7,2.0005E3,2,2,3,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
27,318380,P50390|TTHY_PIG,109.68,11,11,1.0042E4,3,3,6,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
23,319393,Q29545|ICA_PIG,107.78,4,4,1.3319E4,4,4,11,Oxidation (M),77634,Inhibitor of carbonic anhydrase OS=Sus scrofa OX=9823 GN=ICA PE=1 SV=1
24,318326,P79263|ITIH4_PIG,103.61,4,4,1.3458E4,3,3,8,,102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
37,318323,P06867|PLMN_PIG,95.24,2,2,6.12E3,2,2,2,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
30,318359,P18650|APOE_PIG,90.72,9,9,6.3778E3,3,3,5,,36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
25,318333,P0DW16|RBM20_PIG,88.00,1,1,2.2156E3,3,1,7,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
25,318336,O62651|WT1_PIG,88.00,2,2,2.2156E3,3,1,7,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
25,318325,A5D9M6|BAG6_PIG,88.00,1,1,2.2156E3,3,1,7,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
25,318331,P08001|ACRO_PIG,88.00,2,2,2.2156E3,3,1,7,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
25,318341,Q9BEA8|TNFL6_PIG,88.00,3,3,2.2156E3,3,1,7,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
22,318650,P31950|S10AB_PIG,86.16,10,10,6.4074E3,2,2,12,,11180,Protein S100-A11 OS=Sus scrofa OX=9823 GN=S100A11 PE=1 SV=1
32,320063,P08835|ALBU_PIG,85.60,5,5,1.8142E3,3,3,3,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
43,319560,Q8SPS7|HPT_PIG,83.10,5,5,7.4001E2,2,2,2,,38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
31,318839,Q71LE2|H33_PIG,80.88,16,16,3.5076E3,2,2,4,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
36,318357,P48819|VTNC_PIG,77.35,6,6,3.4952E3,3,3,3,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
47,318330,P29269|MYL9_PIG,77.19,10,10,1.5178E3,2,2,2,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
41,318664,P80229|ILEU_PIG,68.44,4,4,2.705E2,1,1,2,,42513,Leukocyte elastase inhibitor OS=Sus scrofa OX=9823 GN=SERPINB1 PE=1 SV=1
48,318690,P21753|TYB10_PIG,68.29,33,33,8.5977E1,2,1,2,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
38,320057,P50447|A1AT_PIG,67.10,4,4,1.9409E2,1,1,2,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
34,318324,P53714|ITB2_PIG,65.98,4,4,1.3064E3,2,2,3,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
75,318804,P67985|RL22_PIG,65.40,11,11,3.2692E2,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
39,318334,P12675|ICAL_PIG,59.88,3,3,1.1019E3,1,1,2,Oxidation (M),77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
35,318810,Q29308|RS19_PIG,58.09,10,10,8.5034E2,1,1,3,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
76,320263,P62901|RL31_PIG,52.42,18,18,1.0709E3,1,1,1,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
67,318949,Q29549|CLUS_PIG,51.52,4,4,1.0685E3,1,1,1,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
52,320246,Q7SIB7|PGK1_PIG,51.33,5,5,4.3439E2,1,1,1,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
73,320378,Q07717|B2MG_PIG,50.11,8,8,6.1355E2,1,1,1,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
69,318767,P16469|LOX15_PIG,49.89,2,2,1.1393E3,1,1,1,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
71,320303,Q5S1U1|HSPB1_PIG,47.13,10,10,1.3433E3,1,1,1,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
58,318515,Q29099|PTBP1_PIG,45.89,4,4,3.7171E2,1,1,1,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
45,319760,O97507|FA12_PIG,44.75,2,2,2.6213E3,1,1,2,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
65,318934,P02550|TBA1A_PIG,44.58,3,3,4.1209E2,1,1,1,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
65,318935,Q2XVP4|TBA1B_PIG,44.58,3,3,4.1209E2,1,1,1,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
44,318442,P10668|COF1_PIG,44.48,8,8,2.2211E2,1,1,2,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
46,319998,P79303|UGPA_PIG,43.92,3,3,3.4386E2,1,1,2,Oxidation (M),56961,UTP--glucose-1-phosphate uridylyltransferase OS=Sus scrofa OX=9823 GN=UGP2 PE=2 SV=3
70,322396,P63221|RS21_PIG,42.94,10,10,0,1,1,1,,9111,40S ribosomal protein S21 OS=Sus scrofa OX=9823 GN=RPS21 PE=1 SV=1
77,320436,Q9TSX9|PRDX6_PIG,42.45,7,7,0,1,1,1,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
66,319612,Q9GLP2|PROC_PIG,42.01,3,3,1.1169E3,1,1,1,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
74,322392,O46409|APOA4_PIG,41.84,4,4,0,1,1,1,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
57,318751,P56941|NPC1_PIG,40.78,2,2,0,1,1,1,,141963,NPC intracellular cholesterol transporter 1 OS=Sus scrofa OX=9823 GN=NPC1 PE=2 SV=1
61,319152,Q29024|DX39B_PIG,40.25,4,4,0,1,1,1,Oxidation (M),48991,Spliceosome RNA helicase DDX39B OS=Sus scrofa OX=9823 GN=DDX39B PE=3 SV=2
42,318557,P62802|H4_PIG,39.33,14,14,1.896E3,1,1,2,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
59,318436,Q9N1X4|SFTPD_PIG,38.87,4,4,0,1,1,1,,37986,Pulmonary surfactant-associated protein D OS=Sus scrofa OX=9823 GN=SFTPD PE=1 SV=1
54,318528,P20305|GELS_PIG,38.74,2,2,0,1,1,1,,84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
40,318827,O62640|PIAP_PIG,38.56,3,3,1.219E5,1,1,2,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
68,318385,P04087|INHA_PIG,38.41,4,4,3.2734E3,1,1,1,,39190,Inhibin alpha chain OS=Sus scrofa OX=9823 GN=INHA PE=1 SV=2
53,318367,Q6KEQ9|PC11X_PIG,38.26,1,1,2.0081E3,1,1,1,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
60,318407,Q9TVC1|VATH_PIG,38.24,2,2,1.26E4,1,1,1,,55850,V-type proton ATPase subunit H OS=Sus scrofa OX=9823 GN=ATP6V1H PE=1 SV=1
56,318516,P29804|ODPA_PIG,38.23,3,3,5.8014E4,1,1,1,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
63,318749,Q29078|PAG1_PIG,37.78,4,4,3.7811E3,1,1,1,,43533,Pregnancy-associated glycoprotein 1 OS=Sus scrofa OX=9823 PE=2 SV=1
72,320157,Q29108|ZPBP1_PIG,37.42,3,3,2.1777E3,1,1,1,,39624,Zona pellucida-binding protein 1 OS=Sus scrofa OX=9823 GN=ZPBP PE=2 SV=1
