Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 3,Area Sample 3,#Peptides,#Unique,#Spec Sample 3,PTM,Avg. Mass,Description
1,419908,tr|F1RX36|F1RX36_PIG,538.36,43,43,8.5674E6,360,360,1980,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
2,419909,tr|F1RX37|F1RX37_PIG,448.52,17,17,4.0629E6,80,80,783,,60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
28,319333,P17741|HMGB2_PIG,170.09,24,24,1.4696E4,11,9,18,,24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
32,318719,P21692|MMP1_PIG,168.91,7,7,7.0262E3,6,6,10,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
27,318380,P50390|TTHY_PIG,161.20,31,31,2.774E4,7,7,19,Oxidation (M),16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
33,318528,P20305|GELS_PIG,151.53,6,6,6.4895E3,6,6,9,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
36,318332,P80310|S10AC_PIG,133.94,16,16,3.0995E4,4,4,9,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
39,318323,P06867|PLMN_PIG,118.96,2,2,9.5802E3,6,6,6,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
41,319077,O02668|ITIH2_PIG,118.57,5,5,4.3069E3,3,3,4,,104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
48,320263,P62901|RL31_PIG,117.10,35,35,3.5329E3,3,3,3,Oxidation (M),14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
46,318337,Q767L7|TBB5_PIG,108.77,7,7,3.5E3,3,3,3,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
42,318342,P14632|TRFL_PIG,99.64,5,5,1.1876E3,2,2,4,,77626,Lactotransferrin OS=Sus scrofa OX=9823 GN=LTF PE=1 SV=3
40,318949,Q29549|CLUS_PIG,93.33,8,8,2.4482E3,4,4,5,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
47,320436,Q9TSX9|PRDX6_PIG,91.64,12,12,5.777E3,3,3,3,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
49,318542,Q9GLP1|FA5_PIG,88.69,0,0,4.0113E3,2,2,2,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
45,322391,P12682|HMGB1_PIG,88.06,10,10,5.6566E2,3,1,3,,24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=2 SV=3
55,322393,P01846|LAC_PIG,87.72,31,31,8.1757E2,2,2,2,,11003,Ig lambda chain C region OS=Sus scrofa OX=9823 PE=1 SV=1
78,318804,P67985|RL22_PIG,83.99,11,11,7.1255E2,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
35,322392,O46409|APOA4_PIG,83.90,13,13,1.0801E4,2,2,9,Oxidation (M),43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
34,318340,Q95JC9|PRP_PIG,79.96,2,2,2.7271E4,2,2,9,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
30,318860,P50828|HEMO_PIG,77.92,2,2,5.2632E4,2,2,16,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
38,318650,P31950|S10AB_PIG,77.54,10,10,1.5349E3,2,2,7,,11180,Protein S100-A11 OS=Sus scrofa OX=9823 GN=S100A11 PE=1 SV=1
51,320303,Q5S1U1|HSPB1_PIG,71.54,10,10,1.9467E3,1,1,2,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
53,319022,Q9GK37|CBG_PIG,69.93,6,6,5.8518E2,2,2,2,Oxidation (M),45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
37,319760,O97507|FA12_PIG,64.66,2,2,1.5199E4,1,1,7,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
85,320304,P80031|GSTP1_PIG,64.29,5,5,1.1892E3,1,1,1,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
52,319487,Q1KYT0|ENOB_PIG,63.73,4,4,6.517E2,2,2,2,Oxidation (M),47130,Beta-enolase OS=Sus scrofa OX=9823 GN=ENO3 PE=2 SV=1
56,318324,P53714|ITB2_PIG,62.79,3,3,9.3876E2,2,2,2,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
59,318810,Q29308|RS19_PIG,62.64,10,10,2.7537E3,1,1,2,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
50,319007,Q29052|ITIH1_PIG,61.00,3,3,1.0029E3,2,2,2,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
58,318718,Q29221|CAZA2_PIG,60.48,8,8,1.487E3,2,2,2,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
58,318841,A0PFK5|CAZA1_PIG,60.48,8,8,1.487E3,2,2,2,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
57,318839,Q71LE2|H33_PIG,60.37,10,10,4.1886E3,2,2,2,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
84,318366,Q8MJ49|OSTF1_PIG,59.84,7,7,0,1,1,1,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
60,319469,Q95281|RL29_PIG,53.32,18,18,1.8914E3,1,1,2,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
63,318325,A5D9M6|BAG6_PIG,43.49,1,1,2.6751E3,1,1,1,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
63,318333,P0DW16|RBM20_PIG,43.49,1,1,2.6751E3,1,1,1,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
63,318336,O62651|WT1_PIG,43.49,2,2,2.6751E3,1,1,1,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
63,318331,P08001|ACRO_PIG,43.49,2,2,2.6751E3,1,1,1,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
63,318341,Q9BEA8|TNFL6_PIG,43.49,3,3,2.6751E3,1,1,1,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
90,322441,A1XQU5|RL27_PIG,43.25,7,7,3.131E2,1,1,1,,15798,60S ribosomal protein L27 OS=Sus scrofa OX=9823 GN=RPL27 PE=1 SV=1
80,318895,Q29593|TALDO_PIG,42.84,5,5,0,1,1,1,,37418,Transaldolase OS=Sus scrofa OX=9823 GN=TALDO1 PE=2 SV=2
68,318626,A5A8V7|HS71L_PIG,42.74,2,2,8.9458E1,1,1,1,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
68,318408,Q04967|HSP76_PIG,42.74,2,2,8.9458E1,1,1,1,,71109,Heat shock 70 kDa protein 6 OS=Sus scrofa OX=9823 GN=HSPA6 PE=1 SV=1
68,318459,Q6S4N2|HS71B_PIG,42.74,2,2,8.9458E1,1,1,1,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
81,319303,P12309|GLRX1_PIG,42.07,8,8,5.56E2,1,1,1,,11828,Glutaredoxin-1 OS=Sus scrofa OX=9823 GN=GLRX PE=1 SV=2
71,318468,Q29041|FCN2_PIG,41.61,3,3,2.66E3,1,1,1,Oxidation (M),34682,Ficolin-2 OS=Sus scrofa OX=9823 GN=FCN2 PE=1 SV=1
54,319096,Q5I2M3|TLR9_PIG,40.88,1,1,1.2824E5,1,1,1,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
86,318557,P62802|H4_PIG,40.21,10,10,3.5284E3,1,1,1,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
72,322396,P63221|RS21_PIG,40.10,11,11,8.8821E2,1,1,1,,9111,40S ribosomal protein S21 OS=Sus scrofa OX=9823 GN=RPS21 PE=1 SV=1
87,320002,P35624|TIMP1_PIG,40.05,4,4,9.331E2,1,1,1,Oxidation (M),23099,Metalloproteinase inhibitor 1 OS=Sus scrofa OX=9823 GN=TIMP1 PE=2 SV=2
89,319595,Q0Z8U2|RS3_PIG,39.65,7,7,2.1134E3,1,1,1,Oxidation (M),26688,40S ribosomal protein S3 OS=Sus scrofa OX=9823 GN=RPS3 PE=1 SV=1
82,319949,Q9TSX5|LDHC_PIG,39.53,2,2,7.9362E3,1,1,1,,36053,L-lactate dehydrogenase C chain OS=Sus scrofa OX=9823 GN=LDHC PE=2 SV=3
74,318767,P16469|LOX15_PIG,39.53,2,2,8.1035E2,1,1,1,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
69,318827,O62640|PIAP_PIG,39.30,3,3,3.5501E4,1,1,1,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
77,319674,P49879|IFNA1_PIG,38.80,13,13,1.2441E4,1,1,1,,21434,Interferon alpha-1 OS=Sus scrofa OX=9823 PE=3 SV=1
73,319282,Q6DUB7|STMN1_PIG,38.56,6,6,7.3651E2,1,1,1,,17302,Stathmin OS=Sus scrofa OX=9823 GN=STMN1 PE=2 SV=3
79,318677,O19084|CDSN_PIG,37.87,4,4,1.3252E3,1,1,1,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
66,318511,P79403|GANAB_PIG,37.71,1,1,3.925E3,1,1,1,,106662,Neutral alpha-glucosidase AB OS=Sus scrofa OX=9823 GN=GANAB PE=1 SV=1
88,318357,P48819|VTNC_PIG,37.45,3,3,7.4831E2,1,1,1,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
65,318367,Q6KEQ9|PC11X_PIG,37.36,1,1,0,1,1,1,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
