Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 73,Area Sample 73,#Peptides,#Unique,#Spec Sample 73,PTM,Avg. Mass,Description
15,24,P29700|FETUA_PIG,114.38,22,22,3.3273E4,9,9,35,Oxidation (M),38425,Alpha-2-HS-glycoprotein (Fragment) OS=Sus scrofa OX=9823 GN=AHSG PE=1 SV=1
24,77,Q95274|TYB4_PIG,110.78,57,57,6.9956E3,8,8,12,,5053,Thymosin beta-4 OS=Sus scrofa OX=9823 GN=TMSB4 PE=3 SV=3
25,1861,O46409|APOA4_PIG,100.97,7,7,1.5777E3,6,6,9,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
22,59,P06867|PLMN_PIG,98.50,3,3,1.0172E4,6,6,14,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
20,27,P01025|CO3_PIG,85.44,3,3,1.3594E4,5,5,21,,186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
32,177,Q2XVP4|TBA1B_PIG,78.05,5,5,8.6188E2,2,2,4,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
32,185,P02550|TBA1A_PIG,78.05,5,5,8.6188E2,2,2,4,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
29,82,Q29549|CLUS_PIG,77.46,8,8,8.6362E2,4,4,5,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
27,63,P79263|ITIH4_PIG,75.08,4,4,1.9755E3,4,4,8,,102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
28,33,P08835|ALBU_PIG,74.83,4,4,7.2068E3,4,4,6,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
34,1705,Q8MJ49|OSTF1_PIG,71.69,7,7,3.5619E3,2,2,4,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
33,29,Q767L7|TBB5_PIG,71.02,4,4,5.4568E2,2,2,4,,49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
36,25,O02705|HS90A_PIG,70.82,5,5,2.4546E2,2,2,3,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
19,34,A5D9M6|BAG6_PIG,69.37,1,1,2.6984E3,4,2,21,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
19,97,P08001|ACRO_PIG,69.37,2,2,2.6984E3,4,2,21,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
19,70,O62651|WT1_PIG,69.37,2,2,2.6984E3,4,2,21,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
31,593,O02668|ITIH2_PIG,63.89,5,5,7.0917E2,3,3,5,,104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
23,36,Q9GKL7|ANDR_PIG,60.14,1,1,2.2754E3,4,2,15,,97137,Androgen receptor OS=Sus scrofa OX=9823 GN=AR PE=2 SV=3
43,56,P10668|COF1_PIG,57.54,17,17,1.1918E3,2,2,2,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
42,37,Q5S1U1|HSPB1_PIG,52.21,15,15,1.2706E2,2,2,2,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
39,54,Q1KYT0|ENOB_PIG,50.53,4,4,1.353E3,1,1,2,,47130,Beta-enolase OS=Sus scrofa OX=9823 GN=ENO3 PE=2 SV=1
62,280,P67985|RL22_PIG,47.02,11,11,1.2202E2,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
40,696,Q7SIB7|PGK1_PIG,46.40,4,4,1.8336E2,1,1,2,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
40,517,Q6RI85|PGK2_PIG,46.40,4,4,1.8336E2,1,1,2,,44895,Phosphoglycerate kinase 2 OS=Sus scrofa OX=9823 GN=PGK2 PE=2 SV=3
46,16,P62802|H4_PIG,46.02,19,19,1.9507E2,2,2,2,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
37,715,P02725|GLPA_PIG,45.54,18,18,1.4676E3,1,1,3,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
56,863,Q29214|RLA0_PIG,42.24,5,5,4.2633E2,1,1,1,,34359,60S acidic ribosomal protein P0 OS=Sus scrofa OX=9823 GN=RPLP0 PE=1 SV=2
30,47,O97507|FA12_PIG,41.13,2,2,6.8167E3,1,1,5,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
45,84,P62936|PPIA_PIG,38.39,7,7,1.1736E3,1,1,2,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
48,4,P02543|VIME_PIG,36.20,3,3,0,1,1,1,,53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
57,108,P80310|S10AC_PIG,35.57,15,15,3.2245E2,1,1,1,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
44,766,Q9GLP2|PROC_PIG,33.48,3,3,7.7528E2,1,1,2,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
61,436,Q9TTK7|OLR1_PIG,33.47,5,5,0,1,1,1,,31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
59,731,A0PFK5|CAZA1_PIG,32.48,5,5,0,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
59,90,Q29221|CAZA2_PIG,32.48,5,5,0,1,1,1,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
35,93,Q5U9S1|MBL1_PIG,32.44,5,5,2.4689E3,1,1,3,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
41,178,Q6KEQ9|PC11X_PIG,31.20,1,1,7.6954E3,1,1,2,,123364,Protocadherin-11 X-linked OS=Sus scrofa OX=9823 GN=PCDH11X PE=2 SV=1
49,714,O62640|PIAP_PIG,30.42,3,3,8.9895E2,1,1,1,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
53,61,P06348|H1T_PIG,30.23,6,6,0,1,1,1,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
63,2902,P80031|GSTP1_PIG,30.12,5,5,5.8268E2,1,1,1,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
38,14,P00355|G3P_PIG,29.97,4,4,7.9055E3,1,1,3,,35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
58,1263,P20112|SPRC_PIG,29.79,8,8,0,1,1,1,,34240,SPARC OS=Sus scrofa OX=9823 GN=SPARC PE=1 SV=2
60,959,Q9TU18|AGRP_PIG,28.95,11,11,5.4681E2,1,1,1,,14681,Agouti-related protein OS=Sus scrofa OX=9823 GN=AGRP PE=3 SV=2
51,167,P09623|DLDH_PIG,28.28,3,3,0,1,1,1,,54185,Dihydrolipoyl dehydrogenase  mitochondrial OS=Sus scrofa OX=9823 GN=DLD PE=1 SV=1
50,209,Q767K9|PP1RA_PIG,28.10,1,1,0,2,1,2,,97597,Serine/threonine-protein phosphatase 1 regulatory subunit 10 OS=Sus scrofa OX=9823 GN=PPP1R10 PE=3 SV=1
