Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 23,Area Sample 23,#Peptides,#Unique,#Spec Sample 23,PTM,Avg. Mass,Description
1,1,tr|F1RX36|F1RX36_PIG,554.74,55,55,2.7675E7,1063,1063,4458,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
2,6,tr|F1RX37|F1RX37_PIG,395.40,32,32,1.2438E7,156,156,1153,Oxidation (M),60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
27,60,P09571|TRFE_PIG,206.78,15,15,7.076E4,22,22,41,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
26,33,P08835|ALBU_PIG,201.53,10,10,1.2674E5,20,20,42,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
36,697,P62901|RL31_PIG,197.63,46,46,5.0247E4,13,13,24,Oxidation (M),14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
33,37,Q5S1U1|HSPB1_PIG,194.80,35,35,4.303E4,15,15,32,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
37,53,Q9GLP1|FA5_PIG,192.54,5,5,2.2643E4,17,17,23,Oxidation (M),256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
39,190,P50390|TTHY_PIG,191.80,41,41,2.2791E4,15,15,23,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
46,59,P06867|PLMN_PIG,184.66,3,3,4.3902E4,10,10,15,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
44,76,Q29308|RS19_PIG,182.49,14,14,4.2442E4,9,9,17,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
29,63,P79263|ITIH4_PIG,179.38,8,8,1.2654E5,15,15,36,Oxidation (M),102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
41,41,P02554|TBB_PIG,177.51,21,21,7.3091E2,13,1,20,Oxidation (M),49861,Tubulin beta chain OS=Sus scrofa OX=9823 PE=1 SV=1
42,2612,P21753|TYB10_PIG,172.79,86,86,5.0853E4,13,12,19,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
51,1705,Q8MJ49|OSTF1_PIG,171.42,37,37,8.5921E3,10,10,13,Oxidation (M),23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
47,177,Q2XVP4|TBA1B_PIG,170.53,19,19,2.2636E3,11,4,15,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
35,81,O19084|CDSN_PIG,162.93,36,36,2.8005E4,13,13,25,Oxidation (M),21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
48,185,P02550|TBA1A_PIG,161.16,18,18,3.4343E3,9,2,14,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
50,2902,P80031|GSTP1_PIG,155.10,25,25,2.6013E4,9,9,13,Oxidation (M),23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
28,133,Q95JC9|PRP_PIG,153.18,11,11,6.1054E4,11,11,41,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
56,1861,O46409|APOA4_PIG,151.74,8,8,5.8771E3,9,9,12,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
68,38,Q3BDI7|DSG1_PIG,147.18,7,7,1.9324E4,8,8,8,Oxidation (M),113318,Desmoglein-1 OS=Sus scrofa OX=9823 GN=DSG1 PE=2 SV=1
49,516,P20305|GELS_PIG,146.49,10,10,1.483E4,8,8,13,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
52,12092,P63221|RS21_PIG,144.41,41,41,1.5303E4,7,7,13,Oxidation (M),9111,40S ribosomal protein S21 OS=Sus scrofa OX=9823 GN=RPS21 PE=1 SV=1
43,593,O02668|ITIH2_PIG,144.29,9,9,7.1353E3,8,8,17,Oxidation (M),104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
55,696,Q7SIB7|PGK1_PIG,139.46,14,14,5.629E3,6,6,12,Oxidation (M),44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
57,48,Q8SPS7|HPT_PIG,138.26,17,17,8.0018E4,7,7,11,Oxidation (M),38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
61,147,Q9TV62|MYH4_PIG,136.15,5,5,6.1944E3,7,7,10,,223234,Myosin-4 OS=Sus scrofa OX=9823 GN=MYH4 PE=2 SV=1
53,2624,P60662|MYL6_PIG,135.21,34,34,1.1886E4,8,8,13,Oxidation (M),16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
54,1703,Q07717|B2MG_PIG,135.20,44,44,2.5389E4,8,8,13,Oxidation (M),13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
40,47,O97507|FA12_PIG,132.14,3,3,1.1907E5,6,6,22,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
62,83,P50447|A1AT_PIG,131.77,6,6,4.3142E4,5,5,10,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
45,40,Q29099|PTBP1_PIG,130.64,4,4,2.4554E4,8,8,16,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
60,731,A0PFK5|CAZA1_PIG,129.83,11,11,2.3701E4,8,8,11,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
69,136,P53714|ITB2_PIG,128.23,8,8,8.1311E3,7,7,8,Oxidation (M),84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
71,5221,P12309|GLRX1_PIG,128.12,29,29,3.1946E3,5,5,8,,11828,Glutaredoxin-1 OS=Sus scrofa OX=9823 GN=GLRX PE=1 SV=2
75,2631,Q95281|RL29_PIG,124.00,19,19,1.1093E4,5,5,6,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
70,1365,Q4GWZ2|RSSA_PIG,123.44,26,26,2.7792E3,6,6,8,,32928,40S ribosomal protein SA OS=Sus scrofa OX=9823 GN=RPSA PE=1 SV=3
30,16,P62802|H4_PIG,123.10,59,59,1.5183E5,7,7,36,Oxidation (M),11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
59,766,Q9GLP2|PROC_PIG,119.43,4,4,4.8109E4,4,4,11,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
38,489,P17741|HMGB2_PIG,117.33,24,24,2.386E5,6,3,23,Oxidation (M),24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
72,108,P80310|S10AC_PIG,115.77,34,34,3.6622E4,4,4,8,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
73,802,P29269|MYL9_PIG,111.89,12,12,8.4554E3,5,5,8,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
66,299,P34930|HS71A_PIG,111.13,7,7,7.696E3,5,5,8,,70083,Heat shock 70 kDa protein 1A OS=Sus scrofa OX=9823 GN=HSPA1A PE=3 SV=1
66,373,Q6S4N2|HS71B_PIG,111.13,7,7,7.696E3,5,5,8,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
81,5200,P59083|PHP14_PIG,106.05,28,28,3.5754E3,3,3,4,,13932,14 kDa phosphohistidine phosphatase OS=Sus scrofa OX=9823 GN=PHPT1 PE=1 SV=2
63,286,P48819|VTNC_PIG,104.43,8,8,1.7059E4,4,4,9,Oxidation (M),52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
74,96,P16469|LOX15_PIG,103.24,5,5,1.0405E4,5,5,7,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
87,280,P67985|RL22_PIG,103.22,32,32,4.0976E3,3,3,4,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
58,699,Q71LE2|H33_PIG,101.40,30,30,1.9887E4,4,4,11,Oxidation (M),15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
77,1422,Q29056|IL1RA_PIG,100.39,29,29,3.835E3,4,4,5,,20093,Interleukin-1 receptor antagonist protein OS=Sus scrofa OX=9823 GN=IL1RN PE=2 SV=1
65,2789,A1XQU5|RL27_PIG,98.94,27,27,1.2265E4,5,5,9,Oxidation (M),15798,60S ribosomal protein L27 OS=Sus scrofa OX=9823 GN=RPL27 PE=1 SV=1
84,2051,P14287|OSTP_PIG,98.35,16,16,2.9168E3,4,4,4,,33669,Osteopontin OS=Sus scrofa OX=9823 GN=SPP1 PE=1 SV=1
80,1882,P12682|HMGB1_PIG,94.52,12,12,1.102E3,4,1,4,Oxidation (M),24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=1 SV=3
92,933,Q29593|TALDO_PIG,90.67,10,10,4.3012E4,4,4,4,Oxidation (M),37418,Transaldolase OS=Sus scrofa OX=9823 GN=TALDO1 PE=2 SV=2
99,7671,P62831|RL23_PIG,90.10,13,13,2.7234E3,3,3,3,Oxidation (M),14865,60S ribosomal protein L23 OS=Sus scrofa OX=9823 GN=RPL23 PE=1 SV=1
93,537,Q08094|CNN2_PIG,87.96,6,6,2.1203E3,2,2,3,Oxidation (M),32030,Calponin-2 (Fragment) OS=Sus scrofa OX=9823 GN=CNN2 PE=2 SV=1
78,1287,Q9GK37|CBG_PIG,86.19,5,5,3.3148E3,2,2,4,,45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
94,2658,Q29371|TPIS_PIG,84.77,11,11,8.2997E2,3,3,3,,26730,Triosephosphate isomerase OS=Sus scrofa OX=9823 GN=TPI1 PE=2 SV=4
82,302,P80015|CAP7_PIG,84.71,10,10,1.8858E3,3,3,4,,27039,Azurocidin OS=Sus scrofa OX=9823 GN=AZU1 PE=1 SV=2
79,464,O77633|ADA10_PIG,80.69,5,5,2.6574E3,3,3,4,,84383,Disintegrin and metalloproteinase domain-containing protein 10 OS=Sus scrofa OX=9823 GN=ADAM10 PE=2 SV=2
86,9772,Q29187|RL4_PIG,76.61,17,17,2.1322E3,2,2,4,,11132,60S ribosomal protein L4 (Fragment) OS=Sus scrofa OX=9823 GN=RPL4 PE=2 SV=1
90,54,Q1KYT0|ENOB_PIG,74.79,3,3,2.39E3,2,2,3,,47130,Beta-enolase OS=Sus scrofa OX=9823 GN=ENO3 PE=2 SV=1
76,640,Q29052|ITIH1_PIG,73.49,4,4,8.3929E3,3,3,5,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
83,1781,Q2YGT9|RL6_PIG,72.13,12,12,5.9667E2,2,2,4,,32190,60S ribosomal protein L6 OS=Sus scrofa OX=9823 GN=RPL6 PE=1 SV=3
118,1635,Q9TSX9|PRDX6_PIG,71.39,7,7,9.5755E2,2,2,2,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
97,1347,Q9XSZ6|FCERG_PIG,70.60,24,24,1.6864E3,2,2,3,,9681,High affinity immunoglobulin epsilon receptor subunit gamma OS=Sus scrofa OX=9823 GN=FCER1G PE=3 SV=1
115,1200,Q29293|RL3_PIG,69.19,7,7,2.3534E3,2,2,2,Oxidation (M),46123,60S ribosomal protein L3 OS=Sus scrofa OX=9823 GN=RPL3 PE=2 SV=2
103,535,Q866Y3|PGRP2_PIG,66.81,7,7,4.0679E2,2,2,2,,64594,N-acetylmuramoyl-L-alanine amidase OS=Sus scrofa OX=9823 GN=PGLYRP2 PE=2 SV=1
106,69,Q2XQV4|ALDH2_PIG,66.45,4,4,2.6433E3,2,2,2,,56921,Aldehyde dehydrogenase  mitochondrial OS=Sus scrofa OX=9823 GN=ALDH2 PE=2 SV=1
107,3016,P29412|EF1B_PIG,65.28,7,7,2.7933E3,1,1,2,Oxidation (M),24960,Elongation factor 1-beta OS=Sus scrofa OX=9823 GN=EEF1B PE=1 SV=1
64,93,Q5U9S1|MBL1_PIG,64.67,9,9,2.6747E4,1,1,9,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
109,1990,Q8HYA9|GKN1_PIG,62.94,11,11,7.2699E2,1,1,2,,20104,Gastrokine-1 OS=Sus scrofa OX=9823 GN=GKN1 PE=1 SV=3
114,1931,Q9GKE2|CXL16_PIG,61.72,10,10,8.2236E2,2,2,2,,27570,C-X-C motif chemokine 16 OS=Sus scrofa OX=9823 GN=CXCL16 PE=2 SV=1
111,3137,P62844|RS15_PIG,59.15,13,13,5.9942E3,2,2,2,Oxidation (M),17040,40S ribosomal protein S15 OS=Sus scrofa OX=9823 GN=RPS15 PE=1 SV=2
116,1736,Q2LE37|APOM_PIG,58.85,12,12,4.5702E2,1,1,2,,21241,Apolipoprotein M OS=Sus scrofa OX=9823 GN=APOM PE=2 SV=1
91,1448,O79876|COX1_PIG,57.55,2,2,3.2884E3,1,1,3,,56958,Cytochrome c oxidase subunit 1 OS=Sus scrofa OX=9823 GN=MT-CO1 PE=3 SV=2
96,1924,Q007T2|CDC42_PIG,57.15,15,15,1.5529E3,2,2,3,Oxidation (M),21259,Cell division control protein 42 homolog OS=Sus scrofa OX=9823 GN=CDC42 PE=2 SV=2
129,171,Q9TUQ3|CO7_PIG,55.06,2,2,3.557E3,1,1,1,,93062,Complement component C7 OS=Sus scrofa OX=9823 GN=C7 PE=1 SV=1
105,992,O11780|BGH3_PIG,54.25,1,1,1.8738E3,1,1,2,,74462,Transforming growth factor-beta-induced protein ig-h3 OS=Sus scrofa OX=9823 GN=TGFBI PE=1 SV=1
100,1236,O13009|GUC2B_PIG,53.60,10,10,1.9349E3,1,1,3,,12044,Guanylate cyclase activator 2B OS=Sus scrofa OX=9823 GN=GUCA2B PE=3 SV=1
167,31025,Q29361|RL35_PIG,51.64,11,11,3.6764E2,1,1,1,,14549,60S ribosomal protein L35 OS=Sus scrofa OX=9823 GN=RPL35 PE=1 SV=3
102,34,A5D9M6|BAG6_PIG,51.18,1,1,3.8057E3,1,1,2,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
102,39,P0DW16|RBM20_PIG,51.18,1,1,3.8057E3,1,1,2,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
102,97,P08001|ACRO_PIG,51.18,2,2,3.8057E3,1,1,2,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
102,70,O62651|WT1_PIG,51.18,2,2,3.8057E3,1,1,2,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
102,65,Q9BEA8|TNFL6_PIG,51.18,3,3,3.8057E3,1,1,2,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
98,3108,Q29201|RS16_PIG,50.44,8,8,1.1621E3,1,1,3,,16445,40S ribosomal protein S16 OS=Sus scrofa OX=9823 GN=RPS16 PE=1 SV=4
177,667,P00791|PEPA_PIG,48.01,4,4,7.2069E2,1,1,1,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
156,1522,P19620|ANXA2_PIG,47.25,4,4,1.0467E3,1,1,1,,38542,Annexin A2 OS=Sus scrofa OX=9823 GN=ANXA2 PE=1 SV=4
182,1975,Q99028|COMT_PIG,46.79,8,8,8.3348E2,1,1,1,,20587,Catechol O-methyltransferase (Fragment) OS=Sus scrofa OX=9823 GN=COMT PE=1 SV=1
176,5268,A1E952|MSRB1_PIG,46.34,15,15,5.61E2,1,1,1,,12783,Methionine-R-sulfoxide reductase B1 OS=Sus scrofa OX=9823 GN=MSRB1 PE=3 SV=2
143,1409,A1XQV4|TPM3_PIG,46.24,4,4,1.0036E3,1,1,1,Oxidation (M),33058,Tropomyosin alpha-3 chain OS=Sus scrofa OX=9823 GN=TPM3 PE=2 SV=1
143,2832,P42639|TPM1_PIG,46.24,4,4,1.0036E3,1,1,1,Oxidation (M),32707,Tropomyosin alpha-1 chain OS=Sus scrofa OX=9823 GN=TPM1 PE=1 SV=2
171,1851,P83686|NB5R3_PIG,46.07,4,4,1.1296E3,1,1,1,,30831,NADH-cytochrome b5 reductase 3 (Fragment) OS=Sus scrofa OX=9823 GN=CYB5R3 PE=1 SV=1
172,2687,Q3YLA6|SRSF1_PIG,45.98,5,5,1.507E3,1,1,1,,27745,Serine/arginine-rich splicing factor 1 OS=Sus scrofa OX=9823 GN=SRSF1 PE=2 SV=3
117,7657,Q9TU45|TYOBP_PIG,45.91,13,13,6.4697E2,1,1,2,,11617,TYRO protein tyrosine kinase-binding protein OS=Sus scrofa OX=9823 GN=TYROBP PE=2 SV=1
151,618,Q5BLZ2|PLIN3_PIG,45.35,3,3,9.2198E2,1,1,1,,47900,Perilipin-3 OS=Sus scrofa OX=9823 GN=PLIN3 PE=2 SV=1
180,18707,Q6QAT0|RL32_PIG,44.74,7,7,0,1,1,1,,15860,60S ribosomal protein L32 OS=Sus scrofa OX=9823 GN=RPL32 PE=1 SV=3
161,1504,Q2TNK5|ANGL4_PIG,44.61,3,3,5.2886E2,1,1,1,,45534,Angiopoietin-related protein 4 OS=Sus scrofa OX=9823 GN=ANGPTL4 PE=2 SV=2
144,1507,P00795|CATD_PIG,44.14,6,6,2.1247E2,1,1,1,Oxidation (M),37295,Cathepsin D OS=Sus scrofa OX=9823 GN=CTSD PE=1 SV=2
113,1630,P46405|RS12_PIG,43.43,12,12,2.1266E3,1,1,2,Oxidation (M),14515,40S ribosomal protein S12 OS=Sus scrofa OX=9823 GN=RPS12 PE=1 SV=2
179,23547,Q95276|RL5_PIG,42.83,9,9,0,1,1,1,,14677,60S ribosomal protein L5 (Fragment) OS=Sus scrofa OX=9823 GN=RPL5 PE=2 SV=3
178,26058,P62863|RS30_PIG,42.54,31,31,3.0972E3,1,1,1,,6648,40S ribosomal protein S30 OS=Sus scrofa OX=9823 GN=FAU PE=3 SV=1
112,1678,O19062|CRP_PIG,42.30,5,5,6.8994E2,1,1,2,,24925,C-reactive protein OS=Sus scrofa OX=9823 GN=CRP PE=2 SV=1
95,660,Q4PS85|MYOZ1_PIG,41.87,6,6,5.645E2,1,1,3,,31667,Myozenin-1 OS=Sus scrofa OX=9823 GN=MYOZ1 PE=2 SV=1
150,909,Q3ZD69|LMNA_PIG,41.70,4,4,0,1,1,1,,74219,Prelamin-A/C OS=Sus scrofa OX=9823 GN=LMNA PE=3 SV=1
173,1514,P82460|THIO_PIG,41.44,8,8,1.3128E3,1,1,1,,11829,Thioredoxin OS=Sus scrofa OX=9823 GN=TXN PE=1 SV=3
153,1128,Q764M5|STAT1_PIG,40.98,2,2,2.0243E2,1,1,1,,88167,Signal transducer and activator of transcription 1 OS=Sus scrofa OX=9823 GN=STAT1 PE=1 SV=1
164,1542,P00571|KAD1_PIG,40.30,8,8,2.5374E2,1,1,1,,21639,Adenylate kinase isoenzyme 1 OS=Sus scrofa OX=9823 GN=AK1 PE=1 SV=1
181,12084,Q712U6|ARP19_PIG,40.05,22,22,0,1,1,1,,12323,cAMP-regulated phosphoprotein 19 OS=Sus scrofa OX=9823 GN=ARPP19 PE=2 SV=3
147,828,Q5XLD3|KCRM_PIG,39.65,6,6,5.7199E2,1,1,1,,43059,Creatine kinase M-type OS=Sus scrofa OX=9823 GN=CKM PE=2 SV=1
170,1266,Q711P4|CCL4_PIG,39.34,13,13,2.3924E3,1,1,1,,10207,C-C motif chemokine 4 OS=Sus scrofa OX=9823 GN=CCL4 PE=3 SV=1
125,42,C0HL13|LRP2_PIG,39.27,1,1,8.3429E2,1,1,1,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
157,330,O62787|GTR3_PIG,38.31,2,2,2.5296E3,1,1,1,,53963,Solute carrier family 2  facilitated glucose transporter member 3 OS=Sus scrofa OX=9823 GN=SLC2A3 PE=2 SV=2
165,3121,P49666|RL21_PIG,37.82,9,9,4.5818E3,1,1,1,,18565,60S ribosomal protein L21 OS=Sus scrofa OX=9823 GN=RPL21 PE=1 SV=3
174,2129,P62279|RS13_PIG,37.51,12,12,7.3676E3,1,1,1,,12034,40S ribosomal protein S13 (Fragment) OS=Sus scrofa OX=9823 GN=RPS13 PE=2 SV=2
149,1399,Q9XT90|MMP14_PIG,37.47,3,3,8.9907E2,1,1,1,Oxidation (M),65934,Matrix metalloproteinase-14 OS=Sus scrofa OX=9823 GN=MMP14 PE=2 SV=1
108,1122,P04404|CMGA_PIG,37.39,3,3,1.0874E3,1,1,2,,49358,Chromogranin-A (Fragment) OS=Sus scrofa OX=9823 GN=CHGA PE=1 SV=2
104,166,P12675|ICAL_PIG,37.14,3,3,9.5205E2,1,1,2,Oxidation (M),77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
148,958,P27594|MX1_PIG,37.06,3,3,1.8672E2,1,1,1,,75587,Interferon-induced GTP-binding protein Mx1 OS=Sus scrofa OX=9823 GN=MX1 PE=2 SV=1
142,858,I3LM39|CGAS_PIG,36.82,2,2,2.8777E3,1,1,1,,55809,Cyclic GMP-AMP synthase OS=Sus scrofa OX=9823 GN=CGAS PE=1 SV=1
