Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 4,Area Sample 4,#Peptides,#Unique,#Spec Sample 4,PTM,Avg. Mass,Description
15,63,P79263|ITIH4_PIG,154.97,8,8,1.9403E5,13,13,50,Oxidation (M),102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
30,29,Q767L7|TBB5_PIG,140.66,8,8,4.3596E3,6,6,10,,49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
21,61,P06348|H1T_PIG,137.92,20,20,2.0048E4,11,11,24,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
20,33,P08835|ALBU_PIG,136.04,11,11,3.3852E4,10,10,26,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
18,489,P17741|HMGB2_PIG,129.72,23,23,4.3312E4,16,15,35,,24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
28,2612,P21753|TYB10_PIG,120.95,50,50,6.0333E4,4,4,14,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
29,48,Q8SPS7|HPT_PIG,118.35,13,13,3.9647E4,6,6,13,Oxidation (M),38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
26,53,Q9GLP1|FA5_PIG,113.25,1,1,1.2612E4,5,5,14,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
31,31,P18650|APOE_PIG,112.38,17,17,7.4653E3,9,9,10,,36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
36,1861,O46409|APOA4_PIG,112.07,15,15,1.2745E3,4,4,5,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
24,133,Q95JC9|PRP_PIG,105.94,6,6,2.8362E4,7,7,16,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
33,26,P0DSO0|SAA2_PIG,91.25,26,26,3.4573E3,4,4,8,,14418,Serum amyloid A-2 protein OS=Sus scrofa OX=9823 GN=SAA2 PE=3 SV=1
25,640,Q29052|ITIH1_PIG,90.67,3,3,4.8983E4,5,5,15,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
38,84,P62936|PPIA_PIG,90.20,9,9,4.5417E3,3,3,4,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
37,56,P10668|COF1_PIG,69.46,16,16,5.3285E3,3,3,5,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
40,60,P09571|TRFE_PIG,67.48,2,2,3.1058E3,2,2,3,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
40,80,Q29545|ICA_PIG,67.48,2,2,3.1058E3,2,2,3,,77634,Inhibitor of carbonic anhydrase OS=Sus scrofa OX=9823 GN=ICA PE=1 SV=1
34,2614,P50828|HEMO_PIG,58.74,2,2,8.7926E3,2,2,6,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
43,280,P67985|RL22_PIG,57.35,11,11,8.4538E2,1,1,3,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
78,697,P62901|RL31_PIG,55.09,18,18,0,1,1,1,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
51,83,P50447|A1AT_PIG,51.32,4,4,1.844E2,2,2,2,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
49,1882,P12682|HMGB1_PIG,50.68,11,11,3.8385E3,2,1,2,,24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=1 SV=3
42,82,Q29549|CLUS_PIG,50.39,4,4,1.19E3,3,3,4,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
52,1635,Q9TSX9|PRDX6_PIG,50.01,10,10,5.584E2,2,2,2,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
58,272,P79293|MYH7_PIG,49.14,1,1,9.103E1,1,1,1,,223296,Myosin-7 OS=Sus scrofa OX=9823 GN=MYH7 PE=1 SV=2
58,147,Q9TV62|MYH4_PIG,49.14,1,1,9.103E1,1,1,1,,223234,Myosin-4 OS=Sus scrofa OX=9823 GN=MYH4 PE=2 SV=1
58,250,Q9TV63|MYH2_PIG,49.14,1,1,9.103E1,1,1,1,,223148,Myosin-2 OS=Sus scrofa OX=9823 GN=MYH2 PE=2 SV=1
58,197,Q9TV61|MYH1_PIG,49.14,1,1,9.103E1,1,1,1,,223171,Myosin-1 OS=Sus scrofa OX=9823 GN=MYH1 PE=2 SV=1
32,47,O97507|FA12_PIG,48.96,2,2,5.1811E4,1,1,9,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
72,1705,Q8MJ49|OSTF1_PIG,44.51,7,7,2.5318E3,1,1,1,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
74,667,P00791|PEPA_PIG,42.99,4,4,1.0433E3,1,1,1,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
71,436,Q9TTK7|OLR1_PIG,41.49,5,5,4.6155E2,1,1,1,Oxidation (M),31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
75,699,Q71LE2|H33_PIG,40.50,11,11,1.8641E3,1,1,1,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
41,516,P20305|GELS_PIG,37.95,2,2,1.2186E3,1,1,3,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
44,766,Q9GLP2|PROC_PIG,36.63,3,3,6.5228E3,1,1,3,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
69,190,P50390|TTHY_PIG,35.54,9,9,6.1612E2,1,1,1,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
47,74,P02540|DESM_PIG,34.85,4,4,1.1409E2,1,1,2,,53629,Desmin OS=Sus scrofa OX=9823 GN=DES PE=1 SV=4
66,185,P02550|TBA1A_PIG,34.50,4,4,7.7522E1,1,1,1,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
66,177,Q2XVP4|TBA1B_PIG,34.50,4,4,7.7522E1,1,1,1,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
70,286,P48819|VTNC_PIG,34.49,4,4,5.5896E2,1,1,1,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
76,76,Q29308|RS19_PIG,34.18,10,10,2.4233E2,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
50,90,Q29221|CAZA2_PIG,34.13,5,5,1.3705E3,1,1,2,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
50,731,A0PFK5|CAZA1_PIG,34.13,5,5,1.3705E3,1,1,2,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
77,108,P80310|S10AC_PIG,33.74,15,15,1.4043E3,1,1,1,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
64,136,P53714|ITB2_PIG,33.28,2,2,1.0866E3,1,1,1,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
46,356,O77696|AT2A3_PIG,32.97,2,2,0,1,1,2,Oxidation (M),109328,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Sus scrofa OX=9823 GN=ATP2A3 PE=2 SV=2
61,218,P79403|GANAB_PIG,32.91,1,1,2.9933E3,1,1,1,,106662,Neutral alpha-glucosidase AB OS=Sus scrofa OX=9823 GN=GANAB PE=1 SV=1
56,395,P16276|ACON_PIG,32.88,2,2,1.0534E4,1,1,1,,85761,Aconitate hydratase  mitochondrial OS=Sus scrofa OX=9823 GN=ACO2 PE=1 SV=1
45,42,C0HL13|LRP2_PIG,32.61,1,1,2.6383E3,1,1,2,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
60,540,Q4U116|S4A4_PIG,32.10,1,1,9.715E3,1,1,1,,121409,Electrogenic sodium bicarbonate cotransporter 1 OS=Sus scrofa OX=9823 GN=SLC4A4 PE=1 SV=1
54,34,A5D9M6|BAG6_PIG,32.00,1,1,7.8615E1,1,1,1,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
54,39,P0DW16|RBM20_PIG,32.00,1,1,7.8615E1,1,1,1,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
54,97,P08001|ACRO_PIG,32.00,2,2,7.8615E1,1,1,1,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
54,70,O62651|WT1_PIG,32.00,2,2,7.8615E1,1,1,1,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
54,65,Q9BEA8|TNFL6_PIG,32.00,3,3,7.8615E1,1,1,1,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
59,875,P04574|CPNS1_PIG,31.99,6,6,1.3653E3,1,1,1,,28068,Calpain small subunit 1 OS=Sus scrofa OX=9823 GN=CAPNS1 PE=1 SV=1
67,557,Q70KH2|GBA1_PIG,31.71,2,2,6.9766E2,1,1,1,,59874,Lysosomal acid glucosylceramidase OS=Sus scrofa OX=9823 GN=GBA1 PE=3 SV=1
63,189,Q8SQ26|CRYL1_PIG,31.64,9,9,5.52E2,1,1,1,,35128,Lambda-crystallin homolog OS=Sus scrofa OX=9823 GN=CRYL1 PE=2 SV=3
48,714,O62640|PIAP_PIG,31.44,3,3,1.3696E5,1,1,2,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
68,620,Q28998|ADRB1_PIG,31.16,3,3,2.1831E2,1,1,1,Oxidation (M),50098,Beta-1 adrenergic receptor OS=Sus scrofa OX=9823 GN=ADRB1 PE=2 SV=2
73,802,P29269|MYL9_PIG,30.85,6,6,4.5478E2,1,1,1,,19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
