Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 10,Area Sample 10,#Peptides,#Unique,#Spec Sample 10,PTM,Avg. Mass,Description
1,419908,tr|F1RX36|F1RX36_PIG,609.56,42,42,6.6203E6,320,320,1565,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
2,419909,tr|F1RX37|F1RX37_PIG,480.19,28,28,2.0876E6,95,95,631,Oxidation (M),60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
10,318315,Q19AZ8|THRB_PIG,247.38,18,18,3.3156E4,15,15,34,,70066,Prothrombin OS=Sus scrofa OX=9823 GN=F2 PE=2 SV=1
18,318386,P62936|PPIA_PIG,199.61,27,27,1.9006E4,11,11,22,Oxidation (M),17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
16,318428,P00355|G3P_PIG,197.61,27,27,4.1643E4,11,11,27,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
23,318329,Q95274|TYB4_PIG,181.63,57,57,8.7124E3,6,6,10,,5053,Thymosin beta-4 OS=Sus scrofa OX=9823 GN=TMSB4 PE=3 SV=3
25,318323,P06867|PLMN_PIG,175.31,2,2,1.2172E4,8,8,9,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
19,318328,P01025|CO3_PIG,168.28,4,4,1.9104E4,9,9,18,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
24,318359,P18650|APOE_PIG,165.73,14,14,1.0865E4,6,6,10,,36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
17,318314,P29700|FETUA_PIG,157.91,14,14,1.1462E4,7,7,25,,38425,Alpha-2-HS-glycoprotein (Fragment) OS=Sus scrofa OX=9823 GN=AHSG PE=1 SV=1
22,318326,P79263|ITIH4_PIG,153.01,5,5,1.0533E4,6,6,13,,102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
21,318350,P06348|H1T_PIG,151.20,21,21,1.3104E4,6,6,14,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
26,319560,Q8SPS7|HPT_PIG,142.96,7,7,8.2888E3,3,3,7,Oxidation (M),38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
20,320063,P08835|ALBU_PIG,138.05,3,3,2.5855E4,4,4,15,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
15,318332,P80310|S10AC_PIG,134.90,36,36,7.8275E4,3,3,29,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
27,320303,Q5S1U1|HSPB1_PIG,134.89,26,26,1.7314E3,4,4,6,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
29,318380,P50390|TTHY_PIG,131.88,11,11,7.6184E3,3,3,6,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
40,318803,P80272|HMGN2_PIG,129.85,34,34,1.1354E2,3,3,3,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
34,318337,Q767L7|TBB5_PIG,125.35,9,9,1.6158E3,4,4,5,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
32,318949,Q29549|CLUS_PIG,123.31,6,6,4.1513E3,3,3,5,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
33,318767,P16469|LOX15_PIG,118.07,5,5,3.6839E3,4,4,5,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
31,318515,Q29099|PTBP1_PIG,115.43,4,4,2.1698E3,3,3,5,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
45,318342,P14632|TRFL_PIG,107.32,4,4,3.6749E2,2,2,2,,77626,Lactotransferrin OS=Sus scrofa OX=9823 GN=LTF PE=1 SV=3
35,318442,P10668|COF1_PIG,104.75,16,16,2.2402E3,3,3,5,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
55,320263,P62901|RL31_PIG,96.72,26,26,6.1411E2,2,2,2,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
53,318804,P67985|RL22_PIG,86.11,11,11,1.7213E2,1,1,2,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
28,318340,Q95JC9|PRP_PIG,84.54,2,2,7.0001E3,2,2,6,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
48,318557,P62802|H4_PIG,82.94,25,25,7.8811E2,2,2,2,Oxidation (M),11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
47,320057,P50447|A1AT_PIG,78.55,4,4,8.8467E1,1,1,2,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
52,320378,Q07717|B2MG_PIG,77.64,15,15,1.8905E3,2,2,2,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
49,318810,Q29308|RS19_PIG,76.71,10,10,6.768E2,1,1,2,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
43,320246,Q7SIB7|PGK1_PIG,74.36,5,5,5.2252E2,1,1,2,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
51,318357,P48819|VTNC_PIG,72.74,6,6,5.2506E2,2,2,2,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
46,318935,Q2XVP4|TBA1B_PIG,70.87,3,3,1.4689E3,1,1,2,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
46,318934,P02550|TBA1A_PIG,70.87,3,3,1.4689E3,1,1,2,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
37,318650,P31950|S10AB_PIG,64.65,9,9,2.1153E3,1,1,4,,11180,Protein S100-A11 OS=Sus scrofa OX=9823 GN=S100A11 PE=1 SV=1
54,318868,P60662|MYL6_PIG,58.79,8,8,3.0868E2,1,1,2,Oxidation (M),16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
36,319760,O97507|FA12_PIG,58.68,2,2,1.0682E4,1,1,4,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
39,319612,Q9GLP2|PROC_PIG,58.55,3,3,2.1283E3,1,1,3,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
70,318366,Q8MJ49|OSTF1_PIG,58.17,7,7,1.8095E2,1,1,1,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
56,322441,A1XQU5|RL27_PIG,57.88,7,7,3.9006E2,1,1,2,,15798,60S ribosomal protein L27 OS=Sus scrofa OX=9823 GN=RPL27 PE=1 SV=1
72,318330,P29269|MYL9_PIG,56.81,6,6,1.8314E2,1,1,1,,19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
42,318325,A5D9M6|BAG6_PIG,55.18,1,1,4.8893E2,1,1,2,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
42,318333,P0DW16|RBM20_PIG,55.18,1,1,4.8893E2,1,1,2,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
42,318336,O62651|WT1_PIG,55.18,2,2,4.8893E2,1,1,2,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
42,318331,P08001|ACRO_PIG,55.18,2,2,4.8893E2,1,1,2,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
42,318341,Q9BEA8|TNFL6_PIG,55.18,3,3,4.8893E2,1,1,2,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
73,318985,Q29293|RL3_PIG,50.56,3,3,9.2844E1,1,1,1,Oxidation (M),46123,60S ribosomal protein L3 OS=Sus scrofa OX=9823 GN=RPL3 PE=2 SV=2
63,318324,P53714|ITB2_PIG,44.44,2,2,5.2998E2,1,1,1,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
60,318516,P29804|ODPA_PIG,44.29,3,3,2.0701E4,1,1,1,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
50,322396,P63221|RS21_PIG,43.68,12,12,2.2426E2,1,1,2,,9111,40S ribosomal protein S21 OS=Sus scrofa OX=9823 GN=RPS21 PE=1 SV=1
66,318668,Q8SQ26|CRYL1_PIG,43.59,9,9,8.7691E2,1,1,1,,35128,Lambda-crystallin homolog OS=Sus scrofa OX=9823 GN=CRYL1 PE=2 SV=3
71,322443,P02475|CRYAA_PIG,41.99,7,7,3.1347E3,1,1,1,,19746,Alpha-crystallin A chain OS=Sus scrofa OX=9823 GN=CRYAA PE=1 SV=1
64,322392,O46409|APOA4_PIG,41.92,3,3,2.5061E2,1,1,1,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
44,318827,O62640|PIAP_PIG,41.35,3,3,9.5348E4,1,1,2,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
58,318335,F1SC07|DYH11_PIG,40.82,0,0,1.3197E2,1,1,1,,519623,Dynein axonemal heavy chain 11 OS=Sus scrofa OX=9823 GN=DNAH11 PE=1 SV=4
69,319949,Q9TSX5|LDHC_PIG,40.51,2,2,6.5226E2,1,1,1,,36053,L-lactate dehydrogenase C chain OS=Sus scrofa OX=9823 GN=LDHC PE=2 SV=3
57,318427,C0HL13|LRP2_PIG,39.04,1,1,8.3438E2,1,1,1,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
