Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 63,Area Sample 63,#Peptides,#Unique,#Spec Sample 63,PTM,Avg. Mass,Description
26,1861,O46409|APOA4_PIG,163.33,21,21,5.6829E4,16,16,27,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
20,33,P08835|ALBU_PIG,163.13,20,20,9.2747E4,29,29,43,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
21,4,P02543|VIME_PIG,158.40,30,30,3.703E4,26,26,36,,53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
28,593,O02668|ITIH2_PIG,157.15,13,13,1.9954E4,14,14,23,Oxidation (M),104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
25,14,P00355|G3P_PIG,153.55,49,49,2.6827E4,17,17,29,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
23,82,Q29549|CLUS_PIG,153.08,23,23,3.3697E4,17,17,32,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
27,84,P62936|PPIA_PIG,149.00,36,36,3.1662E4,15,15,27,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
24,77,Q95274|TYB4_PIG,146.66,84,84,6.9484E4,16,15,32,,5053,Thymosin beta-4 OS=Sus scrofa OX=9823 GN=TMSB4 PE=3 SV=3
37,1705,Q8MJ49|OSTF1_PIG,127.21,23,23,1.3425E4,6,6,12,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
31,37,Q5S1U1|HSPB1_PIG,126.44,31,31,1.3081E4,7,7,18,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
29,286,P48819|VTNC_PIG,123.91,12,12,3.4292E4,10,10,20,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
39,56,P10668|COF1_PIG,115.45,31,31,6.0385E3,9,9,10,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
38,190,P50390|TTHY_PIG,113.48,29,29,1.2981E4,8,8,12,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
36,59,P06867|PLMN_PIG,112.89,4,4,7.575E3,7,7,12,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
34,61,P06348|H1T_PIG,102.32,8,8,3.3852E4,7,7,13,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
32,63,P79263|ITIH4_PIG,102.28,5,5,4.9678E4,5,5,15,,102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
47,185,P02550|TBA1A_PIG,96.95,11,11,1.1911E3,4,4,5,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
43,148,P21692|MMP1_PIG,94.24,7,7,5.7462E2,4,4,7,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
40,802,P29269|MYL9_PIG,90.11,19,19,3.7363E3,5,5,8,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
41,81,O19084|CDSN_PIG,89.87,21,21,6.8879E3,5,5,8,Oxidation (M),21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
49,2612,P21753|TYB10_PIG,87.12,81,81,1.5584E3,4,3,5,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
46,136,P53714|ITB2_PIG,84.52,4,4,3.4899E3,4,4,6,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
48,696,Q7SIB7|PGK1_PIG,83.49,6,6,2.1383E3,4,4,5,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
44,1703,Q07717|B2MG_PIG,82.17,26,26,9.4235E3,4,4,7,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
45,766,Q9GLP2|PROC_PIG,73.85,4,4,1.5293E4,3,3,7,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
33,47,O97507|FA12_PIG,73.42,3,3,1.3824E5,2,2,13,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
50,516,P20305|GELS_PIG,72.31,6,6,3.6232E2,3,3,4,,84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
42,34,A5D9M6|BAG6_PIG,72.09,1,1,2.0174E3,3,1,7,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
42,70,O62651|WT1_PIG,72.09,2,2,2.0174E3,3,1,7,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
42,65,Q9BEA8|TNFL6_PIG,72.09,3,3,2.0174E3,3,1,7,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
42,39,P0DW16|RBM20_PIG,72.09,1,1,2.0174E3,3,1,7,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
42,97,P08001|ACRO_PIG,72.09,2,2,2.0174E3,3,1,7,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
62,60,P09571|TRFE_PIG,71.34,3,3,6.3845E2,2,2,2,,76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
52,29,Q767L7|TBB5_PIG,62.22,7,7,2.4454E3,2,2,4,,49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
54,48,Q8SPS7|HPT_PIG,60.93,9,9,2.2625E3,2,2,3,,38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
63,53,Q9GLP1|FA5_PIG,60.31,2,2,2.4612E2,2,2,2,Oxidation (M),256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
68,108,P80310|S10AC_PIG,56.15,25,25,4.5611E3,2,2,2,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
67,436,Q9TTK7|OLR1_PIG,54.76,10,10,1.7317E3,2,2,2,Oxidation (M),31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
59,1736,Q2LE37|APOM_PIG,53.79,12,12,1.5084E3,1,1,3,,21241,Apolipoprotein M OS=Sus scrofa OX=9823 GN=APOM PE=2 SV=1
56,2624,P60662|MYL6_PIG,53.22,25,25,1.5518E3,2,2,3,Oxidation (M),16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
51,209,Q767K9|PP1RA_PIG,52.61,1,1,0,2,1,4,,97597,Serine/threonine-protein phosphatase 1 regulatory subunit 10 OS=Sus scrofa OX=9823 GN=PPP1R10 PE=3 SV=1
60,280,P67985|RL22_PIG,51.62,11,11,3.0775E2,1,1,3,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
53,535,Q866Y3|PGRP2_PIG,48.77,3,3,2.7232E2,1,1,3,,64594,N-acetylmuramoyl-L-alanine amidase OS=Sus scrofa OX=9823 GN=PGLYRP2 PE=2 SV=1
61,373,Q6S4N2|HS71B_PIG,48.35,2,2,6.3056E2,2,2,2,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
61,299,P34930|HS71A_PIG,48.35,2,2,6.3056E2,2,2,2,,70083,Heat shock 70 kDa protein 1A OS=Sus scrofa OX=9823 GN=HSPA1A PE=3 SV=1
61,438,A5A8V7|HS71L_PIG,48.35,2,2,6.3056E2,2,2,2,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
106,76,Q29308|RS19_PIG,46.17,10,10,1.1903E3,1,1,1,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
101,1978,P81693|PPAC_PIG,46.07,11,11,1.121E2,1,1,1,,18035,Low molecular weight phosphotyrosine protein phosphatase OS=Sus scrofa OX=9823 GN=ACP1 PE=1 SV=2
55,25,O02705|HS90A_PIG,45.95,3,3,5.7179E2,1,1,3,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
95,2051,P14287|OSTP_PIG,45.90,8,8,3.3614E2,1,1,1,,33669,Osteopontin OS=Sus scrofa OX=9823 GN=SPP1 PE=1 SV=1
81,2902,P80031|GSTP1_PIG,45.60,5,5,1.9593E3,1,1,1,,23497,Glutathione S-transferase P OS=Sus scrofa OX=9823 GN=GSTP1 PE=1 SV=2
79,302,P80015|CAP7_PIG,42.10,4,4,9.634E1,1,1,1,,27039,Azurocidin OS=Sus scrofa OX=9823 GN=AZU1 PE=1 SV=2
58,667,P00791|PEPA_PIG,40.97,4,4,1.077E3,1,1,3,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
69,2631,Q95281|RL29_PIG,40.89,16,16,4.8563E2,1,1,2,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
77,40,Q29099|PTBP1_PIG,40.42,4,4,2.7796E2,1,1,1,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
104,697,P62901|RL31_PIG,40.34,18,18,9.1651E2,1,1,1,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
98,5200,P59083|PHP14_PIG,39.49,11,11,2.0224E3,1,1,1,,13932,14 kDa phosphohistidine phosphatase OS=Sus scrofa OX=9823 GN=PHPT1 PE=1 SV=2
70,16,P62802|H4_PIG,37.73,10,10,3.4426E3,1,1,2,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
74,147,Q9TV62|MYH4_PIG,37.48,1,1,3.0583E2,1,1,1,,223234,Myosin-4 OS=Sus scrofa OX=9823 GN=MYH4 PE=2 SV=1
74,197,Q9TV61|MYH1_PIG,37.48,1,1,3.0583E2,1,1,1,,223171,Myosin-1 OS=Sus scrofa OX=9823 GN=MYH1 PE=2 SV=1
74,250,Q9TV63|MYH2_PIG,37.48,1,1,3.0583E2,1,1,1,,223148,Myosin-2 OS=Sus scrofa OX=9823 GN=MYH2 PE=2 SV=1
105,700,P80272|HMGN2_PIG,36.25,20,20,0,1,1,1,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
103,1155,P16293|FA9_PIG,36.17,4,4,4.7334E2,1,1,1,,45516,Coagulation factor IX (Fragment) OS=Sus scrofa OX=9823 GN=F9 PE=1 SV=2
65,1031,Q03710|CFAB_PIG,36.11,9,9,6.1819E2,1,1,2,,16765,Complement factor B (Fragment) OS=Sus scrofa OX=9823 GN=CFB PE=3 SV=1
84,1409,A1XQV4|TPM3_PIG,36.10,6,6,1.0083E3,1,1,1,Oxidation (M),33058,Tropomyosin alpha-3 chain OS=Sus scrofa OX=9823 GN=TPM3 PE=2 SV=1
84,2832,P42639|TPM1_PIG,36.10,6,6,1.0083E3,1,1,1,Oxidation (M),32707,Tropomyosin alpha-1 chain OS=Sus scrofa OX=9823 GN=TPM1 PE=1 SV=2
100,90,Q29221|CAZA2_PIG,35.35,5,5,1.2285E3,1,1,1,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
100,731,A0PFK5|CAZA1_PIG,35.35,5,5,1.2285E3,1,1,1,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
99,2938,Q29100|UPTI_PIG,35.14,7,7,7.4653E2,1,1,1,,13109,Uterine plasmin/trypsin inhibitor OS=Sus scrofa OX=9823 PE=1 SV=1
57,189,Q8SQ26|CRYL1_PIG,35.08,9,9,1.0777E4,1,1,3,,35128,Lambda-crystallin homolog OS=Sus scrofa OX=9823 GN=CRYL1 PE=2 SV=3
92,715,P02725|GLPA_PIG,33.32,11,11,1.0014E2,1,1,1,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
64,168,Q27HV0|OGT1_PIG,33.29,1,1,6.1612E3,1,1,2,,116923,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Sus scrofa OX=9823 GN=OGT PE=2 SV=1
107,2675,Q75ZH0|CCRL2_PIG,32.79,4,4,2.0786E3,1,1,1,,40592,Chemokine C-C motif receptor-like 2 OS=Sus scrofa OX=9823 GN=CCRL2 PE=2 SV=1
80,96,P16469|LOX15_PIG,32.51,2,2,3.0777E2,1,1,1,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
93,512,P24853|IBP2_PIG,32.01,6,6,1.2299E2,1,1,1,,33937,Insulin-like growth factor-binding protein 2 OS=Sus scrofa OX=9823 GN=IGFBP2 PE=1 SV=2
83,875,P04574|CPNS1_PIG,31.94,6,6,9.3197E1,1,1,1,,28068,Calpain small subunit 1 OS=Sus scrofa OX=9823 GN=CAPNS1 PE=1 SV=1
90,959,Q9TU18|AGRP_PIG,31.87,11,11,4.5527E3,1,1,1,,14681,Agouti-related protein OS=Sus scrofa OX=9823 GN=AGRP PE=3 SV=2
102,1700,P80895|PIMT_PIG,31.81,7,7,2.459E2,1,1,1,,24646,Protein-L-isoaspartate(D-aspartate) O-methyltransferase OS=Sus scrofa OX=9823 GN=PCMT1 PE=1 SV=3
73,72,F1RWC3|CUBN_PIG,31.76,0,0,7.3959E2,1,1,1,,397368,Cubilin OS=Sus scrofa OX=9823 GN=CUBN PE=1 SV=3
66,356,O77696|AT2A3_PIG,31.63,3,3,1.4978E3,1,1,2,Oxidation (M),109328,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Sus scrofa OX=9823 GN=ATP2A3 PE=2 SV=2
75,414,P26234|VINC_PIG,31.49,1,1,1.5489E3,1,1,1,,123944,Vinculin OS=Sus scrofa OX=9823 GN=VCL PE=1 SV=4
97,1403,P80229|ILEU_PIG,30.57,9,9,0,1,1,1,Oxidation (M),42513,Leukocyte elastase inhibitor OS=Sus scrofa OX=9823 GN=SERPINB1 PE=1 SV=1
85,933,Q29593|TALDO_PIG,30.54,4,4,5.5447E3,1,1,1,Oxidation (M),37418,Transaldolase OS=Sus scrofa OX=9823 GN=TALDO1 PE=2 SV=2
91,1365,Q4GWZ2|RSSA_PIG,30.53,6,6,2.3676E2,1,1,1,,32928,40S ribosomal protein SA OS=Sus scrofa OX=9823 GN=RPSA PE=1 SV=3
