Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 31,Area Sample 31,#Peptides,#Unique,#Spec Sample 31,PTM,Avg. Mass,Description
1,419908,tr|F1RX36|F1RX36_PIG,546.17,39,39,4.0511E6,284,284,1145,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
2,419909,tr|F1RX37|F1RX37_PIG,500.73,19,19,2.5482E6,91,91,679,,60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
40,320263,P62901|RL31_PIG,94.22,18,18,6.6693E3,2,2,8,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
49,319022,Q9GK37|CBG_PIG,93.66,9,9,9.2186E2,2,2,2,Oxidation (M),45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
46,318359,P18650|APOE_PIG,89.79,9,9,2.6411E3,3,3,3,,36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
41,319333,P17741|HMGB2_PIG,86.78,13,13,3.6999E2,4,4,7,,24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
57,318804,P67985|RL22_PIG,80.60,11,11,1.1488E3,1,1,2,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
31,320378,Q07717|B2MG_PIG,78.02,8,8,1.2981E4,2,2,13,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
52,318730,Q5U9S1|MBL1_PIG,66.97,6,6,1.5175E3,1,1,2,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
47,318860,P50828|HEMO_PIG,62.19,2,2,1.6465E3,2,2,3,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
54,318935,Q2XVP4|TBA1B_PIG,59.68,3,3,4.4984E2,2,2,2,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
54,318934,P02550|TBA1A_PIG,59.68,3,3,4.4984E2,2,2,2,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
86,318366,Q8MJ49|OSTF1_PIG,59.23,7,7,1.7883E2,1,1,1,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
53,318767,P16469|LOX15_PIG,57.58,4,4,8.3398E3,2,2,2,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
83,320540,P00339|LDHA_PIG,57.30,5,5,5.5214E1,1,1,1,,36619,L-lactate dehydrogenase A chain OS=Sus scrofa OX=9823 GN=LDHA PE=1 SV=3
59,320689,P43030|CXCL7_PIG,56.05,11,11,0,1,1,2,Oxidation (M),12615,Platelet basic protein OS=Sus scrofa OX=9823 GN=PPBP PE=1 SV=1
69,319102,P51779|CFAD_PIG,52.17,5,5,2.5813E2,1,1,1,Oxidation (M),27764,Complement factor D OS=Sus scrofa OX=9823 GN=CFD PE=2 SV=1
77,318970,P52649|CY24B_PIG,49.37,2,2,5.7276E2,1,1,1,,55830,Cytochrome b-245 heavy chain (Fragment) OS=Sus scrofa OX=9823 GN=CYBB PE=2 SV=2
87,319469,Q95281|RL29_PIG,46.68,18,18,1.5443E3,1,1,1,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
72,318360,O02705|HS90A_PIG,46.37,3,3,1.8772E2,1,1,1,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
55,320303,Q5S1U1|HSPB1_PIG,46.27,10,10,4.4859E2,1,1,2,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
56,320544,P80928|MIF_PIG,45.12,14,14,9.2291E2,1,1,2,Oxidation (M),12451,Macrophage migration inhibitory factor OS=Sus scrofa OX=9823 GN=MIF PE=1 SV=3
44,318340,Q95JC9|PRP_PIG,42.12,2,2,3.5963E3,1,1,4,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
82,319536,P82460|THIO_PIG,40.11,17,17,1.2733E3,1,1,1,,11829,Thioredoxin OS=Sus scrofa OX=9823 GN=TXN PE=1 SV=3
80,319612,Q9GLP2|PROC_PIG,39.59,3,3,1.5127E3,1,1,1,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
58,322629,Q007T2|CDC42_PIG,39.49,7,7,5.2777E2,1,1,2,Oxidation (M),21259,Cell division control protein 42 homolog OS=Sus scrofa OX=9823 GN=CDC42 PE=2 SV=2
84,322393,P01846|LAC_PIG,39.44,12,12,9.6262E2,1,1,1,,11003,Ig lambda chain C region OS=Sus scrofa OX=9823 PE=1 SV=1
51,318649,P46410|GLNA_PIG,38.27,3,3,4.6161E4,1,1,2,,42030,Glutamine synthetase OS=Sus scrofa OX=9823 GN=GLUL PE=2 SV=3
90,320436,Q9TSX9|PRDX6_PIG,38.16,4,4,1.192E3,1,1,1,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
50,319096,Q5I2M3|TLR9_PIG,38.15,1,1,7.0299E3,1,1,2,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
91,320434,P68211|ENSA_PIG,37.99,12,12,8.2322E2,1,1,1,,13361,Alpha-endosulfine OS=Sus scrofa OX=9823 GN=ENSA PE=1 SV=1
79,318324,P53714|ITB2_PIG,37.75,2,2,4.45E2,1,1,1,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
71,318334,P12675|ICAL_PIG,37.57,3,3,4.5021E2,1,1,1,Oxidation (M),77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
61,318370,Q2IA00|SPEF2_PIG,37.32,1,1,1.812E4,1,1,1,,208803,Sperm flagellar protein 2 OS=Sus scrofa OX=9823 GN=SPEF2 PE=2 SV=1
74,318677,O19084|CDSN_PIG,37.18,5,5,5.7437E2,1,1,1,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
48,319007,Q29052|ITIH1_PIG,36.99,1,1,7.6768E2,1,1,2,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
78,318372,A0P8Z5|UIMC1_PIG,36.92,2,2,3.3259E2,1,1,1,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
68,318827,O62640|PIAP_PIG,36.73,3,3,4.4594E4,1,1,1,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
70,318361,Q95JA5|GATA6_PIG,36.65,8,8,5.4153E2,1,1,1,,45410,Transcription factor GATA-6 (Fragment) OS=Sus scrofa OX=9823 GN=GATA6 PE=2 SV=2
76,322392,O46409|APOA4_PIG,36.50,6,6,2.9301E2,1,1,1,Oxidation (M),43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
89,318635,Q06AU6|RAB5A_PIG,36.41,5,5,5.6991E2,1,1,1,,23747,Ras-related protein Rab-5A OS=Sus scrofa OX=9823 GN=RAB5A PE=2 SV=1
