Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 8,Area Sample 8,#Peptides,#Unique,#Spec Sample 8,PTM,Avg. Mass,Description
1,419908,tr|F1RX36|F1RX36_PIG,322.19,35,35,3.0084E6,170,170,983,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
2,419909,tr|F1RX37|F1RX37_PIG,315.53,25,25,1.6675E6,105,105,771,Oxidation (M),60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
9,318310,P80054|PR39_PIG,108.26,27,27,3.5233E4,8,4,33,,19477,Antibacterial protein PR-39 OS=Sus scrofa OX=9823 GN=PR39 PE=1 SV=2
17,318315,Q19AZ8|THRB_PIG,105.42,9,9,4.0402E3,5,5,8,,70066,Prothrombin OS=Sus scrofa OX=9823 GN=F2 PE=2 SV=1
19,318428,P00355|G3P_PIG,100.55,11,11,3.7247E3,5,5,7,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
12,318380,P50390|TTHY_PIG,94.48,11,11,1.8376E4,3,3,13,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
18,318307,P02543|VIME_PIG,93.85,18,18,9.2788E2,7,7,8,,53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
20,318329,Q95274|TYB4_PIG,87.39,39,39,2.3406E3,3,3,4,,5053,Thymosin beta-4 OS=Sus scrofa OX=9823 GN=TMSB4 PE=3 SV=3
11,319760,O97507|FA12_PIG,84.82,3,3,5.5025E4,3,3,21,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
21,318839,Q71LE2|H33_PIG,83.01,21,21,2.5058E3,3,3,4,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
29,318803,P80272|HMGN2_PIG,77.52,14,14,4.2246E2,2,2,2,,9379,Non-histone chromosomal protein HMG-17 OS=Sus scrofa OX=9823 GN=HMGN2 PE=1 SV=2
26,318359,P18650|APOE_PIG,73.25,8,8,1.2825E3,3,3,3,Oxidation (M),36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
28,318328,P01025|CO3_PIG,63.31,2,2,1.8322E2,2,2,2,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
22,318515,Q29099|PTBP1_PIG,62.26,4,4,3.2714E2,2,2,3,,59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
35,318730,Q5U9S1|MBL1_PIG,57.06,6,6,4.189E2,1,1,1,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
31,318350,P06348|H1T_PIG,53.96,14,14,4.5094E2,2,2,2,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
46,320263,P62901|RL31_PIG,46.16,18,18,3.3577E2,1,1,1,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
44,320402,P02725|GLPA_PIG,45.49,18,18,2.4809E2,1,1,1,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
42,318386,P62936|PPIA_PIG,43.51,9,9,1.9824E2,1,1,1,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
33,318314,P29700|FETUA_PIG,42.94,7,7,8.0273E2,1,1,2,,38425,Alpha-2-HS-glycoprotein (Fragment) OS=Sus scrofa OX=9823 GN=AHSG PE=1 SV=1
32,319612,Q9GLP2|PROC_PIG,42.07,3,3,9.6879E2,1,1,2,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
30,319158,P00791|PEPA_PIG,41.75,4,4,1.3114E3,1,1,2,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
36,318677,O19084|CDSN_PIG,41.60,5,5,4.7712E2,1,1,1,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
41,319560,Q8SPS7|HPT_PIG,41.31,5,5,0,1,1,1,,38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
34,318810,Q29308|RS19_PIG,40.01,10,10,2.4181E2,1,1,2,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
23,318949,Q29549|CLUS_PIG,39.08,4,4,8.3648E2,1,1,3,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
45,318934,P02550|TBA1A_PIG,38.40,3,3,6.1395E2,1,1,1,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
45,318935,Q2XVP4|TBA1B_PIG,38.40,3,3,6.1395E2,1,1,1,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
25,318528,P20305|GELS_PIG,38.17,2,2,0,1,1,2,,84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
24,319007,Q29052|ITIH1_PIG,37.74,1,1,4.5074E2,1,1,3,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
27,318323,P06867|PLMN_PIG,36.76,1,1,1.5574E2,1,1,2,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
43,320057,P50447|A1AT_PIG,36.20,4,4,0,1,1,1,,47194,Alpha-1-antitrypsin OS=Sus scrofa OX=9823 GN=SERPINA1 PE=2 SV=1
40,318767,P16469|LOX15_PIG,35.74,2,2,1.7428E2,1,1,1,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
38,318827,O62640|PIAP_PIG,34.17,3,3,2.6132E4,1,1,1,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
