Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 24,Area Sample 24,#Peptides,#Unique,#Spec Sample 24,PTM,Avg. Mass,Description
16,31,P18650|APOE_PIG,167.09,20,20,4.6403E4,13,13,34,,36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
14,63,P79263|ITIH4_PIG,152.70,5,5,1.8186E5,9,9,36,,102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
21,15,P19619|ANXA1_PIG,152.53,3,3,1.6604E4,5,5,22,,38759,Annexin A1 OS=Sus scrofa OX=9823 GN=ANXA1 PE=1 SV=3
20,489,P17741|HMGB2_PIG,150.94,20,20,3.4478E3,13,11,23,,24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
33,286,P48819|VTNC_PIG,117.39,6,6,7.6359E3,3,3,6,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
35,715,P02725|GLPA_PIG,112.10,18,18,2.0859E3,3,3,5,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
29,2612,P21753|TYB10_PIG,108.10,50,50,7.888E3,4,4,9,,4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
26,59,P06867|PLMN_PIG,104.58,2,2,6.6955E3,5,5,9,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
28,1882,P12682|HMGB1_PIG,100.71,15,15,9.1611E2,4,2,9,,24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=1 SV=3
30,640,Q29052|ITIH1_PIG,81.22,3,3,1.8845E4,4,4,8,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
34,53,Q9GLP1|FA5_PIG,73.34,1,1,7.9482E2,4,4,5,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
27,2614,P50828|HEMO_PIG,72.49,2,2,7.0786E3,2,2,10,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
47,29,Q767L7|TBB5_PIG,72.09,4,4,5.6743E1,2,2,2,,49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
39,516,P20305|GELS_PIG,71.99,5,5,4.1583E2,3,3,3,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
25,70,O62651|WT1_PIG,69.70,2,2,2.5772E3,3,1,12,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
25,34,A5D9M6|BAG6_PIG,69.70,1,1,2.5772E3,3,1,12,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
25,97,P08001|ACRO_PIG,69.70,2,2,2.5772E3,3,1,12,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
25,39,P0DW16|RBM20_PIG,69.70,1,1,2.5772E3,3,1,12,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
25,65,Q9BEA8|TNFL6_PIG,69.70,3,3,2.5772E3,3,1,12,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
37,61,P06348|H1T_PIG,68.84,10,10,2.9814E3,3,3,4,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
44,1705,Q8MJ49|OSTF1_PIG,64.26,7,7,1.4785E3,1,1,2,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
32,133,Q95JC9|PRP_PIG,63.94,3,3,1.926E3,3,1,8,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
72,280,P67985|RL22_PIG,58.08,11,11,2.8109E2,1,1,1,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
24,50,Q6R2V0|WNK1_PIG,57.08,1,1,8.7519E3,2,1,12,,248973,Serine/threonine-protein kinase WNK1 OS=Sus scrofa OX=9823 GN=WNK1 PE=2 SV=3
45,1861,O46409|APOA4_PIG,55.70,7,7,7.0131E2,2,2,2,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
48,84,P62936|PPIA_PIG,55.40,15,15,1.1257E3,2,2,2,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
42,81,O19084|CDSN_PIG,51.61,5,5,1.6834E3,1,1,2,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
23,47,O97507|FA12_PIG,45.55,2,2,6.5296E4,1,1,16,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
50,38,Q3BDI7|DSG1_PIG,44.18,1,1,0,1,1,1,Oxidation (M),113318,Desmoglein-1 OS=Sus scrofa OX=9823 GN=DSG1 PE=2 SV=1
74,699,Q71LE2|H33_PIG,43.71,11,11,0,1,1,1,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
65,4,P02543|VIME_PIG,43.55,3,3,8.5367E2,1,1,1,,53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
40,14,P00355|G3P_PIG,43.37,4,4,1.5628E3,1,1,3,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
41,766,Q9GLP2|PROC_PIG,40.50,3,3,4.7453E3,1,1,3,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
71,82,Q29549|CLUS_PIG,40.28,4,4,5.8758E2,1,1,1,,51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
66,73,A0P8Z5|UIMC1_PIG,38.11,2,2,5.1668E2,1,1,1,,79863,BRCA1-A complex subunit RAP80 OS=Sus scrofa OX=9823 GN=UIMC1 PE=1 SV=1
60,875,P04574|CPNS1_PIG,36.55,6,6,0,1,1,1,,28068,Calpain small subunit 1 OS=Sus scrofa OX=9823 GN=CAPNS1 PE=1 SV=1
63,148,P21692|MMP1_PIG,36.50,4,4,0,1,1,1,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
59,56,P10668|COF1_PIG,36.05,8,8,1.5453E3,1,1,1,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
46,436,Q9TTK7|OLR1_PIG,35.20,5,5,2.9925E2,1,1,2,Oxidation (M),31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
64,375,P26445|TNFB_PIG,35.16,5,5,0,1,1,1,,21960,Lymphotoxin-alpha OS=Sus scrofa OX=9823 GN=LTA PE=3 SV=1
58,910,P49874|SFTPA_PIG,34.60,5,5,3.7353E3,1,1,1,Oxidation (M),26702,Pulmonary surfactant-associated protein A OS=Sus scrofa OX=9823 GN=SFTPA1 PE=2 SV=1
57,356,O77696|AT2A3_PIG,34.57,2,2,2.9256E2,1,1,1,Oxidation (M),109328,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Sus scrofa OX=9823 GN=ATP2A3 PE=2 SV=2
67,185,P02550|TBA1A_PIG,33.50,4,4,1.4937E2,1,1,1,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
67,177,Q2XVP4|TBA1B_PIG,33.50,4,4,1.4937E2,1,1,1,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
62,136,P53714|ITB2_PIG,33.34,2,2,4.0329E2,1,1,1,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
69,667,P00791|PEPA_PIG,33.25,4,4,0,1,1,1,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
61,756,P24786|NTRK3_PIG,32.75,1,1,8.3645E2,1,1,1,,93130,NT-3 growth factor receptor OS=Sus scrofa OX=9823 GN=NTRK3 PE=2 SV=1
51,42,C0HL13|LRP2_PIG,32.43,1,1,0,1,1,1,,521313,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
54,574,P43368|CAN3_PIG,32.31,3,3,0,1,1,1,Oxidation (M),94551,Calpain-3 OS=Sus scrofa OX=9823 GN=CAPN3 PE=2 SV=2
49,72,F1RWC3|CUBN_PIG,32.25,0,0,1.197E4,1,1,1,,397368,Cubilin OS=Sus scrofa OX=9823 GN=CUBN PE=1 SV=3
55,329,O18866|KCMA1_PIG,31.88,2,2,5.6401E3,1,1,1,,129006,Calcium-activated potassium channel subunit alpha-1 (Fragment) OS=Sus scrofa OX=9823 GN=KCNMA1 PE=2 SV=2
