Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 3,Area Sample 3,#Peptides,#Unique,#Spec Sample 3,PTM,Avg. Mass,Description
42,148,P21692|MMP1_PIG,107.00,4,4,1.0681E3,3,3,4,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
32,84,P62936|PPIA_PIG,103.63,21,21,1.8123E4,6,6,10,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
28,640,Q29052|ITIH1_PIG,98.88,5,5,1.9515E4,6,6,14,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
48,1287,Q9GK37|CBG_PIG,95.81,6,6,2.1397E3,2,2,3,,45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
45,1705,Q8MJ49|OSTF1_PIG,92.92,15,15,5.9423E3,3,3,4,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
38,190,P50390|TTHY_PIG,90.66,14,14,4.4157E3,3,3,5,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
41,53,Q9GLP1|FA5_PIG,85.26,1,1,3.6328E3,3,3,4,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
31,2614,P50828|HEMO_PIG,82.86,2,2,3.96E4,4,4,10,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
37,1861,O46409|APOA4_PIG,81.09,12,12,2.7305E3,3,3,5,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
39,1882,P12682|HMGB1_PIG,75.90,12,12,1.4974E4,4,4,5,,24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=1 SV=3
43,136,P53714|ITB2_PIG,71.77,5,5,3.3743E3,3,3,4,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
35,593,O02668|ITIH2_PIG,70.48,3,3,4.9447E4,2,2,6,Oxidation (M),104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
65,2631,Q95281|RL29_PIG,69.61,18,18,9.4109E2,2,2,2,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
27,63,P79263|ITIH4_PIG,68.52,2,2,1.0992E5,2,2,16,,102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
52,697,P62901|RL31_PIG,67.95,26,26,5.3325E2,2,2,3,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
64,280,P67985|RL22_PIG,60.43,11,11,3.0274E3,1,1,2,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
60,25,O02705|HS90A_PIG,57.01,3,3,7.9009E2,1,1,2,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
62,108,P80310|S10AC_PIG,56.54,15,15,4.3044E3,1,1,2,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
40,133,Q95JC9|PRP_PIG,56.04,2,2,7.5339E3,2,2,5,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
49,59,P06867|PLMN_PIG,55.37,2,2,2.4556E3,2,2,3,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
54,373,Q6S4N2|HS71B_PIG,53.45,4,4,9.4931E2,2,2,2,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
54,438,A5A8V7|HS71L_PIG,53.45,4,4,9.4931E2,2,2,2,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
85,802,P29269|MYL9_PIG,44.42,6,6,6.4668E2,1,1,1,,19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
33,47,O97507|FA12_PIG,43.91,2,2,4.8577E4,1,1,9,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
55,516,P20305|GELS_PIG,39.98,2,2,4.7859E3,1,1,2,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
72,34,A5D9M6|BAG6_PIG,37.97,1,1,2.0456E3,1,1,1,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
72,39,P0DW16|RBM20_PIG,37.97,1,1,2.0456E3,1,1,1,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
72,70,O62651|WT1_PIG,37.97,2,2,2.0456E3,1,1,1,,49166,Wilms tumor protein homolog OS=Sus scrofa OX=9823 GN=WT1 PE=2 SV=1
72,97,P08001|ACRO_PIG,37.97,2,2,2.0456E3,1,1,1,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
72,65,Q9BEA8|TNFL6_PIG,37.97,3,3,2.0456E3,1,1,1,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
51,90,Q29221|CAZA2_PIG,37.59,5,5,6.6696E3,1,1,3,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
51,731,A0PFK5|CAZA1_PIG,37.59,5,5,6.6696E3,1,1,3,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
50,1635,Q9TSX9|PRDX6_PIG,37.09,4,4,1.0043E4,1,1,3,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
86,2625,O13010|PI42A_PIG,36.49,4,4,2.5114E2,1,1,1,,46212,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha OS=Sus scrofa OX=9823 GN=PIP4K2A PE=2 SV=1
68,696,Q7SIB7|PGK1_PIG,36.48,3,3,2.3561E2,1,1,1,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
58,2615,Q6DUB7|STMN1_PIG,36.37,6,6,5.0021E2,1,1,2,,17302,Stathmin OS=Sus scrofa OX=9823 GN=STMN1 PE=2 SV=3
75,40,Q29099|PTBP1_PIG,36.00,3,3,0,1,1,1,Oxidation (M),59694,Polypyrimidine tract-binding protein 1 OS=Sus scrofa OX=9823 GN=PTBP1 PE=2 SV=2
53,79,P29804|ODPA_PIG,35.85,3,3,7.2107E4,1,1,2,,43121,Pyruvate dehydrogenase E1 component subunit alpha  somatic form  mitochondrial (Fragment) OS=Sus scrofa OX=9823 GN=PDHA1 PE=1 SV=1
63,715,P02725|GLPA_PIG,35.64,18,18,8.0395E2,1,1,2,,14000,Glycophorin-A OS=Sus scrofa OX=9823 GN=GYPA PE=1 SV=1
36,1084,Q5I2M3|TLR9_PIG,35.33,1,1,2.4063E5,1,1,6,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
66,436,Q9TTK7|OLR1_PIG,35.26,5,5,4.674E2,1,1,2,Oxidation (M),31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
87,2624,P60662|MYL6_PIG,35.21,9,9,2.5207E2,1,1,1,,16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
71,294,Q29076|PO2F1_PIG,35.13,2,2,1.21E2,1,1,1,,76596,POU domain  class 2  transcription factor 1 OS=Sus scrofa OX=9823 GN=POU2F1 PE=2 SV=1
67,2710,Q8MJ80|HEPC_PIG,35.07,22,22,0,1,1,2,,8771,Hepcidin OS=Sus scrofa OX=9823 GN=HAMP PE=3 SV=1
88,699,Q71LE2|H33_PIG,35.07,11,11,1.1653E3,1,1,1,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
79,37,Q5S1U1|HSPB1_PIG,34.67,6,6,1.7476E3,1,1,1,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
57,714,O62640|PIAP_PIG,34.37,3,3,1.7252E4,1,1,2,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
76,521,F1S5L4|GPAT1_PIG,34.26,2,2,1.8631E3,1,1,1,,93577,Glycerol-3-phosphate acyltransferase 1  mitochondrial OS=Sus scrofa OX=9823 GN=GPAM PE=2 SV=3
80,1403,P80229|ILEU_PIG,34.00,2,2,9.4289E3,1,1,1,Oxidation (M),42513,Leukocyte elastase inhibitor OS=Sus scrofa OX=9823 GN=SERPINB1 PE=1 SV=1
56,2634,O18734|PP14A_PIG,34.00,11,11,5.007E4,1,1,2,,16672,Protein phosphatase 1 regulatory subunit 14A OS=Sus scrofa OX=9823 GN=CPI17 PE=1 SV=1
82,620,Q28998|ADRB1_PIG,33.84,3,3,4.3778E2,1,1,1,Oxidation (M),50098,Beta-1 adrenergic receptor OS=Sus scrofa OX=9823 GN=ADRB1 PE=2 SV=2
