Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 59,Area Sample 59,#Peptides,#Unique,#Spec Sample 59,PTM,Avg. Mass,Description
1,1,tr|F1RX36|F1RX36_PIG,584.09,48,48,9.785E6,382,382,2149,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
4,6,tr|F1RX37|F1RX37_PIG,493.27,16,16,4.2989E6,94,94,853,,60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
18,26,P0DSO0|SAA2_PIG,273.94,45,45,1.1496E5,27,27,58,Oxidation (M),14418,Serum amyloid A-2 protein OS=Sus scrofa OX=9823 GN=SAA2 PE=3 SV=1
14,63,P79263|ITIH4_PIG,244.27,13,13,5.4331E5,24,24,104,Oxidation (M),102146,Inter-alpha-trypsin inhibitor heavy chain H4 OS=Sus scrofa OX=9823 GN=ITIH4 PE=1 SV=1
17,24,P29700|FETUA_PIG,244.24,17,17,7.3056E4,24,24,70,Oxidation (M),38425,Alpha-2-HS-glycoprotein (Fragment) OS=Sus scrofa OX=9823 GN=AHSG PE=1 SV=1
20,4,P02543|VIME_PIG,239.52,28,28,6.2091E4,29,29,43,Oxidation (M),53668,Vimentin OS=Sus scrofa OX=9823 GN=VIM PE=1 SV=2
16,2,P01965|HBA_PIG,229.48,36,36,3.045E5,13,13,78,,15039,Hemoglobin subunit alpha OS=Sus scrofa OX=9823 GN=HBA PE=1 SV=1
15,48,Q8SPS7|HPT_PIG,217.27,9,9,5.9374E5,9,9,96,Oxidation (M),38482,Haptoglobin OS=Sus scrofa OX=9823 GN=HP PE=1 SV=1
30,148,P21692|MMP1_PIG,210.99,7,7,1.0491E4,9,9,10,,53666,Interstitial collagenase OS=Sus scrofa OX=9823 GN=MMP1 PE=1 SV=2
13,27,P01025|CO3_PIG,204.98,5,5,2.8506E5,21,21,109,Oxidation (M),186806,Complement C3 OS=Sus scrofa OX=9823 GN=C3 PE=1 SV=2
19,489,P17741|HMGB2_PIG,203.20,46,46,6.6822E4,25,17,51,Oxidation (M),24133,High mobility group protein B2 OS=Sus scrofa OX=9823 GN=HMGB2 PE=1 SV=2
21,2612,P21753|TYB10_PIG,193.82,93,93,1.277E5,10,9,43,Oxidation (M),4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
31,29,Q767L7|TBB5_PIG,172.56,11,11,5.3091E3,7,7,8,Oxidation (M),49671,Tubulin beta chain OS=Sus scrofa OX=9823 GN=TUBB PE=1 SV=1
25,14,P00355|G3P_PIG,162.09,26,26,5.645E4,11,11,20,Oxidation (M),35836,Glyceraldehyde-3-phosphate dehydrogenase OS=Sus scrofa OX=9823 GN=GAPDH PE=1 SV=4
26,33,P08835|ALBU_PIG,156.34,16,16,3.7496E4,14,14,18,,69692,Albumin OS=Sus scrofa OX=9823 GN=ALB PE=1 SV=2
22,10,Q19AZ8|THRB_PIG,154.39,10,10,3.9753E4,10,10,35,,70066,Prothrombin OS=Sus scrofa OX=9823 GN=F2 PE=2 SV=1
27,1882,P12682|HMGB1_PIG,152.36,27,27,2.0053E4,11,3,18,,24917,High mobility group protein B1 OS=Sus scrofa OX=9823 GN=HMGB1 PE=1 SV=3
29,1861,O46409|APOA4_PIG,151.26,14,14,6.6943E3,8,8,11,,43294,Apolipoprotein A-IV OS=Sus scrofa OX=9823 GN=APOA4 PE=2 SV=1
23,84,P62936|PPIA_PIG,138.11,31,31,3.1329E4,9,9,28,,17869,Peptidyl-prolyl cis-trans isomerase A OS=Sus scrofa OX=9823 GN=PPIA PE=1 SV=2
47,1705,Q8MJ49|OSTF1_PIG,134.51,15,15,9.5722E3,4,4,4,,23740,Osteoclast-stimulating factor 1 OS=Sus scrofa OX=9823 GN=OSTF1 PE=2 SV=1
24,56,P10668|COF1_PIG,131.66,20,20,1.5921E4,8,8,23,Oxidation (M),18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
32,9,P02067|HBB_PIG,130.49,29,29,2.4435E3,5,5,8,,16166,Hemoglobin subunit beta OS=Sus scrofa OX=9823 GN=HBB PE=1 SV=3
28,59,P06867|PLMN_PIG,122.91,2,2,2.1962E4,9,9,14,,90615,Plasminogen OS=Sus scrofa OX=9823 GN=PLG PE=1 SV=3
34,31,P18650|APOE_PIG,114.38,13,13,6.8848E3,7,7,8,,36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
36,640,Q29052|ITIH1_PIG,99.37,2,2,3.6304E3,3,3,6,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
39,697,P62901|RL31_PIG,98.20,35,35,2.5428E3,4,4,6,Oxidation (M),14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
37,54,Q1KYT0|ENOB_PIG,96.43,9,9,2.423E3,4,4,6,Oxidation (M),47130,Beta-enolase OS=Sus scrofa OX=9823 GN=ENO3 PE=2 SV=1
42,82,Q29549|CLUS_PIG,92.55,10,10,3.7069E3,5,5,5,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
43,136,P53714|ITB2_PIG,91.19,4,4,2.2456E3,4,4,4,,84790,Integrin beta-2 OS=Sus scrofa OX=9823 GN=ITGB2 PE=2 SV=1
50,53,Q9GLP1|FA5_PIG,90.87,1,1,4.5555E3,3,3,3,,256078,Coagulation factor V OS=Sus scrofa OX=9823 GN=F5 PE=2 SV=1
35,96,P16469|LOX15_PIG,90.83,5,5,5.276E3,5,5,7,,75004,Polyunsaturated fatty acid lipoxygenase ALOX15 OS=Sus scrofa OX=9823 GN=ALOX15 PE=1 SV=3
33,2615,Q6DUB7|STMN1_PIG,88.56,19,19,6.2002E3,5,5,8,,17302,Stathmin OS=Sus scrofa OX=9823 GN=STMN1 PE=2 SV=3
52,166,P12675|ICAL_PIG,85.59,5,5,3.9634E2,2,2,3,Oxidation (M),77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
41,2614,P50828|HEMO_PIG,83.34,2,2,1.1972E4,3,3,5,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
59,2631,Q95281|RL29_PIG,78.89,18,18,5.1739E3,2,2,3,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
58,802,P29269|MYL9_PIG,76.26,17,17,4.466E3,3,3,3,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
51,875,P04574|CPNS1_PIG,75.04,18,18,8.7845E2,2,2,3,Oxidation (M),28068,Calpain small subunit 1 OS=Sus scrofa OX=9823 GN=CAPNS1 PE=1 SV=1
57,177,Q2XVP4|TBA1B_PIG,74.15,7,7,7.3746E2,2,2,3,,50152,Tubulin alpha-1B chain OS=Sus scrofa OX=9823 GN=TUBA1B PE=1 SV=1
57,185,P02550|TBA1A_PIG,74.15,7,7,7.3746E2,2,2,3,,50069,Tubulin alpha-1A chain OS=Sus scrofa OX=9823 GN=TUBA1A PE=1 SV=1
38,16,P62802|H4_PIG,73.71,33,33,7.6485E3,3,3,6,,11367,Histone H4 OS=Sus scrofa OX=9823 PE=1 SV=2
77,25,O02705|HS90A_PIG,73.36,3,3,1.5764E3,1,1,1,Oxidation (M),84775,Heat shock protein HSP 90-alpha OS=Sus scrofa OX=9823 GN=HSP90AA1 PE=2 SV=3
48,37,Q5S1U1|HSPB1_PIG,71.41,20,20,1.6325E4,3,3,4,,22942,Heat shock protein beta-1 OS=Sus scrofa OX=9823 GN=HSPB1 PE=2 SV=1
46,373,Q6S4N2|HS71B_PIG,70.54,4,4,4.3406E3,3,3,4,,70098,Heat shock 70 kDa protein 1B OS=Sus scrofa OX=9823 GN=HSPA1B PE=2 SV=1
46,438,A5A8V7|HS71L_PIG,70.54,4,4,4.3406E3,3,3,4,,70344,Heat shock 70 kDa protein 1-like OS=Sus scrofa OX=9823 GN=HSPA1L PE=2 SV=1
56,1771,P51779|CFAD_PIG,69.85,7,7,2.6679E3,2,2,3,Oxidation (M),27764,Complement factor D OS=Sus scrofa OX=9823 GN=CFD PE=2 SV=1
66,1070,P14332|6PGD_PIG,67.99,7,7,1.8897E3,2,2,2,,27806,6-phosphogluconate dehydrogenase  decarboxylating (Fragment) OS=Sus scrofa OX=9823 GN=PGD PE=2 SV=3
53,60,P09571|TRFE_PIG,67.56,4,4,6.0796E2,2,2,3,Oxidation (M),76968,Serotransferrin OS=Sus scrofa OX=9823 GN=TF PE=1 SV=2
44,39,P0DW16|RBM20_PIG,64.30,1,1,2.6272E3,2,2,4,,133295,RNA-binding protein 20 OS=Sus scrofa OX=9823 GN=RBM20 PE=1 SV=1
44,34,A5D9M6|BAG6_PIG,64.30,1,1,2.6272E3,2,2,4,,118627,Large proline-rich protein BAG6 OS=Sus scrofa OX=9823 GN=BAG6 PE=1 SV=1
44,97,P08001|ACRO_PIG,64.30,2,2,2.6272E3,2,2,4,,45362,Acrosin OS=Sus scrofa OX=9823 GN=ACR PE=1 SV=5
44,65,Q9BEA8|TNFL6_PIG,64.30,4,4,2.6272E3,2,2,4,,31756,Tumor necrosis factor ligand superfamily member 6 OS=Sus scrofa OX=9823 GN=FASLG PE=2 SV=1
69,1924,Q007T2|CDC42_PIG,61.52,5,5,2.1223E3,1,1,2,,21259,Cell division control protein 42 homolog OS=Sus scrofa OX=9823 GN=CDC42 PE=2 SV=2
72,1635,Q9TSX9|PRDX6_PIG,58.69,10,10,2.0768E3,2,2,2,,25037,Peroxiredoxin-6 OS=Sus scrofa OX=9823 GN=PRDX6 PE=2 SV=3
71,108,P80310|S10AC_PIG,58.47,25,25,1.754E3,2,2,2,,10745,Protein S100-A12 OS=Sus scrofa OX=9823 GN=S100A12 PE=1 SV=2
55,2625,O13010|PI42A_PIG,57.33,4,4,4.8276E2,1,1,3,,46212,Phosphatidylinositol 5-phosphate 4-kinase type-2 alpha OS=Sus scrofa OX=9823 GN=PIP4K2A PE=2 SV=1
65,286,P48819|VTNC_PIG,55.63,5,5,8.7194E2,2,2,2,,52572,Vitronectin OS=Sus scrofa OX=9823 GN=VTN PE=1 SV=1
90,516,P20305|GELS_PIG,54.46,2,2,2.835E3,1,1,1,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
62,620,Q28998|ADRB1_PIG,54.11,6,6,8.3325E3,2,2,2,Oxidation (M),50098,Beta-1 adrenergic receptor OS=Sus scrofa OX=9823 GN=ADRB1 PE=2 SV=2
92,46,P14632|TRFL_PIG,52.20,2,2,6.9635E2,1,1,1,,77626,Lactotransferrin OS=Sus scrofa OX=9823 GN=LTF PE=1 SV=3
75,76,Q29308|RS19_PIG,52.01,10,10,2.8895E3,1,1,2,,15103,40S ribosomal protein S19 (Fragment) OS=Sus scrofa OX=9823 GN=RPS19 PE=2 SV=3
74,2641,P68211|ENSA_PIG,49.44,12,12,6.2015E2,1,1,2,,13361,Alpha-endosulfine OS=Sus scrofa OX=9823 GN=ENSA PE=1 SV=1
64,731,A0PFK5|CAZA1_PIG,44.98,5,5,1.3582E4,1,1,2,,33017,F-actin-capping protein subunit alpha-1 OS=Sus scrofa OX=9823 GN=CAPZA1 PE=1 SV=1
64,90,Q29221|CAZA2_PIG,44.98,5,5,1.3582E4,1,1,2,,32981,F-actin-capping protein subunit alpha-2 OS=Sus scrofa OX=9823 GN=CAPZA2 PE=2 SV=3
67,2090,P07802|KAP0_PIG,44.17,4,4,5.374E2,1,1,2,,42922,cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Sus scrofa OX=9823 GN=PRKAR1A PE=1 SV=2
63,47,O97507|FA12_PIG,42.61,2,2,5.666E3,1,1,2,,68012,Coagulation factor XII OS=Sus scrofa OX=9823 GN=F12 PE=2 SV=1
73,2938,Q29100|UPTI_PIG,42.05,7,7,5.282E2,1,1,2,,13109,Uterine plasmin/trypsin inhibitor OS=Sus scrofa OX=9823 PE=1 SV=1
70,5221,P12309|GLRX1_PIG,42.00,8,8,1.5763E3,1,1,2,,11828,Glutaredoxin-1 OS=Sus scrofa OX=9823 GN=GLRX PE=1 SV=2
54,133,Q95JC9|PRP_PIG,41.47,2,2,5.2586E3,1,1,3,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
89,696,Q7SIB7|PGK1_PIG,40.44,4,4,8.4238E2,1,1,1,,44559,Phosphoglycerate kinase 1 OS=Sus scrofa OX=9823 GN=PGK1 PE=1 SV=3
82,593,O02668|ITIH2_PIG,40.23,2,2,6.827E2,1,1,1,,104622,Inter-alpha-trypsin inhibitor heavy chain H2 OS=Sus scrofa OX=9823 GN=ITIH2 PE=2 SV=1
100,766,Q9GLP2|PROC_PIG,39.92,3,3,1.6883E3,1,1,1,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
68,909,Q3ZD69|LMNA_PIG,39.81,3,3,4.1253E3,1,1,2,,74219,Prelamin-A/C OS=Sus scrofa OX=9823 GN=LMNA PE=3 SV=1
45,1084,Q5I2M3|TLR9_PIG,39.79,1,1,1.3229E5,1,1,4,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
106,1765,Q0Z8U2|RS3_PIG,39.65,7,7,0,1,1,1,Oxidation (M),26688,40S ribosomal protein S3 OS=Sus scrofa OX=9823 GN=RPS3 PE=1 SV=1
104,2624,P60662|MYL6_PIG,39.58,9,9,5.4317E2,1,1,1,,16930,Myosin light polypeptide 6 OS=Sus scrofa OX=9823 GN=MYL6 PE=1 SV=2
98,436,Q9TTK7|OLR1_PIG,39.12,5,5,3.4585E3,1,1,1,Oxidation (M),31143,Oxidized low-density lipoprotein receptor 1 OS=Sus scrofa OX=9823 GN=OLR1 PE=2 SV=1
95,409,Q863I2|OXSR1_PIG,38.50,2,2,2.1575E3,1,1,1,,58233,Serine/threonine-protein kinase OSR1 OS=Sus scrofa OX=9823 GN=OXSR1 PE=2 SV=1
94,644,Q5FZP5|SCG2_PIG,38.01,2,2,1.3265E3,1,1,1,,70999,Secretogranin-2 OS=Sus scrofa OX=9823 GN=SCG2 PE=2 SV=1
99,190,P50390|TTHY_PIG,37.74,14,14,3.6378E2,1,1,1,,16081,Transthyretin OS=Sus scrofa OX=9823 GN=TTR PE=1 SV=1
103,2687,Q3YLA6|SRSF1_PIG,37.69,4,4,6.472E2,1,1,1,,27745,Serine/arginine-rich splicing factor 1 OS=Sus scrofa OX=9823 GN=SRSF1 PE=2 SV=3
78,150,Q2IA00|SPEF2_PIG,36.28,1,1,5.0072E4,1,1,1,,208803,Sperm flagellar protein 2 OS=Sus scrofa OX=9823 GN=SPEF2 PE=2 SV=1
91,1497,Q8MJ76|FETA_PIG,36.09,3,3,0,1,1,1,,68625,Alpha-fetoprotein OS=Sus scrofa OX=9823 GN=AFP PE=2 SV=1
101,1547,Q01580|HBEGF_PIG,35.28,6,6,2.9711E3,1,1,1,,22986,Proheparin-binding EGF-like growth factor OS=Sus scrofa OX=9823 GN=HBEGF PE=2 SV=2
97,1670,Q6SA96|RS23_PIG,35.05,8,8,6.8029E2,1,1,1,,15817,40S ribosomal protein S23 OS=Sus scrofa OX=9823 GN=RPS23 PE=1 SV=3
96,699,Q71LE2|H33_PIG,35.04,7,7,0,1,1,1,,15328,Histone H3.3 OS=Sus scrofa OX=9823 GN=H3-3A PE=2 SV=3
80,339,Q9GL51|LIS1_PIG,34.62,4,4,1.0111E5,1,1,1,,46654,Platelet-activating factor acetylhydrolase IB subunit alpha OS=Sus scrofa OX=9823 GN=PAFAH1B1 PE=2 SV=3
84,329,O18866|KCMA1_PIG,34.31,2,2,1.0015E5,1,1,1,,129006,Calcium-activated potassium channel subunit alpha-1 (Fragment) OS=Sus scrofa OX=9823 GN=KCNMA1 PE=2 SV=2
