Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 28,Area Sample 28,#Peptides,#Unique,#Spec Sample 28,PTM,Avg. Mass,Description
1,419908,tr|F1RX36|F1RX36_PIG,488.28,35,35,3.6007E6,198,198,718,Oxidation (M),101096,Fibrinogen alpha chain OS=Sus scrofa OX=9823 GN=FGA PE=1 SV=4
2,419909,tr|F1RX37|F1RX37_PIG,441.75,19,19,2.3314E6,80,80,514,,60843,Fibrinogen beta chain OS=Sus scrofa OX=9823 GN=FGB PE=1 SV=4
30,318350,P06348|H1T_PIG,122.91,9,9,7.2788E3,5,5,9,,22059,Histone H1t OS=Sus scrofa OX=9823 GN=H1-6 PE=1 SV=1
25,318690,P21753|TYB10_PIG,120.01,95,95,1.4745E4,4,4,12,Oxidation (M),4823,Thymosin beta-10 OS=Sus scrofa OX=9823 GN=TMSB10 PE=1 SV=2
39,318359,P18650|APOE_PIG,116.36,11,11,3.6302E3,5,5,6,,36599,Apolipoprotein E OS=Sus scrofa OX=9823 GN=APOE PE=1 SV=2
38,318330,P29269|MYL9_PIG,113.34,9,9,9.6164E3,2,2,6,Oxidation (M),19827,Myosin regulatory light polypeptide 9 OS=Sus scrofa OX=9823 GN=MYL9 PE=1 SV=2
41,322393,P01846|LAC_PIG,110.73,31,31,2.0314E3,4,4,5,,11003,Ig lambda chain C region OS=Sus scrofa OX=9823 PE=1 SV=1
46,318442,P10668|COF1_PIG,110.66,22,22,1.3667E3,3,3,3,,18519,Cofilin-1 OS=Sus scrofa OX=9823 GN=CFL1 PE=1 SV=3
27,318650,P31950|S10AB_PIG,107.88,10,10,1.4205E4,2,2,11,,11180,Protein S100-A11 OS=Sus scrofa OX=9823 GN=S100A11 PE=1 SV=1
44,318528,P20305|GELS_PIG,104.72,5,5,1.299E3,3,3,4,Oxidation (M),84775,Gelsolin (Fragment) OS=Sus scrofa OX=9823 GN=GSN PE=1 SV=1
51,319022,Q9GK37|CBG_PIG,97.32,3,3,8.4655E2,2,2,2,,45189,Corticosteroid-binding globulin OS=Sus scrofa OX=9823 GN=Serpina6 PE=2 SV=1
47,318949,Q29549|CLUS_PIG,92.37,4,4,9.1153E2,2,2,3,Oxidation (M),51775,Clusterin OS=Sus scrofa OX=9823 GN=CLU PE=1 SV=1
40,320378,Q07717|B2MG_PIG,87.89,8,8,1.206E4,2,2,6,,13362,Beta-2-microglobulin OS=Sus scrofa OX=9823 GN=B2M PE=1 SV=1
45,319007,Q29052|ITIH1_PIG,86.43,4,4,4.001E2,3,3,3,,100395,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Sus scrofa OX=9823 GN=ITIH1 PE=2 SV=1
43,318340,Q95JC9|PRP_PIG,83.61,2,2,3.591E3,2,2,4,,62283,Basic proline-rich protein OS=Sus scrofa OX=9823 PE=1 SV=2
52,318730,Q5U9S1|MBL1_PIG,81.33,6,6,2.5182E3,1,1,2,Oxidation (M),26489,Mannose-binding protein A OS=Sus scrofa OX=9823 GN=MBL1 PE=1 SV=1
49,318804,P67985|RL22_PIG,76.29,11,11,3.3104E2,1,1,3,,14759,60S ribosomal protein L22 OS=Sus scrofa OX=9823 GN=RPL22 PE=1 SV=2
42,320263,P62901|RL31_PIG,61.29,18,18,2.3961E3,1,1,5,,14463,60S ribosomal protein L31 OS=Sus scrofa OX=9823 GN=RPL31 PE=1 SV=1
61,318584,Q9TUQ3|CO7_PIG,60.01,2,2,5.4738E2,1,1,1,,93062,Complement component C7 OS=Sus scrofa OX=9823 GN=C7 PE=1 SV=1
48,319158,P00791|PEPA_PIG,58.58,4,4,1.0018E3,1,1,3,,41262,Pepsin A OS=Sus scrofa OX=9823 GN=PGA PE=1 SV=3
54,318860,P50828|HEMO_PIG,58.27,2,2,5.3599E3,1,1,2,,51306,Hemopexin OS=Sus scrofa OX=9823 GN=HPX PE=1 SV=1
56,319612,Q9GLP2|PROC_PIG,55.52,3,3,1.5131E3,1,1,2,,51867,Vitamin K-dependent protein C OS=Sus scrofa OX=9823 GN=PROC PE=2 SV=1
68,318677,O19084|CDSN_PIG,53.87,5,5,1.1678E2,1,1,1,,21644,Corneodesmosin (Fragment) OS=Sus scrofa OX=9823 GN=CDSN PE=3 SV=1
71,320689,P43030|CXCL7_PIG,51.80,11,11,8.1089E2,1,1,1,Oxidation (M),12615,Platelet basic protein OS=Sus scrofa OX=9823 GN=PPBP PE=1 SV=1
62,319102,P51779|CFAD_PIG,49.56,7,7,1.3387E3,1,1,1,Oxidation (M),27764,Complement factor D OS=Sus scrofa OX=9823 GN=CFD PE=2 SV=1
55,318334,P12675|ICAL_PIG,44.65,3,3,3.3497E2,1,1,2,Oxidation (M),77124,Calpastatin OS=Sus scrofa OX=9823 GN=CAST PE=1 SV=1
70,319469,Q95281|RL29_PIG,43.63,18,18,0,1,1,1,,17498,60S ribosomal protein L29 OS=Sus scrofa OX=9823 GN=RPL29 PE=1 SV=4
53,319096,Q5I2M3|TLR9_PIG,43.49,1,1,3.5445E4,1,1,2,,115883,Toll-like receptor 9 OS=Sus scrofa OX=9823 GN=TLR9 PE=2 SV=1
60,318754,Q3BDI7|DSG1_PIG,42.53,2,2,1.238E2,1,1,1,,113318,Desmoglein-1 OS=Sus scrofa OX=9823 GN=DSG1 PE=2 SV=1
58,318450,A7LCJ3|SN_PIG,42.04,1,1,7.7254E1,1,1,1,,184910,Sialoadhesin OS=Sus scrofa OX=9823 GN=SIGLEC1 PE=1 SV=1
59,318827,O62640|PIAP_PIG,40.86,3,3,3.7178E4,1,1,1,Oxidation (M),40977,Putative inhibitor of apoptosis OS=Sus scrofa OX=9823 GN=PIAP PE=2 SV=1
69,318710,P15980|HA2C_PIG,40.34,6,6,7.4443E2,1,1,1,,28054,SLA class II histocompatibility antigen  DQ haplotype C alpha chain OS=Sus scrofa OX=9823 PE=2 SV=1
69,318711,P15981|HA2D_PIG,40.34,6,6,7.4443E2,1,1,1,,28067,SLA class II histocompatibility antigen  DQ haplotype D alpha chain OS=Sus scrofa OX=9823 PE=2 SV=1
50,318370,Q2IA00|SPEF2_PIG,39.50,1,1,2.793E4,1,1,2,,208803,Sperm flagellar protein 2 OS=Sus scrofa OX=9823 GN=SPEF2 PE=2 SV=1
